Utility name,City,People served,Zip
Leroy Sanitary District 1,Leroy,Population served: 320,53003
Lithostone Meadows,Lomira,Population served: 167,53003
Lomira Waterworks,Lomira,"Population served: 2,461",53003
Lowell Waterworks,Lowell,Population served: 337,53003
Maple Grove Mobile Home Park,Beaver Dam,Population served: 120,53003
Marshview Terrace,Waupun,Population served: 40,53003
Mayville Waterworks,Mayville,"Population served: 5,061",53003
Reeseville Waterworks,Reeseville,Population served: 707,53003
Sunnyside Estates,Beaver Dam,Population served: 130,53003
Theresa Waterworks,Theresa,"Population served: 1,262",53003
Waupun Correctional Inst,Waupun,"Population served: 4,901",53003
Cedarburg L & W Commission,"Cedarburg, WI","Population served:11,900",53004
Port Washington Waterworks,"Port Washington, WI","Population served:11,762",53004
Grafton Waterworks,"Grafton, WI","Population served:11,745",53004
Mequon Water Utility,"Mequon, WI","Population served:11,152",53004
Saukville Waterworks,"Saukville, WI","Population served:4,465",53004
Waukesha Water Utility,"Waukesha, WI","Population served:70,718",53005
Brookfield Water Utility,"Brookfield, WI","Population served:29,070",53005
New Berlin Water Utility,"New Berlin, WI","Population served:27,899",53005
Menomonee Falls WW - Surface Water,"Menomonee Falls, WI","Population served:23,867",53005
Oconomowoc Waterworks,"Oconomowoc, WI","Population served:15,805",53005
Sussex Village Hall & Water Utility,"Sussex, WI","Population served:10,573",53005
Hartland Waterworks,"Hartland, WI","Population served:9,212",53005
Pewaukee City Water and Sewer Utility,"Pewaukee, WI","Population served:8,671",53005
Pewaukee Village Waterworks,"Pewaukee, WI","Population served:8,166",53005
Muskego Water Utility,"Muskego, WI","Population served:8,150",53005
Fond Du Lac Waterworks,"Fond Du Lac, WI","Population served:42,000",53006
Ripon Water Utility,"Ripon, WI","Population served:7,241",53006
Jackson Waterworks,"Jackson, WI","Population served:7,803",53010
Slinger Water Utility,"Slinger, WI","Population served:4,569",53012
Manitowoc Waterworks,"Manitowoc, WI","Population served:34,500",53014
Two Rivers Waterworks,"Two Rivers, WI","Population served:11,232",53014
North Fond Du Lac Waterworks,"North Fond Du Lac, WI","Population served:5,014",53014
Ashwood Grove 1,Fond Du Lac,Population served: 62,53019
,,Population served: 0,53019
Brandon Waterworks,Brandon,Population served: 872,53019
Campbellsport Waterworks,Campbellsport,"Population served: 2,016",53019
Colonial Gardens Homes,Fond Du Lac,Population served: 48,53019
Country Aire Mobile Home Park,Campbellsport,Population served: 60,53019
Elmore Heights Trailer Court,Campbellsport,Population served: 30,53019
Fairwater Waterworks,Fairwater,Population served: 365,53019
Fond Du Lac Tn Water Utility,Fond Du Lac,Population served: 700,53019
Manor Hill Mobile Home Park,Eden,Population served: 400,53019
Mary Hill Park Sanitary District,Fond Du Lac,Population served: 88,53019
Mount Calvary Waterworks,Mount Calvary,Population served: 567,53019
Oakfield Waterworks,Oakfield,"Population served: 1,101",53019
St Cloud Waterworks,St Cloud,Population served: 494,53019
Villa Loretto Nursing Home,Mount Calvary,Population served: 75,53019
Allenton Sanitary District,Allenton,Population served: 860,53022
Cedar Lake Home 5,West Bend,Population served: 330,53022
Cedar Lake Home 9,West Bend,Population served: 206,53022
Cottages At Cedar Run,West Bend,Population served: 108,53022
Country Manor Mobile Home Park,Pewaukee,Population served: 35,53022
Jamestown East Homeowners Assoc,West Bend,Population served: 125,53022
Kewaskum Waterworks,Kewaskum,"Population served: 4,000",53022
Reflections Village,Richfield,Population served: 47,53022
Voigts Lakeside Estates,Hartford,Population served: 54,53022
Wheel Estates Mobile Home Park,Slinger,Population served: 160,53022
Watertown Waterworks,"Watertown, WI","Population served:23,127",53036
Fort Atkinson Waterworks,"Fort Atkinson, WI","Population served:12,125",53036
Autumn Ridge Water System Llc,Ixonia,Population served: 575,53038
Country Acres Mobile Home Pk,Lake Mills,Population served: 160,53038
Hickory Hill Park Llc,Watertown,Population served: 31,53038
Jefferson Waterworks,Jefferson,"Population served: 7,926",53038
Johnson Creek Waterworks,Johnson Creek,"Population served: 2,818",53038
Lake Mills Waterworks,Lake Mills,"Population served: 5,780",53038
Oak Ridge Mobile Com 1 & 2,Fort Atkinson,Population served: 133,53038
Oak Ridge Mobile Com 3,Fort Atkinson,Population served: 58,53038
Oak Ridge Mobile Com 4,Fort Atkinson,Population served: 60,53038
Palmyra Waterworks,Palmyra,"Population served: 1,774",53038
Parkview Apartments,Ixonia,Population served: 40,53038
River Valley Apts - North,Ixonia,Population served: 48,53038
River Valley Apts - South,Ixonia,Population served: 48,53038
Rock River Mobile Home Park,Johnson Creek,Population served: 30,53038
Spacious Acres Mobile Hm Community,Sullivan,Population served: 525,53038
Stanton Place I,Ixonia,Population served: 64,53038
Stanton Place Ii,Ixonia,Population served: 32,53038
Tremain Mobile Home Park,Dousman,Population served: 475,53038
Waterloo Waterworks,Waterloo,"Population served: 3,311",53038
Wolfs Mobile Homes,Whitewater,Population served: 40,53038
Harrison Utilities - Fka Waverly SD,"Menasha, WI","Population served:5,500",53049
Chilton Waterworks,"Chilton, WI","Population served:3,933",53049
Chiara Convent,Manitowoc,Population served: 40,53063
Cleveland Waterworks,Cleveland,"Population served: 1,518",53063
Holy Family Convent,Manitowoc,Population served: 195,53063
Kellnersville Waterworks,Kellnersville,Population served: 400,53063
Kiel Waterworks,Kiel,"Population served: 3,630",53063
Maribel Waterworks,Maribel,Population served: 400,53063
Mishicot Waterworks,Mishicot,"Population served: 1,422",53063
Quiet Country Community Association,Two Rivers,Population served: 90,53063
Reedsville Waterworks,Reedsville,"Population served: 1,200",53063
St Nazianz Waterworks,St Nazianz,Population served: 783,53063
Valders Waterworks,Valders,Population served: 958,53063
Whitelaw Waterworks,Whitelaw,Population served: 757,53063
New Holstein Waterworks,"New Holstein, WI","Population served:3,213",53079
Brillion Waterworks,Brillion,"Population served: 3,148",53088
Country Aire Mobile Home Court Llc,New Holstein,Population served: 98,53088
Forest Junction Pub Util,Forest Junction,Population served: 320,53088
Hilbert Waterworks,Hilbert,"Population served: 1,176",53088
Lakeview Estates Mobile Home Park,Chilton,Population served: 112,53088
Sherwood Waterworks,Sherwood,"Population served: 3,114",53088
Stockbridge Waterworks,Stockbridge,Population served: 650,53088
425 Holy Hill Apts,Twin Lakes,Population served: 28,53104
52nd Ave Water Group,Kenosha,Population served: 35,53104
Bristol Heights Mobile Home Park,Bristol,Population served: 45,53104
Bristol Waterworks Village Of,Bristol,Population served: 598,53104
Carefree Estates Mobile Home Park,Trevor,Population served: 300,53104
Eagle Chateau Apts,Kenosha,Population served: 125,53104
Elizabeth Manor Apts,Kenosha,Population served: 30,53104
Kenosha Water Utility,Kenosha,"Population served: 99,218",53104
Lake View Apts,Silver Lake,Population served: 30,53104
Lakecrest Shores Llc,Silver Lake,Population served: 57,53104
Lakewood Village Apts,Twin Lakes,Population served: 125,53104
Lincoln Crest Apartments,Twin Lakes,Population served: 32,53104
Meadowview Village Apts,Twin Lakes,Population served: 46,53104
Oakdale Estates Mobile Home Park,Sturtevant,Population served: 220,53104
Paddock Lake Waterworks,Paddock Lake,Population served: 945,53104
Pleasant Prairie Mobile Home Park,Kenosha,Population served: 35,53104
Pleasant Prairie Water Utility,Pleasant Prairie,"Population served: 10,754",53104
Prairie Apts 1 & 2,Salem,Population served: 150,53104
Prairie Apts 3 & 4,Salem,Population served: 125,53104
Residences On Main,Twin Lakes,Population served: 26,53104
Silver Oak Apts,Silver Lake,Population served: 60,53104
Silvercrest Apartments,Silver Lake,Population served: 80,53104
Somers Water Utility,Somers,"Population served: 1,930",53104
Tan Oak Apts,Twin Lakes,Population served: 325,53104
Twin Lakes Park Water Coop,Twin Lakes,Population served: 40,53104
Village Plaza Apts,Paddock Lake,Population served: 28,53104
Wheatland Estates,Burlington,Population served: 450,53104
Racine Waterworks,"Racine, WI","Population served:105,100",53105
Village of Caledonia Water Utility,"Caledonia, WI","Population served:21,819",53105
Whitewater Waterworks,"Whitewater, WI","Population served:14,000",53105
Burlington Waterworks,"Burlington, WI","Population served:9,958",53105
Elkhorn Waterworks,"Elkhorn, WI","Population served:8,820",53105
Delavan Waterworks,"Delavan, WI","Population served:8,128",53105
Lake Geneva Utility Commission,"Lake Geneva, WI","Population served:7,107",53105
Waterford Waterworks,"Waterford, WI","Population served:5,368",53105
Browns Lake Mobile Home Ct,Burlington,Population served: 225,53108
Eagle Lake Manor,Kansasville,Population served: 200,53108
Harvest View Estates,Union Grove,Population served: 400,53108
Hickory Haven,Union Grove,Population served: 303,53108
Lakeview Specialty Hospital,Waterford,Population served: 384,53108
River Springs Apartments Llc,Rochester,Population served: 38,53108
Southern Wisconsin Center,Union Grove,Population served: 950,53108
Spring Green Subd 1,Racine,Population served: 27,53108
Union Grove Waterworks,Union Grove,"Population served: 4,900",53108
Wind Point Water Department,Racine,"Population served: 1,804",53108
Milwaukee Waterworks,"Milwaukee, WI","Population served:647,290",53110
South Milwaukee Waterworks,"South Milwaukee, WI","Population served:21,340",53110
Oak Creek Waterworks,"Oak Creek, WI","Population served:32,104",53110
Janesville Water Utility,"Janesville, WI","Population served:62,720",53114
City of Beloit,"Beloit, WI","Population served:37,110",53114
Artisan Senior Living,Lake Geneva,Population served: 33,53115
"Bloomfield, Village Of",Pell Lake,"Population served: 4,071",53115
Coachmans Terrace Mobile Home Park,Lake Geneva,Population served: 125,53115
Country Estates Sanitary District Town Of Lyons 1,Burlington,Population served: 500,53115
Darien Waterworks,Darien,"Population served: 1,643",53115
Delavan Club Condos,Delavan,Population served: 25,53115
East Troy S D 3,East Troy,Population served: 40,53115
East Troy Waterworks,East Troy,"Population served: 4,414",53115
Fontana Water Utility,Fontana,"Population served: 1,839",53115
Geneva Landings,Delavan,Population served: 25,53115
Geneva National Golf Club,Lake Geneva,"Population served: 1,343",53115
Genoa City Waterworks,Genoa City,"Population served: 2,766",53115
Inspiration Ministries & Meadows Apts,Walworth,Population served: 80,53115
Interlaken Resort and Village,Lake Geneva,Population served: 300,53115
Lake Como Sanitary District 1,Lake Geneva,"Population served: 3,038",53115
Ludwell Estates,Elkhorn,Population served: 100,53115
Pioneer Estates Of Delavan,Delavan,Population served: 400,53115
Riverview Park,Buffalo City,Population served: 90,53115
Sharon Waterworks,Sharon,"Population served: 1,549",53115
Snug Harbor Inn Mobile Home Park,Delavan,Population served: 30,53115
Town Hall Apts,Delavan,Population served: 90,53115
Troy Center Sanitary District,Troy Center,Population served: 170,53115
Vintage On The Ponds,Delavan,Population served: 60,53115
Walworth Waterworks,Walworth,"Population served: 2,304",53115
Westshire Farms At The Lakes,Delavan,Population served: 300,53115
Williams Bay Waterworks,Williams Bay,"Population served: 2,601",53115
Franklin Water Utility,"Franklin, WI","Population served:22,500",53129
Hales Happiness Subdivision,"Hales Corners, WI",Population served:400,53130
Greendale Waterworks,"Greendale, WI","Population served:14,046",53130
Whitnall Garden Apartments,"Hales Corners, WI",Population served:200,53130
Franklin Mobile Llc 3,"Franklin, WI",Population served:118,53132
Meadows Condominiums Assoc Ltd,"Franklin, WI",Population served:50,53132
Cudahy Waterworks,"Cudahy, WI","Population served:18,659",53172
Wauwatosa Waterworks,"Wauwatosa, WI","Population served:49,064",53208
Glendale Waterworks,"Glendale, WI","Population served:12,883",53209
Brown Deer Waterworks,"Brown Deer, WI","Population served:12,741",53209
Shorewood Waterworks,"Shorewood, WI","Population served:13,189",53211
Whitefish Bay Waterworks,"Whitefish Bay, WI","Population served:14,272",53211
West Allis Waterworks,"West Allis, WI","Population served:63,240",53215
Birchwood Trailer Court,Evansville,Population served: 30,53501
Caravilla Education & Rehab Center,Janesville,Population served: 98,53501
Clinton Waterworks,Clinton,"Population served: 2,119",53501
Edgerton Waterworks,Edgerton,"Population served: 5,512",53501
Evansville Waterworks,Evansville,"Population served: 5,070",53501
Footville Waterworks,Footville,Population served: 805,53501
Fulton Utility District,Edgerton,Population served: 200,53501
Milton Waterworks,Milton,"Population served: 5,588",53501
Mountain View Mobile Home Park #1,Evansville,Population served: 50,53501
Mountain View Mobile Home Park #2,Evansville,Population served: 25,53501
Oakhill Waterworks,Edgerton,Population served: 130,53501
Orfordville Waterworks,Orfordville,"Population served: 1,475",53501
Pirates Cove Mobile Home Community,Edgerton,Population served: 25,53501
Rock River Leisure Estates Coop,Edgerton,Population served: 50,53501
Rock River Shores,Beloit,Population served: 75,53501
Rockvale Mobile Home Park,Janesville,"Population served: 1,200",53501
Shady Hill Mobile Home Park,Clinton,Population served: 140,53501
Wrights Mobile Home Park,Whitewater,Population served: 230,53501
Albany Waterworks,Albany,"Population served: 1,018",53502
Brodhead Waterworks,Brodhead,"Population served: 3,216",53502
Brooklyn Waterworks,Brooklyn,"Population served: 1,401",53502
Browntown Waterworks,Browntown,Population served: 256,53502
Monroe Waterworks,Monroe,"Population served: 10,780",53502
Monticello Waterworks,Monticello,"Population served: 1,167",53502
New Glarus Waterworks,New Glarus,"Population served: 2,172",53502
Pleasant View Nursing Home,Monroe,Population served: 260,53502
Willows Mobile Home Court,Monroe,Population served: 46,53502
Arena Waterworks,Arena,Population served: 834,53503
Avoca Waterworks,Avoca,Population served: 623,53503
Barneveld Waterworks,Barneveld,"Population served: 1,231",53503
Bit O Green Llc Mobile Home Park,Arena,Population served: 49,53503
Bloomfield Healthcare and Rehabilitation Ctr,Dodgeville,Population served: 150,53503
Cobb Waterworks,Cobb,Population served: 458,53503
Dodgeville Waterworks,Dodgeville,"Population served: 4,583",53503
Edmund Tn Of Linden San District 1,Edmund,Population served: 110,53503
Highland Waterworks,Highland,Population served: 842,53503
Hollandale Waterworks,Hollandale,Population served: 283,53503
House On The Rock Resort,Spring Green,Population served: 70,53503
Linden Waterworks,Linden,Population served: 547,53503
Mineral Point Waterworks,Mineral Point,"Population served: 2,487",53503
Rewey Waterworks,Rewey,Population served: 290,53503
Ridgeway Waterworks,Ridgeway,Population served: 690,53503
Zweifels Country View,Dodgeville,Population served: 40,53503
Argyle Waterworks,Argyle,Population served: 823,53504
Belmont Waterworks,Belmont,Population served: 991,53504
Benton Waterworks,Benton,Population served: 976,53504
Blanchardville Waterworks,Blanchardville,Population served: 802,53504
Country View Estates,Browntown,Population served: 33,53504
Darlington Waterworks,Darlington,"Population served: 2,235",53504
Gratiot Waterworks,Gratiot,Population served: 236,53504
Shullsburg Waterworks,Shullsburg,"Population served: 1,222",53504
South Wayne Waterworks,South Wayne,Population served: 478,53504
Wiota Sanitary District,South Wayne,Population served: 98,53504
Madison Water Utility,"Madison, WI","Population served:235,000",53507
Sun Prairie Utilities,"Sun Prairie, WI","Population served:32,613",53507
Middleton Waterworks,"Middleton, WI","Population served:17,903",53507
Fitchburg Utility District 1,"Fitchburg, WI","Population served:15,000",53507
Waunakee Waterworks,"Waunakee, WI","Population served:13,322",53507
Stoughton Waterworks,"Stoughton, WI","Population served:12,698",53507
Verona Waterworks,"Verona, WI","Population served:10,619",53507
Oregon Waterworks,"Oregon, WI","Population served:9,797",53507
Deforest Waterworks,"Deforest, WI","Population served:9,400",53507
Mcfarland Waterworks,"Mc Farland, WI","Population served:7,808",53507
Platteville Waterworks,"Platteville, WI","Population served:12,268",53518
Prairie Du Chien Waterworks,"Prairie Du Chien, WI","Population served:6,005",53518
Richland Center Waterworks,"Richland Center, WI","Population served:5,100",53518
Lancaster Waterworks,"Lancaster, WI","Population served:3,868",53518
Boscobel Waterworks,"Boscobel, WI","Population served:3,419",53518
Portage Waterworks,"Portage, WI","Population served:10,300",53532
Cazenovia Waterworks,Cazenovia,Population served: 351,53540
Lone Rock Waterworks,Lone Rock,Population served: 895,53540
Pine Valley Community Village,Richland Center,Population served: 225,53540
Sextonville Waterworks,Sextonville,Population served: 325,53540
Yuba Waterworks,Yuba,Population served: 53,53540
Fennimore Waterworks,"Fennimore, WI","Population served:2,507",53543
Baraboo Waterworks,Baraboo,"Population served: 12,048",53556
Bluffview Sanitary District,North Freedom,Population served: 450,53556
Christmas Mt Prv Site,Wisconsin Dells,Population served: 36,53556
Glacier View Subdivision,Baraboo,Population served: 75,53556
Ironton Waterworks,La Valle,Population served: 253,53556
La Valle Waterworks,La Valle,Population served: 365,53556
Lake Delton Waterworks,Lake Delton,"Population served: 2,914",53556
Loganville Waterworks,Loganville,Population served: 300,53556
Lower Dells Estates,Lake Delton,Population served: 75,53556
Maple Park Condominiums,Prairie Du Sac,Population served: 60,53556
Merrimac Waterworks,Merrimac,Population served: 420,53556
North Freedom Waterworks,North Freedom,Population served: 701,53556
Park Place Mhc,Merrimac,Population served: 37,53556
Plain Waterworks,Plain,Population served: 792,53556
Prairie Du Sac Waterworks,Prairie Du Sac,"Population served: 4,006",53556
Reedsburg Waterworks,Reedsburg,"Population served: 9,548",53556
Rock Springs Waterworks,Rock Springs,Population served: 362,53556
Sauk City Waterworks,Sauk City,"Population served: 3,424",53556
Spring Green Estates,Spring Green,Population served: 300,53556
Spring Green Waterworks,Spring Green,"Population served: 1,626",53556
Summer Oaks Condo Assoc,Merrimac,Population served: 70,53556
West Baraboo Waterworks,West Baraboo,"Population served: 1,414",53556
Columbus Water & Light Department,"Columbus, WI","Population served:5,036",53561
Bagley Waterworks,Bagley,Population served: 353,53801
Bloomington Waterworks,Bloomington,Population served: 682,53801
Blue River Waterworks,Blue River,Population served: 424,53801
Bluffside Court,Cassville,Population served: 40,53801
Cassville Waterworks,Cassville,"Population served: 1,052",53801
Cozy Acres Mobile Home Park,Boscobel,Population served: 80,53801
Cuba City Waterworks,Cuba City,"Population served: 2,141",53801
Dickeyville Waterworks,Dickeyville,"Population served: 1,069",53801
Hazel Green Waterworks,Hazel Green,"Population served: 1,256",53801
Kieler SD No 1,Kieler,Population served: 500,53801
Livingston Waterworks,Livingston,Population served: 664,53801
Maryville SD 2,Kieler,Population served: 100,53801
Montfort Waterworks,Montfort,Population served: 718,53801
Mount Hope Waterworks,Mount Hope,Population served: 181,53801
Muscoda Waterworks,Muscoda,"Population served: 1,453",53801
Oak Park Community,Platteville,Population served: 90,53801
Patch Grove Waterworks,Patch Grove,Population served: 160,53801
Potosi Waterworks,Potosi,Population served: 718,53801
Sinsinawa Dominicans Inc.,Sinsinawa,Population served: 482,53801
Stateline Mobile Home Park,Hazel Green,Population served: 37,53801
Stitzer Sanitary District 1,Stitzer,Population served: 150,53801
Taylors Mobile Home Park,Potosi,Population served: 30,53801
Tennyson Waterworks,Potosi,Population served: 367,53801
Woodland Terrace Mobile Home Park,Platteville,Population served: 100,53801
Bridgeport San District No 1,Prairie Du Chien,Population served: 300,53826
Eastman Waterworks,Eastman,Population served: 427,53826
Gays Mills Waterworks,Gays Mills,Population served: 620,53826
Homesteader Llc The,Prairie Du Chien,Population served: 200,53826
Mount Sterling Waterworks,Mount Sterling,Population served: 206,53826
Seneca Sanitary District No 1,Seneca,Population served: 250,53826
Soldiers Grove Waterworks,Soldiers Grove,Population served: 592,53826
Wauzeka Waterworks,Wauzeka,Population served: 711,53826
Lodi Waterworks,"Lodi, WI","Population served:3,006",53901
Wisconsin Dells Waterworks,"Wisconsin Dells, WI","Population served:2,678",53901
Poynette Waterworks,"Poynette, WI","Population served:2,520",53901
Adams Waterworks,Adams,"Population served: 1,847",53910
Coons Mobile Home Park,Oxford,Population served: 75,53910
Federal Correctional Institution,Oxford,"Population served: 1,550",53910
Friendship Waterworks,Friendship,Population served: 781,53910
Preston Pines,Friendship,Population served: 38,53910
Rome Water Utility,Nekoosa,"Population served: 2,775",53910
Westwind Mobile Home,Friendship,Population served: 90,53910
Berlin Waterworks,Berlin,"Population served: 5,371",53919
Green Lake Waterworks,Green Lake,Population served: 960,53919
Markesan Waterworks,Markesan,"Population served: 1,496",53919
Princeton Waterworks,Princeton,"Population served: 1,250",53919
Duck Inn Mobile Home Park 2,Mecan Tn,Population served: 25,53920
Fox Marquette Mobile Home Park,Montello,Population served: 72,53920
Harris Villa,Westfield,Population served: 25,53920
Meadowbrook Mobile Home Park,Westfield,Population served: 39,53920
Montello Waterworks,Montello,"Population served: 1,329",53920
Arlington Waterworks,Arlington,Population served: 823,53923
Cambria Waterworks,Cambria,Population served: 767,53923
Capital Hill Mobile Home Park,Poynette,Population served: 25,53923
Crystal Lake Rv Resort Llc,Lodi,Population served: 100,53923
Fall River Waterworks,Fall River,"Population served: 1,712",53923
Friesland Waterworks,Friesland,Population served: 311,53923
Harmony Grove San District,Lodi,"Population served: 1,950",53923
Harmony Mobile Manor,Lodi,Population served: 45,53923
Inch Heights Llc,Poynette,Population served: 47,53923
Oakwood Terrace,Portage,Population served: 100,53923
Pardeeville Waterworks,Pardeeville,"Population served: 2,117",53923
Pine Haven Estates,Doylestown,Population served: 45,53923
Pine Vista Mobile Home Park 1,Prairie Du Sac,Population served: 60,53923
Randolph Water Department,Randolph,"Population served: 1,800",53923
Rio Waterworks,Rio,"Population served: 1,058",53923
Saddle Ridge Estates,Portage,Population served: 700,53923
Suburban Heights Mobile Home Park,Portage,Population served: 90,53923
Wisconsin Academy Main Campus,Columbus,Population served: 115,53923
Wyocena Waterworks,Wyocena,Population served: 768,53923
Sparta Waterworks,"Sparta, WI","Population served:9,522",53929
Tomah Waterworks,"Tomah, WI","Population served:9,192",53929
Mauston Waterworks,"Mauston, WI","Population served:4,456",53929
Viroqua Waterworks,"Viroqua, WI","Population served:4,362",53929
Fort Mccoy North Post,"Fort Mccoy, WI","Population served:3,000",53929
Camp Douglas Waterworks,Camp Douglas,Population served: 640,53948
Elroy Waterworks,Elroy,"Population served: 1,442",53948
Hustler Waterworks,Hustler,Population served: 170,53948
Kountry Aire Est Mobile Home Park I,Mauston,Population served: 60,53948
Kountry Aire Est Mobile Home Park Ii,Mauston,Population served: 25,53948
Kountry Aire Est Mobile Home Park Iii,Mauston,Population served: 210,53948
Lyndon Station Waterworks,Lyndon Station,Population served: 474,53948
Mauston Green Acres,Elk Mound,Population served: 60,53948
Necedah Waterworks,Necedah,Population served: 844,53948
New Lisbon Waterworks,New Lisbon,"Population served: 2,466",53948
Pearces Mobile Home Estates,Mauston,Population served: 37,53948
Union Center Waterworks,Union Center,Population served: 214,53948
Wi Air National Guard Volk Field,Camp Douglas,Population served: 400,53948
Wonewoc Waterworks,Wonewoc,Population served: 834,53948
Coloma Waterworks,Coloma,Population served: 454,53964
Dakota Capital Park 2 Llc,Wautoma,Population served: 102,53964
Hancock Waterworks,Hancock,Population served: 462,53964
Pineland Park 1,Wild Rose,Population served: 60,53964
Plainfield Waterworks,Plainfield,Population served: 862,53964
Redgranite Waterworks,Redgranite,"Population served: 2,019",53964
Rosemore Village,Wild Rose,Population served: 32,53964
Wautoma Water Department,Wautoma,"Population served: 2,110",53964
Westby Waterworks,"Westby, WI","Population served:2,228",53968
Amani Village Sanitary District,Osceola,Population served: 100,54001
Amery Waterworks,Amery,"Population served: 2,962",54001
Balsam Lake Waterworks,Balsam Lake,"Population served: 1,031",54001
Centuria Waterworks,Centuria,Population served: 900,54001
Clayton Waterworks,Clayton,Population served: 765,54001
Clear Lake Waterworks,Clear Lake,"Population served: 1,061",54001
Dresser Waterworks,Dresser,Population served: 897,54001
Frederic Waterworks,Frederic,"Population served: 1,241",54001
Luck Waterworks,Luck,"Population served: 1,150",54001
Milltown Waterworks,Milltown,Population served: 915,54001
Osceola Waterworks,Osceola,"Population served: 2,680",54001
St Croix Falls Waterworks,St Croix Falls,"Population served: 2,079",54001
Baldwin Waterworks,Baldwin,"Population served: 3,956",54002
Country Cove Court Llc,Hudson,Population served: 150,54002
Fox Court,River Falls,Population served: 90,54002
Glenwood City Waterworks,Glenwood City,"Population served: 1,102",54002
Hammond Waterworks,Hammond,"Population served: 1,922",54002
Hudson Waterworks,Hudson,"Population served: 17,100",54002
Huntington Mobile Home Park,New Richmond,Population served: 52,54002
New Richmond Estates,New Richmond,Population served: 95,54002
New Richmond Waterworks,New Richmond,"Population served: 8,909",54002
Roberts Waterworks,Roberts,"Population served: 1,651",54002
Somerset Waterworks,Somerset,"Population served: 2,646",54002
Star Prairie Waterworks,Star Prairie,Population served: 644,54002
Wall Street Village,New Richmond,Population served: 191,54002
Wilson Waterworks,Wilson,Population served: 170,54002
Woodville Waterworks,Woodville,"Population served: 1,318",54002
Bay City Waterworks,Bay City,Population served: 499,54003
Country Manor Apts,Bay City,Population served: 50,54003
Ellsworth Waterworks,Ellsworth,"Population served: 3,304",54003
Elmwood Waterworks,Elmwood,Population served: 815,54003
Maiden Rock Water Utility,Maiden Rock,Population served: 118,54003
Plum City Care Center Nursing Home,Plum City,Population served: 120,54003
Prescott Waterworks,Prescott,"Population served: 4,258",54003
River Falls Waterworks,River Falls,"Population served: 15,229",54003
Spring Valley Waterworks,Spring Valley,"Population served: 1,358",54003
St Croix Improvements,Prescott,Population served: 175,54003
Almena Waterworks,Almena,Population served: 677,54004
Andersons Trailer Court,Rice Lake,Population served: 95,54004
Barron Light & Water Department,Barron,"Population served: 3,423",54004
Cameron Waterworks,Cameron,"Population served: 1,787",54004
Canoe Villa Trailer Ct,Cameron,Population served: 50,54004
Chetek Waterworks,Chetek,"Population served: 1,931",54004
Country View Mobile Home Court,Comstock,Population served: 54,54004
Cumberland Waterworks,Cumberland,"Population served: 2,311",54004
Dallas Waterworks,Dallas,Population served: 365,54004
Haugen Waterworks,Haugen,Population served: 287,54004
Pioneer Health & Rehab,Prairie Farm,Population served: 44,54004
Red Cedar Valley Estates Mobile Home Park,Cameron,Population served: 40,54004
Rice Lake Waterworks,Rice Lake,"Population served: 8,300",54004
Turtle Lake Waterworks,Turtle Lake,"Population served: 1,073",54004
Menomonie Waterworks,"Menomonie, WI","Population served:15,950",54005
Allen Estates Llc,Franklin,Population served: 75,54101
Evergreen Park,Suring,Population served: 100,54101
Gillett Waterworks,Gillett,"Population served: 1,386",54101
Habeck Mobile Home Park,Abrams,Population served: 35,54101
