Utility name,City,People served,Zip
Washington Township,"Washington, MI","Population served:15,828",48065
"Armada, Village of","Armada, MI","Population served:1,794",48065
City of Eastpointe,"Three Rivers, MI","Population served:32,442",48066
City of St. Clair Shores,"St. Clair Shores, MI","Population served:59,715",48066
Pleasant Ridge,"Royal Oak, MI","Population served:2,526",48067
Madison Heights,"Kinde, MI","Population served:29,694",48067
Ferndale,"Gladwin, MI","Population served:22,105",48067
Huntington Woods,"Huntington Woods, MI","Population served:6,200",48067
Hazel Park,"Hazel Park, MI","Population served:16,400",48067
Oak Park,"Crystal Falls, MI","Population served:29,319",48069
Ferndale,"Gladwin, MI","Population served:22,105",48069
City of Royal Oak,"South Lyon, MI","Population served:57,236",48069
City of Royal Oak,"South Lyon, MI","Population served:57,236",48070
Pleasant Ridge,"Royal Oak, MI","Population served:2,526",48070
Oak Park,"Crystal Falls, MI","Population served:29,319",48070
Berkley,"Berkley, MI","Population served:14,970",48070
City of Royal Oak,"South Lyon, MI","Population served:57,236",48071
Troy,"Johannesburg, MI","Population served:80,980",48071
City of Warren,"Lansing, MI","Population served:134,056",48071
Hazel Park,"Hazel Park, MI","Population served:16,400",48071
City of Royal Oak,"South Lyon, MI","Population served:57,236",48072
Oak Park,"Crystal Falls, MI","Population served:29,319",48072
Huntington Woods,"Huntington Woods, MI","Population served:6,200",48072
Southfield,"Maple City, MI","Population served:71,739",48072
Berkley,"Berkley, MI","Population served:14,970",48073
Clawson,"Clawson, MI","Population served:11,825",48073
Madison Heights,"Kinde, MI","Population served:29,694",48073
Troy,"Johannesburg, MI","Population served:80,980",48073
Southfield,"Maple City, MI","Population served:71,739",48073
Birmingham,"Traverse City, MI","Population served:20,472",48073
"Marysville, City of","Lupton, MI","Population served:9,959",48074
St. Clair Township,"St. Clair, MI","Population served:3,270",48074
St. Clair Water and Sewer Authority,"Berrien Springs, MI","Population served:5,847",48074
Port Huron Township,"Port Huron, MI","Population served:10,654",48074
City of Detroit,"Detroit, MI","Population served:713,777",48075
Oak Park,"Crystal Falls, MI","Population served:29,319",48075
Lathrup Village,"Lathrup Village, MI","Population served:4,075",48075
Lathrup Village,"Lathrup Village, MI","Population served:4,075",48076
Berkley,"Berkley, MI","Population served:14,970",48076
City of Royal Oak,"South Lyon, MI","Population served:57,236",48076
Oak Park,"Crystal Falls, MI","Population served:29,319",48076
St. Clair Township,"St. Clair, MI","Population served:3,270",48079
"St. Clair, City of","St. Clair, MI","Population served:5,485",48079
"Marysville, City of","Lupton, MI","Population served:9,959",48079
Kimball Township,"Kimball, MI","Population served:3,463",48079
City of Eastpointe,"Three Rivers, MI","Population served:32,442",48080
Harper Woods,"Harper Woods, MI","Population served:14,236",48080
Grosse Pointe Woods,"Grosse Pointe Woods, MI","Population served:16,135",48080
Grosse Pointe Shores,"Grosse Pointe Shores, MI","Population served:2,929",48080
City of Roseville,"Gaylord, MI","Population served:47,299",48081
City of Eastpointe,"Three Rivers, MI","Population served:32,442",48081
City of Roseville,"Gaylord, MI","Population served:47,299",48082
Clinton,"Clinton, MI","Population served:2,336",48082
Clinton Township,"Clinton Township, MI","Population served:97,513",48082
Madison Heights,"Kinde, MI","Population served:29,694",48083
Clawson,"Clawson, MI","Population served:11,825",48083
City of Sterling Heights,"Dewitt, MI","Population served:127,000",48083
City of Royal Oak,"South Lyon, MI","Population served:57,236",48083
City of Warren,"Lansing, MI","Population served:134,056",48083
City of Royal Oak,"South Lyon, MI","Population served:57,236",48084
Birmingham,"Traverse City, MI","Population served:20,472",48084
Clawson,"Clawson, MI","Population served:11,825",48084
Bloomfield Township,"Bloomfield Hills, MI","Population served:41,070",48084
City of Sterling Heights,"Dewitt, MI","Population served:127,000",48085
Rochester Hills,"West Olive, MI","Population served:74,000",48085
City of Roseville,"Gaylord, MI","Population served:47,299",48088
City of Fraser,"Escanaba, MI","Population served:16,500",48088
City of Detroit,"Detroit, MI","Population served:713,777",48089
City of Eastpointe,"Three Rivers, MI","Population served:32,442",48089
City of Roseville,"Gaylord, MI","Population served:47,299",48089
"Center Line, City of","Center Line, MI","Population served:8,257",48091
City of Detroit,"Detroit, MI","Population served:713,777",48091
"Center Line, City of","Center Line, MI","Population served:8,257",48092
"Center Line, City of","Center Line, MI","Population served:8,257",48093
Shelby,"Shelby, MI","Population served:2,065",48094
Shelby Township,"Shelby Township, MI","Population served:72,000",48094
Macomb Township,"Cadillac, MI","Population served:90,000",48094
Lenox Township,"Lenox, MI","Population served:3,000",48096
Washington Township,"Washington, MI","Population served:15,828",48096
Chesterfield Township,"Chesterfield, MI","Population served:41,650",48096
"Yale, City of","Yale, MI","Population served:1,900",48097
Emmett Township,"Battle Creek, MI","Population served:3,348",48097
Worth Township,"Houghton Lake, MI","Population served:3,854",48097
Rochester Hills,"West Olive, MI","Population served:74,000",48098
Bloomfield Township,"Bloomfield Hills, MI","Population served:41,070",48098
Dearborn,"Dorr, MI","Population served:98,153",48101
Dearborn Heights,"Saginaw, MI","Population served:57,774",48101
Lincoln Park,"Lincoln Park, MI","Population served:38,144",48101
Melvindale,"Melvindale, MI","Population served:10,715",48101
Southgate,"Southgate, MI","Population served:30,047",48101
Taylor,"Taylor, MI","Population served:63,131",48101
Ann Arbor,"Merrill, MI","Population served:118,017",48103
Loch Alpine Sanitary Authority,"Saint Clair, MI","Population served:1,506",48103
Pittsfield Township,"Marenisco, MI","Population served:24,500",48103
Ann Arbor Township,"Ann Arbor, MI","Population served:1,338",48103
Ann Arbor Township,"Ann Arbor, MI","Population served:1,338",48104
Pittsfield Township,"Marenisco, MI","Population served:24,500",48104
Ann Arbor,"Merrill, MI","Population served:118,017",48105
Superior Township,"Skandia, MI","Population served:6,765",48105
Scio Township,"Saint Clair, MI","Population served:8,500",48105
Pittsfield Township,"Marenisco, MI","Population served:24,500",48105
Ypsilanti Community Utility Authority,"Ypsilanti, MI","Population served:53,988",48105
Ann Arbor,"Merrill, MI","Population served:118,017",48108
Saline,"Saline, MI","Population served:9,158",48108
Ypsilanti Community Utility Authority,"Ypsilanti, MI","Population served:53,988",48108
Ann Arbor Township,"Ann Arbor, MI","Population served:1,338",48109
Sumpter Township,"Belleville, MI","Population served:9,576",48111
Huron Twp,"Novi, MI","Population served:15,879",48111
Huron Township,"Port Hope, MI",Population served:437,48111
Belleville,"Belleville, MI","Population served:3,964",48111
Ypsilanti Community Utility Authority,"Ypsilanti, MI","Population served:53,988",48111
Augusta,"Augusta, MI",Population served:885,48111
Augusta Township,"Whittaker, MI","Population served:3,907",48111
Canton Township,"Canton, MI","Population served:90,173",48111
Romulus,"Lansing, MI","Population served:23,989",48111
Mhog Sewer & Water Authority,"Brighton, MI","Population served:12,860",48114
Sylvan Glen Estates,"Brighton, MI","Population served:1,015",48114
Hartland Township,"Hartland, MI","Population served:2,200",48114
"Milford, Village of","Lansing, MI","Population served:6,366",48114
Green Oak Township - Centennial Farms,"Highland, MI",Population served:900,48114
Mhog Sewer & Water Authority,"Brighton, MI","Population served:12,860",48116
"Brighton, City of","Brighton, MI","Population served:7,636",48116
Oak Pointe,"Brighton, MI","Population served:1,900",48116
Fonda Lake Water Authority,"Brighton, MI","Population served:1,200",48116
Lyon Township,"Glennie, MI","Population served:9,390",48116
Frenchtown Township,"Harrison, MI","Population served:16,481",48117
Berlin Township,"Newport, MI","Population served:9,300",48117
Dexter,"Oxford, MI","Population served:4,160",48118
Chelsea,"Chelsea, MI","Population served:4,944",48118
Grass Lake,"Grass Lake, MI","Population served:1,360",48118
City of Detroit,"Detroit, MI","Population served:713,777",48120
City of Detroit,"Detroit, MI","Population served:713,777",48122
Dearborn,"Dorr, MI","Population served:98,153",48122
Allen Park,"Allen Park, MI","Population served:28,210",48122
Lincoln Park,"Lincoln Park, MI","Population served:38,144",48122
Allen Park,"Allen Park, MI","Population served:28,210",48124
Dearborn Heights,"Saginaw, MI","Population served:57,774",48124
Taylor,"Taylor, MI","Population served:63,131",48125
Dearborn,"Dorr, MI","Population served:98,153",48125
Allen Park,"Allen Park, MI","Population served:28,210",48125
Inkster,"Inkster, MI","Population served:25,369",48125
City of Detroit,"Detroit, MI","Population served:713,777",48126
Melvindale,"Melvindale, MI","Population served:10,715",48126
Dearborn,"Dorr, MI","Population served:98,153",48127
Inkster,"Inkster, MI","Population served:25,369",48127
City of Detroit,"Detroit, MI","Population served:713,777",48127
Dearborn Heights,"Saginaw, MI","Population served:57,774",48128
City of Detroit,"Detroit, MI","Population served:713,777",48128
Scio Township,"Saint Clair, MI","Population served:8,500",48130
Petersburg,"Petersburg, MI","Population served:1,115",48131
Huron Twp,"Novi, MI","Population served:15,879",48134
Huron Township,"Port Hope, MI",Population served:437,48134
Brownstown Township,"Marne, MI","Population served:30,627",48134
Ash Township,"Lake Orion, MI","Population served:7,350",48134
Berlin Township,"Newport, MI","Population served:9,300",48134
Woodhaven,"Ottawa Lake, MI","Population served:12,875",48134
Rockwood,"New Boston, MI","Population served:3,289",48134
Westland,"Westland, MI","Population served:84,094",48135
Inkster,"Inkster, MI","Population served:25,369",48135
Dearborn Heights,"Saginaw, MI","Population served:57,774",48135
Mhog Sewer & Water Authority,"Brighton, MI","Population served:12,860",48139
"Howell, City of","Howell, MI","Population served:9,232",48139
"Brighton, City of","Brighton, MI","Population served:7,636",48139
"Fowlerville, Village of","Sparta, MI","Population served:2,951",48139
"Pinckney, Village of","Comins, MI","Population served:2,515",48139
Dundee,"Dundee, MI","Population served:4,250",48140
Dearborn Heights,"Saginaw, MI","Population served:57,774",48141
Westland,"Westland, MI","Population served:84,094",48141
Mhog Sewer & Water Authority,"Brighton, MI","Population served:12,860",48143
"Howell, City of","Howell, MI","Population served:9,232",48143
"Brighton, City of","Brighton, MI","Population served:7,636",48143
"Fowlerville, Village of","Sparta, MI","Population served:2,951",48143
"Pinckney, Village of","Comins, MI","Population served:2,515",48143
Monroe,"Monroe, MI","Population served:48,664",48145
Melvindale,"Melvindale, MI","Population served:10,715",48146
City of Detroit,"Detroit, MI","Population served:713,777",48146
Ecorse,"Highland, MI","Population served:9,512",48146
Southgate,"Southgate, MI","Population served:30,047",48146
Wyandotte,"Canadian Lakes, MI","Population served:25,883",48146
Allen Park,"Allen Park, MI","Population served:28,210",48146
Plymouth Township,"Olivet, MI","Population served:27,524",48150
Westland,"Westland, MI","Population served:84,094",48150
Redford Township,"Port Huron, MI","Population served:48,362",48150
Dearborn Heights,"Saginaw, MI","Population served:57,774",48150
Redford Township,"Port Huron, MI","Population served:48,362",48152
Northville Township,"Northville, MI","Population served:29,897",48152
Redford Township,"Port Huron, MI","Population served:48,362",48154
Northville Township,"Northville, MI","Population served:29,897",48154
Franklin Township,"Hancock, MI",Population served:300,48158
Augusta Township,"Whittaker, MI","Population served:3,907",48160
Milan,"Milan, MI","Population served:7,363",48160
Dundee,"Dundee, MI","Population served:4,250",48160
Monroe South County,"Brighton, MI","Population served:33,816",48161
Frenchtown Township,"Harrison, MI","Population served:16,481",48161
Monroe,"Monroe, MI","Population served:48,664",48162
Huron Township,"Port Hope, MI",Population served:437,48164
Sumpter Township,"Belleville, MI","Population served:9,576",48164
Ash Township,"Lake Orion, MI","Population served:7,350",48164
Brownstown Township,"Marne, MI","Population served:30,627",48164
"Milford, Village of","Lansing, MI","Population served:6,366",48165
"Brighton, City of","Brighton, MI","Population served:7,636",48165
Green Oak Township - Centennial Farms,"Highland, MI",Population served:900,48165
Berlin Township,"Newport, MI","Population served:9,300",48166
Ash Township,"Lake Orion, MI","Population served:7,350",48166
Lyon Township,"Glennie, MI","Population served:9,390",48167
City of Novi,"Novi, MI","Population served:48,000",48167
Northville,"Northville, MI","Population served:6,039",48167
Northville Crossing,"Waterford, MI","Population served:1,890",48167
City of Farmington Hills,"Marshall, MI","Population served:56,240",48167
Livonia,"Livonia, MI","Population served:96,942",48167
Northville,"Northville, MI","Population served:6,039",48168
Plymouth Township,"Olivet, MI","Population served:27,524",48168
Livonia,"Livonia, MI","Population served:96,942",48168
Dexter,"Oxford, MI","Population served:4,160",48169
Superior Township,"Skandia, MI","Population served:6,765",48170
Plymouth,"Plymouth, MI","Population served:9,132",48170
Northville Township,"Northville, MI","Population served:29,897",48170
Canton Township,"Canton, MI","Population served:90,173",48170
Livonia,"Livonia, MI","Population served:96,942",48170
Westland,"Westland, MI","Population served:84,094",48170
Gibraltar,"Gibraltar, MI","Population served:4,656",48173
Rockwood,"New Boston, MI","Population served:3,289",48173
Flat Rock,"Flat Rock, MI","Population served:9,878",48173
Grosse Ile Township,"Grosse Ile, MI","Population served:10,371",48173
Berlin Township,"Newport, MI","Population served:9,300",48173
Huron Twp,"Novi, MI","Population served:15,879",48174
Huron Township,"Port Hope, MI",Population served:437,48174
Brownstown Township,"Marne, MI","Population served:30,627",48174
Van Buren Township,"Belleville, MI","Population served:27,359",48174
Taylor,"Taylor, MI","Population served:63,131",48174
Wayne,"Wayne, MI","Population served:17,593",48174
Pittsfield Township,"Marenisco, MI","Population served:24,500",48176
Lyon Township,"Glennie, MI","Population served:9,390",48178
City of South Lyon,"West Olive, MI","Population served:11,055",48178
Woodland Ridge,"Birmingham, MI","Population served:1,080",48178
City of Novi,"Novi, MI","Population served:48,000",48178
South Rockwood,"South Rockwood, MI","Population served:1,675",48179
Ash Township,"Lake Orion, MI","Population served:7,350",48179
Brownstown Township,"Marne, MI","Population served:30,627",48179
Rockwood,"New Boston, MI","Population served:3,289",48179
Flat Rock,"Flat Rock, MI","Population served:9,878",48179
Brownstown Township,"Marne, MI","Population served:30,627",48180
Allen Park,"Allen Park, MI","Population served:28,210",48180
Southgate,"Southgate, MI","Population served:30,047",48180
Dearborn Heights,"Saginaw, MI","Population served:57,774",48180
Woodhaven,"Ottawa Lake, MI","Population served:12,875",48183
Brownstown Township,"Marne, MI","Population served:30,627",48183
Grosse Ile Township,"Grosse Ile, MI","Population served:10,371",48183
Gibraltar,"Gibraltar, MI","Population served:4,656",48183
Flat Rock,"Flat Rock, MI","Population served:9,878",48183
Riverview,"Muskegon, MI","Population served:12,486",48183
Rockwood,"New Boston, MI","Population served:3,289",48183
Van Buren Township,"Belleville, MI","Population served:27,359",48184
Romulus,"Lansing, MI","Population served:23,989",48184
Westland,"Westland, MI","Population served:84,094",48184
Canton Township,"Canton, MI","Population served:90,173",48184
Garden City,"Southgate, MI","Population served:27,625",48185
Dearborn Heights,"Saginaw, MI","Population served:57,774",48185
Wayne,"Wayne, MI","Population served:17,593",48186
Romulus,"Lansing, MI","Population served:23,989",48186
Inkster,"Inkster, MI","Population served:25,369",48186
Dearborn Heights,"Saginaw, MI","Population served:57,774",48186
Taylor,"Taylor, MI","Population served:63,131",48186
Westland,"Westland, MI","Population served:84,094",48187
Van Buren Township,"Belleville, MI","Population served:27,359",48188
Westland,"Westland, MI","Population served:84,094",48188
Wayne,"Wayne, MI","Population served:17,593",48188
Romulus,"Lansing, MI","Population served:23,989",48188
Northfield Estates,"Grand Rapids, MI","Population served:1,620",48189
Ann Arbor Township,"Ann Arbor, MI","Population served:1,338",48189
Augusta Township,"Whittaker, MI","Population served:3,907",48190
Augusta Township,"Whittaker, MI","Population served:3,907",48191
Sumpter Township,"Belleville, MI","Population served:9,576",48191
Grosse Ile Township,"Grosse Ile, MI","Population served:10,371",48192
Southgate,"Southgate, MI","Population served:30,047",48192
Lincoln Park,"Lincoln Park, MI","Population served:38,144",48192
Riverview,"Muskegon, MI","Population served:12,486",48192
Ecorse,"Highland, MI","Population served:9,512",48192
Brownstown Township,"Marne, MI","Population served:30,627",48193
Grosse Ile Township,"Grosse Ile, MI","Population served:10,371",48193
Trenton,"Fountain, MI","Population served:18,853",48193
Riverview,"Muskegon, MI","Population served:12,486",48195
Brownstown Township,"Marne, MI","Population served:30,627",48195
Wyandotte,"Canadian Lakes, MI","Population served:25,883",48195
Lincoln Park,"Lincoln Park, MI","Population served:38,144",48195
Allen Park,"Allen Park, MI","Population served:28,210",48195
Augusta,"Augusta, MI",Population served:885,48197
Augusta Township,"Whittaker, MI","Population served:3,907",48197
Pittsfield Township,"Marenisco, MI","Population served:24,500",48197
Superior Township,"Skandia, MI","Population served:6,765",48197
Ann Arbor Township,"Ann Arbor, MI","Population served:1,338",48197
Ypsilanti Community Utility Authority,"Ypsilanti, MI","Population served:53,988",48198
Canton Township,"Canton, MI","Population served:90,173",48198
Van Buren Township,"Belleville, MI","Population served:27,359",48198
Highland Park,"West Branch, MI","Population served:11,398",48203
Hamtramck,"Hamtramck, MI","Population served:22,413",48203
Hazel Park,"Hazel Park, MI","Population served:16,400",48203
City of Warren,"Lansing, MI","Population served:134,056",48203
Dearborn,"Dorr, MI","Population served:98,153",48204
River Rouge,"River Rouge, MI","Population served:7,903",48209
Dearborn,"Dorr, MI","Population served:98,153",48209
Dearborn,"Dorr, MI","Population served:98,153",48210
Hamtramck,"Hamtramck, MI","Population served:22,413",48211
Highland Park,"West Branch, MI","Population served:11,398",48211
Hamtramck,"Hamtramck, MI","Population served:22,413",48212
Highland Park,"West Branch, MI","Population served:11,398",48212
Grosse Pointe Park,"Grosse Pointe Park, MI","Population served:11,555",48215
Dearborn,"Dorr, MI","Population served:98,153",48217
River Rouge,"River Rouge, MI","Population served:7,903",48217
Ecorse,"Highland, MI","Population served:9,512",48217
Melvindale,"Melvindale, MI","Population served:10,715",48217
Lincoln Park,"Lincoln Park, MI","Population served:38,144",48217
Ecorse,"Highland, MI","Population served:9,512",48218
City of Detroit,"Detroit, MI","Population served:713,777",48218
Redford Township,"Port Huron, MI","Population served:48,362",48219
Royal Oak Township,"Cassopolis, MI","Population served:1,881",48220
City of Detroit,"Detroit, MI","Population served:713,777",48220
Hazel Park,"Hazel Park, MI","Population served:16,400",48220
Oak Park,"Crystal Falls, MI","Population served:29,319",48220
City of Royal Oak,"South Lyon, MI","Population served:57,236",48220
Pleasant Ridge,"Royal Oak, MI","Population served:2,526",48220
Redford Township,"Port Huron, MI","Population served:48,362",48223
Grosse Pointe Park,"Grosse Pointe Park, MI","Population served:11,555",48224
"Grosse Pointe, City of","Traverse City, MI","Population served:5,421",48224
Grosse Pointe Farms,"Grosse Pointe Farms, MI","Population served:9,479",48224
City of Detroit,"Detroit, MI","Population served:713,777",48225
Grosse Pointe Woods,"Grosse Pointe Woods, MI","Population served:16,135",48225
Dearborn,"Dorr, MI","Population served:98,153",48228
Dearborn Heights,"Saginaw, MI","Population served:57,774",48228
Lincoln Park,"Lincoln Park, MI","Population served:38,144",48229
Wyandotte,"Canadian Lakes, MI","Population served:25,883",48229
River Rouge,"River Rouge, MI","Population served:7,903",48229
"Grosse Pointe, City of","Traverse City, MI","Population served:5,421",48230
City of Detroit,"Detroit, MI","Population served:713,777",48230
Grosse Pointe Farms,"Grosse Pointe Farms, MI","Population served:9,479",48230
City of Warren,"Lansing, MI","Population served:134,056",48234
Grosse Pointe Farms,"Grosse Pointe Farms, MI","Population served:9,479",48236
Grosse Pointe Shores,"Grosse Pointe Shores, MI","Population served:2,929",48236
City of Detroit,"Detroit, MI","Population served:713,777",48236
City of St. Clair Shores,"St. Clair Shores, MI","Population served:59,715",48236
Harper Woods,"Harper Woods, MI","Population served:14,236",48236
"Grosse Pointe, City of","Traverse City, MI","Population served:5,421",48236
Royal Oak Township,"Cassopolis, MI","Population served:1,881",48237
Southfield,"Maple City, MI","Population served:71,739",48237
Huntington Woods,"Huntington Woods, MI","Population served:6,200",48237
City of Detroit,"Detroit, MI","Population served:713,777",48237
Ferndale,"Gladwin, MI","Population served:22,105",48237
Berkley,"Berkley, MI","Population served:14,970",48237
Pleasant Ridge,"Royal Oak, MI","Population served:2,526",48237
Highland Park,"West Branch, MI","Population served:11,398",48238
City of Detroit,"Detroit, MI","Population served:713,777",48239
Dearborn Heights,"Saginaw, MI","Population served:57,774",48239
Livonia,"Livonia, MI","Population served:96,942",48239
City of Detroit,"Detroit, MI","Population served:713,777",48240
West Bloomfield Township,"West Bloomfield, MI","Population served:49,479",48301
Southfield,"Maple City, MI","Population served:71,739",48301
Birmingham,"Traverse City, MI","Population served:20,472",48301
Bloomfield Hills,"Cassopolis, MI","Population served:3,499",48301
City of Farmington Hills,"Marshall, MI","Population served:56,240",48301
West Bloomfield Township,"West Bloomfield, MI","Population served:49,479",48302
Pontiac,"Cassopolis, MI","Population served:63,398",48302
Bloomfield Hills,"Cassopolis, MI","Population served:3,499",48302
Bloomfield Hills,"Cassopolis, MI","Population served:3,499",48304
Birmingham,"Traverse City, MI","Population served:20,472",48304
Troy,"Johannesburg, MI","Population served:80,980",48304
Pontiac,"Cassopolis, MI","Population served:63,398",48304
Auburn Hills,"Hickory Corners, MI","Population served:21,412",48304
Southwest Oakland Township,"Cassopolis, MI","Population served:4,690",48306
Rochester Hills,"West Olive, MI","Population served:74,000",48306
Washington Township,"Washington, MI","Population served:15,828",48306
Rochester,"Rochester, MI","Population served:7,130",48306
