State,City,Zip,Utility,People served,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit,Units,Contaminant_Factor
MI,Newport MI,48003.0,Berlin Township,9300,Dichloroacetic acid,4.71,0.2,0,ppb,23.549999999999997
MI,Newport MI,48003.0,Berlin Township,9300,Haloacetic acids (HAA5)†,15.8,0.1,60,ppb,158.0
MI,Newport MI,48003.0,Berlin Township,9300,Total trihalomethanes (TTHMs)†,40.8,0.15,80,ppb,272.0
MI,Newport MI,48003.0,Berlin Township,9300,Trichloroacetic acid,8.57,0.1,0,ppb,85.7
MI,Newport MI,48003.0,Berlin Township,9300,Bromoform,0.2,0.5,0,ppb,0.4
MI,Newport MI,48003.0,Berlin Township,9300,Manganese,0.212,100.0,0,ppb,0.00212
MI,Newport MI,48003.0,Berlin Township,9300,Strontium,0.11,1500.0,0,ppb,7.333333333333333e-05
MI,Newport MI,48003.0,Berlin Township,9300,Vanadium,0.247,21.0,0,ppb,0.011761904761904762
MI,Lenox MI,48005.0,Lenox Township,3000,Haloacetic acids (HAA5)†,14.1,0.1,60,ppb,141.0
MI,Lenox MI,48005.0,Lenox Township,3000,Nitrate*,0.348,0.14,10,ppm,2.4857142857142853
MI,Lenox MI,48005.0,Lenox Township,3000,Radium combined (-226 &amp; -228)*,0.86,0.05,5,pCi/L,17.2
MI,Lenox MI,48005.0,Lenox Township,3000,Total trihalomethanes (TTHMs)†,53.6,0.15,80,ppb,357.33333333333337
MI,Lenox MI,48005.0,Lenox Township,3000,Barium*,10.0,700.0,2000,ppb,0.014285714285714285
MI,Columbus MI,48006.0,Clyde Township,2400,Bromochloroacetic acid*,1.63,0.02,0,ppb,81.5
MI,Columbus MI,48006.0,Clyde Township,2400,Bromodichloromethane*,7.83,0.06,0,ppb,130.5
MI,Columbus MI,48006.0,Clyde Township,2400,Chloroform*,17.5,0.4,0,ppb,43.75
MI,Columbus MI,48006.0,Clyde Township,2400,Dibromoacetic acid*,0.125,0.04,0,ppb,3.125
MI,Columbus MI,48006.0,Clyde Township,2400,Dibromochloromethane*,2.94,0.1,0,ppb,29.4
MI,Columbus MI,48006.0,Clyde Township,2400,Dichloroacetic acid*,6.13,0.2,0,ppb,30.65
MI,Columbus MI,48006.0,Clyde Township,2400,Haloacetic acids (HAA5)†,20.0,0.1,60,ppb,200.0
MI,Columbus MI,48006.0,Clyde Township,2400,Total trihalomethanes (TTHMs)†,53.5,0.15,80,ppb,356.6666666666667
MI,Columbus MI,48006.0,Clyde Township,2400,Trichloroacetic acid*,5.25,0.1,0,ppb,52.5
MI,Columbus MI,48006.0,Clyde Township,2400,Bromoform*,0.0714,0.5,0,ppb,0.1428
MI,Bloomfield Hills MI,48009.0,Bloomfield Township,41070,Bromochloroacetic acid,1.44,0.02,0,ppb,72.0
MI,Bloomfield Hills MI,48009.0,Bloomfield Township,41070,Bromodichloromethane,7.9,0.06,0,ppb,131.66666666666669
MI,Bloomfield Hills MI,48009.0,Bloomfield Township,41070,Chloroform,20.7,0.4,0,ppb,51.74999999999999
MI,Bloomfield Hills MI,48009.0,Bloomfield Township,41070,Chromium (hexavalent),0.106,0.02,0,ppb,5.3
MI,Bloomfield Hills MI,48009.0,Bloomfield Township,41070,Dibromochloromethane,2.68,0.1,0,ppb,26.8
MI,Bloomfield Hills MI,48009.0,Bloomfield Township,41070,Dichloroacetic acid,5.33,0.2,0,ppb,26.65
MI,Bloomfield Hills MI,48009.0,Bloomfield Township,41070,Haloacetic acids (HAA5)†,12.9,0.1,60,ppb,129.0
MI,Bloomfield Hills MI,48009.0,Bloomfield Township,41070,Haloacetic acids (HAA9)†,25.4,0.06,0,ppb,423.3333333333333
MI,Bloomfield Hills MI,48009.0,Bloomfield Township,41070,Nitrate*,0.348,0.14,10,ppm,2.4857142857142853
MI,Bloomfield Hills MI,48009.0,Bloomfield Township,41070,Radium combined (-226 &amp; -228)*,0.86,0.05,5,pCi/L,17.2
MI,Bloomfield Hills MI,48009.0,Bloomfield Township,41070,Total trihalomethanes (TTHMs)†,32.4,0.15,80,ppb,216.0
MI,Bloomfield Hills MI,48009.0,Bloomfield Township,41070,Trichloroacetic acid,8.0,0.1,0,ppb,80.0
MI,Bloomfield Hills MI,48009.0,Bloomfield Township,41070,Barium*,10.0,700.0,2000,ppb,0.014285714285714285
MI,Bloomfield Hills MI,48009.0,Bloomfield Township,41070,Chlorate,124.0,210.0,0,ppb,0.5904761904761905
MI,Bloomfield Hills MI,48009.0,Bloomfield Township,41070,Strontium,0.0983,1500.0,0,ppb,6.553333333333333e-05
MI,Bloomfield Hills MI,48009.0,Bloomfield Township,41070,Vanadium,0.0888,21.0,0,ppb,0.004228571428571429
MI,Maple City MI,48009.0,Southfield,71739,Bromochloroacetic acid,1.88,0.02,0,ppb,93.99999999999999
MI,Maple City MI,48009.0,Southfield,71739,Bromodichloromethane,7.58,0.06,0,ppb,126.33333333333334
MI,Maple City MI,48009.0,Southfield,71739,Chloroform,16.5,0.4,0,ppb,41.25
MI,Maple City MI,48009.0,Southfield,71739,Chromium (hexavalent),0.118,0.02,0,ppb,5.8999999999999995
MI,Maple City MI,48009.0,Southfield,71739,Dibromochloromethane,2.73,0.1,0,ppb,27.299999999999997
MI,Maple City MI,48009.0,Southfield,71739,Dichloroacetic acid,6.44,0.2,0,ppb,32.2
MI,Maple City MI,48009.0,Southfield,71739,Haloacetic acids (HAA5)†,16.0,0.1,60,ppb,160.0
MI,Maple City MI,48009.0,Southfield,71739,Haloacetic acids (HAA9)†,23.5,0.06,0,ppb,391.6666666666667
MI,Maple City MI,48009.0,Southfield,71739,Nitrate*,0.4,0.14,10,ppm,2.857142857142857
MI,Maple City MI,48009.0,Southfield,71739,Radium combined (-226 &amp; -228)*,0.65,0.05,5,pCi/L,13.0
MI,Maple City MI,48009.0,Southfield,71739,Total trihalomethanes (TTHMs)†,28.5,0.15,80,ppb,190.0
MI,Maple City MI,48009.0,Southfield,71739,Trichloroacetic acid,12.6,0.1,0,ppb,125.99999999999999
MI,Maple City MI,48009.0,Southfield,71739,Barium*,10.0,700.0,2000,ppb,0.014285714285714285
MI,Maple City MI,48009.0,Southfield,71739,Bromoform,0.0625,0.5,0,ppb,0.125
MI,Maple City MI,48009.0,Southfield,71739,Manganese,21.3,100.0,0,ppb,0.213
MI,Maple City MI,48009.0,Southfield,71739,Strontium,0.101,1500.0,0,ppb,6.733333333333333e-05
MI,Maple City MI,48009.0,Southfield,71739,Vanadium,0.123,21.0,0,ppb,0.005857142857142857
MI,South Lyon MI,48009.0,City of Royal Oak,57236,Bromochloroacetic acid,1.5,0.02,0,ppb,75.0
MI,South Lyon MI,48009.0,City of Royal Oak,57236,Bromodichloromethane,7.41,0.06,0,ppb,123.5
MI,South Lyon MI,48009.0,City of Royal Oak,57236,Chloroform,14.7,0.4,0,ppb,36.74999999999999
MI,South Lyon MI,48009.0,City of Royal Oak,57236,Chromium (hexavalent),0.0939,0.02,0,ppb,4.694999999999999
MI,South Lyon MI,48009.0,City of Royal Oak,57236,Dibromochloromethane,2.73,0.1,0,ppb,27.299999999999997
MI,South Lyon MI,48009.0,City of Royal Oak,57236,Dichloroacetic acid,5.11,0.2,0,ppb,25.55
MI,South Lyon MI,48009.0,City of Royal Oak,57236,Haloacetic acids (HAA5)†,12.4,0.1,60,ppb,124.0
MI,South Lyon MI,48009.0,City of Royal Oak,57236,Haloacetic acids (HAA9)†,23.7,0.06,0,ppb,395.0
MI,South Lyon MI,48009.0,City of Royal Oak,57236,Nitrate*,0.4,0.14,10,ppm,2.857142857142857
MI,South Lyon MI,48009.0,City of Royal Oak,57236,Radium combined (-226 &amp; -228)*,0.65,0.05,5,pCi/L,13.0
MI,South Lyon MI,48009.0,City of Royal Oak,57236,Total trihalomethanes (TTHMs)†,26.6,0.15,80,ppb,177.33333333333334
MI,South Lyon MI,48009.0,City of Royal Oak,57236,Trichloroacetic acid,6.94,0.1,0,ppb,69.4
MI,South Lyon MI,48009.0,City of Royal Oak,57236,Barium*,10.0,700.0,2000,ppb,0.014285714285714285
MI,South Lyon MI,48009.0,City of Royal Oak,57236,Bromoform,0.0278,0.5,0,ppb,0.0556
MI,South Lyon MI,48009.0,City of Royal Oak,57236,Manganese,0.14,100.0,0,ppb,0.0014000000000000002
MI,South Lyon MI,48009.0,City of Royal Oak,57236,Strontium,0.098,1500.0,0,ppb,6.533333333333334e-05
MI,South Lyon MI,48009.0,City of Royal Oak,57236,Vanadium,0.0925,21.0,0,ppb,0.004404761904761904
MI,Battle Creek MI,48014.0,Emmett Township,3348,Bromochloroacetic acid,1.5,0.02,0,ppb,75.0
MI,Battle Creek MI,48014.0,Emmett Township,3348,Bromodichloromethane,10.1,0.06,0,ppb,168.33333333333334
MI,Battle Creek MI,48014.0,Emmett Township,3348,Bromoform,2.0,0.5,0,ppb,4.0
MI,Battle Creek MI,48014.0,Emmett Township,3348,Chloroform,9.1,0.4,0,ppb,22.749999999999996
MI,Battle Creek MI,48014.0,Emmett Township,3348,Dibromoacetic acid,2.0,0.04,0,ppb,50.0
MI,Battle Creek MI,48014.0,Emmett Township,3348,Dibromochloromethane,7.35,0.1,0,ppb,73.49999999999999
MI,Battle Creek MI,48014.0,Emmett Township,3348,Dichloroacetic acid,1.0,0.2,0,ppb,5.0
MI,Battle Creek MI,48014.0,Emmett Township,3348,Haloacetic acids (HAA5)†,3.0,0.1,60,ppb,30.0
MI,Battle Creek MI,48014.0,Emmett Township,3348,Haloacetic acids (HAA9)†,13.4,0.06,0,ppb,223.33333333333334
MI,Battle Creek MI,48014.0,Emmett Township,3348,Radium combined (-226 &amp; -228)*,1.62,0.05,5,pCi/L,32.4
MI,Battle Creek MI,48014.0,Emmett Township,3348,Total trihalomethanes (TTHMs)†,40.2,0.15,80,ppb,268.00000000000006
MI,Battle Creek MI,48014.0,Emmett Township,3348,Trichloroacetic acid,1.0,0.1,0,ppb,10.0
MI,Battle Creek MI,48014.0,Emmett Township,3348,Manganese,30.5,100.0,0,ppb,0.305
MI,Battle Creek MI,48014.0,Emmett Township,3348,Strontium*,0.135,1500.0,0,ppb,9e-05
MI,Battle Creek MI,48014.0,Emmett Township,3348,Styrene*,0.00886,0.5,100,ppb,0.01772
MI,Lansing MI,48015.0,City of Warren,134056,Chromium (hexavalent),0.112,0.02,0,ppb,5.6
MI,Lansing MI,48015.0,City of Warren,134056,Haloacetic acids (HAA5)†,14.6,0.1,60,ppb,146.0
MI,Lansing MI,48015.0,City of Warren,134056,Haloacetic acids (HAA9)†,23.0,0.06,0,ppb,383.33333333333337
MI,Lansing MI,48015.0,City of Warren,134056,Nitrate*,0.364,0.14,10,ppm,2.5999999999999996
MI,Lansing MI,48015.0,City of Warren,134056,Total trihalomethanes (TTHMs)†,37.6,0.15,80,ppb,250.66666666666669
MI,Lansing MI,48015.0,City of Warren,134056,Barium*,10.0,700.0,2000,ppb,0.014285714285714285
MI,Lansing MI,48015.0,City of Warren,134056,Manganese,0.8,100.0,0,ppb,0.008
MI,Lansing MI,48015.0,City of Warren,134056,Strontium,0.105,1500.0,0,ppb,7e-05
MI,Lansing MI,48015.0,City of Warren,134056,Vanadium,0.18,21.0,0,ppb,0.008571428571428572
MI,Detroit MI,48021.0,City of Detroit,713777,Chromium (hexavalent),0.116,0.02,0,ppb,5.8
MI,Detroit MI,48021.0,City of Detroit,713777,Haloacetic acids (HAA5)†,12.7,0.1,60,ppb,126.99999999999999
MI,Detroit MI,48021.0,City of Detroit,713777,Haloacetic acids (HAA9)†,20.1,0.06,0,ppb,335.00000000000006
MI,Detroit MI,48021.0,City of Detroit,713777,Nitrate,0.573,0.14,10,ppm,4.0928571428571425
MI,Detroit MI,48021.0,City of Detroit,713777,Radium combined (-226 &amp; -228),0.59,0.05,5,pCi/L,11.799999999999999
MI,Detroit MI,48021.0,City of Detroit,713777,Total trihalomethanes (TTHMs)†,29.7,0.15,80,ppb,198.0
MI,Detroit MI,48021.0,City of Detroit,713777,Barium,10.0,700.0,2000,ppb,0.014285714285714285
MI,Detroit MI,48021.0,City of Detroit,713777,Manganese,0.0969,100.0,0,ppb,0.000969
MI,Detroit MI,48021.0,City of Detroit,713777,Strontium,0.106,1500.0,0,ppb,7.066666666666666e-05
MI,Detroit MI,48021.0,City of Detroit,713777,Vanadium,0.194,21.0,0,ppb,0.009238095238095238
MI,St. Clair Shores MI,48021.0,City of St. Clair Shores,59715,Bromochloroacetic acid,2.16,0.02,0,ppb,108.0
MI,St. Clair Shores MI,48021.0,City of St. Clair Shores,59715,Bromodichloromethane,6.71,0.06,0,ppb,111.83333333333334
MI,St. Clair Shores MI,48021.0,City of St. Clair Shores,59715,Chloroform,12.6,0.4,0,ppb,31.499999999999996
MI,St. Clair Shores MI,48021.0,City of St. Clair Shores,59715,Chromium (hexavalent),0.153,0.02,0,ppb,7.6499999999999995
MI,St. Clair Shores MI,48021.0,City of St. Clair Shores,59715,Dibromoacetic acid,0.158,0.04,0,ppb,3.95
MI,St. Clair Shores MI,48021.0,City of St. Clair Shores,59715,Dibromochloromethane,2.72,0.1,0,ppb,27.2
MI,St. Clair Shores MI,48021.0,City of St. Clair Shores,59715,Dichloroacetic acid,5.53,0.2,0,ppb,27.65
MI,St. Clair Shores MI,48021.0,City of St. Clair Shores,59715,Haloacetic acids (HAA5)†,11.5,0.1,60,ppb,115.0
MI,St. Clair Shores MI,48021.0,City of St. Clair Shores,59715,Haloacetic acids (HAA9)†,23.6,0.06,0,ppb,393.33333333333337
MI,St. Clair Shores MI,48021.0,City of St. Clair Shores,59715,Nitrate*,0.372,0.14,10,ppm,2.657142857142857
MI,St. Clair Shores MI,48021.0,City of St. Clair Shores,59715,Radium combined (-226 &amp; -228)*,0.86,0.05,5,pCi/L,17.2
MI,St. Clair Shores MI,48021.0,City of St. Clair Shores,59715,Total trihalomethanes (TTHMs)†,21.5,0.15,80,ppb,143.33333333333334
MI,St. Clair Shores MI,48021.0,City of St. Clair Shores,59715,Trichloroacetic acid,6.05,0.1,0,ppb,60.49999999999999
MI,St. Clair Shores MI,48021.0,City of St. Clair Shores,59715,Barium*,10.0,700.0,2000,ppb,0.014285714285714285
MI,St. Clair Shores MI,48021.0,City of St. Clair Shores,59715,Manganese,0.117,100.0,0,ppb,0.00117
MI,St. Clair Shores MI,48021.0,City of St. Clair Shores,59715,Strontium,0.104,1500.0,0,ppb,6.933333333333333e-05
MI,St. Clair Shores MI,48021.0,City of St. Clair Shores,59715,Vanadium,0.346,21.0,0,ppb,0.016476190476190474
MI,St. Clair Shores MI,48021.0,City of St. Clair Shores,59715,Xylenes (total),47.0,1800.0,10000,ppb,0.026111111111111113
MI,Harper Woods MI,48021.0,Harper Woods,14236,Bromochloroacetic acid,0.455,0.02,0,ppb,22.75
MI,Harper Woods MI,48021.0,Harper Woods,14236,Bromodichloromethane,7.08,0.06,0,ppb,118.0
MI,Harper Woods MI,48021.0,Harper Woods,14236,Chloroform,14.8,0.4,0,ppb,37.0
MI,Harper Woods MI,48021.0,Harper Woods,14236,Chromium (hexavalent),0.0878,0.02,0,ppb,4.39
MI,Harper Woods MI,48021.0,Harper Woods,14236,Dibromochloromethane,2.75,0.1,0,ppb,27.5
MI,Harper Woods MI,48021.0,Harper Woods,14236,Dichloroacetic acid,1.36,0.2,0,ppb,6.8
MI,Harper Woods MI,48021.0,Harper Woods,14236,Haloacetic acids (HAA5)†,5.78,0.1,60,ppb,57.8
MI,Harper Woods MI,48021.0,Harper Woods,14236,Haloacetic acids (HAA9)†,11.9,0.06,0,ppb,198.33333333333334
MI,Harper Woods MI,48021.0,Harper Woods,14236,Nitrate*,0.364,0.14,10,ppm,2.5999999999999996
MI,Harper Woods MI,48021.0,Harper Woods,14236,Total trihalomethanes (TTHMs)†,25.4,0.15,80,ppb,169.33333333333334
MI,Harper Woods MI,48021.0,Harper Woods,14236,Trichloroacetic acid,4.27,0.1,0,ppb,42.699999999999996
MI,Harper Woods MI,48021.0,Harper Woods,14236,Barium*,10.0,700.0,2000,ppb,0.014285714285714285
MI,Harper Woods MI,48021.0,Harper Woods,14236,Bromoform,0.0818,0.5,0,ppb,0.1636
MI,Harper Woods MI,48021.0,Harper Woods,14236,Manganese,0.695,100.0,0,ppb,0.00695
MI,Harper Woods MI,48021.0,Harper Woods,14236,Strontium,0.104,1500.0,0,ppb,6.933333333333333e-05
MI,Harper Woods MI,48021.0,Harper Woods,14236,Vanadium,0.155,21.0,0,ppb,0.007380952380952381
MI,Dexter MI,48023.0,City of New Baltimore,12720,Chromium (hexavalent),0.0768,0.02,0,ppb,3.8399999999999994
MI,Dexter MI,48023.0,City of New Baltimore,12720,Haloacetic acids (HAA5)†,24.6,0.1,60,ppb,246.0
MI,Dexter MI,48023.0,City of New Baltimore,12720,Haloacetic acids (HAA9)†,21.1,0.06,0,ppb,351.6666666666667
MI,Dexter MI,48023.0,City of New Baltimore,12720,Radium combined (-226 &amp; -228),0.56,0.05,5,pCi/L,11.200000000000001
MI,Dexter MI,48023.0,City of New Baltimore,12720,Total trihalomethanes (TTHMs)†,41.0,0.15,80,ppb,273.33333333333337
MI,Dexter MI,48023.0,City of New Baltimore,12720,Chlorate,181.3,210.0,0,ppb,0.8633333333333334
MI,Dexter MI,48023.0,City of New Baltimore,12720,Manganese,2.0,100.0,0,ppb,0.02
MI,Dexter MI,48023.0,City of New Baltimore,12720,Strontium,0.105,1500.0,0,ppb,7e-05
MI,Dexter MI,48023.0,City of New Baltimore,12720,Vanadium,0.0767,21.0,0,ppb,0.0036523809523809525
MI,Ypsilanti MI,48023.0,Clay Township,9866,Haloacetic acids (HAA5)†,19.7,0.1,60,ppb,196.99999999999997
MI,Ypsilanti MI,48023.0,Clay Township,9866,Total trihalomethanes (TTHMs)†,47.9,0.15,80,ppb,319.3333333333333
MI,Ypsilanti MI,48023.0,Clay Township,9866,Nitrate*,0.25,0.14,10,ppm,1.7857142857142856
MI,Beverly Hills MI,48025.0,Beverly Hills,10451,Bromochloroacetic acid,1.78,0.02,0,ppb,89.0
MI,Beverly Hills MI,48025.0,Beverly Hills,10451,Bromodichloromethane,6.78,0.06,0,ppb,113.00000000000001
MI,Beverly Hills MI,48025.0,Beverly Hills,10451,Chloroform,15.0,0.4,0,ppb,37.5
MI,Beverly Hills MI,48025.0,Beverly Hills,10451,Chromium (hexavalent),0.12,0.02,0,ppb,6.0
MI,Beverly Hills MI,48025.0,Beverly Hills,10451,Dibromochloromethane,2.37,0.1,0,ppb,23.7
MI,Beverly Hills MI,48025.0,Beverly Hills,10451,Dichloroacetic acid,5.56,0.2,0,ppb,27.799999999999997
MI,Beverly Hills MI,48025.0,Beverly Hills,10451,Haloacetic acids (HAA5)†,11.7,0.1,60,ppb,116.99999999999999
MI,Beverly Hills MI,48025.0,Beverly Hills,10451,Haloacetic acids (HAA9)†,19.9,0.06,0,ppb,331.66666666666663
MI,Beverly Hills MI,48025.0,Beverly Hills,10451,Nitrate*,0.4,0.14,10,ppm,2.857142857142857
MI,Beverly Hills MI,48025.0,Beverly Hills,10451,Radium combined (-226 &amp; -228)*,0.65,0.05,5,pCi/L,13.0
MI,Beverly Hills MI,48025.0,Beverly Hills,10451,Total trihalomethanes (TTHMs)†,24.7,0.15,80,ppb,164.66666666666666
MI,Beverly Hills MI,48025.0,Beverly Hills,10451,Trichloroacetic acid,6.89,0.1,0,ppb,68.89999999999999
MI,Beverly Hills MI,48025.0,Beverly Hills,10451,Barium*,10.0,700.0,2000,ppb,0.014285714285714285
MI,Beverly Hills MI,48025.0,Beverly Hills,10451,Strontium,0.0997,1500.0,0,ppb,6.646666666666667e-05
MI,Beverly Hills MI,48025.0,Beverly Hills,10451,Vanadium,0.111,21.0,0,ppb,0.005285714285714286
MI,Cassopolis MI,48025.0,Bingham Farms,878,Bromochloroacetic acid,2.0,0.02,0,ppb,100.0
MI,Cassopolis MI,48025.0,Bingham Farms,878,Bromodichloromethane,11.0,0.06,0,ppb,183.33333333333334
MI,Cassopolis MI,48025.0,Bingham Farms,878,Chloroform,34.0,0.4,0,ppb,85.0
MI,Cassopolis MI,48025.0,Bingham Farms,878,Dibromochloromethane,3.6,0.1,0,ppb,36.0
MI,Cassopolis MI,48025.0,Bingham Farms,878,Dichloroacetic acid,9.0,0.2,0,ppb,45.0
MI,Cassopolis MI,48025.0,Bingham Farms,878,Haloacetic acids (HAA5)†,16.8,0.1,60,ppb,168.0
MI,Cassopolis MI,48025.0,Bingham Farms,878,Nitrate*,0.348,0.14,10,ppm,2.4857142857142853
MI,Cassopolis MI,48025.0,Bingham Farms,878,Radium combined (-226 &amp; -228)*,0.86,0.05,5,pCi/L,17.2
MI,Cassopolis MI,48025.0,Bingham Farms,878,Total trihalomethanes (TTHMs)†,44.4,0.15,80,ppb,296.0
MI,Cassopolis MI,48025.0,Bingham Farms,878,Trichloroacetic acid,11.0,0.1,0,ppb,110.0
MI,Cassopolis MI,48025.0,Bingham Farms,878,Barium*,10.0,700.0,2000,ppb,0.014285714285714285
MI,Traverse City MI,48025.0,Birmingham,20472,Bromochloroacetic acid,1.22,0.02,0,ppb,61.0
MI,Traverse City MI,48025.0,Birmingham,20472,Bromodichloromethane,6.52,0.06,0,ppb,108.66666666666666
MI,Traverse City MI,48025.0,Birmingham,20472,Chloroform,12.1,0.4,0,ppb,30.249999999999996
MI,Traverse City MI,48025.0,Birmingham,20472,Chromium (hexavalent),0.113,0.02,0,ppb,5.65
MI,Traverse City MI,48025.0,Birmingham,20472,Dibromochloromethane,2.4,0.1,0,ppb,23.999999999999996
MI,Traverse City MI,48025.0,Birmingham,20472,Dichloroacetic acid,3.56,0.2,0,ppb,17.8
MI,Traverse City MI,48025.0,Birmingham,20472,Haloacetic acids (HAA5)†,10.0,0.1,60,ppb,100.0
MI,Traverse City MI,48025.0,Birmingham,20472,Haloacetic acids (HAA9)†,17.5,0.06,0,ppb,291.6666666666667
MI,Traverse City MI,48025.0,Birmingham,20472,Nitrate*,0.4,0.14,10,ppm,2.857142857142857
MI,Traverse City MI,48025.0,Birmingham,20472,Radium combined (-226 &amp; -228)*,0.65,0.05,5,pCi/L,13.0
MI,Traverse City MI,48025.0,Birmingham,20472,Total trihalomethanes (TTHMs)†,21.6,0.15,80,ppb,144.00000000000003
MI,Traverse City MI,48025.0,Birmingham,20472,Trichloroacetic acid,6.33,0.1,0,ppb,63.3
MI,Traverse City MI,48025.0,Birmingham,20472,Barium*,10.0,700.0,2000,ppb,0.014285714285714285
MI,Traverse City MI,48025.0,Birmingham,20472,Manganese,0.503,100.0,0,ppb,0.00503
MI,Traverse City MI,48025.0,Birmingham,20472,Strontium,0.0992,1500.0,0,ppb,6.613333333333333e-05
MI,Traverse City MI,48025.0,Birmingham,20472,Vanadium,0.0563,21.0,0,ppb,0.002680952380952381
MI,West Bloomfield MI,48025.0,West Bloomfield Township,49479,Chromium (hexavalent),0.14,0.02,0,ppb,7.000000000000001
MI,West Bloomfield MI,48025.0,West Bloomfield Township,49479,Haloacetic acids (HAA5)†,15.5,0.1,60,ppb,155.0
MI,West Bloomfield MI,48025.0,West Bloomfield Township,49479,Haloacetic acids (HAA9)†,20.9,0.06,0,ppb,348.3333333333333
MI,West Bloomfield MI,48025.0,West Bloomfield Township,49479,Nitrate*,0.348,0.14,10,ppm,2.4857142857142853
MI,West Bloomfield MI,48025.0,West Bloomfield Township,49479,Radium combined (-226 &amp; -228)*,0.86,0.05,5,pCi/L,17.2
MI,West Bloomfield MI,48025.0,West Bloomfield Township,49479,Total trihalomethanes (TTHMs)†,28.3,0.15,80,ppb,188.66666666666669
MI,West Bloomfield MI,48025.0,West Bloomfield Township,49479,Aluminum,60.0,600.0,0,ppb,0.1
MI,West Bloomfield MI,48025.0,West Bloomfield Township,49479,Barium*,10.0,700.0,2000,ppb,0.014285714285714285
MI,West Bloomfield MI,48025.0,West Bloomfield Township,49479,Strontium,0.1,1500.0,0,ppb,6.666666666666667e-05
