Utility name,City,People served,Zip
Second South Cheatham Utility District,Kingston Springs Tn,"Population served: 9,291",37015
Woodlawn Utility District,Woodlawn,"Population served: 10,017",37015
Gladeville Utility District,Lebanon,"Population served: 19,510",37016
Laguardo Utility District,Lebanon,"Population served: 12,277",37016
Lebanon Water System,Lebanon,"Population served: 38,426",37016
Watertown Water System,Watertown,"Population served: 1,916",37016
West Wilson Utility District,Mount Juliet,"Population served: 72,928",37016
Wilson County Water & Wastewater,Lebanon,"Population served: 21,354",37016
Woodbury Water System,Woodbury,"Population served: 10,505",37016
Bedford County UD,Shelbyville,"Population served: 18,722",37018
Bell Buckle Water System,Bell Buckle,"Population served: 2,462",37018
Duck River Utility Commission,Tullahoma,Population served: 25,37018
Flat Creek Co-op #2,Shelbyville,Population served: 429,37018
Hillsville Utility District,Manchester,"Population served: 9,790",37018
Manchester Water Department,Manchester,"Population served: 19,933",37018
Shelbyville Water System,Shelbyville,"Population served: 30,823",37018
Stacey Ann's Mobile Home Park,Manchester,Population served: 141,37018
Tullahoma Board of Utilities,Tullahoma,"Population served: 28,259",37018
Wartrace Water System,Wartrace,"Population served: 3,236",37018
Chapel Hill Water System,Chapel Hill,"Population served: 2,062",37019
Lewisburg Water System,Lewsiburg,"Population served: 19,530",37019
Marshall County Bd P.u. #1,Lewisburg,"Population served: 10,800",37019
Bedford County UD,Shelbyville,"Population served: 18,722",37020
Bell Buckle Water System,Bell Buckle,"Population served: 2,462",37020
Consolidated Utility District of Rutherford,Murfreesboro,"Population served: 172,615",37020
Flat Creek Co-op #2,Shelbyville,Population served: 429,37020
La Vergne Water System,Lavergne,"Population served: 35,233",37020
Murfreesboro Water Department,Murfreesboro,"Population served: 100,535",37020
Shelbyville Water System,Shelbyville,"Population served: 30,823",37020
Smyrna Water System,Smyrna,"Population served: 51,930",37020
Wartrace Water System,Wartrace,"Population served: 3,236",37020
Castalian Springs-Bethpage U D,Bethpage,"Population served: 12,245",37022
Gallatin Water Department,Gallatin,"Population served: 50,162",37022
Hartsville-troudale Wat/sew U,Hartsville,"Population served: 8,147",37022
Hendersonville Utility District,Hendersonville,"Population served: 54,488",37022
Lafayette Water System,Lafayette,"Population served: 19,146",37022
Portland Water System,Portland,"Population served: 21,516",37022
Red Boiling Springs Water System,Red Boiling Springs,"Population served: 5,823",37022
Westmoreland Water System,Westmoreland,"Population served: 4,545",37022
White House Utility District,White House,"Population served: 101,775",37022
Cumberland City Water Department,Cumberland City,"Population served: 1,077",37023
Doalnara Restoration Society USA,Dover,Population served: 123,37023
Dover Water Department,Dover,"Population served: 4,065",37023
Hidden Hollow Water System,Dover,Population served: 79,37023
Loon Bay Property Owners Association,Bumpus M Ills,Population served: 134,37023
North Stewart Utility District,Dover,"Population served: 5,550",37023
West Stewart Utility District,Erin,Population served: 526,37023
Bon Aqua-lyles Utility District,Lyles,"Population served: 10,728",37025
Brentwood Water Department,Brentwood,"Population served: 29,513",37025
Centerville Water System,Centerville,"Population served: 9,581",37025
Franklin Water Department,Franklin,"Population served: 52,781",37025
Gateway Village Water System,Brentwood,"Population served: 1,055",37025
H.B.& T.s. Utility District,Franklin,"Population served: 29,609",37025
Mallory Valley Utility Distric,Franklin,"Population served: 25,131",37025
Milcrofton Utility District,Franklin,"Population served: 26,003",37025
Nolensville-college Grove UD,Nolensville,"Population served: 28,919",37025
Sylvia-tenn City-pond Utility District,Dickson,"Population served: 5,233",37025
Turney Center,Only,"Population served: 1,558",37025
Vanleer Water Department,Vanleer,"Population served: 2,995",37025
Water Authority of Dickson County,Dickson,"Population served: 57,933",37025
Duck River Utility Commission,Tullahoma,Population served: 25,37026
Hillsville Utility District,Manchester,"Population served: 9,790",37026
Manchester Water Department,Manchester,"Population served: 19,933",37026
Stacey Ann's Mobile Home Park,Manchester,Population served: 141,37026
Tullahoma Board of Utilities,Tullahoma,"Population served: 28,259",37026
Woodbury Water System,Woodbury,"Population served: 10,505",37026
Brentwood Water Department,Brentwood,"Population served: 29,513",37027
Franklin Water Department,Franklin,"Population served: 52,781",37027
Gateway Village Water System,Brentwood,"Population served: 1,055",37027
H.B.& T.s. Utility District,Franklin,"Population served: 29,609",37027
Harpeth Valley Utility District,Nashville,"Population served: 62,351",37027
Madison Suburban Utility District,Madison,"Population served: 76,754",37027
Mallory Valley Utility Distric,Franklin,"Population served: 25,131",37027
Milcrofton Utility District,Franklin,"Population served: 26,003",37027
Nashville Water Department #1,Nashville,"Population served: 702,407",37027
Nolensville-college Grove UD,Nolensville,"Population served: 28,919",37027
Cumberland City Water Department,Cumberland City,"Population served: 1,077",37028
Doalnara Restoration Society USA,Dover,Population served: 123,37028
Dover Water Department,Dover,"Population served: 4,065",37028
Hidden Hollow Water System,Dover,Population served: 79,37028
Loon Bay Property Owners Association,Bumpus M Ills,Population served: 134,37028
North Stewart Utility District,Dover,"Population served: 5,550",37028
West Stewart Utility District,Erin,Population served: 526,37028
Sylvia-tenn City-pond Utility District,Dickson,"Population served: 5,233",37029
Vanleer Water Department,Vanleer,"Population served: 2,995",37029
Water Authority of Dickson County,Dickson,"Population served: 57,933",37029
Carthage Water System,Carthage,"Population served: 3,445",37030
Cordell Hull Utility District,Carthage,"Population served: 3,004",37030
Gainesboro Water System,Gainsboro,"Population served: 1,499",37030
Jackson County Utility District #1,Gainesboro,Population served: 610,37030
Jackson County Utility District #2,Gainesboro,"Population served: 2,029",37030
Jackson County Utility District #3,Gainesboro,"Population served: 3,329",37030
Jackson County Utility District #4,Gainesboro,"Population served: 2,043",37030
Smith Utility District,South Carthage,"Population served: 7,964",37030
South Side Utility District #1,Gordonsville,"Population served: 3,958",37030
South Side Utility District #2,Gordonsville,Population served: 611,37030
South Side Utility District #3,Gordonsville,Population served: 181,37030
Twenty Five Utility District,Riddleton,"Population served: 1,826",37030
Castalian Springs-Bethpage U D,Bethpage,"Population served: 12,245",37031
Gallatin Water Department,Gallatin,"Population served: 50,162",37031
Hartsville-troudale Wat/sew U,Hartsville,"Population served: 8,147",37031
Hendersonville Utility District,Hendersonville,"Population served: 54,488",37031
Portland Water System,Portland,"Population served: 21,516",37031
Westmoreland Water System,Westmoreland,"Population served: 4,545",37031
White House Utility District,White House,"Population served: 101,775",37031
West Robertson Water Authority,Adams,"Population served: 5,422",37032
Ashland City Water Department,Ashland City,"Population served: 8,030",37032
Clarksville Water Department,Clarksville,"Population served: 215,421",37032
Cumberland Heights Utility District,Clarksville,"Population served: 3,339",37032
Cunningham East Mont Wat Trailer Pl,Clarksville,Population served: 25,37032
Cunningham Utility District,Clarksville,"Population served: 14,625",37032
East Montgomery Utility District,Clarksville,"Population served: 16,812",37032
Greenbrier Water & Sewer Department,Greenbrier,"Population served: 8,521",37032
Pleasant View Utility District,Pleasant View,"Population served: 17,864",37032
River Road Utility District,Ashland City,"Population served: 3,669",37032
Second South Cheatham Utility District,Kingston Springs Tn,"Population served: 9,291",37032
Springfield Water System,Springfield,"Population served: 40,516",37032
Woodlawn Utility District,Woodlawn,"Population served: 10,017",37032
Bon Aqua-lyles Utility District,Lyles,"Population served: 10,728",37033
Centerville Water System,Centerville,"Population served: 9,581",37033
Linden Water Department,Linden,"Population served: 6,050",37033
Lobelville Water Department,Lobelville,"Population served: 3,298",37033
Turney Center,Only,"Population served: 1,558",37033
Bedford County UD,Shelbyville,"Population served: 18,722",37034
Bell Buckle Water System,Bell Buckle,"Population served: 2,462",37034
Chapel Hill Water System,Chapel Hill,"Population served: 2,062",37034
Flat Creek Co-op #2,Shelbyville,Population served: 429,37034
Lewisburg Water System,Lewsiburg,"Population served: 19,530",37034
Marshall County Bd P.u. #1,Lewisburg,"Population served: 10,800",37034
Shelbyville Water System,Shelbyville,"Population served: 30,823",37034
Wartrace Water System,Wartrace,"Population served: 3,236",37034
Ashland City Water Department,Ashland City,"Population served: 8,030",37035
Clarksville Water Department,Clarksville,"Population served: 215,421",37035
Cumberland Heights Utility District,Clarksville,"Population served: 3,339",37035
Cunningham East Mont Wat Trailer Pl,Clarksville,Population served: 25,37035
Cunningham Utility District,Clarksville,"Population served: 14,625",37035
East Montgomery Utility District,Clarksville,"Population served: 16,812",37035
Pleasant View Utility District,Pleasant View,"Population served: 17,864",37035
River Road Utility District,Ashland City,"Population served: 3,669",37035
Second South Cheatham Utility District,Kingston Springs Tn,"Population served: 9,291",37035
Woodlawn Utility District,Woodlawn,"Population served: 10,017",37035
Ashland City Water Department,Ashland City,"Population served: 8,030",37036
Pleasant View Utility District,Pleasant View,"Population served: 17,864",37036
River Road Utility District,Ashland City,"Population served: 3,669",37036
Second South Cheatham Utility District,Kingston Springs Tn,"Population served: 9,291",37036
Sylvia-tenn City-pond Utility District,Dickson,"Population served: 5,233",37036
Vanleer Water Department,Vanleer,"Population served: 2,995",37036
Water Authority of Dickson County,Dickson,"Population served: 57,933",37036
Consolidated Utility District of Rutherford,Murfreesboro,"Population served: 172,615",37037
Duck River Utility Commission,Tullahoma,Population served: 25,37037
Hillsville Utility District,Manchester,"Population served: 9,790",37037
La Vergne Water System,Lavergne,"Population served: 35,233",37037
Manchester Water Department,Manchester,"Population served: 19,933",37037
Murfreesboro Water Department,Murfreesboro,"Population served: 100,535",37037
Smyrna Water System,Smyrna,"Population served: 51,930",37037
Stacey Ann's Mobile Home Park,Manchester,Population served: 141,37037
Tullahoma Board of Utilities,Tullahoma,"Population served: 28,259",37037
Clarksville Water Department,Clarksville,"Population served: 215,421",37040
Cumberland Heights Utility District,Clarksville,"Population served: 3,339",37040
Cunningham East Mont Wat Trailer Pl,Clarksville,Population served: 25,37040
Cunningham Utility District,Clarksville,"Population served: 14,625",37040
East Montgomery Utility District,Clarksville,"Population served: 16,812",37040
Woodlawn Utility District,Woodlawn,"Population served: 10,017",37040
Clarksville Water Department,Clarksville,"Population served: 215,421",37042
Cumberland Heights Utility District,Clarksville,"Population served: 3,339",37042
Cunningham East Mont Wat Trailer Pl,Clarksville,Population served: 25,37042
Cunningham Utility District,Clarksville,"Population served: 14,625",37042
East Montgomery Utility District,Clarksville,"Population served: 16,812",37042
Woodlawn Utility District,Woodlawn,"Population served: 10,017",37042
Ashland City Water Department,Ashland City,"Population served: 8,030",37043
Clarksville Water Department,Clarksville,"Population served: 215,421",37043
Cumberland Heights Utility District,Clarksville,"Population served: 3,339",37043
Cunningham East Mont Wat Trailer Pl,Clarksville,Population served: 25,37043
Cunningham Utility District,Clarksville,"Population served: 14,625",37043
East Montgomery Utility District,Clarksville,"Population served: 16,812",37043
Pleasant View Utility District,Pleasant View,"Population served: 17,864",37043
River Road Utility District,Ashland City,"Population served: 3,669",37043
Second South Cheatham Utility District,Kingston Springs Tn,"Population served: 9,291",37043
Woodlawn Utility District,Woodlawn,"Population served: 10,017",37043
Brentwood Water Department,Brentwood,"Population served: 29,513",37046
Chapel Hill Water System,Chapel Hill,"Population served: 2,062",37046
Consolidated Utility District of Rutherford,Murfreesboro,"Population served: 172,615",37046
Franklin Water Department,Franklin,"Population served: 52,781",37046
Gateway Village Water System,Brentwood,"Population served: 1,055",37046
H.B.& T.s. Utility District,Franklin,"Population served: 29,609",37046
La Vergne Water System,Lavergne,"Population served: 35,233",37046
Lewisburg Water System,Lewsiburg,"Population served: 19,530",37046
Mallory Valley Utility Distric,Franklin,"Population served: 25,131",37046
Marshall County Bd P.u. #1,Lewisburg,"Population served: 10,800",37046
Milcrofton Utility District,Franklin,"Population served: 26,003",37046
Murfreesboro Water Department,Murfreesboro,"Population served: 100,535",37046
Nolensville-college Grove UD,Nolensville,"Population served: 28,919",37046
Smyrna Water System,Smyrna,"Population served: 51,930",37046
Ardmore Water System,Ardmore,"Population served: 1,691",37047
Chapel Hill Water System,Chapel Hill,"Population served: 2,062",37047
Fairview Utility District,Pulaski,"Population served: 5,712",37047
Fayetteville Public Utilities,Fayetteville,"Population served: 12,669",37047
Lewisburg Water System,Lewsiburg,"Population served: 19,530",37047
Lincoln County Bd of P.u. #2,Fayetteville,"Population served: 2,179",37047
Lincoln County Board of Public Utilities #1,Fayetteville,"Population served: 22,196",37047
Lynnville Water Department,Lynnville,"Population served: 1,062",37047
Marshall County Bd P.u. #1,Lewisburg,"Population served: 10,800",37047
Minor Hill Water Utility District,Minor Hill,"Population served: 6,808",37047
Petersburg Water System,Petersburg,Population served: 929,37047
Pulaski Water System,Pulaski,"Population served: 10,709",37047
South Giles Utility District,Prospect,"Population served: 3,244",37047
Tarpley Shop Utility District,Pulaski,"Population served: 2,714",37047
West Robertson Water Authority,Adams,"Population served: 5,422",37048
Castalian Springs-Bethpage U D,Bethpage,"Population served: 12,245",37048
Gallatin Water Department,Gallatin,"Population served: 50,162",37048
Greenbrier Water & Sewer Department,Greenbrier,"Population served: 8,521",37048
Hendersonville Utility District,Hendersonville,"Population served: 54,488",37048
Portland Water System,Portland,"Population served: 21,516",37048
Springfield Water System,Springfield,"Population served: 40,516",37048
Westmoreland Water System,Westmoreland,"Population served: 4,545",37048
White House Utility District,White House,"Population served: 101,775",37048
West Robertson Water Authority,Adams,"Population served: 5,422",37049
Castalian Springs-Bethpage U D,Bethpage,"Population served: 12,245",37049
Gallatin Water Department,Gallatin,"Population served: 50,162",37049
Greenbrier Water & Sewer Department,Greenbrier,"Population served: 8,521",37049
Hendersonville Utility District,Hendersonville,"Population served: 54,488",37049
Portland Water System,Portland,"Population served: 21,516",37049
Springfield Water System,Springfield,"Population served: 40,516",37049
Westmoreland Water System,Westmoreland,"Population served: 4,545",37049
White House Utility District,White House,"Population served: 101,775",37049
Clarksville Water Department,Clarksville,"Population served: 215,421",37050
Cumberland City Water Department,Cumberland City,"Population served: 1,077",37050
Cumberland Heights Utility District,Clarksville,"Population served: 3,339",37050
Cunningham East Mont Wat Trailer Pl,Clarksville,Population served: 25,37050
Cunningham Utility District,Clarksville,"Population served: 14,625",37050
Doalnara Restoration Society USA,Dover,Population served: 123,37050
Dover Water Department,Dover,"Population served: 4,065",37050
East Montgomery Utility District,Clarksville,"Population served: 16,812",37050
Erin Water Department,Erin,"Population served: 7,283",37050
Hidden Hollow Water System,Dover,Population served: 79,37050
Loon Bay Property Owners Association,Bumpus M Ills,Population served: 134,37050
North Stewart Utility District,Dover,"Population served: 5,550",37050
Tennessee Ridge Water System,Tennessee Ridge,"Population served: 3,548",37050
West Stewart Utility District,Erin,Population served: 526,37050
Woodlawn Utility District,Woodlawn,"Population served: 10,017",37050
Clarksville Water Department,Clarksville,"Population served: 215,421",37051
Cumberland Heights Utility District,Clarksville,"Population served: 3,339",37051
Cunningham East Mont Wat Trailer Pl,Clarksville,Population served: 25,37051
Cunningham Utility District,Clarksville,"Population served: 14,625",37051
East Montgomery Utility District,Clarksville,"Population served: 16,812",37051
Erin Water Department,Erin,"Population served: 7,283",37051
Sylvia-tenn City-pond Utility District,Dickson,"Population served: 5,233",37051
Tennessee Ridge Water System,Tennessee Ridge,"Population served: 3,548",37051
Vanleer Water Department,Vanleer,"Population served: 2,995",37051
Water Authority of Dickson County,Dickson,"Population served: 57,933",37051
Woodlawn Utility District,Woodlawn,"Population served: 10,017",37051
Clarksville Water Department,Clarksville,"Population served: 215,421",37052
Cumberland Heights Utility District,Clarksville,"Population served: 3,339",37052
Cunningham East Mont Wat Trailer Pl,Clarksville,Population served: 25,37052
Cunningham Utility District,Clarksville,"Population served: 14,625",37052
East Montgomery Utility District,Clarksville,"Population served: 16,812",37052
Sylvia-tenn City-pond Utility District,Dickson,"Population served: 5,233",37052
Vanleer Water Department,Vanleer,"Population served: 2,995",37052
Water Authority of Dickson County,Dickson,"Population served: 57,933",37052
Woodlawn Utility District,Woodlawn,"Population served: 10,017",37052
Bon Aqua-lyles Utility District,Lyles,"Population served: 10,728",37055
Centerville Water System,Centerville,"Population served: 9,581",37055
Sylvia-tenn City-pond Utility District,Dickson,"Population served: 5,233",37055
Turney Center,Only,"Population served: 1,558",37055
Vanleer Water Department,Vanleer,"Population served: 2,995",37055
Water Authority of Dickson County,Dickson,"Population served: 57,933",37055
Carthage Water System,Carthage,"Population served: 3,445",37057
Cordell Hull Utility District,Carthage,"Population served: 3,004",37057
Hartsville-troudale Wat/sew U,Hartsville,"Population served: 8,147",37057
Lafayette Water System,Lafayette,"Population served: 19,146",37057
Red Boiling Springs Water System,Red Boiling Springs,"Population served: 5,823",37057
Smith Utility District,South Carthage,"Population served: 7,964",37057
South Side Utility District #1,Gordonsville,"Population served: 3,958",37057
South Side Utility District #2,Gordonsville,Population served: 611,37057
South Side Utility District #3,Gordonsville,Population served: 181,37057
Twenty Five Utility District,Riddleton,"Population served: 1,826",37057
Cumberland City Water Department,Cumberland City,"Population served: 1,077",37058
Doalnara Restoration Society USA,Dover,Population served: 123,37058
Dover Water Department,Dover,"Population served: 4,065",37058
Hidden Hollow Water System,Dover,Population served: 79,37058
Loon Bay Property Owners Association,Bumpus M Ills,Population served: 134,37058
North Stewart Utility District,Dover,"Population served: 5,550",37058
West Stewart Utility District,Erin,Population served: 526,37058
Bedford County UD,Shelbyville,"Population served: 18,722",37060
Bell Buckle Water System,Bell Buckle,"Population served: 2,462",37060
Brentwood Water Department,Brentwood,"Population served: 29,513",37060
Chapel Hill Water System,Chapel Hill,"Population served: 2,062",37060
Consolidated Utility District of Rutherford,Murfreesboro,"Population served: 172,615",37060
Flat Creek Co-op #2,Shelbyville,Population served: 429,37060
Franklin Water Department,Franklin,"Population served: 52,781",37060
Gateway Village Water System,Brentwood,"Population served: 1,055",37060
H.B.& T.s. Utility District,Franklin,"Population served: 29,609",37060
La Vergne Water System,Lavergne,"Population served: 35,233",37060
Lewisburg Water System,Lewsiburg,"Population served: 19,530",37060
Mallory Valley Utility Distric,Franklin,"Population served: 25,131",37060
Marshall County Bd P.u. #1,Lewisburg,"Population served: 10,800",37060
Milcrofton Utility District,Franklin,"Population served: 26,003",37060
Murfreesboro Water Department,Murfreesboro,"Population served: 100,535",37060
Nolensville-college Grove UD,Nolensville,"Population served: 28,919",37060
Shelbyville Water System,Shelbyville,"Population served: 30,823",37060
Smyrna Water System,Smyrna,"Population served: 51,930",37060
Wartrace Water System,Wartrace,"Population served: 3,236",37060
,,Population served: 0,37061
Clarksville Water Department,Clarksville,"Population served: 215,421",37061
Cumberland Heights Utility District,Clarksville,"Population served: 3,339",37061
Cunningham East Mont Wat Trailer Pl,Clarksville,Population served: 25,37061
Cunningham Utility District,Clarksville,"Population served: 14,625",37061
East Montgomery Utility District,Clarksville,"Population served: 16,812",37061
Erin Water Department,Erin,"Population served: 7,283",37061
Mcewen Water Department,Mcewen,"Population served: 2,948",37061
New Johnsonville Water Department,New Johnsonville,"Population served: 2,460",37061
Tennessee Ridge Water System,Tennessee Ridge,"Population served: 3,548",37061
Waverly Water Department,Waverly,"Population served: 8,264",37061
Woodlawn Utility District,Woodlawn,"Population served: 10,017",37061
Ashland City Water Department,Ashland City,"Population served: 8,030",37062
Brentwood Water Department,Brentwood,"Population served: 29,513",37062
Franklin Water Department,Franklin,"Population served: 52,781",37062
Gateway Village Water System,Brentwood,"Population served: 1,055",37062
H.B.& T.s. Utility District,Franklin,"Population served: 29,609",37062
Mallory Valley Utility Distric,Franklin,"Population served: 25,131",37062
Milcrofton Utility District,Franklin,"Population served: 26,003",37062
Nolensville-college Grove UD,Nolensville,"Population served: 28,919",37062
Pleasant View Utility District,Pleasant View,"Population served: 17,864",37062
River Road Utility District,Ashland City,"Population served: 3,669",37062
Second South Cheatham Utility District,Kingston Springs Tn,"Population served: 9,291",37062
Sylvia-tenn City-pond Utility District,Dickson,"Population served: 5,233",37062
Vanleer Water Department,Vanleer,"Population served: 2,995",37062
Water Authority of Dickson County,Dickson,"Population served: 57,933",37062
Brentwood Water Department,Brentwood,"Population served: 29,513",37064
Franklin Water Department,Franklin,"Population served: 52,781",37064
Gateway Village Water System,Brentwood,"Population served: 1,055",37064
H.B.& T.s. Utility District,Franklin,"Population served: 29,609",37064
Harpeth Valley Utility District,Nashville,"Population served: 62,351",37064
Madison Suburban Utility District,Madison,"Population served: 76,754",37064
Mallory Valley Utility Distric,Franklin,"Population served: 25,131",37064
Milcrofton Utility District,Franklin,"Population served: 26,003",37064
Nashville Water Department #1,Nashville,"Population served: 702,407",37064
Nolensville-college Grove UD,Nolensville,"Population served: 28,919",37064
Castalian Springs-Bethpage U D,Bethpage,"Population served: 12,245",37066
Gallatin Water Department,Gallatin,"Population served: 50,162",37066
Hendersonville Utility District,Hendersonville,"Population served: 54,488",37066
Portland Water System,Portland,"Population served: 21,516",37066
Westmoreland Water System,Westmoreland,"Population served: 4,545",37066
White House Utility District,White House,"Population served: 101,775",37066
Brentwood Water Department,Brentwood,"Population served: 29,513",37067
Franklin Water Department,Franklin,"Population served: 52,781",37067
Gateway Village Water System,Brentwood,"Population served: 1,055",37067
H.B.& T.s. Utility District,Franklin,"Population served: 29,609",37067
Mallory Valley Utility Distric,Franklin,"Population served: 25,131",37067
Milcrofton Utility District,Franklin,"Population served: 26,003",37067
Nolensville-college Grove UD,Nolensville,"Population served: 28,919",37067
Brentwood Water Department,Brentwood,"Population served: 29,513",37069
Franklin Water Department,Franklin,"Population served: 52,781",37069
Gateway Village Water System,Brentwood,"Population served: 1,055",37069
H.B.& T.s. Utility District,Franklin,"Population served: 29,609",37069
Mallory Valley Utility Distric,Franklin,"Population served: 25,131",37069
Milcrofton Utility District,Franklin,"Population served: 26,003",37069
Nolensville-college Grove UD,Nolensville,"Population served: 28,919",37069
West Robertson Water Authority,Adams,"Population served: 5,422",37072
Castalian Springs-Bethpage U D,Bethpage,"Population served: 12,245",37072
Gallatin Water Department,Gallatin,"Population served: 50,162",37072
Greenbrier Water & Sewer Department,Greenbrier,"Population served: 8,521",37072
Harpeth Valley Utility District,Nashville,"Population served: 62,351",37072
Hendersonville Utility District,Hendersonville,"Population served: 54,488",37072
Madison Suburban Utility District,Madison,"Population served: 76,754",37072
Nashville Water Department #1,Nashville,"Population served: 702,407",37072
Portland Water System,Portland,"Population served: 21,516",37072
Springfield Water System,Springfield,"Population served: 40,516",37072
Westmoreland Water System,Westmoreland,"Population served: 4,545",37072
White House Utility District,White House,"Population served: 101,775",37072
West Robertson Water Authority,Adams,"Population served: 5,422",37073
Greenbrier Water & Sewer Department,Greenbrier,"Population served: 8,521",37073
Springfield Water System,Springfield,"Population served: 40,516",37073
Hartsville-troudale Wat/sew U,Hartsville,"Population served: 8,147",37074
Lafayette Water System,Lafayette,"Population served: 19,146",37074
Red Boiling Springs Water System,Red Boiling Springs,"Population served: 5,823",37074
Castalian Springs-Bethpage U D,Bethpage,"Population served: 12,245",37075
Gallatin Water Department,Gallatin,"Population served: 50,162",37075
Hendersonville Utility District,Hendersonville,"Population served: 54,488",37075
Portland Water System,Portland,"Population served: 21,516",37075
Westmoreland Water System,Westmoreland,"Population served: 4,545",37075
White House Utility District,White House,"Population served: 101,775",37075
Gladeville Utility District,Lebanon,"Population served: 19,510",37076
Harpeth Valley Utility District,Nashville,"Population served: 62,351",37076
Laguardo Utility District,Lebanon,"Population served: 12,277",37076
Lebanon Water System,Lebanon,"Population served: 38,426",37076
Madison Suburban Utility District,Madison,"Population served: 76,754",37076
Nashville Water Department #1,Nashville,"Population served: 702,407",37076
Watertown Water System,Watertown,"Population served: 1,916",37076
West Wilson Utility District,Mount Juliet,"Population served: 72,928",37076
Wilson County Water & Wastewater,Lebanon,"Population served: 21,354",37076
,,Population served: 0,37078
Mcewen Water Department,Mcewen,"Population served: 2,948",37078
New Johnsonville Water Department,New Johnsonville,"Population served: 2,460",37078
Waverly Water Department,Waverly,"Population served: 8,264",37078
Clarksville Water Department,Clarksville,"Population served: 215,421",37079
Cumberland City Water Department,Cumberland City,"Population served: 1,077",37079
Cumberland Heights Utility District,Clarksville,"Population served: 3,339",37079
Cunningham East Mont Wat Trailer Pl,Clarksville,Population served: 25,37079
Cunningham Utility District,Clarksville,"Population served: 14,625",37079
Doalnara Restoration Society USA,Dover,Population served: 123,37079
Dover Water Department,Dover,"Population served: 4,065",37079
East Montgomery Utility District,Clarksville,"Population served: 16,812",37079
Hidden Hollow Water System,Dover,Population served: 79,37079
Loon Bay Property Owners Association,Bumpus M Ills,Population served: 134,37079
North Stewart Utility District,Dover,"Population served: 5,550",37079
West Stewart Utility District,Erin,Population served: 526,37079
Woodlawn Utility District,Woodlawn,"Population served: 10,017",37079
West Robertson Water Authority,Adams,"Population served: 5,422",37080
Ashland City Water Department,Ashland City,"Population served: 8,030",37080
Greenbrier Water & Sewer Department,Greenbrier,"Population served: 8,521",37080
Harpeth Valley Utility District,Nashville,"Population served: 62,351",37080
Madison Suburban Utility District,Madison,"Population served: 76,754",37080
Nashville Water Department #1,Nashville,"Population served: 702,407",37080
Pleasant View Utility District,Pleasant View,"Population served: 17,864",37080
River Road Utility District,Ashland City,"Population served: 3,669",37080
Second South Cheatham Utility District,Kingston Springs Tn,"Population served: 9,291",37080
Springfield Water System,Springfield,"Population served: 40,516",37080
