Utility name,City,People served,Zip
Wilmington Water Department,Wilmington,"Population served: 107,976",19703
Winterthur,Winterthur,Population served: 687,19703
Artesian Water Company,Newark,"Population served: 301,000",19706
Augustine Creek,Newark,Population served: 621,19706
Bayview Improvement Company,Newark,Population served: 214,19706
Carpenters Row,Wilmington,Population served: 60,19706
,,Population served: 0,19706
Delaware City Water Department,Delaware City,"Population served: 1,872",19706
Delaware Correctional Center,Newark,"Population served: 2,000",19706
Drawyers Creek Pump District,Dover,Population served: 192,19706
East Ncc District,Dover,"Population served: 3,954",19706
Fort Dupont,Newark,Population served: 69,19706
Fox Hunter Crossing,Newark,"Population served: 7,035",19706
Frederick Lodge Pump District,Dover,Population served: 204,19706
Middletown Water Department,Middletown,"Population served: 16,000",19706
Municipal Services Commission,New Castle,"Population served: 6,000",19706
Newark Water Department,Newark,"Population served: 36,450",19706
North West Pump District,Dover,"Population served: 3,774",19706
Ponds Of Odessa (awc),Newark,Population served: 216,19706
South East Pump District,Dover,Population served: 930,19706
Summit Pond Pump District,Dover,Population served: 177,19706
Thomas Cove,Newark,"Population served: 7,977",19706
Suez Water Delaware,Wilmington,"Population served: 100,495",19706
Wilmington Water Department,Wilmington,"Population served: 107,976",19706
Winterthur,Winterthur,Population served: 687,19706
Artesian Water Company,Newark,"Population served: 301,000",19707
Augustine Creek,Newark,Population served: 621,19707
Bayview Improvement Company,Newark,Population served: 214,19707
Carpenters Row,Wilmington,Population served: 60,19707
,,Population served: 0,19707
Delaware City Water Department,Delaware City,"Population served: 1,872",19707
Delaware Correctional Center,Newark,"Population served: 2,000",19707
Drawyers Creek Pump District,Dover,Population served: 192,19707
East Ncc District,Dover,"Population served: 3,954",19707
Fort Dupont,Newark,Population served: 69,19707
Fox Hunter Crossing,Newark,"Population served: 7,035",19707
Frederick Lodge Pump District,Dover,Population served: 204,19707
Middletown Water Department,Middletown,"Population served: 16,000",19707
Municipal Services Commission,New Castle,"Population served: 6,000",19707
Newark Water Department,Newark,"Population served: 36,450",19707
North West Pump District,Dover,"Population served: 3,774",19707
Ponds Of Odessa (awc),Newark,Population served: 216,19707
South East Pump District,Dover,Population served: 930,19707
Summit Pond Pump District,Dover,Population served: 177,19707
Thomas Cove,Newark,"Population served: 7,977",19707
Suez Water Delaware,Wilmington,"Population served: 100,495",19707
Wilmington Water Department,Wilmington,"Population served: 107,976",19707
Winterthur,Winterthur,Population served: 687,19707
Artesian Water Company,Newark,"Population served: 301,000",19709
Augustine Creek,Newark,Population served: 621,19709
Bayview Improvement Company,Newark,Population served: 214,19709
Carpenters Row,Wilmington,Population served: 60,19709
,,Population served: 0,19709
Delaware City Water Department,Delaware City,"Population served: 1,872",19709
Delaware Correctional Center,Newark,"Population served: 2,000",19709
Drawyers Creek Pump District,Dover,Population served: 192,19709
East Ncc District,Dover,"Population served: 3,954",19709
Fort Dupont,Newark,Population served: 69,19709
Fox Hunter Crossing,Newark,"Population served: 7,035",19709
Frederick Lodge Pump District,Dover,Population served: 204,19709
Middletown Water Department,Middletown,"Population served: 16,000",19709
Municipal Services Commission,New Castle,"Population served: 6,000",19709
Newark Water Department,Newark,"Population served: 36,450",19709
North West Pump District,Dover,"Population served: 3,774",19709
Ponds Of Odessa (awc),Newark,Population served: 216,19709
South East Pump District,Dover,Population served: 930,19709
Summit Pond Pump District,Dover,Population served: 177,19709
Thomas Cove,Newark,"Population served: 7,977",19709
Suez Water Delaware,Wilmington,"Population served: 100,495",19709
Wilmington Water Department,Wilmington,"Population served: 107,976",19709
Winterthur,Winterthur,Population served: 687,19709
Artesian Water Company,Newark,"Population served: 301,000",19710
Augustine Creek,Newark,Population served: 621,19710
Bayview Improvement Company,Newark,Population served: 214,19710
Carpenters Row,Wilmington,Population served: 60,19710
,,Population served: 0,19710
Delaware City Water Department,Delaware City,"Population served: 1,872",19710
Delaware Correctional Center,Newark,"Population served: 2,000",19710
Drawyers Creek Pump District,Dover,Population served: 192,19710
East Ncc District,Dover,"Population served: 3,954",19710
Fort Dupont,Newark,Population served: 69,19710
Fox Hunter Crossing,Newark,"Population served: 7,035",19710
Frederick Lodge Pump District,Dover,Population served: 204,19710
Middletown Water Department,Middletown,"Population served: 16,000",19710
Municipal Services Commission,New Castle,"Population served: 6,000",19710
Newark Water Department,Newark,"Population served: 36,450",19710
North West Pump District,Dover,"Population served: 3,774",19710
Ponds Of Odessa (awc),Newark,Population served: 216,19710
South East Pump District,Dover,Population served: 930,19710
Summit Pond Pump District,Dover,Population served: 177,19710
Thomas Cove,Newark,"Population served: 7,977",19710
Suez Water Delaware,Wilmington,"Population served: 100,495",19710
Wilmington Water Department,Wilmington,"Population served: 107,976",19710
Winterthur,Winterthur,Population served: 687,19710
Artesian Water Company,Newark,"Population served: 301,000",19711
Augustine Creek,Newark,Population served: 621,19711
Bayview Improvement Company,Newark,Population served: 214,19711
Carpenters Row,Wilmington,Population served: 60,19711
,,Population served: 0,19711
Delaware City Water Department,Delaware City,"Population served: 1,872",19711
Delaware Correctional Center,Newark,"Population served: 2,000",19711
Drawyers Creek Pump District,Dover,Population served: 192,19711
East Ncc District,Dover,"Population served: 3,954",19711
Fort Dupont,Newark,Population served: 69,19711
Fox Hunter Crossing,Newark,"Population served: 7,035",19711
Frederick Lodge Pump District,Dover,Population served: 204,19711
Middletown Water Department,Middletown,"Population served: 16,000",19711
Municipal Services Commission,New Castle,"Population served: 6,000",19711
Newark Water Department,Newark,"Population served: 36,450",19711
North West Pump District,Dover,"Population served: 3,774",19711
Ponds Of Odessa (awc),Newark,Population served: 216,19711
South East Pump District,Dover,Population served: 930,19711
Summit Pond Pump District,Dover,Population served: 177,19711
Thomas Cove,Newark,"Population served: 7,977",19711
Suez Water Delaware,Wilmington,"Population served: 100,495",19711
Wilmington Water Department,Wilmington,"Population served: 107,976",19711
Winterthur,Winterthur,Population served: 687,19711
Artesian Water Company,Newark,"Population served: 301,000",19713
Augustine Creek,Newark,Population served: 621,19713
Bayview Improvement Company,Newark,Population served: 214,19713
Carpenters Row,Wilmington,Population served: 60,19713
,,Population served: 0,19713
Delaware City Water Department,Delaware City,"Population served: 1,872",19713
Delaware Correctional Center,Newark,"Population served: 2,000",19713
Drawyers Creek Pump District,Dover,Population served: 192,19713
East Ncc District,Dover,"Population served: 3,954",19713
Fort Dupont,Newark,Population served: 69,19713
Fox Hunter Crossing,Newark,"Population served: 7,035",19713
Frederick Lodge Pump District,Dover,Population served: 204,19713
Middletown Water Department,Middletown,"Population served: 16,000",19713
Municipal Services Commission,New Castle,"Population served: 6,000",19713
Newark Water Department,Newark,"Population served: 36,450",19713
North West Pump District,Dover,"Population served: 3,774",19713
Ponds Of Odessa (awc),Newark,Population served: 216,19713
South East Pump District,Dover,Population served: 930,19713
Summit Pond Pump District,Dover,Population served: 177,19713
Thomas Cove,Newark,"Population served: 7,977",19713
Suez Water Delaware,Wilmington,"Population served: 100,495",19713
Wilmington Water Department,Wilmington,"Population served: 107,976",19713
Winterthur,Winterthur,Population served: 687,19713
Artesian Water Company,Newark,"Population served: 301,000",19716
Augustine Creek,Newark,Population served: 621,19716
Bayview Improvement Company,Newark,Population served: 214,19716
Carpenters Row,Wilmington,Population served: 60,19716
,,Population served: 0,19716
Delaware City Water Department,Delaware City,"Population served: 1,872",19716
Delaware Correctional Center,Newark,"Population served: 2,000",19716
Drawyers Creek Pump District,Dover,Population served: 192,19716
East Ncc District,Dover,"Population served: 3,954",19716
Fort Dupont,Newark,Population served: 69,19716
Fox Hunter Crossing,Newark,"Population served: 7,035",19716
Frederick Lodge Pump District,Dover,Population served: 204,19716
Middletown Water Department,Middletown,"Population served: 16,000",19716
Municipal Services Commission,New Castle,"Population served: 6,000",19716
Newark Water Department,Newark,"Population served: 36,450",19716
North West Pump District,Dover,"Population served: 3,774",19716
Ponds Of Odessa (awc),Newark,Population served: 216,19716
South East Pump District,Dover,Population served: 930,19716
Summit Pond Pump District,Dover,Population served: 177,19716
Thomas Cove,Newark,"Population served: 7,977",19716
Suez Water Delaware,Wilmington,"Population served: 100,495",19716
Wilmington Water Department,Wilmington,"Population served: 107,976",19716
Winterthur,Winterthur,Population served: 687,19716
Artesian Water Company,Newark,"Population served: 301,000",19717
Augustine Creek,Newark,Population served: 621,19717
Bayview Improvement Company,Newark,Population served: 214,19717
Carpenters Row,Wilmington,Population served: 60,19717
,,Population served: 0,19717
Delaware City Water Department,Delaware City,"Population served: 1,872",19717
Delaware Correctional Center,Newark,"Population served: 2,000",19717
Drawyers Creek Pump District,Dover,Population served: 192,19717
East Ncc District,Dover,"Population served: 3,954",19717
Fort Dupont,Newark,Population served: 69,19717
Fox Hunter Crossing,Newark,"Population served: 7,035",19717
Frederick Lodge Pump District,Dover,Population served: 204,19717
Middletown Water Department,Middletown,"Population served: 16,000",19717
Municipal Services Commission,New Castle,"Population served: 6,000",19717
Newark Water Department,Newark,"Population served: 36,450",19717
North West Pump District,Dover,"Population served: 3,774",19717
Ponds Of Odessa (awc),Newark,Population served: 216,19717
South East Pump District,Dover,Population served: 930,19717
Summit Pond Pump District,Dover,Population served: 177,19717
Thomas Cove,Newark,"Population served: 7,977",19717
Suez Water Delaware,Wilmington,"Population served: 100,495",19717
Wilmington Water Department,Wilmington,"Population served: 107,976",19717
Winterthur,Winterthur,Population served: 687,19717
Artesian Water Company,Newark,"Population served: 301,000",19720
Augustine Creek,Newark,Population served: 621,19720
Bayview Improvement Company,Newark,Population served: 214,19720
Carpenters Row,Wilmington,Population served: 60,19720
,,Population served: 0,19720
Delaware City Water Department,Delaware City,"Population served: 1,872",19720
Delaware Correctional Center,Newark,"Population served: 2,000",19720
Drawyers Creek Pump District,Dover,Population served: 192,19720
East Ncc District,Dover,"Population served: 3,954",19720
Fort Dupont,Newark,Population served: 69,19720
Fox Hunter Crossing,Newark,"Population served: 7,035",19720
Frederick Lodge Pump District,Dover,Population served: 204,19720
Middletown Water Department,Middletown,"Population served: 16,000",19720
Municipal Services Commission,New Castle,"Population served: 6,000",19720
Newark Water Department,Newark,"Population served: 36,450",19720
North West Pump District,Dover,"Population served: 3,774",19720
Ponds Of Odessa (awc),Newark,Population served: 216,19720
South East Pump District,Dover,Population served: 930,19720
Summit Pond Pump District,Dover,Population served: 177,19720
Thomas Cove,Newark,"Population served: 7,977",19720
Suez Water Delaware,Wilmington,"Population served: 100,495",19720
Wilmington Water Department,Wilmington,"Population served: 107,976",19720
Winterthur,Winterthur,Population served: 687,19720
Artesian Water Company,Newark,"Population served: 301,000",19730
Augustine Creek,Newark,Population served: 621,19730
Bayview Improvement Company,Newark,Population served: 214,19730
Carpenters Row,Wilmington,Population served: 60,19730
,,Population served: 0,19730
Delaware City Water Department,Delaware City,"Population served: 1,872",19730
Delaware Correctional Center,Newark,"Population served: 2,000",19730
Drawyers Creek Pump District,Dover,Population served: 192,19730
East Ncc District,Dover,"Population served: 3,954",19730
Fort Dupont,Newark,Population served: 69,19730
Fox Hunter Crossing,Newark,"Population served: 7,035",19730
Frederick Lodge Pump District,Dover,Population served: 204,19730
Middletown Water Department,Middletown,"Population served: 16,000",19730
Municipal Services Commission,New Castle,"Population served: 6,000",19730
Newark Water Department,Newark,"Population served: 36,450",19730
North West Pump District,Dover,"Population served: 3,774",19730
Ponds Of Odessa (awc),Newark,Population served: 216,19730
South East Pump District,Dover,Population served: 930,19730
Summit Pond Pump District,Dover,Population served: 177,19730
Thomas Cove,Newark,"Population served: 7,977",19730
Suez Water Delaware,Wilmington,"Population served: 100,495",19730
Wilmington Water Department,Wilmington,"Population served: 107,976",19730
Winterthur,Winterthur,Population served: 687,19730
Artesian Water Company,Newark,"Population served: 301,000",19731
Augustine Creek,Newark,Population served: 621,19731
Bayview Improvement Company,Newark,Population served: 214,19731
Carpenters Row,Wilmington,Population served: 60,19731
,,Population served: 0,19731
Delaware City Water Department,Delaware City,"Population served: 1,872",19731
Delaware Correctional Center,Newark,"Population served: 2,000",19731
Drawyers Creek Pump District,Dover,Population served: 192,19731
East Ncc District,Dover,"Population served: 3,954",19731
Fort Dupont,Newark,Population served: 69,19731
Fox Hunter Crossing,Newark,"Population served: 7,035",19731
Frederick Lodge Pump District,Dover,Population served: 204,19731
Middletown Water Department,Middletown,"Population served: 16,000",19731
Municipal Services Commission,New Castle,"Population served: 6,000",19731
Newark Water Department,Newark,"Population served: 36,450",19731
North West Pump District,Dover,"Population served: 3,774",19731
Ponds Of Odessa (awc),Newark,Population served: 216,19731
South East Pump District,Dover,Population served: 930,19731
Summit Pond Pump District,Dover,Population served: 177,19731
Thomas Cove,Newark,"Population served: 7,977",19731
Suez Water Delaware,Wilmington,"Population served: 100,495",19731
Wilmington Water Department,Wilmington,"Population served: 107,976",19731
Winterthur,Winterthur,Population served: 687,19731
Artesian Water Company,Newark,"Population served: 301,000",19732
Augustine Creek,Newark,Population served: 621,19732
Bayview Improvement Company,Newark,Population served: 214,19732
Carpenters Row,Wilmington,Population served: 60,19732
,,Population served: 0,19732
Delaware City Water Department,Delaware City,"Population served: 1,872",19732
Delaware Correctional Center,Newark,"Population served: 2,000",19732
Drawyers Creek Pump District,Dover,Population served: 192,19732
East Ncc District,Dover,"Population served: 3,954",19732
Fort Dupont,Newark,Population served: 69,19732
Fox Hunter Crossing,Newark,"Population served: 7,035",19732
Frederick Lodge Pump District,Dover,Population served: 204,19732
Middletown Water Department,Middletown,"Population served: 16,000",19732
Municipal Services Commission,New Castle,"Population served: 6,000",19732
Newark Water Department,Newark,"Population served: 36,450",19732
North West Pump District,Dover,"Population served: 3,774",19732
Ponds Of Odessa (awc),Newark,Population served: 216,19732
South East Pump District,Dover,Population served: 930,19732
Summit Pond Pump District,Dover,Population served: 177,19732
Thomas Cove,Newark,"Population served: 7,977",19732
Suez Water Delaware,Wilmington,"Population served: 100,495",19732
Wilmington Water Department,Wilmington,"Population served: 107,976",19732
Winterthur,Winterthur,Population served: 687,19732
Artesian Water Company,Newark,"Population served: 301,000",19733
Augustine Creek,Newark,Population served: 621,19733
Bayview Improvement Company,Newark,Population served: 214,19733
Carpenters Row,Wilmington,Population served: 60,19733
,,Population served: 0,19733
Delaware City Water Department,Delaware City,"Population served: 1,872",19733
Delaware Correctional Center,Newark,"Population served: 2,000",19733
Drawyers Creek Pump District,Dover,Population served: 192,19733
East Ncc District,Dover,"Population served: 3,954",19733
Fort Dupont,Newark,Population served: 69,19733
Fox Hunter Crossing,Newark,"Population served: 7,035",19733
Frederick Lodge Pump District,Dover,Population served: 204,19733
Middletown Water Department,Middletown,"Population served: 16,000",19733
Municipal Services Commission,New Castle,"Population served: 6,000",19733
Newark Water Department,Newark,"Population served: 36,450",19733
North West Pump District,Dover,"Population served: 3,774",19733
Ponds Of Odessa (awc),Newark,Population served: 216,19733
South East Pump District,Dover,Population served: 930,19733
Summit Pond Pump District,Dover,Population served: 177,19733
Thomas Cove,Newark,"Population served: 7,977",19733
Suez Water Delaware,Wilmington,"Population served: 100,495",19733
Wilmington Water Department,Wilmington,"Population served: 107,976",19733
Winterthur,Winterthur,Population served: 687,19733
Artesian Water Company,Newark,"Population served: 301,000",19734
Augustine Creek,Newark,Population served: 621,19734
Bayview Improvement Company,Newark,Population served: 214,19734
Carpenters Row,Wilmington,Population served: 60,19734
,,Population served: 0,19734
Delaware City Water Department,Delaware City,"Population served: 1,872",19734
Delaware Correctional Center,Newark,"Population served: 2,000",19734
Drawyers Creek Pump District,Dover,Population served: 192,19734
East Ncc District,Dover,"Population served: 3,954",19734
Fort Dupont,Newark,Population served: 69,19734
Fox Hunter Crossing,Newark,"Population served: 7,035",19734
Frederick Lodge Pump District,Dover,Population served: 204,19734
Middletown Water Department,Middletown,"Population served: 16,000",19734
Municipal Services Commission,New Castle,"Population served: 6,000",19734
Newark Water Department,Newark,"Population served: 36,450",19734
North West Pump District,Dover,"Population served: 3,774",19734
Ponds Of Odessa (awc),Newark,Population served: 216,19734
South East Pump District,Dover,Population served: 930,19734
Summit Pond Pump District,Dover,Population served: 177,19734
Thomas Cove,Newark,"Population served: 7,977",19734
Suez Water Delaware,Wilmington,"Population served: 100,495",19734
Wilmington Water Department,Wilmington,"Population served: 107,976",19734
Winterthur,Winterthur,Population served: 687,19734
Artesian Water Company,Newark,"Population served: 301,000",19735
Augustine Creek,Newark,Population served: 621,19735
Bayview Improvement Company,Newark,Population served: 214,19735
Carpenters Row,Wilmington,Population served: 60,19735
,,Population served: 0,19735
Delaware City Water Department,Delaware City,"Population served: 1,872",19735
Delaware Correctional Center,Newark,"Population served: 2,000",19735
Drawyers Creek Pump District,Dover,Population served: 192,19735
East Ncc District,Dover,"Population served: 3,954",19735
Fort Dupont,Newark,Population served: 69,19735
Fox Hunter Crossing,Newark,"Population served: 7,035",19735
Frederick Lodge Pump District,Dover,Population served: 204,19735
Middletown Water Department,Middletown,"Population served: 16,000",19735
Municipal Services Commission,New Castle,"Population served: 6,000",19735
Newark Water Department,Newark,"Population served: 36,450",19735
North West Pump District,Dover,"Population served: 3,774",19735
Ponds Of Odessa (awc),Newark,Population served: 216,19735
South East Pump District,Dover,Population served: 930,19735
Summit Pond Pump District,Dover,Population served: 177,19735
Thomas Cove,Newark,"Population served: 7,977",19735
Suez Water Delaware,Wilmington,"Population served: 100,495",19735
Wilmington Water Department,Wilmington,"Population served: 107,976",19735
Winterthur,Winterthur,Population served: 687,19735
Artesian Water Company,Newark,"Population served: 301,000",19736
Augustine Creek,Newark,Population served: 621,19736
Bayview Improvement Company,Newark,Population served: 214,19736
Carpenters Row,Wilmington,Population served: 60,19736
,,Population served: 0,19736
Delaware City Water Department,Delaware City,"Population served: 1,872",19736
Delaware Correctional Center,Newark,"Population served: 2,000",19736
Drawyers Creek Pump District,Dover,Population served: 192,19736
East Ncc District,Dover,"Population served: 3,954",19736
Fort Dupont,Newark,Population served: 69,19736
Fox Hunter Crossing,Newark,"Population served: 7,035",19736
Frederick Lodge Pump District,Dover,Population served: 204,19736
Middletown Water Department,Middletown,"Population served: 16,000",19736
Municipal Services Commission,New Castle,"Population served: 6,000",19736
Newark Water Department,Newark,"Population served: 36,450",19736
North West Pump District,Dover,"Population served: 3,774",19736
Ponds Of Odessa (awc),Newark,Population served: 216,19736
South East Pump District,Dover,Population served: 930,19736
Summit Pond Pump District,Dover,Population served: 177,19736
Thomas Cove,Newark,"Population served: 7,977",19736
Suez Water Delaware,Wilmington,"Population served: 100,495",19736
Wilmington Water Department,Wilmington,"Population served: 107,976",19736
Winterthur,Winterthur,Population served: 687,19736
Artesian Water Company,Newark,"Population served: 301,000",19801
Augustine Creek,Newark,Population served: 621,19801
Bayview Improvement Company,Newark,Population served: 214,19801
Carpenters Row,Wilmington,Population served: 60,19801
,,Population served: 0,19801
Delaware City Water Department,Delaware City,"Population served: 1,872",19801
Delaware Correctional Center,Newark,"Population served: 2,000",19801
Drawyers Creek Pump District,Dover,Population served: 192,19801
East Ncc District,Dover,"Population served: 3,954",19801
Fort Dupont,Newark,Population served: 69,19801
Fox Hunter Crossing,Newark,"Population served: 7,035",19801
Frederick Lodge Pump District,Dover,Population served: 204,19801
Middletown Water Department,Middletown,"Population served: 16,000",19801
Municipal Services Commission,New Castle,"Population served: 6,000",19801
Newark Water Department,Newark,"Population served: 36,450",19801
North West Pump District,Dover,"Population served: 3,774",19801
Ponds Of Odessa (awc),Newark,Population served: 216,19801
South East Pump District,Dover,Population served: 930,19801
Summit Pond Pump District,Dover,Population served: 177,19801
Thomas Cove,Newark,"Population served: 7,977",19801
Suez Water Delaware,Wilmington,"Population served: 100,495",19801
Wilmington Water Department,Wilmington,"Population served: 107,976",19801
Winterthur,Winterthur,Population served: 687,19801
Artesian Water Company,Newark,"Population served: 301,000",19802
Augustine Creek,Newark,Population served: 621,19802
Bayview Improvement Company,Newark,Population served: 214,19802
Carpenters Row,Wilmington,Population served: 60,19802
,,Population served: 0,19802
Delaware City Water Department,Delaware City,"Population served: 1,872",19802
Delaware Correctional Center,Newark,"Population served: 2,000",19802
Drawyers Creek Pump District,Dover,Population served: 192,19802
East Ncc District,Dover,"Population served: 3,954",19802
Fort Dupont,Newark,Population served: 69,19802
Fox Hunter Crossing,Newark,"Population served: 7,035",19802
Frederick Lodge Pump District,Dover,Population served: 204,19802
Middletown Water Department,Middletown,"Population served: 16,000",19802
Municipal Services Commission,New Castle,"Population served: 6,000",19802
Newark Water Department,Newark,"Population served: 36,450",19802
North West Pump District,Dover,"Population served: 3,774",19802
Ponds Of Odessa (awc),Newark,Population served: 216,19802
South East Pump District,Dover,Population served: 930,19802
Summit Pond Pump District,Dover,Population served: 177,19802
Thomas Cove,Newark,"Population served: 7,977",19802
Suez Water Delaware,Wilmington,"Population served: 100,495",19802
Wilmington Water Department,Wilmington,"Population served: 107,976",19802
Winterthur,Winterthur,Population served: 687,19802
Artesian Water Company,Newark,"Population served: 301,000",19803
Augustine Creek,Newark,Population served: 621,19803
Bayview Improvement Company,Newark,Population served: 214,19803
Carpenters Row,Wilmington,Population served: 60,19803
,,Population served: 0,19803
Delaware City Water Department,Delaware City,"Population served: 1,872",19803
Delaware Correctional Center,Newark,"Population served: 2,000",19803
Drawyers Creek Pump District,Dover,Population served: 192,19803
East Ncc District,Dover,"Population served: 3,954",19803
Fort Dupont,Newark,Population served: 69,19803
Fox Hunter Crossing,Newark,"Population served: 7,035",19803
Frederick Lodge Pump District,Dover,Population served: 204,19803
Middletown Water Department,Middletown,"Population served: 16,000",19803
Municipal Services Commission,New Castle,"Population served: 6,000",19803
Newark Water Department,Newark,"Population served: 36,450",19803
North West Pump District,Dover,"Population served: 3,774",19803
Ponds Of Odessa (awc),Newark,Population served: 216,19803
South East Pump District,Dover,Population served: 930,19803
Summit Pond Pump District,Dover,Population served: 177,19803
Thomas Cove,Newark,"Population served: 7,977",19803
Suez Water Delaware,Wilmington,"Population served: 100,495",19803
Wilmington Water Department,Wilmington,"Population served: 107,976",19803
Winterthur,Winterthur,Population served: 687,19803
Artesian Water Company,Newark,"Population served: 301,000",19804
Augustine Creek,Newark,Population served: 621,19804
Bayview Improvement Company,Newark,Population served: 214,19804
Carpenters Row,Wilmington,Population served: 60,19804
,,Population served: 0,19804
Delaware City Water Department,Delaware City,"Population served: 1,872",19804
Delaware Correctional Center,Newark,"Population served: 2,000",19804
Drawyers Creek Pump District,Dover,Population served: 192,19804
East Ncc District,Dover,"Population served: 3,954",19804
Fort Dupont,Newark,Population served: 69,19804
Fox Hunter Crossing,Newark,"Population served: 7,035",19804
Frederick Lodge Pump District,Dover,Population served: 204,19804
Middletown Water Department,Middletown,"Population served: 16,000",19804
Municipal Services Commission,New Castle,"Population served: 6,000",19804
Newark Water Department,Newark,"Population served: 36,450",19804
North West Pump District,Dover,"Population served: 3,774",19804
Ponds Of Odessa (awc),Newark,Population served: 216,19804
South East Pump District,Dover,Population served: 930,19804
Summit Pond Pump District,Dover,Population served: 177,19804
Thomas Cove,Newark,"Population served: 7,977",19804
Suez Water Delaware,Wilmington,"Population served: 100,495",19804
Wilmington Water Department,Wilmington,"Population served: 107,976",19804
Winterthur,Winterthur,Population served: 687,19804
Artesian Water Company,Newark,"Population served: 301,000",19805
Augustine Creek,Newark,Population served: 621,19805
Bayview Improvement Company,Newark,Population served: 214,19805
Carpenters Row,Wilmington,Population served: 60,19805
,,Population served: 0,19805
Delaware City Water Department,Delaware City,"Population served: 1,872",19805
Delaware Correctional Center,Newark,"Population served: 2,000",19805
Drawyers Creek Pump District,Dover,Population served: 192,19805
East Ncc District,Dover,"Population served: 3,954",19805
Fort Dupont,Newark,Population served: 69,19805
Fox Hunter Crossing,Newark,"Population served: 7,035",19805
Frederick Lodge Pump District,Dover,Population served: 204,19805
Middletown Water Department,Middletown,"Population served: 16,000",19805
Municipal Services Commission,New Castle,"Population served: 6,000",19805
Newark Water Department,Newark,"Population served: 36,450",19805
North West Pump District,Dover,"Population served: 3,774",19805
Ponds Of Odessa (awc),Newark,Population served: 216,19805
South East Pump District,Dover,Population served: 930,19805
Summit Pond Pump District,Dover,Population served: 177,19805
Thomas Cove,Newark,"Population served: 7,977",19805
Suez Water Delaware,Wilmington,"Population served: 100,495",19805
Wilmington Water Department,Wilmington,"Population served: 107,976",19805
Winterthur,Winterthur,Population served: 687,19805
Artesian Water Company,Newark,"Population served: 301,000",19806
Augustine Creek,Newark,Population served: 621,19806
Bayview Improvement Company,Newark,Population served: 214,19806
Carpenters Row,Wilmington,Population served: 60,19806
