State,City,Zip,Utility,People served,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit,Units,Contaminant_Factor
AZ,Phoenix AZ,85017.0,Michigan Trailer Park,400,Arsenic,1.55,0.004,10,ppb,387.5
AZ,Phoenix AZ,85017.0,Michigan Trailer Park,400,Haloacetic acids (HAA5)†,3.05,0.1,60,ppb,30.499999999999996
AZ,Phoenix AZ,85017.0,Michigan Trailer Park,400,Nitrate,6.88,0.14,10,ppm,49.14285714285714
AZ,Youngtown AZ,85018.0,Epcor Water - Paradise Valley/Scottsdale,12000,Arsenic,7.68,0.004,10,ppb,1920.0
AZ,Youngtown AZ,85018.0,Epcor Water - Paradise Valley/Scottsdale,12000,Chromium (hexavalent),28.0,0.02,0,ppb,1400.0
AZ,Youngtown AZ,85018.0,Epcor Water - Paradise Valley/Scottsdale,12000,Haloacetic acids (HAA5)†,0.367,0.1,60,ppb,3.67
AZ,Youngtown AZ,85018.0,Epcor Water - Paradise Valley/Scottsdale,12000,Haloacetic acids (HAA9)†,1.28,0.06,0,ppb,21.333333333333336
AZ,Youngtown AZ,85018.0,Epcor Water - Paradise Valley/Scottsdale,12000,Nitrate,4.72,0.14,10,ppm,33.71428571428571
AZ,Youngtown AZ,85018.0,Epcor Water - Paradise Valley/Scottsdale,12000,Nitrate and nitrite,4.72,0.14,10,ppm,33.71428571428571
AZ,Youngtown AZ,85018.0,Epcor Water - Paradise Valley/Scottsdale,12000,Total trihalomethanes (TTHMs)†,7.99,0.15,80,ppb,53.26666666666667
AZ,Youngtown AZ,85018.0,Epcor Water - Paradise Valley/Scottsdale,12000,Barium,18.5,700.0,2000,ppb,0.02642857142857143
AZ,Youngtown AZ,85018.0,Epcor Water - Paradise Valley/Scottsdale,12000,Chlorate,172.5,210.0,0,ppb,0.8214285714285714
AZ,Youngtown AZ,85018.0,Epcor Water - Paradise Valley/Scottsdale,12000,Molybdenum,1.15,40.0,0,ppb,0.028749999999999998
AZ,Youngtown AZ,85018.0,Epcor Water - Paradise Valley/Scottsdale,12000,Selenium,1.1,30.0,50,ppb,0.03666666666666667
AZ,Youngtown AZ,85018.0,Epcor Water - Paradise Valley/Scottsdale,12000,Strontium,0.705,1500.0,0,ppb,0.00047
AZ,Youngtown AZ,85018.0,Epcor Water - Paradise Valley/Scottsdale,12000,Vanadium,20.6,21.0,0,ppb,0.980952380952381
AZ,Phoenix AZ,85019.0,City of Glendale,234766,Arsenic,2.77,0.004,10,ppb,692.5
AZ,Phoenix AZ,85019.0,City of Glendale,234766,Chlorite,279.6,50.0,1000,ppb,5.5920000000000005
AZ,Phoenix AZ,85019.0,City of Glendale,234766,Chromium (hexavalent),6.44,0.02,0,ppb,322.0
AZ,Phoenix AZ,85019.0,City of Glendale,234766,Haloacetic acids (HAA5)†,9.86,0.1,60,ppb,98.6
AZ,Phoenix AZ,85019.0,City of Glendale,234766,Haloacetic acids (HAA9)†,24.7,0.06,0,ppb,411.6666666666667
AZ,Phoenix AZ,85019.0,City of Glendale,234766,Nitrate,3.48,0.14,10,ppm,24.857142857142854
AZ,Phoenix AZ,85019.0,City of Glendale,234766,Nitrate and nitrite,3.46,0.14,10,ppm,24.71428571428571
AZ,Phoenix AZ,85019.0,City of Glendale,234766,Radium combined (-226 &amp; -228),0.14,0.05,5,pCi/L,2.8000000000000003
AZ,Phoenix AZ,85019.0,City of Glendale,234766,Total trihalomethanes (TTHMs)†,44.1,0.15,80,ppb,294.0
AZ,Phoenix AZ,85019.0,City of Glendale,234766,Uranium,1.32,0.43,20,pCi/L,3.0697674418604652
AZ,Phoenix AZ,85019.0,City of Glendale,234766,14-Dioxane,0.016,0.35,0,ppb,0.04571428571428572
AZ,Phoenix AZ,85019.0,City of Glendale,234766,Barium,68.1,700.0,2000,ppb,0.09728571428571428
AZ,Phoenix AZ,85019.0,City of Glendale,234766,Cadmium,0.0164,0.04,5,ppb,0.41000000000000003
AZ,Phoenix AZ,85019.0,City of Glendale,234766,Chlorate,22.7,210.0,0,ppb,0.10809523809523809
AZ,Phoenix AZ,85019.0,City of Glendale,234766,Di(2-ethylhexyl) phthalate,0.0314,3.0,6,ppb,0.010466666666666666
AZ,Phoenix AZ,85019.0,City of Glendale,234766,Manganese,1.82,100.0,0,ppb,0.0182
AZ,Phoenix AZ,85019.0,City of Glendale,234766,Molybdenum,2.64,40.0,0,ppb,0.066
AZ,Phoenix AZ,85019.0,City of Glendale,234766,Strontium,0.815,1500.0,0,ppb,0.0005433333333333333
AZ,Phoenix AZ,85019.0,City of Glendale,234766,Vanadium,9.39,21.0,0,ppb,0.4471428571428572
AZ,Cave Creek AZ,85024.0,Desert Hills Water,4415,Arsenic,7.78,0.004,10,ppb,1945.0
AZ,Cave Creek AZ,85024.0,Desert Hills Water,4415,Bromodichloromethane,17.1,0.06,0,ppb,285.00000000000006
AZ,Cave Creek AZ,85024.0,Desert Hills Water,4415,Bromoform,3.34,0.5,0,ppb,6.68
AZ,Cave Creek AZ,85024.0,Desert Hills Water,4415,Chloroform,19.9,0.4,0,ppb,49.74999999999999
AZ,Cave Creek AZ,85024.0,Desert Hills Water,4415,Chromium (hexavalent),3.93,0.02,0,ppb,196.5
AZ,Cave Creek AZ,85024.0,Desert Hills Water,4415,Dibromochloromethane,14.1,0.1,0,ppb,141.0
AZ,Cave Creek AZ,85024.0,Desert Hills Water,4415,Haloacetic acids (HAA5)†,11.7,0.1,60,ppb,116.99999999999999
AZ,Cave Creek AZ,85024.0,Desert Hills Water,4415,Nitrate,2.12,0.14,10,ppm,15.142857142857142
AZ,Cave Creek AZ,85024.0,Desert Hills Water,4415,Nitrate and nitrite,2.18,0.14,10,ppm,15.571428571428571
AZ,Cave Creek AZ,85024.0,Desert Hills Water,4415,Total trihalomethanes (TTHMs)†,41.9,0.15,80,ppb,279.3333333333333
AZ,Cave Creek AZ,85024.0,Desert Hills Water,4415,Barium,35.0,700.0,2000,ppb,0.05
AZ,Cave Creek AZ,85024.0,Desert Hills Water,4415,Chlorate,133.1,210.0,0,ppb,0.6338095238095238
AZ,Cave Creek AZ,85024.0,Desert Hills Water,4415,Di(2-ethylhexyl) phthalate,0.207,3.0,6,ppb,0.06899999999999999
AZ,Cave Creek AZ,85024.0,Desert Hills Water,4415,Manganese,1.09,100.0,0,ppb,0.0109
AZ,Cave Creek AZ,85024.0,Desert Hills Water,4415,Molybdenum,2.12,40.0,0,ppb,0.053000000000000005
AZ,Cave Creek AZ,85024.0,Desert Hills Water,4415,Strontium,0.734,1500.0,0,ppb,0.0004893333333333334
AZ,Cave Creek AZ,85024.0,Desert Hills Water,4415,Vanadium,11.6,21.0,0,ppb,0.5523809523809524
AZ,Cave Creek AZ,85024.0,Cave Creek Water Company,6815,Bromodichloromethane,19.4,0.06,0,ppb,323.3333333333333
AZ,Cave Creek AZ,85024.0,Cave Creek Water Company,6815,Bromoform,1.61,0.5,0,ppb,3.22
AZ,Cave Creek AZ,85024.0,Cave Creek Water Company,6815,Chloroform,22.5,0.4,0,ppb,56.25
AZ,Cave Creek AZ,85024.0,Cave Creek Water Company,6815,Dibromochloromethane,13.8,0.1,0,ppb,138.0
AZ,Cave Creek AZ,85024.0,Cave Creek Water Company,6815,Haloacetic acids (HAA5)†,13.6,0.1,60,ppb,136.0
AZ,Cave Creek AZ,85024.0,Cave Creek Water Company,6815,Total trihalomethanes (TTHMs)†,55.4,0.15,80,ppb,369.3333333333333
AZ,Cave Creek AZ,85024.0,Cave Creek Water Company,6815,Barium,120.0,700.0,2000,ppb,0.17142857142857143
AZ,Cave Creek AZ,85024.0,Cave Creek Water Company,6815,Nitrate,0.193,0.14,10,ppm,1.3785714285714286
AZ,Phoenix AZ,85026.0,City of Phoenix,1579000,Arsenic,5.06,0.004,10,ppb,1264.9999999999998
AZ,Phoenix AZ,85026.0,City of Phoenix,1579000,Chlorite,131.4,50.0,1000,ppb,2.628
AZ,Phoenix AZ,85026.0,City of Phoenix,1579000,Chromium (hexavalent),0.408,0.02,0,ppb,20.4
AZ,Phoenix AZ,85026.0,City of Phoenix,1579000,Haloacetic acids (HAA5)†,12.1,0.1,60,ppb,120.99999999999999
AZ,Phoenix AZ,85026.0,City of Phoenix,1579000,Haloacetic acids (HAA9)†,19.0,0.06,0,ppb,316.6666666666667
AZ,Phoenix AZ,85026.0,City of Phoenix,1579000,Nitrate,2.25,0.14,10,ppm,16.07142857142857
AZ,Phoenix AZ,85026.0,City of Phoenix,1579000,Radium combined (-226 &amp; -228),0.11,0.05,5,pCi/L,2.1999999999999997
AZ,Phoenix AZ,85026.0,City of Phoenix,1579000,Total trihalomethanes (TTHMs)†,41.5,0.15,80,ppb,276.6666666666667
AZ,Phoenix AZ,85026.0,City of Phoenix,1579000,Barium,54.6,700.0,2000,ppb,0.078
AZ,Phoenix AZ,85026.0,City of Phoenix,1579000,Bromate,0.0689,0.1,10,ppb,0.689
AZ,Phoenix AZ,85026.0,City of Phoenix,1579000,Chlorate,158.1,210.0,0,ppb,0.7528571428571428
AZ,Phoenix AZ,85026.0,City of Phoenix,1579000,Manganese,25.3,100.0,0,ppb,0.253
AZ,Phoenix AZ,85026.0,City of Phoenix,1579000,Molybdenum,2.71,40.0,0,ppb,0.06775
AZ,Phoenix AZ,85026.0,City of Phoenix,1579000,Selenium,0.17,30.0,50,ppb,0.005666666666666667
AZ,Phoenix AZ,85026.0,City of Phoenix,1579000,Strontium,0.642,1500.0,0,ppb,0.000428
AZ,Phoenix AZ,85026.0,City of Phoenix,1579000,Vanadium,0.0917,21.0,0,ppb,0.004366666666666667
AZ,Phoenix AZ,85026.0,City of Phoenix,1579000,Xylenes (total),0.023,1800.0,10000,ppb,1.2777777777777777e-05
AZ,Mesa AZ,85026.0,City of Mesa,466000,12-Dibromo-3-chloropropane (DBCP),0.00391,0.0017,0.2,ppb,2.3000000000000003
AZ,Mesa AZ,85026.0,City of Mesa,466000,Arsenic,3.91,0.004,10,ppb,977.5
AZ,Mesa AZ,85026.0,City of Mesa,466000,Chlorite,266.4,50.0,1000,ppb,5.327999999999999
AZ,Mesa AZ,85026.0,City of Mesa,466000,Chromium (hexavalent),5.63,0.02,0,ppb,281.5
AZ,Mesa AZ,85026.0,City of Mesa,466000,Haloacetic acids (HAA5)†,15.2,0.1,60,ppb,151.99999999999997
AZ,Mesa AZ,85026.0,City of Mesa,466000,Haloacetic acids (HAA9)†,31.8,0.06,0,ppb,530.0
AZ,Mesa AZ,85026.0,City of Mesa,466000,Nitrate,2.4,0.14,10,ppm,17.142857142857142
AZ,Mesa AZ,85026.0,City of Mesa,466000,Nitrate and nitrite,1.55,0.14,10,ppm,11.071428571428571
AZ,Mesa AZ,85026.0,City of Mesa,466000,Radon,230.5,1.5,0,pCi/L,153.66666666666666
AZ,Mesa AZ,85026.0,City of Mesa,466000,Tetrachloroethylene (perchloroethylene),0.13,0.06,5,ppb,2.166666666666667
AZ,Mesa AZ,85026.0,City of Mesa,466000,Total trihalomethanes (TTHMs)†,45.1,0.15,80,ppb,300.6666666666667
AZ,Mesa AZ,85026.0,City of Mesa,466000,14-Dioxane,0.00885,0.35,0,ppb,0.025285714285714286
AZ,Mesa AZ,85026.0,City of Mesa,466000,Antimony,0.0358,1.0,6,ppb,0.0358
AZ,Mesa AZ,85026.0,City of Mesa,466000,Barium,32.6,700.0,2000,ppb,0.046571428571428576
AZ,Mesa AZ,85026.0,City of Mesa,466000,Chlorate,94.8,210.0,0,ppb,0.4514285714285714
AZ,Mesa AZ,85026.0,City of Mesa,466000,Cobalt,0.00859,70.0,0,ppb,0.00012271428571428573
AZ,Mesa AZ,85026.0,City of Mesa,466000,Manganese,1.31,100.0,0,ppb,0.0131
AZ,Mesa AZ,85026.0,City of Mesa,466000,Molybdenum,1.62,40.0,0,ppb,0.0405
AZ,Mesa AZ,85026.0,City of Mesa,466000,Radium combined (-226 &amp; -228),0.06,0.05,5,pCi/L,1.2
AZ,Mesa AZ,85026.0,City of Mesa,466000,Selenium,0.57,30.0,50,ppb,0.019
AZ,Mesa AZ,85026.0,City of Mesa,466000,Strontium,0.599,1500.0,0,ppb,0.0003993333333333333
AZ,Mesa AZ,85026.0,City of Mesa,466000,Trichloroethylene,0.0324,0.4,5,ppb,0.08099999999999999
AZ,Mesa AZ,85026.0,City of Mesa,466000,Vanadium,7.5,21.0,0,ppb,0.35714285714285715
AZ,Gilbert AZ,85026.0,Town of Gilbert,247600,Arsenic,6.6,0.004,10,ppb,1649.9999999999998
AZ,Gilbert AZ,85026.0,Town of Gilbert,247600,Bromate,3.71,0.1,10,ppb,37.099999999999994
AZ,Gilbert AZ,85026.0,Town of Gilbert,247600,Chromium (hexavalent),5.88,0.02,0,ppb,294.0
AZ,Gilbert AZ,85026.0,Town of Gilbert,247600,Haloacetic acids (HAA5)†,9.16,0.1,60,ppb,91.6
AZ,Gilbert AZ,85026.0,Town of Gilbert,247600,Haloacetic acids (HAA9)†,26.3,0.06,0,ppb,438.33333333333337
AZ,Gilbert AZ,85026.0,Town of Gilbert,247600,Nitrate,3.94,0.14,10,ppm,28.14285714285714
AZ,Gilbert AZ,85026.0,Town of Gilbert,247600,Nitrate and nitrite,3.86,0.14,10,ppm,27.57142857142857
AZ,Gilbert AZ,85026.0,Town of Gilbert,247600,Total trihalomethanes (TTHMs)†,43.9,0.15,80,ppb,292.6666666666667
AZ,Gilbert AZ,85026.0,Town of Gilbert,247600,Uranium,1.73,0.43,20,pCi/L,4.023255813953488
AZ,Gilbert AZ,85026.0,Town of Gilbert,247600,24-D,0.0119,20.0,70,ppb,0.000595
AZ,Gilbert AZ,85026.0,Town of Gilbert,247600,Barium,42.8,700.0,2000,ppb,0.06114285714285714
AZ,Gilbert AZ,85026.0,Town of Gilbert,247600,Chlorate,33.9,210.0,0,ppb,0.16142857142857142
AZ,Gilbert AZ,85026.0,Town of Gilbert,247600,Di(2-ethylhexyl) phthalate,0.0115,3.0,6,ppb,0.003833333333333333
AZ,Gilbert AZ,85026.0,Town of Gilbert,247600,Manganese,1.4,100.0,0,ppb,0.013999999999999999
AZ,Gilbert AZ,85026.0,Town of Gilbert,247600,Molybdenum,2.32,40.0,0,ppb,0.057999999999999996
AZ,Gilbert AZ,85026.0,Town of Gilbert,247600,Radium combined (-226 &amp; -228),0.07,0.05,5,pCi/L,1.4000000000000001
AZ,Gilbert AZ,85026.0,Town of Gilbert,247600,Strontium,0.753,1500.0,0,ppb,0.000502
AZ,Gilbert AZ,85026.0,Town of Gilbert,247600,Tetrachloroethylene (perchloroethylene),0.0164,0.06,5,ppb,0.2733333333333334
AZ,Gilbert AZ,85026.0,Town of Gilbert,247600,Vanadium,8.36,21.0,0,ppb,0.39809523809523806
AZ,Gilbert AZ,85026.0,Town of Gilbert,247600,Xylenes (total),0.0431,1800.0,10000,ppb,2.3944444444444443e-05
AZ,Chandler AZ,85026.0,City of Chandler,247328,Arsenic,5.35,0.004,10,ppb,1337.4999999999998
AZ,Chandler AZ,85026.0,City of Chandler,247328,Bromate,1.9,0.1,10,ppb,18.999999999999996
AZ,Chandler AZ,85026.0,City of Chandler,247328,Chromium (hexavalent),5.21,0.02,0,ppb,260.5
AZ,Chandler AZ,85026.0,City of Chandler,247328,Haloacetic acids (HAA5)†,16.4,0.1,60,ppb,163.99999999999997
AZ,Chandler AZ,85026.0,City of Chandler,247328,Haloacetic acids (HAA9)†,35.8,0.06,0,ppb,596.6666666666666
AZ,Chandler AZ,85026.0,City of Chandler,247328,Nitrate,3.14,0.14,10,ppm,22.428571428571427
AZ,Chandler AZ,85026.0,City of Chandler,247328,Nitrate and nitrite,3.55,0.14,10,ppm,25.357142857142854
AZ,Chandler AZ,85026.0,City of Chandler,247328,Radium combined (-226 &amp; -228),0.15,0.05,5,pCi/L,2.9999999999999996
AZ,Chandler AZ,85026.0,City of Chandler,247328,Total trihalomethanes (TTHMs)†,51.4,0.15,80,ppb,342.6666666666667
AZ,Chandler AZ,85026.0,City of Chandler,247328,Uranium,1.84,0.43,20,pCi/L,4.279069767441861
AZ,Chandler AZ,85026.0,City of Chandler,247328,14-Dioxane,0.00522,0.35,0,ppb,0.014914285714285715
AZ,Chandler AZ,85026.0,City of Chandler,247328,24-D,0.00333,20.0,70,ppb,0.0001665
AZ,Chandler AZ,85026.0,City of Chandler,247328,Barium,72.7,700.0,2000,ppb,0.10385714285714286
AZ,Chandler AZ,85026.0,City of Chandler,247328,Benzo[a]pyrene,0.0,0.007,0.2,ppb,0.0
AZ,Chandler AZ,85026.0,City of Chandler,247328,Chlorate,89.7,210.0,0,ppb,0.42714285714285716
AZ,Chandler AZ,85026.0,City of Chandler,247328,Cobalt,0.0141,70.0,0,ppb,0.00020142857142857142
AZ,Chandler AZ,85026.0,City of Chandler,247328,Di(2-ethylhexyl) phthalate,0.00532,3.0,6,ppb,0.0017733333333333334
AZ,Chandler AZ,85026.0,City of Chandler,247328,Hexachlorocyclopentadiene,0.00052,2.0,50,ppb,0.00026
AZ,Chandler AZ,85026.0,City of Chandler,247328,Manganese,4.18,100.0,0,ppb,0.0418
AZ,Chandler AZ,85026.0,City of Chandler,247328,Mercury (inorganic),0.0146,1.2,2,ppb,0.012166666666666668
AZ,Chandler AZ,85026.0,City of Chandler,247328,Molybdenum,2.58,40.0,0,ppb,0.0645
AZ,Chandler AZ,85026.0,City of Chandler,247328,Selenium,0.345,30.0,50,ppb,0.0115
AZ,Chandler AZ,85026.0,City of Chandler,247328,Strontium,0.995,1500.0,0,ppb,0.0006633333333333334
AZ,Chandler AZ,85026.0,City of Chandler,247328,Vanadium,5.42,21.0,0,ppb,0.2580952380952381
AZ,Chandler AZ,85026.0,City of Chandler,247328,Xylenes (total),0.777,1800.0,10000,ppb,0.0004316666666666667
AZ,Peoria AZ,85026.0,City of Peoria,135975,Arsenic,5.42,0.004,10,ppb,1355.0
AZ,Peoria AZ,85026.0,City of Peoria,135975,Bromate,1.6,0.1,10,ppb,16.0
AZ,Peoria AZ,85026.0,City of Peoria,135975,Chromium (hexavalent),3.83,0.02,0,ppb,191.5
AZ,Peoria AZ,85026.0,City of Peoria,135975,Haloacetic acids (HAA5)†,13.6,0.1,60,ppb,136.0
AZ,Peoria AZ,85026.0,City of Peoria,135975,Haloacetic acids (HAA9)†,26.8,0.06,0,ppb,446.6666666666667
AZ,Peoria AZ,85026.0,City of Peoria,135975,Nitrate,3.72,0.14,10,ppm,26.57142857142857
AZ,Peoria AZ,85026.0,City of Peoria,135975,Nitrate and nitrite,4.05,0.14,10,ppm,28.928571428571423
AZ,Peoria AZ,85026.0,City of Peoria,135975,Total trihalomethanes (TTHMs)†,47.9,0.15,80,ppb,319.3333333333333
AZ,Peoria AZ,85026.0,City of Peoria,135975,Uranium,2.21,0.43,20,pCi/L,5.1395348837209305
AZ,Peoria AZ,85026.0,City of Peoria,135975,12-Dibromo-3-chloropropane (DBCP),0.0031,0.0017,0.2,ppb,1.8235294117647058
AZ,Peoria AZ,85026.0,City of Peoria,135975,14-Dioxane,0.003,0.35,0,ppb,0.008571428571428572
AZ,Peoria AZ,85026.0,City of Peoria,135975,24-D,0.00198,20.0,70,ppb,9.9e-05
AZ,Peoria AZ,85026.0,City of Peoria,135975,Barium,39.3,700.0,2000,ppb,0.05614285714285714
AZ,Peoria AZ,85026.0,City of Peoria,135975,Chlorate,0.357,210.0,0,ppb,0.0017
AZ,Peoria AZ,85026.0,City of Peoria,135975,Ethylbenzene,0.032,300.0,700,ppb,0.00010666666666666667
AZ,Peoria AZ,85026.0,City of Peoria,135975,Manganese,0.354,100.0,0,ppb,0.0035399999999999997
AZ,Peoria AZ,85026.0,City of Peoria,135975,Molybdenum,2.2,40.0,0,ppb,0.05500000000000001
AZ,Peoria AZ,85026.0,City of Peoria,135975,Radium combined (-226 &amp; -228),0.08,0.05,5,pCi/L,1.5999999999999999
AZ,Peoria AZ,85026.0,City of Peoria,135975,Selenium,2.28,30.0,50,ppb,0.076
AZ,Peoria AZ,85026.0,City of Peoria,135975,Strontium,0.714,1500.0,0,ppb,0.00047599999999999997
AZ,Peoria AZ,85026.0,City of Peoria,135975,Toluene,0.026,150.0,1000,ppb,0.00017333333333333334
AZ,Peoria AZ,85026.0,City of Peoria,135975,Vanadium,8.95,21.0,0,ppb,0.4261904761904762
AZ,Peoria AZ,85026.0,City of Peoria,135975,Xylenes (total),0.416,1800.0,10000,ppb,0.0002311111111111111
AZ,Avondale AZ,85026.0,City of Avondale,83001,Arsenic,4.44,0.004,10,ppb,1110.0
AZ,Avondale AZ,85026.0,City of Avondale,83001,Bromodichloromethane,1.9,0.06,0,ppb,31.666666666666668
AZ,Avondale AZ,85026.0,City of Avondale,83001,Bromoform,6.2,0.5,0,ppb,12.4
AZ,Avondale AZ,85026.0,City of Avondale,83001,Chloroform,5.6,0.4,0,ppb,13.999999999999998
AZ,Avondale AZ,85026.0,City of Avondale,83001,Chromium (hexavalent),6.12,0.02,0,ppb,306.0
AZ,Avondale AZ,85026.0,City of Avondale,83001,Dibromochloromethane,5.05,0.1,0,ppb,50.49999999999999
AZ,Avondale AZ,85026.0,City of Avondale,83001,Haloacetic acids (HAA5)†,1.83,0.1,60,ppb,18.3
AZ,Avondale AZ,85026.0,City of Avondale,83001,Haloacetic acids (HAA9)†,4.45,0.06,0,ppb,74.16666666666667
AZ,Avondale AZ,85026.0,City of Avondale,83001,Nitrate,5.1,0.14,10,ppm,36.42857142857142
AZ,Avondale AZ,85026.0,City of Avondale,83001,Nitrate and nitrite,5.06,0.14,10,ppm,36.14285714285714
AZ,Avondale AZ,85026.0,City of Avondale,83001,Radium combined (-226 &amp; -228),0.25,0.05,5,pCi/L,5.0
AZ,Avondale AZ,85026.0,City of Avondale,83001,Radon,178.36,1.5,0,pCi/L,118.90666666666668
AZ,Avondale AZ,85026.0,City of Avondale,83001,Total trihalomethanes (TTHMs)†,13.4,0.15,80,ppb,89.33333333333334
AZ,Avondale AZ,85026.0,City of Avondale,83001,Uranium,2.14,0.43,20,pCi/L,4.976744186046512
AZ,Avondale AZ,85026.0,City of Avondale,83001,14-Dioxane,0.0658,0.35,0,ppb,0.188
AZ,Avondale AZ,85026.0,City of Avondale,83001,Barium,116.5,700.0,2000,ppb,0.16642857142857143
AZ,Avondale AZ,85026.0,City of Avondale,83001,Chlorate,149.8,210.0,0,ppb,0.7133333333333334
AZ,Avondale AZ,85026.0,City of Avondale,83001,Manganese,0.435,100.0,0,ppb,0.00435
AZ,Avondale AZ,85026.0,City of Avondale,83001,Molybdenum,1.9,40.0,0,ppb,0.0475
AZ,Avondale AZ,85026.0,City of Avondale,83001,Selenium,5.84,30.0,50,ppb,0.19466666666666665
AZ,Avondale AZ,85026.0,City of Avondale,83001,Strontium,1.64,1500.0,0,ppb,0.0010933333333333333
AZ,Avondale AZ,85026.0,City of Avondale,83001,Vanadium,12.6,21.0,0,ppb,0.6
AZ,Youngtown AZ,85026.0,Epcor Water - Agua Fria,80959,Arsenic,3.13,0.004,10,ppb,782.5
AZ,Youngtown AZ,85026.0,Epcor Water - Agua Fria,80959,Chromium (hexavalent),10.1,0.02,0,ppb,505.0
AZ,Youngtown AZ,85026.0,Epcor Water - Agua Fria,80959,Haloacetic acids (HAA5)†,11.5,0.1,60,ppb,115.0
AZ,Youngtown AZ,85026.0,Epcor Water - Agua Fria,80959,Haloacetic acids (HAA9)†,19.0,0.06,0,ppb,316.6666666666667
AZ,Youngtown AZ,85026.0,Epcor Water - Agua Fria,80959,Nitrate,0.673,0.14,10,ppm,4.807142857142857
AZ,Youngtown AZ,85026.0,Epcor Water - Agua Fria,80959,Nitrate and nitrite,0.735,0.14,10,ppm,5.249999999999999
AZ,Youngtown AZ,85026.0,Epcor Water - Agua Fria,80959,Radium combined (-226 &amp; -228),0.13,0.05,5,pCi/L,2.6
AZ,Youngtown AZ,85026.0,Epcor Water - Agua Fria,80959,Total trihalomethanes (TTHMs)†,39.3,0.15,80,ppb,262.0
AZ,Youngtown AZ,85026.0,Epcor Water - Agua Fria,80959,Barium,67.2,700.0,2000,ppb,0.096
AZ,Youngtown AZ,85026.0,Epcor Water - Agua Fria,80959,Chlorate,135.3,210.0,0,ppb,0.6442857142857144
AZ,Youngtown AZ,85026.0,Epcor Water - Agua Fria,80959,Manganese,1.54,100.0,0,ppb,0.0154
AZ,Youngtown AZ,85026.0,Epcor Water - Agua Fria,80959,Molybdenum,4.49,40.0,0,ppb,0.11225
AZ,Youngtown AZ,85026.0,Epcor Water - Agua Fria,80959,Selenium,2.24,30.0,50,ppb,0.07466666666666667
AZ,Youngtown AZ,85026.0,Epcor Water - Agua Fria,80959,Strontium,0.853,1500.0,0,ppb,0.0005686666666666666
AZ,Youngtown AZ,85026.0,Epcor Water - Agua Fria,80959,Vanadium,8.25,21.0,0,ppb,0.39285714285714285
AZ,Youngtown AZ,85026.0,Epcor Water - Agua Fria,80959,Arsenic,3.13,0.004,10,ppb,782.5
AZ,Youngtown AZ,85026.0,Epcor Water - Agua Fria,80959,Chromium (hexavalent),10.1,0.02,0,ppb,505.0
AZ,Youngtown AZ,85026.0,Epcor Water - Agua Fria,80959,Haloacetic acids (HAA5)†,11.5,0.1,60,ppb,115.0
AZ,Youngtown AZ,85026.0,Epcor Water - Agua Fria,80959,Haloacetic acids (HAA9)†,19.0,0.06,0,ppb,316.6666666666667
