Utility name,City,People served,Zip
Miami County Rural Water District 3,"Osawatomie, KS","Population served:2,435",66033
"Greeley, City of","Greeley, KS",Population served:296,66033
"Highland, City of","Highland, KS","Population served:1,001",66035
"Kincaid, City of","Kincaid, KS",Population served:117,66039
Bourbon County Rural Water District 4,"Bronson, KS","Population served:1,161",66039
Allen County Rural Water District 16,"Moran, KS",Population served:130,66039
Miami County Rural Water District 4,"Drexel, MO",Population served:875,66040
Linn Valley Lakes Property Owners Association,"Linn Valley, KS",Population served:300,66040
"Lacygne, City of","La Cygne, KS","Population served:1,120",66040
"Lancaster, City of","Lancaster, KS",Population served:288,66041
"Lane, City of","Lane, KS",Population served:226,66042
Leavenworth Water Department,"Leavenworth, KS","Population served:36,062",66043
University of Kansas,"Lawrence, KS","Population served:35,000",66044
City of Lawrence,"Lawrence, KS","Population served:97,286",66044
Leavenworth County Rural Water District 10,"Linwood, KS",Population served:499,66044
Douglas County Rural Water District 3,"Berryton, KS","Population served:4,663",66047
Osage County Rural Water District 5,"Overbrook, KS","Population served:3,186",66047
Douglas County Rural Water District 1,"Lawrence, KS","Population served:1,400",66047
Leavenworth County Rural Water District 9,"Tonganoxie, KS","Population served:2,000",66048
Leavenworth County Rural Water District 1,"Leavenworth, KS",Population served:40,66048
Lan Del Water District,"Lansing, KS","Population served:7,302",66048
Douglas County Rural Water District 6,"Lecompton, KS",Population served:360,66049
"Lecompton, City of","Lecompton, KS",Population served:655,66050
Shawnee County Rural Water District 8,"Tecumseh, KS","Population served:6,073",66050
Leavenworth County Rural Water District 7,"Bonner Springs, KS","Population served:3,000",66052
"Linwood, City of","Linwood, KS",Population served:391,66052
"Desoto, City of","Desoto, KS","Population served:6,443",66052
"Louisburg, City of","Louisburg, KS","Population served:4,508",66053
Jefferson County Rural Water District 13,"Lawrence, KS","Population served:2,115",66054
"Mclouth, City of","Mclouth, KS",Population served:844,66054
Jackson County Rural Water District 3,"Holton, KS","Population served:4,376",66058
"Muscotah, City of","Muscotah, KS",Population served:169,66058
"Nortonville, City of","Nortonville, KS",Population served:609,66060
Miami County Rural Water District 1,"Paola, KS","Population served:1,680",66064
"Osawatomie, City of","Osawatomie, KS","Population served:4,266",66064
"Oskaloosa, City of","Oskaloosa, KS","Population served:1,059",66066
Jefferson County Rural Water District 2,"Perry, KS",Population served:642,66066
Franklin County Rural Water District 2,"Ottawa, KS",Population served:400,66067
City of Ottawa,"Ottawa, KS","Population served:12,267",66067
Jefferson County Rural Water District 3,"Valley Falls, KS","Population served:2,435",66070
Jefferson County Rural Water District 9,"Ozawkie, KS",Population served:352,66070
Jefferson County Rural Water District 11,"Ozawkie, KS",Population served:370,66070
Jefferson County Rural Water District 10,"Ozawkie, KS",Population served:300,66070
"Ozawkie, City of","Ozawkie, KS",Population served:621,66070
Lakeside Village Improvement District,"Ozawkie, KS",Population served:290,66070
Jefferson County Rural Water District 14,"Ozawkie, KS",Population served:60,66070
"Paola, City of","Paola, KS","Population served:5,670",66071
"Parker, City of","Parker, KS",Population served:267,66072
Jefferson County Rural Water District 7,"Oskaloosa, KS","Population served:1,180",66073
"Perry, City of","Perry, KS",Population served:905,66073
"Pleasanton, City of","Pleasanton, KS","Population served:1,174",66075
"Pomona, City of","Pomona, KS",Population served:821,66076
Osage County Rural Water District 2,"Topeka, KS",Population served:220,66076
Franklin County Rural Water District 3,"Princeton, KS",Population served:85,66078
"Princeton, City of","Princeton, KS",Population served:271,66078
"Rantoul, City of","Rantoul, KS",Population served:186,66079
"Richmond, City of","Richmond, KS",Population served:458,66080
"Spring Hill, City of","Spring Hill, KS","Population served:3,502",66083
Leavenworth County Rural Water District 6,"Tonganoxie, KS",Population served:240,66086
"Tonganoxie, City of","Tonganoxie, KS","Population served:5,524",66086
"Troy, City of","Troy, KS",Population served:974,66087
Atchison County Rural Water District 5c,"Lancaster, KS","Population served:3,645",66087
Jackson County Rural Water District 1,"Hoyt, KS","Population served:2,500",66088
"Valley Falls, City of","Valley Falls, KS","Population served:1,129",66088
"Wathena, City of","Wathena, KS","Population served:1,311",66090
"Elwood, City of","Elwood, KS","Population served:1,199",66090
Douglas County Rural Water District 4,"Baldwin City, KS","Population served:3,000",66092
"White Cloud, City of","White Cloud, KS",Population served:168,66094
Osage County Rural Water District 4,"Waverly, KS",Population served:500,66095
"Williamsburg, City of","Williamsburg, KS",Population served:397,66095
"Winchester, City of","Winchester, KS",Population served:528,66097
"Clearview City, City of",Desoto,Population served: 317,66251
Morris County Rural Water District 1,"Dwight, KS","Population served:1,091",66401
"Alma, City of","Alma, KS",Population served:779,66401
"Mcfarland, City of","Mcfarland, KS",Population served:243,66401
Shawnee County Rural Water District 3c,"Topeka, KS","Population served:2,675",66402
Shawnee County Rural Water District 1c,"Auburn, KS","Population served:4,160",66402
Marshall County Rural Water District 3,"Beattie, KS","Population served:1,228",66403
"Axtell, City of","Axtell, KS",Population served:401,66403
Nemaha County Rural Water District 3,"Seneca, KS","Population served:2,800",66406
"Beattie, City of","Beattie, KS",Population served:189,66406
Wabaunsee County Rural Water District 2,"Wamego, KS","Population served:1,400",66407
Pottawatomie County Rural Water District 1,"Wamego, KS","Population served:7,874",66407
"Belvue, City of","Belvue, KS",Population served:195,66407
"Bern, City of","Bern, KS",Population served:164,66408
City of Topeka,"Topeka, KS","Population served:165,000",66409
"Blue Rapids, City of","Blue Rapids, KS",Population served:963,66411
"Burlingame, City of","Burlingame, KS",Population served:890,66413
Osage County Rural Water District 7,"Osage City, KS","Population served:1,430",66413
Osage County Rural Water District 8,"Burlingame, KS","Population served:2,240",66414
"Carbondale, City of","Carbondale, KS","Population served:1,377",66414
Pottawatomie County Rural Water District 3,"Vermillion, KS","Population served:1,300",66415
"Centralia, City of","Centralia, KS",Population served:517,66415
"Corning, City of","Corning, KS",Population served:163,66415
"Circleville, City of","Circleville, KS",Population served:162,66416
"Delia, City of","Delia, KS",Population served:178,66418
Shawnee County Rural Water District 2c,"Topeka, KS",Population served:700,66418
"Denison, City of","Denison, KS",Population served:177,66419
"Emmett, City of","Emmett, KS",Population served:188,66422
"Eskridge, City of","Eskridge, KS",Population served:501,66423
"Everest, City of","Everest, KS",Population served:275,66424
Brown County Rural Water District 1,"Fairview, KS",Population served:709,66425
"Frankfort, City of","Frankfort, KS",Population served:695,66427
Pottawatomie County Rural Water District 2,"Olsburg, KS",Population served:625,66427
"Goff, City of","Goff, KS",Population served:118,66428
Jefferson County Rural Water District 15,"Grantville, KS",Population served:228,66429
Shawnee County RWD 4C,"Topeka, KS","Population served:12,000",66429
"Harveyville, City of","Harveyville, KS",Population served:247,66431
Lyon County Rural Water District 1,"Emporia, KS","Population served:1,595",66431
Pottawatomie County Rural Water District 4,"Belvue, KS","Population served:1,125",66432
Nemaha County Rural Water District 4,"Wetmore, KS",Population served:448,66432
"Havensville, City of","Havensville, KS",Population served:154,66432
"Hiawatha, City of","Hiawatha, KS","Population served:3,134",66434
"Willis, City of","Willis, KS",Population served:38,66434
"Reserve, City of","Hiawatha, KS",Population served:82,66434
"Holton, City of","Holton, KS","Population served:3,248",66436
Marshall County Rural Water District 1,"Home, KS",Population served:160,66438
"Horton, City of","Horton, KS","Population served:1,688",66439
"Hoyt, City of","Hoyt, KS",Population served:638,66440
City of Junction City,"Junction City, KS","Population served:22,120",66441
Geary County Rural Water District 1,"Junction City, KS",Population served:216,66441
"Grandview Plaza, City of","Junction City, KS","Population served:1,585",66441
Geary County Water District 2,"Junction City, KS",Population served:78,66441
Geary County Rural Water District 4,"Milford, KS",Population served:450,66441
"Ogden, City of","Ogden, KS","Population served:1,978",66442
Osage County Rural Water District 3,"Vassar, KS",Population served:900,66451
"Lyndon, City of","Lyndon, KS","Population served:1,020",66451
Coffey County Rural Water District 3,"New Strawn, KS","Population served:1,903",66451
Colonial Gardens Mobile Home Court,"Farmington Hills, MI","Population served:1,200",66502
City of Manhattan,"Manhattan, KS","Population served:54,959",66502
Riverchase Mobile Home Park,"Farmington Hills, MI",Population served:460,66502
Riley County Rural Water District 1,"Manhattan, KS","Population served:1,442",66502
Timber Creek East Water District,"Westmoreland, KS",Population served:850,66502
Konza Valley Water Benefit District,"Manhattan, KS",Population served:345,66502
"Maple Hill, City of","Maple Hill, KS",Population served:606,66507
Washington County Rural Water District 1,"Hanover, KS","Population served:1,093",66508
"Marysville, City of","Marysville, KS","Population served:3,268",66508
"Mayetta, City of","Mayetta, KS",Population served:350,66509
Osage County Rural Water District 6,"Lyndon, KS",Population served:370,66510
"Melvern, City of","Melvern, KS",Population served:376,66510
"Milford, City of","Milford, KS",Population served:521,66514
"Morrill, City of","Morrill, KS",Population served:228,66515
"Netawaka, City of","Netawaka, KS",Population served:138,66516
Beatrice State Development Center,Beatrice,Population served: 120,66518
Lower Big Blue NRD - Wymore,Beatrice,Population served: 6,66518
Lower Big Blue NRD - Beatrice West,Beatrice,Population served: 126,66518
"Adams, Village of",Adams,Population served: 572,66518
"Barneston, Village of",Wymore,Population served: 122,66518
"Blue Springs, City of",Blue Springs,Population served: 330,66518
City of Beatrice,Beatrice,"Population served: 12,496",66518
"Clatonia, Village of",Clatonia,Population served: 275,66518
"Cortland, Village of",Cortland,Population served: 400,66518
"Filley, Village of",Filley,Population served: 150,66518
"Liberty, Village of",Liberty,Population served: 41,66518
"Odell, Village of",Odell,Population served: 360,66518
"Oketo, City of",Oketo,Population served: 63,66518
"Pickrell, Village of",Pickrell,Population served: 201,66518
"Summerfield, City of",Summerfield,Population served: 146,66518
"Vermillion, City of",Vermillion,Population served: 102,66518
"Virginia, Village of",Beatrice,Population served: 67,66518
"Waterville, City of",Waterville,Population served: 639,66518
"Wymore, City of",Wymore,"Population served: 1,656",66518
"Olsburg, City of","Olsburg, KS",Population served:220,66520
"Onaga, City of","Onaga, KS",Population served:690,66521
"Osage City, City of","Osage City, KS","Population served:2,821",66523
"Overbrook, City of","Overbrook, KS","Population served:1,022",66524
Wabaunsee County Rural Water District 1,"Maple Hill, KS",Population served:400,66526
"Paxico, City of","Paxico, KS",Population served:212,66526
"Powhattan, City of","Powhattan, KS",Population served:75,66527
"Quenemo, City of","Quenemo, KS",Population served:375,66528
"Riley, City of","Riley, KS",Population served:954,66531
"Robinson, City of","Robinson, KS",Population served:225,66532
"Rossville, City of","Rossville, KS","Population served:1,134",66533
Nemaha County Rural Water District 1,"Bern, KS",Population served:350,66534
"Sabetha, City of","Sabetha, KS","Population served:2,568",66534
"Oneida, City of","Oneida, KS",Population served:71,66534
"St. George, City of","St George, KS",Population served:989,66535
Walnut Grove Mhc Brensing White,"Saint George, KS",Population served:256,66535
"St. Marys, City of","St Marys, KS","Population served:2,636",66536
"Scranton, City of","Scranton, KS",Population served:688,66537
"Seneca, City of","Seneca, KS","Population served:2,052",66538
"Silver Lake, City of","Silver Lake, KS","Population served:1,410",66539
"Soldier, City of","Soldier, KS",Population served:134,66540
"Wamego, City of","Wamego, KS","Population served:4,762",66547
"Westmoreland, City of","Westmoreland, KS",Population served:757,66549
"Wetmore, City of","Wetmore, KS",Population served:362,66550
"Whiting, City of","Whiting, KS",Population served:185,66552
Jefferson County Rural Water District 1,"Meriden, KS","Population served:2,303",66617
"Fort Scott, City of","Fort Scott, KS","Population served:7,765",66701
Crawford County Rural Water District 1c,"Girard, KS","Population served:1,915",66701
"Fulton, City of","Fulton, KS",Population served:156,66701
Wilson County Rural Water District 7,"Fredonia, KS",Population served:460,66710
"Altoona, City of","Altoona, KS",Population served:380,66710
Wilson County Rural Water District 4,"Neodesha, KS",Population served:293,66710
Neosho County Rural Water District 6,"Chanute, KS",Population served:314,66710
Wilson County Rural Water District 5,"Benedict, KS",Population served:110,66710
"Arcadia, City of","Arcadia, KS",Population served:310,66711
"Arma, City of","Arma, KS","Population served:1,434",66712
Crawford County Rural Water District 1,"Frontenac, KS",Population served:430,66712
Crawford County Rural Water District 3,"Mulberry, KS",Population served:250,66712
"Baxter Springs, City of","Baxter Springs, KS","Population served:3,944",66713
Cherokee County Rural Water District 8,"Riverton, KS","Population served:1,235",66713
Quapaw Tribe,"Picher, OK",Population served:55,66713
Cherokee County Rural Water District 9,"Riverton, KS",Population served:900,66713
Cherokee County Rural Water District 2,"Riverton, KS",Population served:943,66713
Wilson County Rural Water District 11,"Fredonia, KS",Population served:833,66714
"Bronson, City of","Bronson, KS",Population served:311,66716
Wilson County Rural Water District 10,"Chanute, KS",Population served:808,66717
"Buffalo, City of","Buffalo, KS",Population served:213,66717
Neosho County Rural Water District 7,"Chanute, KS",Population served:625,66720
Neosho County Rural Water District 4,"Galesburg, KS","Population served:2,095",66720
Neosho County Rural Water District 1c,"Erie, KS",Population served:670,66720
"Chanute, City of","Chanute, KS","Population served:9,018",66720
Neosho County Rural Water District 9,"Chanute, KS",Population served:200,66720
Neosho County Rural Water District 2,"Stark, KS","Population served:1,210",66720
Allen County Rural Water District 13,"Chanute, KS",Population served:100,66720
Allen County Rural Water District 10,"Chanute, KS",Population served:125,66720
Allen County Rural Water District 8,"Gas, KS",Population served:736,66720
Cherokee County Rural Water District 5,"Cherokee, KS",Population served:480,66724
Cherokee County Rural Water District 4,"Columbus, KS","Population served:1,500",66724
"Cherokee, City of","Cherokee, KS",Population served:709,66724
Cherokee County Rural Water District 3,"Columbus, KS","Population served:1,900",66724
Cherokee County Rural Water District 1,"Crestline, KS",Population served:520,66725
"Columbus, City of","Columbus, KS","Population served:3,070",66725
Neosho County Rural Water District 8,"St Paul, KS",Population served:323,66733
Neosho County Rural Water District 3,"Erie, KS",Population served:128,66733
"Erie, City of","Erie, KS","Population served:1,085",66733
Wilson County Rural Water District 1,"Fredonia, KS",Population served:307,66736
Wilson County Rural Water District 13,"Fredonia, KS",Population served:223,66736
Montgomery County Rural Water District 9,"Fredonia, KS",Population served:430,66736
Wilson County Rural Water District 2,"Fredonia, KS",Population served:194,66736
Wilson County Rural Water District 9,"Yates Center, KS",Population served:447,66736
"Fredonia, City of","Fredonia, KS","Population served:2,264",66736
Elk County Rural Water District 1,"Moline, KS",Population served:494,66736
"Galena, City of","Galena, KS","Population served:2,875",66739
Cherokee County Rural Water District 7,"Pittsburg, KS",Population served:158,66739
"Galesburg, City of","Galesburg, KS",Population served:119,66740
Allen County Rural Water District 12,Moran,Population served: 33,66742
Allen County Rural Water District 15,Iola,Population served: 135,66742
Allen County Rural Water District 4,Iola,Population served: 52,66742
Allen County Rural Water District 6,Iola,Population served: 45,66742
"Gas City, City of",Gas,Population served: 505,66742
"Humboldt, City of",Humboldt,"Population served: 1,789",66742
"Iola, City of",Iola,"Population served: 5,312",66742
"La Harpe, City of",La Harpe,Population served: 528,66742
"Moran, City of",Moran,Population served: 514,66742
Public Wholesale WSD 5,Iola,Population served: 1,66742
Crawford County Rural Water District 6,"Mccune, KS",Population served:823,66743
Crawford County Rural Water District 4,"Girard, KS","Population served:1,580",66743
Crawford County Rural Water District 2,"Arma, KS","Population served:1,460",66743
"Girard, City of","Girard, KS","Population served:2,702",66743
Neosho County Rural Water District 12,"Chanute, KS",Population served:437,66748
Labette County Rural Water District 5,"Altamont, KS","Population served:1,425",66753
"Mccune, City of","Mccune, KS",Population served:412,66753
"West Mineral, City of","West Mineral, KS",Population served:172,66753
"Mulberry, City of","Mulberry, KS",Population served:522,66756
Montgomery County Rural Water District 12,"Cherryvale, KS",Population served:756,66757
Montgomery County Rural Water District 4,"Sycamore, KS",Population served:745,66757
Wilson County Rural Water District 12,"Neodesha, KS",Population served:123,66757
Wilson County Rural Water District 6,"Neodesha, KS",Population served:30,66757
"Neodesha, City of","Neodesha, KS","Population served:2,310",66757
City of Pittsburg,"Pittsburg, KS","Population served:20,178",66762
Chicopee Rural Water District,"Pittsburg, KS",Population served:425,66762
"Frontenac, City of","Frontenac, KS","Population served:3,410",66762
"Prescott, City of","Prescott, KS",Population served:269,66767
"St. Paul, City of","St Paul, KS",Population served:597,66771
"Roseland, City of","Scammon, KS",Population served:68,66773
"Scammon, City of","Scammon, KS",Population served:445,66773
"Thayer, City of","Thayer, KS",Population served:464,66776
"Toronto, City of","Toronto, KS",Population served:267,66777
"Uniontown, City of","Uniontown, KS",Population served:262,66779
"Walnut, City of","Walnut, KS",Population served:228,66780
Crawford County Rural Water District 5,"Pittsburg, KS","Population served:2,200",66781
"Weir, City of","Weir, KS",Population served:639,66781
Coffey County Rural Water District 2,"Gridley, KS","Population served:1,146",66783
"Yates Center, City of","Yates Center, KS","Population served:1,346",66783
Greenwood County Rural Water District 2,"Eureka, KS","Population served:1,062",66783
Lyon County Rural Water District 2,"Emporia, KS",Population served:750,66801
City of Emporia,"Emporia, KS","Population served:24,765",66801
Lyon County Rural Water District 4,"Neosho Rapids, KS",Population served:980,66801
Chase County Rural Water District 1,"Strong City, KS",Population served:330,66801
Lyon County Rural Water District 3,"Emporia, KS",Population served:479,66801
Lyon County Rural Water District 5,"Emporia, KS","Population served:1,310",66830
"Admire, City of","Admire, KS",Population served:153,66830
"Allen, City of","Allen, KS",Population served:174,66833
"Alta Vista, City of","Alta Vista, KS",Population served:422,66834
"Council Grove, City of",Council Grove,"Population served: 2,079",66838
"Dwight, City of",Dwight,Population served: 255,66838
"White City, City of",White City,Population served: 569,66838
"Wilsey, City of",Wilsey,Population served: 141,66838
"Burlington, City of","Burlington, KS","Population served:2,558",66839
"New Strawn, City of","New Strawn, KS",Population served:383,66839
Butler County Rural Water District 3,"Rosalia, KS","Population served:1,494",66840
"Burns, City of","Burns, KS",Population served:208,66840
Harvey County Rural Water District 1,"Walton, KS","Population served:3,000",66840
"Cassoday, City of","Cassoday, KS",Population served:125,66842
"Cottonwood Falls, City of","Cottonwood Falls, KS",Population served:858,66845
"Strong City, City of","Strong City, KS",Population served:454,66845
"Gridley, City of","Gridley, KS",Population served:326,66852
Greenwood County Rural Water District 3,"Madison, KS",Population served:400,66853
"Hamilton, City of","Hamilton, KS",Population served:243,66853
"Hartford, City of","Hartford, KS",Population served:370,66854
"Lebo, City of","Lebo, KS",Population served:894,66856
"Leroy, City of","Leroy, KS",Population served:541,66857
"Durham, City of",Durham,Population served: 108,66858
"Florence, City of",Florence,Population served: 438,66858
"Goessel, City of",Goessel,Population served: 501,66858
"Hillsboro, City of",Hillsboro,"Population served: 2,834",66858
"Lehigh, City of",Lehigh,Population served: 170,66858
Marion County Improvement District 2,Marion,Population served: 234,66858
Marion County Rural Water District 1,Durham,Population served: 780,66858
Marion County Rural Water District 2,Marion,Population served: 175,66858
Marion County Rural Water District 4,Hillsboro,"Population served: 1,398",66858
"Marion, City of",Marion,"Population served: 1,787",66858
"Peabody, City of",Peabody,"Population served: 1,109",66858
"Madison, City of","Madison, KS",Population served:629,66860
"Matfield Green, City of","Matfield Green, KS",Population served:43,66862
"Olpe, City of","Olpe, KS",Population served:539,66865
Butler County Rural Water District 7,"Whitewater, KS","Population served:1,455",66866
"Reading, City of","Reading, KS",Population served:229,66868
"Virgil, City of","Virgil, KS",Population served:65,66870
"Waverly, City of","Waverly, KS",Population served:553,66871
Mitchell County Rural Water District 3,"Beloit, KS","Population served:2,048",66901
Republic County Rural Water District 2,"Belleville, KS","Population served:1,293",66901
"Concordia, City of","Concordia, KS","Population served:4,956",66901
"Agenda, City of","Agenda, KS",Population served:66,66930
"Barnes, City of","Barnes, KS",Population served:151,66933
"Belleville, City of","Belleville, KS","Population served:1,887",66935
"Burr Oak, City of","Burr Oak, KS",Population served:159,66936
Clay County Rural Water District 2,"Longford, KS",Population served:950,66937
Clay County Rural Water District 1,"Clifton, KS",Population served:98,66937
"Clifton, City of","Clifton, KS",Population served:509,66937
"Clyde, City of","Clyde, KS",Population served:652,66938
Jewell County Rural Water District 1,"Esbon, KS",Population served:959,66939
"Courtland, City of","Courtland, KS",Population served:267,66939
"Cuba, City of","Cuba, KS",Population served:145,66940
"Esbon, City of","Esbon, KS",Population served:91,66941
Smith County Rural Water District 1,"Kensington, KS",Population served:380,66941
"Formoso, City of","Formoso, KS",Population served:84,66942
"Greenleaf, City of","Greenleaf, KS",Population served:307,66943
"Haddam, City of","Haddam, KS",Population served:97,66944
"Hanover, City of","Hanover, KS",Population served:651,66945
Republic County Rural Water District 1,"Courtland, KS",Population served:396,66948
"Jamestown, City of","Jamestown, KS",Population served:260,66948
Mitchell County Rural Water District 2,"Glen Elder, KS","Population served:1,291",66949
"Jewell, City of","Jewell, KS",Population served:398,66949
"Kensington, City of","Kensington, KS",Population served:439,66951
Osborne County Rural Water District 1a,"Gaylord, KS",Population served:81,66951
"Lebanon, City of","Lebanon, KS",Population served:199,66952
"Linn, City of","Palmer, KS",Population served:385,66953
"Fairbury, City of","Fairbury, NE","Population served:3,707",66955
"Hebron, City of","Hebron, NE","Population served:1,565",66955
Little Blue Nrd Rural Water District 1,"Fairbury, NE","Population served:1,540",66955
"Mankato, City of","Mankato, KS",Population served:807,66956
Washington County Rural Water District 2,"Palmer, KS",Population served:567,66958
"Morrowville, City of","Morrowville, KS",Population served:76,66958
"Munden, City of","Munden, KS",Population served:93,66959
"Narka, City of","Narka, KS",Population served:86,66960
"Republic, City of",Republic,Population served: 108,66961
"Scandia, City of",Scandia,Population served: 345,66961
"Palmer, City of","Palmer, KS",Population served:104,66962
Cloud County Rural Water District 1,"Concordia, KS",Population served:411,66963
"Randall, City of","Randall, KS",Population served:62,66963
"Smith Center, City of","Smith Center, KS","Population served:1,581",66967
"Washington, City of","Washington, KS","Population served:1,062",66968
"Andale, City of","Andale, KS",Population served:988,67001
"Augusta, City of","Augusta, KS","Population served:9,342",67002
Harper County Rural Water District 4,"Freeport, KS",Population served:110,67003
Harper County Rural Water District 1,"Harper, KS",Population served:50,67003
"Anthony, City of","Anthony, KS","Population served:2,099",67003
Barber County Rural Water District 2,"Kiowa, KS",Population served:245,67003
Grant County Rural Water District #1,"Wakita, OK",Population served:100,67003
Manchester,"Manchester, OK",Population served:104,67003
Sumner County Rural Water District 5,"Conway Springs, KS","Population served:1,429",67004
"Argonia, City of","Argonia, KS",Population served:476,67004
Sumner County Rural Water District 4,"Arkansas City, KS","Population served:1,157",67005
Cowley County Rural Water District 6,"Arkansas City, KS",Population served:792,67005
Cowley County Rural Water District 1,"Arkansas City, KS","Population served:1,500",67005
City of Arkansas City,"Arkansas City, KS","Population served:11,793",67005
Cowley County Rural Water District 5,"Burden, KS","Population served:2,000",67005
Kay County Rural Water District #5 (dale Water Corporation),"Newkirk, OK",Population served:765,67005
Butler County Rural Water District 6,"El Dorado, KS","Population served:2,655",67008
Cowley County Rural Water District 7,"Winfield, KS",Population served:300,67008
"Atlanta, City of","Atlanta, KS",Population served:185,67008
Harper County Rural Water District 2,"Anthony, KS",Population served:275,67009
Harper County Rural Water District 5,"Harper, KS",Population served:209,67009
"Attica, City of","Attica, KS",Population served:563,67009
Butler County Rural Water District 4,"Towanda, KS","Population served:1,565",67010
Butler County Rural Water District 2,"El Dorado, KS","Population served:1,534",67010
Sumner County Rural Water District 1,"Oxford, KS",Population served:280,67013
"Belle Plaine, City of","Belle Plaine, KS","Population served:1,568",67013
Sumner County Rural Water District 6,"Oxford, KS",Population served:143,67013
"Benton, City of","Benton, KS",Population served:869,67017
Sedgwick County Rural Water District 1,"Kechi, KS","Population served:1,275",67017
"Bluff City, City of","Bluff City, KS",Population served:58,67018
Cowley County Rural Water District 4,"Winfield, KS",Population served:500,67019
"Burden, City of","Burden, KS",Population served:525,67019
City of Winfield,"Winfield, KS","Population served:12,057",67019
"Coats, City of",Coats,Population served: 77,67021
"Cullison, City of",Pratt,Population served: 99,67021
"Iuka, City of",Iuka,Population served: 160,67021
"Macksville, City of",Macksville,Population served: 532,67021
"Pratt, City of",Pratt,"Population served: 6,630",67021
"Preston, City of",Preston,Population served: 148,67021
"Sawyer, City of",Sawyer,Population served: 132,67021
"St. John, City of",St John,"Population served: 2,388",67021
"Stafford, City of",Stafford,Population served: 956,67021
Sumner County Rural Water District 7,"Caldwell, KS",Population served:25,67022
"Caldwell, City of","Caldwell, KS",Population served:998,67022
"Cambridge, City of","Cambridge, KS",Population served:82,67023
"Cedar Vale, City of","Cedar Vale, KS",Population served:517,67024
Chautauqua County Rural Water District 3,"Sedan, KS",Population served:200,67024
"Cheney, City of","Cheney, KS","Population served:2,170",67025
Sedgwick County Rural Water District 4,"Goddard, KS","Population served:2,580",67025
"Clearwater, City of","Clearwater, KS","Population served:2,543",67026
Woods County Rural Water District #2,"Freedom, OK",Population served:42,67029
"Coldwater, City of","Coldwater, KS",Population served:759,67029
Comanche County Rural Water District 1,"Protection, KS",Population served:55,67029
"Colwich, City of","Colwich, KS","Population served:1,409",67030
"Conway Springs, City of","Conway Springs, KS","Population served:1,217",67031
