State,City,Zip,Utility,People served,Contaminant,Utility Measuremnt,EWG HEALTH GUIDELINE,Legal Limit,Units,Contaminant_Factor
KS,Baldwin City KS,66006.0,Baldwin City City of,4691,Total trihalomethanes (TTHMs)†,59.1,0.15,80,ppb,394.0
KS,Baldwin City KS,66006.0,Baldwin City City of,4691,Trichloroacetic acid,6.01,0.1,0,ppb,60.099999999999994
KS,Baldwin City KS,66006.0,Baldwin City City of,4691,Aluminum*,144.0,600.0,0,ppb,0.24
KS,Baldwin City KS,66006.0,Baldwin City City of,4691,Atrazine*,0.13,0.1,3,ppb,1.3
KS,Baldwin City KS,66006.0,Baldwin City City of,4691,Barium*,51.0,700.0,2000,ppb,0.07285714285714286
KS,Baldwin City KS,66006.0,Baldwin City City of,4691,Chlorate*,350.0,210.0,0,ppb,1.6666666666666667
KS,Baldwin City KS,66006.0,Baldwin City City of,4691,Manganese*,0.191,100.0,0,ppb,0.00191
KS,Baldwin City KS,66006.0,Baldwin City City of,4691,Molybdenum*,2.35,40.0,0,ppb,0.058750000000000004
KS,Baldwin City KS,66006.0,Baldwin City City of,4691,Monobromoacetic acid,0.911,25.0,0,ppb,0.03644
KS,Baldwin City KS,66006.0,Baldwin City City of,4691,Monochloroacetic acid,1.98,53.0,0,ppb,0.03735849056603774
KS,Baldwin City KS,66006.0,Baldwin City City of,4691,Perchlorate*,0.398,1.0,0,ppb,0.398
KS,Baldwin City KS,66006.0,Baldwin City City of,4691,Picloram*,0.00952,166.0,500,ppb,5.734939759036145e-05
KS,Baldwin City KS,66006.0,Baldwin City City of,4691,Selenium*,0.608,30.0,50,ppb,0.020266666666666665
KS,Baldwin City KS,66006.0,Baldwin City City of,4691,Strontium*,158.9,1500.0,0,ppb,0.10593333333333334
KS,Baldwin City KS,66006.0,Baldwin City City of,4691,Vanadium*,2.22,21.0,0,ppb,0.10571428571428572
KS,Edgerton KS,66006.0,Edgerton City of,1766,Bromodichloromethane,20.2,0.06,0,ppb,336.6666666666667
KS,Edgerton KS,66006.0,Edgerton City of,1766,Bromoform,1.58,0.5,0,ppb,3.16
KS,Edgerton KS,66006.0,Edgerton City of,1766,Chloroform,30.2,0.4,0,ppb,75.5
KS,Edgerton KS,66006.0,Edgerton City of,1766,Dibromoacetic acid,2.1,0.04,0,ppb,52.5
KS,Edgerton KS,66006.0,Edgerton City of,1766,Dibromochloromethane,12.1,0.1,0,ppb,120.99999999999999
KS,Edgerton KS,66006.0,Edgerton City of,1766,Dichloroacetic acid,9.56,0.2,0,ppb,47.8
KS,Edgerton KS,66006.0,Edgerton City of,1766,Haloacetic acids (HAA5)†,19.3,0.1,60,ppb,193.0
KS,Edgerton KS,66006.0,Edgerton City of,1766,Total trihalomethanes (TTHMs)†,64.6,0.15,80,ppb,430.66666666666663
KS,Edgerton KS,66006.0,Edgerton City of,1766,Trichloroacetic acid,6.44,0.1,0,ppb,64.4
KS,Edgerton KS,66006.0,Edgerton City of,1766,Monobromoacetic acid,0.363,25.0,0,ppb,0.01452
KS,Edgerton KS,66006.0,Edgerton City of,1766,Monochloroacetic acid,0.863,53.0,0,ppb,0.016283018867924527
KS,Wellsville KS,66006.0,Wellsville City of,1801,Bromodichloromethane,19.3,0.06,0,ppb,321.6666666666667
KS,Wellsville KS,66006.0,Wellsville City of,1801,Bromoform,1.8,0.5,0,ppb,3.6
KS,Wellsville KS,66006.0,Wellsville City of,1801,Chloroform,31.2,0.4,0,ppb,78.0
KS,Wellsville KS,66006.0,Wellsville City of,1801,Dibromoacetic acid,4.69,0.04,0,ppb,117.25000000000001
KS,Wellsville KS,66006.0,Wellsville City of,1801,Dibromochloromethane,12.3,0.1,0,ppb,123.0
KS,Wellsville KS,66006.0,Wellsville City of,1801,Dichloroacetic acid,19.8,0.2,0,ppb,99.0
KS,Wellsville KS,66006.0,Wellsville City of,1801,Haloacetic acids (HAA5)†,33.6,0.1,60,ppb,336.0
KS,Wellsville KS,66006.0,Wellsville City of,1801,Total trihalomethanes (TTHMs)†,64.6,0.15,80,ppb,430.66666666666663
KS,Wellsville KS,66006.0,Wellsville City of,1801,Trichloroacetic acid,7.1,0.1,0,ppb,70.99999999999999
KS,Wellsville KS,66006.0,Wellsville City of,1801,Monobromoacetic acid,0.69,25.0,0,ppb,0.0276
KS,Wellsville KS,66006.0,Wellsville City of,1801,Monochloroacetic acid,1.47,53.0,0,ppb,0.027735849056603774
KS,Kansas City KS,66007.0,Kansas City Board of Public Utilities,152958,Bromodichloromethane,5.33,0.06,0,ppb,88.83333333333334
KS,Kansas City KS,66007.0,Kansas City Board of Public Utilities,152958,Chlorite,456.3,50.0,1000,ppb,9.126
KS,Kansas City KS,66007.0,Kansas City Board of Public Utilities,152958,Chloroform,6.9,0.4,0,ppb,17.25
KS,Kansas City KS,66007.0,Kansas City Board of Public Utilities,152958,Chromium (hexavalent),0.14,0.02,0,ppb,7.000000000000001
KS,Kansas City KS,66007.0,Kansas City Board of Public Utilities,152958,Dibromochloromethane,2.53,0.1,0,ppb,25.299999999999997
KS,Kansas City KS,66007.0,Kansas City Board of Public Utilities,152958,Haloacetic acids (HAA5)†,16.3,0.1,60,ppb,163.0
KS,Kansas City KS,66007.0,Kansas City Board of Public Utilities,152958,Haloacetic acids (HAA9)†,30.6,0.06,0,ppb,510.00000000000006
KS,Kansas City KS,66007.0,Kansas City Board of Public Utilities,152958,Nitrate,1.59,0.14,10,ppm,11.357142857142856
KS,Kansas City KS,66007.0,Kansas City Board of Public Utilities,152958,Nitrate and nitrite,1.63,0.14,10,ppm,11.64285714285714
KS,Kansas City KS,66007.0,Kansas City Board of Public Utilities,152958,Total trihalomethanes (TTHMs)†,33.7,0.15,80,ppb,224.66666666666669
KS,Kansas City KS,66007.0,Kansas City Board of Public Utilities,152958,Uranium,3.01,0.43,20,pCi/L,7.0
KS,Kansas City KS,66007.0,Kansas City Board of Public Utilities,152958,Aluminum,8.33,600.0,0,ppb,0.013883333333333333
KS,Kansas City KS,66007.0,Kansas City Board of Public Utilities,152958,Atrazine,0.0621,0.1,3,ppb,0.621
KS,Kansas City KS,66007.0,Kansas City Board of Public Utilities,152958,Barium,120.0,700.0,2000,ppb,0.17142857142857143
KS,Kansas City KS,66007.0,Kansas City Board of Public Utilities,152958,Bromoform,0.13,0.5,0,ppb,0.26
KS,Kansas City KS,66007.0,Kansas City Board of Public Utilities,152958,Chlorate,163.8,210.0,0,ppb,0.78
KS,Kansas City KS,66007.0,Kansas City Board of Public Utilities,152958,Manganese,0.178,100.0,0,ppb,0.00178
KS,Kansas City KS,66007.0,Kansas City Board of Public Utilities,152958,Molybdenum,3.25,40.0,0,ppb,0.08125
KS,Kansas City KS,66007.0,Kansas City Board of Public Utilities,152958,Selenium,0.833,30.0,50,ppb,0.027766666666666665
KS,Kansas City KS,66007.0,Kansas City Board of Public Utilities,152958,Simazine,0.0025,0.1,4,ppb,0.024999999999999998
KS,Kansas City KS,66007.0,Kansas City Board of Public Utilities,152958,Strontium,0.487,1500.0,0,ppb,0.0003246666666666667
KS,Denton KS,66008.0,Doniphan County Rural Water District 3,437,Arsenic*,1.85,0.004,10,ppb,462.5
KS,Denton KS,66008.0,Doniphan County Rural Water District 3,437,Bromodichloromethane,15.8,0.06,0,ppb,263.33333333333337
KS,Denton KS,66008.0,Doniphan County Rural Water District 3,437,Chloroform,43.2,0.4,0,ppb,108.0
KS,Denton KS,66008.0,Doniphan County Rural Water District 3,437,Dibromoacetic acid,1.39,0.04,0,ppb,34.75
KS,Denton KS,66008.0,Doniphan County Rural Water District 3,437,Dibromochloromethane,5.65,0.1,0,ppb,56.5
KS,Denton KS,66008.0,Doniphan County Rural Water District 3,437,Dichloroacetic acid,16.5,0.2,0,ppb,82.5
KS,Denton KS,66008.0,Doniphan County Rural Water District 3,437,Haloacetic acids (HAA5)†,33.2,0.1,60,ppb,332.0
KS,Denton KS,66008.0,Doniphan County Rural Water District 3,437,Manganese*,370.0,100.0,0,ppb,3.7
KS,Denton KS,66008.0,Doniphan County Rural Water District 3,437,Nitrate*,0.282,0.14,10,ppm,2.014285714285714
KS,Denton KS,66008.0,Doniphan County Rural Water District 3,437,Total trihalomethanes (TTHMs)†,65.9,0.15,80,ppb,439.33333333333337
KS,Denton KS,66008.0,Doniphan County Rural Water District 3,437,Trichloroacetic acid,11.8,0.1,0,ppb,118.0
KS,Denton KS,66008.0,Doniphan County Rural Water District 3,437,Barium*,210.0,700.0,2000,ppb,0.3
KS,Denton KS,66008.0,Doniphan County Rural Water District 3,437,Bromoform,0.303,0.5,0,ppb,0.606
KS,Denton KS,66008.0,Doniphan County Rural Water District 3,437,Monobromoacetic acid,0.563,25.0,0,ppb,0.02252
KS,Denton KS,66008.0,Doniphan County Rural Water District 3,437,Monochloroacetic acid,2.86,53.0,0,ppb,0.05396226415094339
KS,Denton KS,66008.0,Doniphan County Rural Water District 3,437,Selenium*,1.95,30.0,50,ppb,0.065
KS,Denton KS,66008.0,Doniphan County Rural Water District 3,437,Arsenic*,1.85,0.004,10,ppb,462.5
KS,Denton KS,66008.0,Doniphan County Rural Water District 3,437,Bromodichloromethane,15.8,0.06,0,ppb,263.33333333333337
KS,Denton KS,66008.0,Doniphan County Rural Water District 3,437,Chloroform,43.2,0.4,0,ppb,108.0
KS,Denton KS,66008.0,Doniphan County Rural Water District 3,437,Dibromoacetic acid,1.39,0.04,0,ppb,34.75
KS,Denton KS,66008.0,Doniphan County Rural Water District 3,437,Dibromochloromethane,5.65,0.1,0,ppb,56.5
KS,Denton KS,66008.0,Doniphan County Rural Water District 3,437,Dichloroacetic acid,16.5,0.2,0,ppb,82.5
KS,Denton KS,66008.0,Doniphan County Rural Water District 3,437,Haloacetic acids (HAA5)†,33.2,0.1,60,ppb,332.0
KS,Denton KS,66008.0,Doniphan County Rural Water District 3,437,Manganese*,370.0,100.0,0,ppb,3.7
KS,Denton KS,66008.0,Doniphan County Rural Water District 3,437,Nitrate*,0.282,0.14,10,ppm,2.014285714285714
KS,Denton KS,66008.0,Doniphan County Rural Water District 3,437,Total trihalomethanes (TTHMs)†,65.9,0.15,80,ppb,439.33333333333337
KS,Denton KS,66008.0,Doniphan County Rural Water District 3,437,Trichloroacetic acid,11.8,0.1,0,ppb,118.0
KS,Denton KS,66008.0,Doniphan County Rural Water District 3,437,Barium*,210.0,700.0,2000,ppb,0.3
KS,Denton KS,66008.0,Doniphan County Rural Water District 3,437,Bromoform,0.303,0.5,0,ppb,0.606
KS,Denton KS,66008.0,Doniphan County Rural Water District 3,437,Monobromoacetic acid,0.563,25.0,0,ppb,0.02252
KS,Denton KS,66008.0,Doniphan County Rural Water District 3,437,Monochloroacetic acid,2.86,53.0,0,ppb,0.05396226415094339
KS,Denton KS,66008.0,Doniphan County Rural Water District 3,437,Selenium*,1.95,30.0,50,ppb,0.065
KS,Troy KS,66008.0,Doniphan Co. RWD 6,428,Bromodichloromethane,2.75,0.06,0,ppb,45.833333333333336
KS,Troy KS,66008.0,Doniphan Co. RWD 6,428,Chloroform,5.4,0.4,0,ppb,13.5
KS,Troy KS,66008.0,Doniphan Co. RWD 6,428,Dibromoacetic acid,0.75,0.04,0,ppb,18.75
KS,Troy KS,66008.0,Doniphan Co. RWD 6,428,Dibromochloromethane,1.9,0.1,0,ppb,18.999999999999996
KS,Troy KS,66008.0,Doniphan Co. RWD 6,428,Dichloroacetic acid,4.45,0.2,0,ppb,22.25
KS,Troy KS,66008.0,Doniphan Co. RWD 6,428,Haloacetic acids (HAA5)†,6.0,0.1,60,ppb,60.0
KS,Troy KS,66008.0,Doniphan Co. RWD 6,428,Nitrate*,6.57,0.14,10,ppm,46.92857142857142
KS,Troy KS,66008.0,Doniphan Co. RWD 6,428,Total trihalomethanes (TTHMs)†,10.7,0.15,80,ppb,71.33333333333333
KS,Troy KS,66008.0,Doniphan Co. RWD 6,428,Trichloroacetic acid,0.805,0.1,0,ppb,8.05
KS,Troy KS,66008.0,Doniphan Co. RWD 6,428,Barium*,240.0,700.0,2000,ppb,0.34285714285714286
KS,Troy KS,66008.0,Doniphan Co. RWD 6,428,Bromoform,0.7,0.5,0,ppb,1.4
KS,Troy KS,66008.0,Doniphan Co. RWD 6,428,Manganese*,50.0,100.0,0,ppb,0.5
KS,Troy KS,66008.0,Doniphan Co. RWD 6,428,Monochloroacetic acid*,2.0,53.0,0,ppb,0.03773584905660377
KS,Blue Mound KS,66010.0,Blue Mound City of,273,Atrazine*,2.17,0.1,3,ppb,21.7
KS,Blue Mound KS,66010.0,Blue Mound City of,273,Bromodichloromethane,9.57,0.06,0,ppb,159.5
KS,Blue Mound KS,66010.0,Blue Mound City of,273,Chloroform,44.3,0.4,0,ppb,110.74999999999999
KS,Blue Mound KS,66010.0,Blue Mound City of,273,Dibromoacetic acid,0.93,0.04,0,ppb,23.25
KS,Blue Mound KS,66010.0,Blue Mound City of,273,Dibromochloromethane,1.16,0.1,0,ppb,11.599999999999998
KS,Blue Mound KS,66010.0,Blue Mound City of,273,Dichloroacetic acid,22.3,0.2,0,ppb,111.5
KS,Blue Mound KS,66010.0,Blue Mound City of,273,Haloacetic acids (HAA5)†,39.0,0.1,60,ppb,390.0
KS,Blue Mound KS,66010.0,Blue Mound City of,273,Nitrate*,0.725,0.14,10,ppm,5.178571428571428
KS,Blue Mound KS,66010.0,Blue Mound City of,273,Radium combined (-226 &amp; -228)*,1.7,0.05,5,pCi/L,34.0
KS,Blue Mound KS,66010.0,Blue Mound City of,273,Total trihalomethanes (TTHMs)†,55.2,0.15,80,ppb,368.00000000000006
KS,Blue Mound KS,66010.0,Blue Mound City of,273,Trichloroacetic acid,13.7,0.1,0,ppb,136.99999999999997
KS,Blue Mound KS,66010.0,Blue Mound City of,273,Barium*,52.7,700.0,2000,ppb,0.07528571428571429
KS,Blue Mound KS,66010.0,Blue Mound City of,273,Chlorite*,58.9,50.0,1000,ppb,1.178
KS,Blue Mound KS,66010.0,Blue Mound City of,273,Desethylatrazine*,0.102,0.1,0,ppb,1.0199999999999998
KS,Blue Mound KS,66010.0,Blue Mound City of,273,Manganese*,1.43,100.0,0,ppb,0.0143
KS,Blue Mound KS,66010.0,Blue Mound City of,273,Monobromoacetic acid,0.232,25.0,0,ppb,0.00928
KS,Blue Mound KS,66010.0,Blue Mound City of,273,Monochloroacetic acid,2.22,53.0,0,ppb,0.04188679245283019
KS,Blue Mound KS,66010.0,Blue Mound City of,273,Selenium*,0.283,30.0,50,ppb,0.009433333333333332
KS,Fort Scott KS,66010.0,Bourbon County Rural Water District 2c,7050,Bromodichloromethane,2.17,0.06,0,ppb,36.166666666666664
KS,Fort Scott KS,66010.0,Bourbon County Rural Water District 2c,7050,Chloroform,12.6,0.4,0,ppb,31.499999999999996
KS,Fort Scott KS,66010.0,Bourbon County Rural Water District 2c,7050,Dibromoacetic acid,0.44,0.04,0,ppb,11.0
KS,Fort Scott KS,66010.0,Bourbon County Rural Water District 2c,7050,Dibromochloromethane,0.307,0.1,0,ppb,3.07
KS,Fort Scott KS,66010.0,Bourbon County Rural Water District 2c,7050,Dichloroacetic acid,10.9,0.2,0,ppb,54.5
KS,Fort Scott KS,66010.0,Bourbon County Rural Water District 2c,7050,Haloacetic acids (HAA5)†,21.5,0.1,60,ppb,215.0
KS,Fort Scott KS,66010.0,Bourbon County Rural Water District 2c,7050,Total trihalomethanes (TTHMs)†,14.6,0.15,80,ppb,97.33333333333333
KS,Fort Scott KS,66010.0,Bourbon County Rural Water District 2c,7050,Trichloroacetic acid,6.9,0.1,0,ppb,69.0
KS,Fort Scott KS,66010.0,Bourbon County Rural Water District 2c,7050,Monobromoacetic acid,0.411,25.0,0,ppb,0.01644
KS,Fort Scott KS,66010.0,Bourbon County Rural Water District 2c,7050,Monochloroacetic acid,2.9,53.0,0,ppb,0.05471698113207547
KS,Fort Scott KS,66010.0,Bourbon County Rural Water District 2c,7050,Bromodichloromethane,2.17,0.06,0,ppb,36.166666666666664
KS,Fort Scott KS,66010.0,Bourbon County Rural Water District 2c,7050,Chloroform,12.6,0.4,0,ppb,31.499999999999996
KS,Fort Scott KS,66010.0,Bourbon County Rural Water District 2c,7050,Dibromoacetic acid,0.44,0.04,0,ppb,11.0
KS,Fort Scott KS,66010.0,Bourbon County Rural Water District 2c,7050,Dibromochloromethane,0.307,0.1,0,ppb,3.07
KS,Fort Scott KS,66010.0,Bourbon County Rural Water District 2c,7050,Dichloroacetic acid,10.9,0.2,0,ppb,54.5
KS,Fort Scott KS,66010.0,Bourbon County Rural Water District 2c,7050,Haloacetic acids (HAA5)†,21.5,0.1,60,ppb,215.0
KS,Fort Scott KS,66010.0,Bourbon County Rural Water District 2c,7050,Total trihalomethanes (TTHMs)†,14.6,0.15,80,ppb,97.33333333333333
KS,Fort Scott KS,66010.0,Bourbon County Rural Water District 2c,7050,Trichloroacetic acid,6.9,0.1,0,ppb,69.0
KS,Fort Scott KS,66010.0,Bourbon County Rural Water District 2c,7050,Monobromoacetic acid,0.411,25.0,0,ppb,0.01644
KS,Fort Scott KS,66010.0,Bourbon County Rural Water District 2c,7050,Monochloroacetic acid,2.9,53.0,0,ppb,0.05471698113207547
KS,Mound City KS,66010.0,Mound City City of,686,Atrazine*,2.17,0.1,3,ppb,21.7
KS,Mound City KS,66010.0,Mound City City of,686,Bromodichloromethane,7.23,0.06,0,ppb,120.50000000000001
KS,Mound City KS,66010.0,Mound City City of,686,Chloroform,34.7,0.4,0,ppb,86.75
KS,Mound City KS,66010.0,Mound City City of,686,Dibromoacetic acid,0.331,0.04,0,ppb,8.275
KS,Mound City KS,66010.0,Mound City City of,686,Dibromochloromethane,0.896,0.1,0,ppb,8.959999999999999
KS,Mound City KS,66010.0,Mound City City of,686,Dichloroacetic acid,18.4,0.2,0,ppb,91.99999999999999
KS,Mound City KS,66010.0,Mound City City of,686,Haloacetic acids (HAA5)†,32.0,0.1,60,ppb,320.0
KS,Mound City KS,66010.0,Mound City City of,686,Nitrate*,0.725,0.14,10,ppm,5.178571428571428
KS,Mound City KS,66010.0,Mound City City of,686,Radium combined (-226 &amp; -228)*,1.7,0.05,5,pCi/L,34.0
KS,Mound City KS,66010.0,Mound City City of,686,Total trihalomethanes (TTHMs)†,42.8,0.15,80,ppb,285.3333333333333
KS,Mound City KS,66010.0,Mound City City of,686,Trichloroacetic acid,12.0,0.1,0,ppb,120.0
KS,Mound City KS,66010.0,Mound City City of,686,Barium*,52.7,700.0,2000,ppb,0.07528571428571429
KS,Mound City KS,66010.0,Mound City City of,686,Chlorite*,58.9,50.0,1000,ppb,1.178
KS,Mound City KS,66010.0,Mound City City of,686,Desethylatrazine*,0.102,0.1,0,ppb,1.0199999999999998
KS,Mound City KS,66010.0,Mound City City of,686,Manganese*,1.43,100.0,0,ppb,0.0143
KS,Mound City KS,66010.0,Mound City City of,686,Monobromoacetic acid,0.00619,25.0,0,ppb,0.0002476
KS,Mound City KS,66010.0,Mound City City of,686,Monochloroacetic acid,1.2,53.0,0,ppb,0.022641509433962263
KS,Mound City KS,66010.0,Mound City City of,686,Selenium*,0.283,30.0,50,ppb,0.009433333333333332
KS,Bonner Springs KS,66012.0,Bonner Springs City of,7804,Arsenic,2.85,0.004,10,ppb,712.5
KS,Bonner Springs KS,66012.0,Bonner Springs City of,7804,Atrazine,0.703,0.1,3,ppb,7.029999999999999
KS,Bonner Springs KS,66012.0,Bonner Springs City of,7804,Bromodichloromethane,11.6,0.06,0,ppb,193.33333333333334
KS,Bonner Springs KS,66012.0,Bonner Springs City of,7804,Chloroform,16.0,0.4,0,ppb,40.0
KS,Bonner Springs KS,66012.0,Bonner Springs City of,7804,Chromium (hexavalent),0.144,0.02,0,ppb,7.199999999999999
KS,Bonner Springs KS,66012.0,Bonner Springs City of,7804,Dibromoacetic acid,2.12,0.04,0,ppb,53.0
KS,Bonner Springs KS,66012.0,Bonner Springs City of,7804,Dibromochloromethane,4.77,0.1,0,ppb,47.699999999999996
KS,Bonner Springs KS,66012.0,Bonner Springs City of,7804,Dichloroacetic acid,9.29,0.2,0,ppb,46.449999999999996
KS,Bonner Springs KS,66012.0,Bonner Springs City of,7804,Haloacetic acids (HAA5)†,19.5,0.1,60,ppb,195.0
KS,Bonner Springs KS,66012.0,Bonner Springs City of,7804,Nitrate,0.351,0.14,10,ppm,2.5071428571428567
KS,Bonner Springs KS,66012.0,Bonner Springs City of,7804,Total trihalomethanes (TTHMs)†,32.9,0.15,80,ppb,219.33333333333334
KS,Bonner Springs KS,66012.0,Bonner Springs City of,7804,Trichloroacetic acid,7.4,0.1,0,ppb,74.0
KS,Bonner Springs KS,66012.0,Bonner Springs City of,7804,Barium,170.0,700.0,2000,ppb,0.24285714285714285
KS,Bonner Springs KS,66012.0,Bonner Springs City of,7804,Bromoform,0.525,0.5,0,ppb,1.05
KS,Bonner Springs KS,66012.0,Bonner Springs City of,7804,Chlorate,156.1,210.0,0,ppb,0.7433333333333333
KS,Bonner Springs KS,66012.0,Bonner Springs City of,7804,Manganese,6.07,100.0,0,ppb,0.060700000000000004
KS,Bonner Springs KS,66012.0,Bonner Springs City of,7804,Molybdenum,3.35,40.0,0,ppb,0.08375
KS,Bonner Springs KS,66012.0,Bonner Springs City of,7804,Monobromoacetic acid,0.431,25.0,0,ppb,0.01724
KS,Bonner Springs KS,66012.0,Bonner Springs City of,7804,Monochloroacetic acid,0.325,53.0,0,ppb,0.006132075471698114
KS,Bonner Springs KS,66012.0,Bonner Springs City of,7804,Selenium,2.4,30.0,50,ppb,0.08
KS,Bonner Springs KS,66012.0,Bonner Springs City of,7804,Strontium,0.569,1500.0,0,ppb,0.0003793333333333333
KS,Bonner Springs KS,66012.0,Bonner Springs City of,7804,Vanadium,0.0712,21.0,0,ppb,0.0033904761904761903
KS,Colony KS,66015.0,Colony City of,410,Arsenic*,0.733,0.004,10,ppb,183.25
KS,Colony KS,66015.0,Colony City of,410,Atrazine*,0.939,0.1,3,ppb,9.389999999999999
KS,Colony KS,66015.0,Colony City of,410,Bromodichloromethane,7.68,0.06,0,ppb,128.0
KS,Colony KS,66015.0,Colony City of,410,Chlorite*,557.5,50.0,1000,ppb,11.15
KS,Colony KS,66015.0,Colony City of,410,Chloroform,19.4,0.4,0,ppb,48.49999999999999
KS,Colony KS,66015.0,Colony City of,410,Dibromoacetic acid,1.48,0.04,0,ppb,37.0
KS,Colony KS,66015.0,Colony City of,410,Dibromochloromethane,2.24,0.1,0,ppb,22.400000000000002
KS,Colony KS,66015.0,Colony City of,410,Dichloroacetic acid,27.7,0.2,0,ppb,138.5
KS,Colony KS,66015.0,Colony City of,410,Haloacetic acids (HAA5)†,46.3,0.1,60,ppb,462.99999999999994
KS,Colony KS,66015.0,Colony City of,410,Nitrate*,0.37,0.14,10,ppm,2.642857142857143
KS,Colony KS,66015.0,Colony City of,410,Total trihalomethanes (TTHMs)†,29.3,0.15,80,ppb,195.33333333333334
KS,Colony KS,66015.0,Colony City of,410,Trichloroacetic acid,12.0,0.1,0,ppb,120.0
KS,Colony KS,66015.0,Colony City of,410,Aluminum*,11.8,600.0,0,ppb,0.01966666666666667
KS,Colony KS,66015.0,Colony City of,410,Barium*,90.7,700.0,2000,ppb,0.1295714285714286
KS,Colony KS,66015.0,Colony City of,410,Bromoform,0.075,0.5,0,ppb,0.15
