Utility name,City,People served,Zip
Midwest City,"Midwest City, OK","Population served:55,935",73020
Jones,"Jones, OK","Population served:1,727",73020
Corn Public Works Authority,"Corn, OK",Population served:591,73021
Blue Quail Estates,Yukon,Population served: 350,73022
Canadian County Rural Water District # 1,Calumet,Population served: 750,73022
Canadian County Water Authority,El Reno,"Population served: 1,700",73022
El Reno,El Reno,"Population served: 16,212",73022
,,Population served: 0,73022
Lake Forest Mobile Home Park,Oklahoma City,Population served: 500,73022
Mustang,Mustang,"Population served: 15,435",73022
Union City,Union City,Population served: 618,73022
Yukon,Yukon,"Population served: 22,498",73022
Custer County Rural Water District #3,"Custer City, OK",Population served:960,73024
Payne County Rw Corporation #3,"Stillwater, OK","Population served:3,000",73027
Payne County Rural Water District #3,"Stillwater, OK","Population served:1,400",73027
Langston Public Works Authority,"Langston, OK","Population served:1,670",73027
Logan County Rural Water District #2,"Crescent, OK","Population served:1,146",73028
Crescent,"Crescent, OK","Population served:1,411",73028
Davis,"Davis, OK","Population served:2,610",73030
Garvin County Rural Water District #6 (sw Purchase),"Wynnewood, OK",Population served:862,73030
Ardmore,"Ardmore, OK","Population served:24,283",73030
West Davis Rural Water District,"Ratliff City, OK",Population served:500,73030
Blanchard,Blanchard,"Population served: 2,966",73031
Byars,Byars,Population served: 275,73031
Goldsby Water Authority Trust,Goldsby,"Population served: 2,000",73031
Mcclain County Rural Water District # 8,Wayne,"Population served: 1,897",73031
Washington,Washington,Population served: 600,73031
Wayne,Wayne,Population served: 688,73031
Whippoorwill Estates,Norman,Population served: 83,73031
Beckham County Rural Water District # 1,"Carter, OK","Population served:1,595",73041
Gotebo,"Gotebo, OK",Population served:272,73041
Canton,Canton,Population served: 650,73043
Greenfield Public Works Authority,Greenfield,Population served: 123,73043
"Hitchcock Development, Inc.",Hitchcock,Population served: 141,73043
Longdale,Longdale,Population served: 363,73043
North Blaine Water Corporation,Okeene,Population served: 960,73043
Okeene,Okeene,"Population served: 1,240",73043
Watonga,Watonga,"Population served: 4,658",73043
Coyle,"Coyle, OK",Population served:289,73044
Guthrie,"Guthrie, OK","Population served:9,925",73044
Mcloud,"Mcloud, OK","Population served:2,939",73045
Weatherford,"Weatherford, OK","Population served:10,833",73048
Spencer,"Spencer, OK","Population served:3,746",73049
Lexington,"Lexington, OK","Population served:2,086",73051
Lindsay Public Works Authority,"Lindsay, OK","Population served:2,850",73052
Marlow Public Works Authority,"Marlow, OK","Population served:4,600",73055
Duncan Public Utilities Authority,"Duncan, OK","Population served:23,000",73055
Garfield County Rural Water District # 5,"Bison, OK","Population served:1,405",73056
Marshall,"Marshall, OK",Population served:258,73056
Garvin County Rural Water District #2,"Lindsay, OK","Population served:1,570",73057
Elmore City Rw Corporation,"Elmore City, OK","Population served:1,107",73057
Maysville,"Maysville, OK","Population served:1,212",73057
Garfield County Rural Water District # 4,"Enid, OK",Population served:334,73057
Blue Quail Logan County,Yukon,Population served: 75,73058
"Logan County Rural Water, Sewer & Solid Waste Management District #3",Marshall,"Population served: 1,618",73058
Mulhall,Mulhall,Population served: 265,73058
Orlando,Orlando,Population served: 201,73058
Rock Creek,Edmond,Population served: 140,73058
Whispering Oaks,Edmond,Population served: 350,73058
Minco,"Minco, OK","Population served:1,632",73059
Morrison Public Works Authority,"Morrison, OK",Population served:950,73061
Lone Chimney Water Association,"Glencoe, OK",Population served:150,73061
Pawnee County Rural Water District #3,"Pawnee, OK",Population served:685,73061
Mountain View Public Works Authority,"Mountain View, OK",Population served:880,73062
Tuttle,"Tuttle, OK","Population served:4,500",73064
Tinker AFB Bio-env Eng,"Tinker Afb, OK","Population served:24,645",73066
Del City,"Del City, OK","Population served:22,128",73066
Bethany,"Bethany, OK","Population served:20,307",73066
Harrah,"Harrah, OK","Population served:4,190",73066
Nichols Hills,"Nichols Hills, OK","Population served:4,020",73066
Alex,"Alex, OK",Population served:635,73067
Norman,"Norman, OK","Population served:72,928",73068
Oklahoma University,"Norman, OK","Population served:34,000",73069
Moore,"Moore, OK","Population served:55,083",73069
Bluejay Mobile Village,Norman,Population served: 138,73070
Stonetown Clearview Mhc,Norman,Population served: 170,73070
Lexington & Joseph Harp Correctional Institution,Lexington,"Population served: 3,000",73070
Magnolia Park,Riverside,Population served: 50,73070
Noble,Noble,"Population served: 5,750",73070
Noble Estates Mobile Home Park,Oklahoma City,Population served: 75,73070
Pecan Tree Water Association,Noble,Population served: 22,73070
Prairie Creek Village Mobile Home Park,"Edmond, Ok",Population served: 145,73070
Sooner Utilities - Rjr Water County,Edmond,Population served: 438,73070
Stonetown Sunnylane Estates,Oklahoma City,Population served: 300,73070
Wildfire Estates Homeowners,Norman,Population served: 285,73070
Noble County Rural Water District #1 (lucien),"Perry, OK",Population served:335,73073
Garvin County Rural Water District #1,"Pauls Valley, OK","Population served:1,445",73074
Paoli,"Paoli, OK",Population served:610,73074
Pauls Valley,"Pauls Valley, OK","Population served:6,256",73075
Garvin County Rural Water District #4,"Pauls Valley, OK","Population served:1,340",73075
Perry Water & Light Department,"Perry, OK","Population served:5,230",73077
Garfield County Rural Water District #6,"Garber, OK","Population served:1,225",73077
Spiro,"Spiro, OK","Population served:2,200",73077
Rush Springs,"Rush Springs, OK","Population served:1,278",73082
Buckhorn Rural Water District #2,"Sulphur, OK","Population served:1,260",73086
Sulphur,"Sulphur, OK","Population served:4,929",73086
Dougherty,"Dougherty, OK",Population served:224,73086
Cedar Blue,"Sulphur, OK",Population served:500,73086
Southern Okla Water Corp,"Ardmore, OK","Population served:11,250",73086
Murray County Rural Water District # 1,"Sulphur, OK","Population served:4,800",73098
Wynnewood Water & Light,"Wynnewood, OK","Population served:2,307",73098
Sooner Utilities-tinker Town,"Edmond, OK",Population served:603,73115
Tinker Air Force Base Family Housing,"Tinker Afb, OK","Population served:2,100",73145
Sooner Utilities-valley Brook,"Edmond, OK",Population served:853,73149
Jefferson County Cons Rural Water District #1,"Hastings, OK","Population served:8,276",73401
Marshall County Water Corp,"Madill, OK","Population served:14,717",73401
Lone Grove,"Lone Grove, OK","Population served:4,863",73401
Mannsville Public Works Authority,"Mannsville, OK",Population served:587,73401
Comanche Public Works Authority,Comanche,"Population served: 1,649",73425
Stephens County Rural Water District #3 (meridian),Comanche,"Population served: 1,610",73425
Stephens County Rural Water District #4 (loco),Loco,Population served: 122,73425
Stephens County Rural Water District #5,Marlow,"Population served: 6,426",73425
Stephens County Rw&sd #1,Velma,Population served: 960,73425
"Atoka County Rural Water, Sewer & Solid Waste Management District #4","Atoka, OK","Population served:3,000",73432
Johnston County Rural Water District #3,"Tishomingo, OK","Population served:2,783",73432
Johnston County Rural Water System& Swmd #4,"Coleman, OK",Population served:600,73432
Atoka County Rural Water District #3 (caney),"Caddo, OK","Population served:1,500",73432
Elmore City,"Elmore City, OK",Population served:756,73433
Golden Oaks Home Owners Association,Ardmore,Population served: 135,73435
Healdton,Healdton,"Population served: 2,785",73435
Ratliff City,Ratliff City,Population served: 131,73435
Western Carter County Water Corporation,Ratliff City,"Population served: 2,000",73435
Wilson Municipal Authority,Wilson,"Population served: 1,600",73435
Kingston Public Works Authority,"Kingston, OK","Population served:1,600",73439
"Bryan County Rural Water, Sewer & Solid Waste Management District #2","Mead, OK","Population served:6,270",73439
Madill,"Madill, OK","Population served:3,410",73446
Oakland Public Works Authority,"Madill, OK","Population served:1,050",73446
Thackerville,"Thackerville, OK","Population served:2,000",73448
Marietta Public Works Authority,"Marietta, OK","Population served:2,626",73448
Bryan County Rw&sd #5,"Durant, OK","Population served:8,325",73449
Milburn Public Works Authority,"Milburn, OK",Population served:317,73450
Ringling,"Ringling, OK","Population served:1,200",73456
Cornish,"Ringling, OK",Population served:41,73456
City of Gainesville,"Gainesville, TX","Population served:16,200",73459
Woodbine Water Supply Corporation,"Gainesville, TX","Population served:6,870",73459
Tishomingo Water Treatment Plant,"Tishomingo, OK","Population served:3,000",73460
Murray State College,"Tishomingo, OK","Population served:1,150",73460
Wapanucka,"Wapanucka, OK",Population served:420,73461
Bromide,"Bromide, OK",Population served:163,73461
Clarita Olney Water County Inc.,"Clarita, OK",Population served:360,73461
Garvin County Rural Water District # 6 (wells),Wynnewood,"Population served: 1,680",73488
Stratford,Stratford,"Population served: 1,575",73488
Cotton County Rural Water District #2,"Walters, OK","Population served:2,000",73501
Lawton,"Lawton, OK","Population served:92,757",73501
Comanche County Rural Water District #4,"Cache, OK","Population served:3,000",73503
Cache,"Cache, OK","Population served:2,371",73503
Pecan Valley Addition,"Lawton, OK","Population served:1,000",73505
Comanche County Rural Water District #3,"Lawton, OK","Population served:2,325",73507
Medicine Park,"Medicine Park, OK",Population served:453,73507
Altus,"Altus, OK","Population served:21,477",73521
Harmon Electric,"Hollis, OK",Population served:188,73521
Olustee Public Water Supply,"Olustee, OK",Population served:607,73521
Blair Public Works Authority,"Blair, OK",Population served:894,73521
Martha,"Martha, OK",Population served:205,73521
Tillman County Rural Water District #1,"Chattanooga, OK","Population served:1,500",73527
Chattanooga Public Water System,"Chattanooga, OK",Population served:627,73528
Tipton,"Tipton, OK",Population served:916,73530
Rra Hinds Wildcat Water System,"Wichita Falls, TX",Population served:178,73530
Grandfield,"Grandfield, OK","Population served:1,110",73531
Devol,"Devol, OK",Population served:150,73531
City of Burkburnett,"Burkburnett, TX","Population served:11,150",73531
Harper County Water Corporation,"Buffalo, OK",Population served:198,73532
Jackson County Water Corporation,"Blair, OK","Population served:2,662",73532
Eldorado,"Eldorado, OK",Population served:446,73537
Duke Central Vue Water,"Duke, OK",Population served:318,73537
Comanche County Rural Water District #2,"Elgin, OK","Population served:1,840",73538
Elgin Public Water Supply,"Elgin, OK","Population served:1,440",73538
Faxon,"Faxon, OK",Population served:134,73540
Fletcher,"Fletcher, OK","Population served:1,022",73541
Sterling Public Works Authority,"Sterling, OK",Population served:762,73541
Frederick,"Frederick, OK","Population served:3,940",73542
Davidson,"Davidson, OK",Population served:375,73542
Hollister,"Hollister, OK",Population served:60,73542
Geronimo,"Geronimo, OK","Population served:1,200",73543
Harmon Water Corporation,"Gould, OK","Population served:1,132",73544
Hollis,"Hollis, OK","Population served:2,264",73544
Gould Public Works Authority,"Gould, OK",Population served:206,73544
Mangum Public Water Supply,"Mangum, OK","Population served:2,924",73547
Granite Public Water Supply,"Granite, OK","Population served:1,425",73547
Thirsty Water Corporation,"Willow, OK",Population served:81,73547
Rra Dodson Water System,"Wichita Falls, TX",Population served:300,73550
Indiahoma Public Works Authority,"Indiahoma, OK",Population served:350,73552
Manitou,"Tipton, OK",Population served:278,73555
Snyder Public Works Authority,"Snyder, OK","Population served:1,509",73559
Cotton County Rural Water District # 1,"Randlett, OK",Population served:600,73562
Roosevelt Public Works Authority,"Roosevelt, OK",Population served:280,73564
Ryan Utilities Authority,"Ryan, OK",Population served:800,73565
Temple,"Temple, OK","Population served:1,146",73568
Terral,"Terral, OK",Population served:386,73569
Walters Public Works Authority,"Walters, OK","Population served:2,551",73572
Waurika Public Works Authority,"Waurika, OK","Population served:2,100",73573
Frontier Development Authority,"Butler, OK",Population served:437,73601
Clinton,"Clinton, OK","Population served:8,883",73601
Arapaho,"Arapaho, OK",Population served:748,73601
Bessie,"Bessie, OK",Population served:190,73622
Dill City,"Dill City, OK",Population served:526,73624
Canute,"Canute, OK",Population served:524,73626
Carter,"Carter, OK",Population served:358,73627
"Roger Mills Rural Water, Sewer & Solid Waste Management District #1","Cheyenne, OK",Population served:200,73628
Beckham County Rural Water District # 3,"Elk City, OK","Population served:1,617",73628
Beckham County Rural Water District # 2,"Erick, OK",Population served:857,73628
Cheyenne,"Cheyenne, OK",Population served:778,73628
New Cordell Utility Authority,"Cordell, OK","Population served:2,903",73632
Custer City Public Water Supply,"Custer City, OK",Population served:393,73639
Hammon,Hammon,Population served: 568,73642
Roger Mills Rural Water District # 2 (red Star),Leedey,Population served: 800,73642
"Roger Mills Rural Water, Sewer & Solid Waste Management District #3",Reydon,Population served: 177,73642
Elk City,"Elk City, OK","Population served:10,510",73644
Erick,"Erick, OK","Population served:1,023",73645
Butler,Butler,Population served: 345,73646
Camargo Rural Water District #2,Camargo,Population served: 150,73646
Country East Mobile Home Park,Weatherford,Population served: 97,73646
Dewey County Rural Water District #1,Oakwood,Population served: 129,73646
Foss Reservoir Mcd,Foss,Population served: 12,73646
Leedey,Leedey,Population served: 436,73646
Seiling,Seiling,Population served: 860,73646
Shady Acres Custer County,Weatherford,Population served: 40,73646
Taloga,Taloga,Population served: 372,73646
Thomas,Thomas,"Population served: 1,238",73646
Vici,Vici,Population served: 668,73646
Foss,"Foss, OK",Population served:127,73647
Burns Flat Public Water Supply,"Burns Flat, OK","Population served:2,057",73647
Hobart,"Hobart, OK","Population served:3,746",73651
Lone Wolf,"Lone Wolf, OK",Population served:440,73655
Kiowa Rural Water District #1,"Lone Wolf, OK",Population served:135,73655
Rocky,"Rocky, OK",Population served:202,73661
Sayre,"Sayre, OK","Population served:4,375",73662
Dewey County Rural Water District #3,"Mutual, OK",Population served:755,73663
Sentinel Public Water Supply,"Sentinel, OK",Population served:859,73664
Potters Trailer Park,Elk City,Population served: 21,73668
Willow,"Willow, OK",Population served:114,73673
Reed Water Corp,"Mangum, OK",Population served:175,73673
Garfield County Rural Water District #1 (krem-hill),"Kremlin, OK",Population served:320,73701
Enid,"Enid, OK","Population served:49,347",73701
Garfield County Rural Water District #7,"Enid, OK",Population served:288,73701
Breckinridge Public Works Authority,"Enid, OK",Population served:239,73701
Vance Air Force Base,"Enid, OK","Population served:3,231",73703
Lahoma Public Works Authority,"Lahoma, OK",Population served:577,73703
Highpoint Mobile Home Park,"Enid, OK",Population served:600,73703
Sw Water Inc.,"Pond Creek, OK",Population served:200,73703
Aline,"Aline, OK",Population served:214,73716
Major County Rural Water District #1,"Fairview, OK","Population served:1,000",73716
Woods County Rural Water District # 1,"Capron, OK",Population served:426,73717
Alva,"Alva, OK","Population served:5,208",73717
Comanche County Rural Water District 2,"Coldwater, KS",Population served:116,73717
Barber County Rural Water District 2,"Kiowa, KS",Population served:245,73717
Ames,"Ames, OK",Population served:199,73718
Burlington,"Burlington, OK",Population served:156,73722
Carmen Public Works Authority,"Carmen, OK",Population served:355,73726
Cherokee,"Cherokee, OK","Population served:1,630",73728
"Alfalfa County Rural Water, Sewer & Solid Waste Management District #1","Amorita, OK",Population served:550,73728
Cleo Springs,"Cleo Springs, OK",Population served:326,73729
Covington,"Covington, OK",Population served:553,73730
Dacoma Public Works Authority,"Dacoma, OK",Population served:148,73731
Douglas,"Douglas, OK",Population served:32,73733
Kingfisher,"Kingfisher, OK","Population served:5,073",73734
Dover Public Works Trust Authority,"Dover, OK",Population served:400,73734
Hennessey,"Hennessey, OK","Population served:2,058",73734
Drummond,"Drummond, OK",Population served:405,73735
Fairmont,"Fairmont, OK",Population served:147,73736
Fairview,"Fairview, OK","Population served:2,690",73737
Garber Municipal Authority,"Garber, OK",Population served:845,73738
"Alfalfa County Rural Water, Sewer & Solid Waste Management District #1 North","Amorita, OK",Population served:600,73739
Helena,"Helena, OK",Population served:443,73741
Wakita,"Wakita, OK",Population served:430,73749
Jet,"Jet, OK",Population served:230,73749
Loyal,"Loyal, OK",Population served:81,73756
Manchester,"Manchester, OK",Population served:104,73758
Harper County Rural Water District 2,"Anthony, KS",Population served:275,73758
Medford,"Medford, OK","Population served:1,172",73759
Harper County Rural Water District 4,"Freeport, KS",Population served:110,73759
Meno,"Meno, OK",Population served:195,73760
Nash,"Nash, OK",Population served:224,73761
R&c Water Corporation,"Medford, OK",Population served:400,73766
Pond Creek,"Pond Creek, OK",Population served:982,73766
Ringwood,"Ringwood, OK",Population served:424,73768
Waukomis Public Works Authority,"Waukomis, OK","Population served:1,366",73773
Woodward,"Woodward, OK","Population served:15,000",73801
Fort Supply Public Works Authority,"Fort Supply, OK",Population served:328,73801
Arnett,"Arnett, OK",Population served:496,73832
Buffalo,"Buffalo, OK","Population served:1,200",73834
Woods County Rural Water District #2,"Freedom, OK",Population served:42,73834
Fargo,"Fargo, OK",Population served:326,73840
Woods County Rural Water District # 3,"Alva, OK",Population served:356,73842
Freedom,"Freedom, OK",Population served:275,73842
Laverne,"Laverne, OK","Population served:1,097",73848
Ellis County Rural Water District#1,Ft. Supply,Population served: 43,73851
Gage,Gage,Population served: 429,73851
Shattuck,Shattuck,"Population served: 1,200",73851
Quinlan Community Rural Water District #1,"Mooreland, OK",Population served:185,73852
Woodward County Rural Water District #2,"Woodward, OK",Population served:920,73852
Mooreland,"Mooreland, OK","Population served:1,226",73852
Sharon Utilities,"Sharon, OK",Population served:175,73857
Waynoka,"Waynoka, OK",Population served:993,73860
Goodwell,Goodwell,"Population served: 1,198",73901
Guymon,Guymon,"Population served: 11,442",73901
Hardesty Utilities,Hardesty,Population served: 277,73901
Hooker,Hooker,"Population served: 1,788",73901
Mason Trailer Park,Ponca City,Population served: 50,73901
Optima,Optima,Population served: 400,73901
Panhandle State University,Goodwell,"Population served: 1,200",73901
Surrey Hills,Keyes,Population served: 87,73901
Texas County Rural Water District #1,Adams,Population served: 135,73901
Texhoma,Texhoma,Population served: 935,73901
Tyrone,Tyrone,Population served: 880,73901
Beaver,Beaver,"Population served: 1,570",73931
Beaver County Rural Water District #1 Turpin,Turpin,Population served: 500,73931
Beaver County Rural Water District #2 (gate),Gate,Population served: 87,73931
Forgan,Forgan,Population served: 532,73931
Boise City Public Works Authority,Boise City,"Population served: 1,483",73937
Keyes Utility Authority,Keyes,Population served: 315,73937
Osage County Rural Water District #18 (evergreen),"Ochelata, OK",Population served:302,74002
Barnsdall,"Barnsdall, OK","Population served:1,243",74002
Osage County Rural Water District # 1,"Ochelata, OK",Population served:930,74002
Osage County Rural Water District # 5,"Barnsdall, OK",Population served:561,74003
Bar-dew Water Association Inc.,"Dewey, OK",Population served:130,74003
Dewey Public Works Authority,"Dewey, OK","Population served:3,490",74003
Washington County Rural Water District #2,"Ochelata, OK","Population served:2,250",74003
Bartlesville,"Bartlesville, OK","Population served:34,748",74003
Washington County Rural Water District #5,"Ramona, OK",Population served:900,74003
Washington County Rural Water District #1,"Ochelata, OK","Population served:1,375",74003
Elm Bend Rural Water District Inc.,"Ochelata, OK",Population served:600,74006
Bixby Public Works Authority,"Bixby, OK","Population served:18,750",74008
Creek County RWD # 2,"Jenks, OK","Population served:11,695",74008
Jenks PWA,"Jenks, OK","Population served:16,924",74008
Glenpool Water,"Glenpool, OK","Population served:12,500",74008
Riverbend Mobile Home Park,"San Jose, CA",Population served:500,74008
Tulsa,"Tulsa, OK","Population served:471,000",74008
Wagoner County Rural Water District #5,"Coweta, OK","Population served:4,251",74008
Okfuskee County Rural Water District #2,"Okemah, OK","Population served:2,250",74010
Bristow Municipal Authority,"Bristow, OK","Population served:3,700",74010
Okmulgee County Rural Water District #7 (nuyaka),"Okmulgee, OK","Population served:2,357",74010
Slick,"Slick, OK",Population served:148,74010
Wagoner County Rwd #4,"Broken Arrow, OK","Population served:25,792",74011
Broken Arrow Municipal Authority,"Broken Arrow, OK","Population served:98,850",74014
Mayes County Rural Water District # 2,"Chouteau, OK","Population served:6,280",74014
Rogers County Rural Water District # 6,"Inola, OK","Population served:1,560",74014
Catoosa,"Catoosa, OK","Population served:2,668",74015
Rogers County Rural Water District # 8,"Claremore, OK","Population served:3,375",74015
Owasso,"Owasso, OK","Population served:23,000",74015
Nowata County Rw & S District #1,"Ochelata, OK",Population served:500,74016
Rogers County Rural Water District # 2,"Claremore, OK","Population served:2,750",74016
Rogers County Rural Water District # 3 Lake Plant,"Claremore, OK","Population served:10,470",74016
Consolidated Rural Water District #1 Nowata and Rogers County,"Nowata, OK","Population served:1,612",74016
Chelsea Economic Dev. Authority,"Chelsea, OK","Population served:1,964",74016
Rogers County Rural Water District # 7,"Claremore, OK","Population served:3,040",74016
Mayes County Rural Water District #4,"Pryor, OK","Population served:4,183",74016
Craig County Rural Water District #2,"Vinita, OK","Population served:4,250",74016
Claremore,"Claremore, OK","Population served:15,873",74016
Rogers County Rural Water District # 9,"Claremore, OK","Population served:1,037",74017
Rogers County RWD # 5,"Claremore, OK","Population served:11,782",74017
Rogers County Rural Water District # 4,"Oologah, OK","Population served:7,725",74017
Mannford,"Mannford, OK","Population served:3,935",74020
Cleveland Municipal Authority,"Cleveland, OK","Population served:3,262",74020
Pawnee County Rural Water District #2,"Terlton, OK","Population served:1,775",74020
Westport Utility Authority Trust,"Cleveland, OK",Population served:289,74020
Pawnee County Rural Water District #4,"Pawnee, OK",Population served:415,74020
Hallett Public Works Authority,"Hallett, OK",Population served:168,74020
Sand Springs,"Sand Springs, OK","Population served:28,774",74020
Collinsville,"Collinsville, OK","Population served:5,400",74021
Osage County Rural Water District # 20 (hulah),"Bartlesville, OK",Population served:350,74022
Copan Public Works Authority,"Copan, OK",Population served:733,74022
Montgomery County Rural Water District 1c,"Havana, KS","Population served:2,450",74022
Chautauqua County Rural Water District 4,"Sedan, KS",Population served:475,74022
Cushing,"Cushing, OK","Population served:8,371",74023
Yale,"Yale, OK","Population served:1,227",74023
Payne County Rural Water District #4,"Yale, OK",Population served:820,74023
Chandler,"Chandler, OK","Population served:3,142",74026
Nowata County Rural Water District # 3,"Delaware, OK",Population served:225,74027
Delaware,"Delaware, OK",Population served:456,74027
Nowata County Rural Water District #7,"South Coffeyville, OK","Population served:1,050",74027
Lenapah Public Works Authority,"Lenapah, OK",Population served:298,74027
Le Ann Water,"Ramona, OK",Population served:750,74029
Oilton,"Oilton, OK","Population served:1,435",74030
51 East Water,"Stillwater, OK","Population served:2,500",74032
Glencoe,"Glencoe, OK",Population served:478,74032
Okmulgee County Rural Water District #6 (hectorville),"Mounds, OK","Population served:8,370",74033
Hominy,"Hominy, OK","Population served:2,584",74035
Osage Public Works Authority,"Osage, OK",Population served:275,74035
Inola Water Works Inc.,"Inola, OK","Population served:1,589",74036
Jennings,"Jennings, OK",Population served:400,74038
Consolidated Rural Water District #3 Creek County,"Sapulpa, OK","Population served:3,500",74039
Pawnee County Rural Water District #1,"Cleveland, OK","Population served:3,200",74044
Creek County Rural Water District # 1,Kellyville,"Population served: 5,675",74046
Creek County Rural Water District # 4,Oakhurst,Population served: 575,74046
Creek County Rural Water District # 5,Mannford,"Population served: 2,500",74046
Creek County Rural Water District # 7,Mounds,"Population served: 2,100",74046
Depew,Depew,Population served: 555,74046
Drumright,Drumright,"Population served: 2,876",74046
Sapulpa,Sapulpa,"Population served: 19,702",74046
Sapulpa Rural Water Company,Sapulpa,"Population served: 5,810",74046
Valley Brook Mobile Home Park,Tulsa,Population served: 114,74046
Okmulgee County Rural Water District #2 (preston),"Preston, OK","Population served:1,695",74047
Nowata County Rural Water District #6,"Nowata, OK",Population served:450,74048
Nowata County Rural Water District #2,"Nowata, OK",Population served:205,74048
Nowata Municipal Authority,"Nowata, OK","Population served:3,971",74048
Ochelata Utility Authority,"Ochelata, OK",Population served:494,74051
"Washington County RWD #3 (new,#1)","Collinsville, OK","Population served:25,375",74053
Pawhuska,"Pawhuska, OK","Population served:3,800",74056
Strike Axe (chimney Rock),"Bartlesville, OK",Population served:275,74056
"Elgin, City of","Sedan, KS",Population served:81,74056
Pawnee County Rural Water District #5,"Pawnee, OK",Population served:225,74058
Pawnee,"Pawnee, OK","Population served:2,230",74058
Perkins,"Perkins, OK","Population served:2,572",74059
Lincoln County Rw & Sewer District 4,"Agra, OK","Population served:2,525",74059
Ramona Public Works Authority,"Ramona, OK",Population served:564,74061
Ripley Public Works Authority,"Ripley, OK",Population served:376,74062
Tulsa County Water Improvement District #14,"Sand Springs, OK","Population served:1,400",74063
Skiatook Public Works Authority,"Skiatook, OK","Population served:7,080",74070
Osage County Rural Water District #15,"Skiatook, OK","Population served:6,647",74070
Sperry,"Sperry, OK","Population served:1,200",74070
South Coffeyville,"South Coffeyville, OK",Population served:790,74072
Labette County Rural Water District 6,"Coffeyville, KS","Population served:1,550",74072
Labette County Rural Water District 8,"Altamont, KS","Population served:1,063",74072
Montgomery County Rural Water District 2c A,"South Coffeyville, OK","Population served:1,113",74072
Montgomery County Rural Water District 2c B,"South Coffeyville, OK",Population served:428,74072
Stillwater Water Plant,"Stillwater, OK","Population served:53,000",74074
OSU Water Plant,"Stillwater, OK","Population served:13,000",74074
Noble County Rural Water District #2,"Perry, OK","Population served:1,500",74075
Red Wagon Mobile Home Park,Stillwater,Population served: 46,74077
Davenport Utility Authority,"Davenport, OK",Population served:881,74079
Carriage Village,"Tulsa, OK",Population served:500,74115
Water Improvement District #3,"Tulsa, OK","Population served:2,475",74126
Southside Mobile Village,Bixby,Population served: 225,74171
Mayes County Rural Water District # 5,"Adair, OK","Population served:3,360",74301
Mayes County Rural Water District # 6,"Big Cabin, OK","Population served:3,750",74301
Craig County Rural Water District #1,"Vinita, OK",Population served:315,74301
Vinita Utilities Authority,"Vinita, OK","Population served:6,472",74301
Big Cabin Public Works Authority,"Big Cabin, OK",Population served:293,74301
Ketchum Public Works Authority,"Ketchum, OK","Population served:4,025",74301
"Craig County Rural Water, Sewer & Solid Waste Management District #3","Welch, OK","Population served:1,100",74301
Langley,"Langley, OK",Population served:950,74301
Mayes County Rural Water District # 8,"Vinita, OK",Population served:450,74301
Adair,"Adair, OK",Population served:704,74330
Afton Public Works Authority,"Afton, OK","Population served:1,428",74331
Ketchum Public Works Authority Delaware County System,"Ketchum, OK","Population served:1,805",74331
Delaware County Rural Water District #10,"Afton, OK","Population served:1,295",74331
