Utility name,City,People served,Zip
Glasgow Municipal Water Works,"Midland, PA",Population served:51,15059
Monaca Borough Water Department,"Monaca, PA","Population served:6,500",15061
Mun Water Authority of Aliquippa,"Aliquippa, PA","Population served:14,250",15061
Shippingport Borough Water System,"Shippingport, PA",Population served:222,15061
Pennsylvania American Water Pittsburgh,"Bethel Park, PA","Population served:686,000",15062
Belle Vernon Borough Municipal Authority,"Belle Vernon, PA","Population served:6,000",15062
Municipal Authority of Westmoreland County - Yough Plant,"Greensburg, PA","Population served:140,000",15063
Authority of Boro of Charleroi,"Charleroi, PA","Population served:26,330",15063
Fawn Frazer Jt Water Authority,"Natrona Heights, PA","Population served:4,650",15065
Brackenridge Borough Water Department,"Brackenridge, PA","Population served:3,700",15065
Tarentum Borough Water Department,"Tarentum, PA","Population served:4,927",15065
North Sewickley Municipal Water Authority,"Beaver Falls, PA","Population served:4,578",15066
Municipal Authority of Westmoreland County - Yough Plant,"Greensburg, PA","Population served:140,000",15067
Plum Boro Municipal Authority,"Pittsburgh, PA","Population served:27,500",15068
Municipal Authority of Westmoreland County - Sweeney Water Treatment Plant,"Greensburg, PA","Population served:150,000",15068
Harmar Township Muni Authority,"Cheswick, PA","Population served:3,200",15068
Springdale Township Water Department,"Harwick, PA","Population served:1,600",15068
Pennsylvania American Water Pittsburgh,"Bethel Park, PA","Population served:686,000",15071
Robinson Twp Municipal Authority,"Pittsburgh, PA","Population served:16,354",15071
Oakdale Borough Water Department,"Oakdale, PA","Population served:1,459",15071
Municipal Authority of Westmoreland County - Yough Plant,"Greensburg, PA","Population served:140,000",15072
Forest Brook Mobile Home Park,"Baden, PA",Population served:200,15074
Penn Hills Estate of Rochester,"New Brighton, PA",Population served:27,15074
Little Creek Estates M H P,"Sewickley, PA",Population served:60,15074
Whispering Woods,"Butler, PA",Population served:100,15074
Mun Water Authority of Aliquippa,"Aliquippa, PA","Population served:14,250",15077
Western Allegheny County Mun A,"Oakdale, PA","Population served:19,031",15082
Pennsylvania American Water Pittsburgh,"Bethel Park, PA","Population served:686,000",15083
Oakmont Water Authority,"Oakmont, PA","Population served:40,299",15084
Tarentum Borough Water Department,"Tarentum, PA","Population served:4,927",15084
East Deer Township Water Department,"Creighton, PA","Population served:2,000",15084
Springdale Township Water Department,"Harwick, PA","Population served:1,600",15084
Brackenridge Borough Water Department,"Brackenridge, PA","Population served:3,700",15084
Harmar Township Muni Authority,"Cheswick, PA","Population served:3,200",15084
Harrison Twp Water Authority,"Natrona Heights, PA","Population served:13,411",15084
Wilkinsburg-penn Joint Water Authority,"Wilkinsburg, PA","Population served:125,000",15085
Monroeville Municipal Authority,"Monroeville, PA","Population served:48,500",15085
Cranberry Twp WTP,"Cranberry Twp, PA","Population served:36,930",15086
Municipal Authority of Westmoreland County - Yough Plant,"Greensburg, PA","Population served:140,000",15088
Pennsylvania American Water Pittsburgh,"Bethel Park, PA","Population served:686,000",15089
West View Water Authority,"Pittsburgh, PA","Population served:200,000",15101
Oakmont Water Authority,"Oakmont, PA","Population served:40,299",15101
Braddock Borough Water Authority,"Braddock, PA","Population served:2,008",15104
West Cnty Muni Auth-mckeesport,"Greensburg, PA","Population served:32,644",15104
Duquesne Water Department,"Duquesne, PA","Population served:5,565",15104
Robinson Twp Municipal Authority,"Pittsburgh, PA","Population served:16,354",15106
Western Allegheny County Mun A,"Oakdale, PA","Population served:19,031",15106
Robinson Twp Municipal Authority,"Pittsburgh, PA","Population served:16,354",15108
Findlay Township Municipal Authority,"Clinton, PA","Population served:11,460",15108
West View Water Authority,"Pittsburgh, PA","Population served:200,000",15108
Western Allegheny County Mun A,"Oakdale, PA","Population served:19,031",15108
Coraopolis Water & Sewer Authority,"Coraopolis, PA","Population served:6,000",15108
Creswell Heights Jt Authority,"South Heights, PA","Population served:15,000",15108
Neville Township Water Department,"Pittsburgh, PA","Population served:6,750",15108
Pennsylvania American Water Pittsburgh,"Bethel Park, PA","Population served:686,000",15110
West Cnty Muni Auth-mckeesport,"Greensburg, PA","Population served:32,644",15110
West Cnty Muni Auth-mckeesport,"Greensburg, PA","Population served:32,644",15112
Municipal Authority of Westmoreland County - Sweeney Water Treatment Plant,"Greensburg, PA","Population served:150,000",15112
West View Water Authority,"Pittsburgh, PA","Population served:200,000",15116
Fox Chapel Authority,"Pittsburgh, PA","Population served:18,500",15116
Braddock Borough Water Authority,"Braddock, PA","Population served:2,008",15120
Duquesne Water Department,"Duquesne, PA","Population served:5,565",15122
Braddock Borough Water Authority,"Braddock, PA","Population served:2,008",15122
West Cnty Muni Auth-mckeesport,"Greensburg, PA","Population served:32,644",15122
Pennsylvania American Water Pittsburgh,"Bethel Park, PA","Population served:686,000",15123
Pittsburgh Water & Sewer Authority,"Pittsburgh, PA","Population served:520,000",15123
West View Water Authority,"Pittsburgh, PA","Population served:200,000",15123
Wilkinsburg-penn Joint Water Authority,"Wilkinsburg, PA","Population served:125,000",15123
Hampton Shaler Water Authority,"Allison Park, PA","Population served:62,497",15123
Western Allegheny County Mun A,"Oakdale, PA","Population served:19,031",15126
Pennsylvania American Water Pittsburgh,"Bethel Park, PA","Population served:686,000",15126
Moon Twp Municipal Authority,"Coraopolis, PA","Population served:38,000",15126
Municipal Authority of Westmoreland County - Yough Plant,"Greensburg, PA","Population served:140,000",15131
Pennsylvania American Water Pittsburgh,"Bethel Park, PA","Population served:686,000",15131
Pennsylvania American Water Pittsburgh,"Bethel Park, PA","Population served:686,000",15132
Duquesne Water Department,"Duquesne, PA","Population served:5,565",15132
West Cnty Muni Auth-mckeesport,"Greensburg, PA","Population served:32,644",15133
West Cnty Muni Auth-mckeesport,"Greensburg, PA","Population served:32,644",15135
Municipal Authority of Westmoreland County - Yough Plant,"Greensburg, PA","Population served:140,000",15135
Robinson Twp Municipal Authority,"Pittsburgh, PA","Population served:16,354",15136
Neville Township Water Department,"Pittsburgh, PA","Population served:6,750",15136
Moon Twp Municipal Authority,"Coraopolis, PA","Population served:38,000",15136
Pittsburgh Water & Sewer Authority,"Pittsburgh, PA","Population served:520,000",15136
Municipal Authority of Westmoreland County - Sweeney Water Treatment Plant,"Greensburg, PA","Population served:150,000",15137
Wilkinsburg-penn Joint Water Authority,"Wilkinsburg, PA","Population served:125,000",15137
Municipal Authority of Westmoreland County - Yough Plant,"Greensburg, PA","Population served:140,000",15137
Duquesne Water Department,"Duquesne, PA","Population served:5,565",15137
Plum Boro Municipal Authority,"Pittsburgh, PA","Population served:27,500",15139
Harmar Township Muni Authority,"Cheswick, PA","Population served:3,200",15139
Monroeville Municipal Authority,"Monroeville, PA","Population served:48,500",15140
Municipal Authority of Westmoreland County - Sweeney Water Treatment Plant,"Greensburg, PA","Population served:150,000",15140
Edgeworth Borough Municipal Authority,"Sewickley, PA","Population served:7,781",15143
Sewickley Borough Water Authority,"Sewickley, PA","Population served:6,800",15143
Ambridge Water Authority,"Ambridge, PA","Population served:19,500",15143
Aleppo Township Authority,"Sewickley, PA","Population served:2,200",15143
Neville Township Water Department,"Pittsburgh, PA","Population served:6,750",15143
Moon Twp Municipal Authority,"Coraopolis, PA","Population served:38,000",15143
Springdale Borough Water Department,"Springdale, PA","Population served:3,405",15144
Fawn Frazer Jt Water Authority,"Natrona Heights, PA","Population served:4,650",15144
Cheswick Borough Water Department,"Cheswick, PA","Population served:1,861",15144
Municipal Authority of Westmoreland County - Sweeney Water Treatment Plant,"Greensburg, PA","Population served:150,000",15145
Monroeville Municipal Authority,"Monroeville, PA","Population served:48,500",15145
Wilkinsburg-penn Joint Water Authority,"Wilkinsburg, PA","Population served:125,000",15146
Municipal Authority of Westmoreland County - Sweeney Water Treatment Plant,"Greensburg, PA","Population served:150,000",15146
Plum Boro Municipal Authority,"Pittsburgh, PA","Population served:27,500",15146
Plum Boro Municipal Authority,"Pittsburgh, PA","Population served:27,500",15147
Wilkinsburg-penn Joint Water Authority,"Wilkinsburg, PA","Population served:125,000",15147
Wilkinsburg-penn Joint Water Authority,"Wilkinsburg, PA","Population served:125,000",15148
Hampton Shaler Water Authority,"Allison Park, PA","Population served:62,497",15201
Neville Township Water Department,"Pittsburgh, PA","Population served:6,750",15202
Pittsburgh Water & Sewer Authority,"Pittsburgh, PA","Population served:520,000",15202
Pennsylvania American Water Pittsburgh,"Bethel Park, PA","Population served:686,000",15203
Carson Towers,"Pittsburgh, PA",Population served:266,15203
West View Water Authority,"Pittsburgh, PA","Population served:200,000",15204
Pittsburgh Water & Sewer Authority,"Pittsburgh, PA","Population served:520,000",15204
Pennsylvania American Water Pittsburgh,"Bethel Park, PA","Population served:686,000",15205
West View Water Authority,"Pittsburgh, PA","Population served:200,000",15205
Western Allegheny County Mun A,"Oakdale, PA","Population served:19,031",15205
Moon Twp Municipal Authority,"Coraopolis, PA","Population served:38,000",15205
Wilkinsburg-penn Joint Water Authority,"Wilkinsburg, PA","Population served:125,000",15206
Pennsylvania American Water Pittsburgh,"Bethel Park, PA","Population served:686,000",15207
Wilkinsburg-penn Joint Water Authority,"Wilkinsburg, PA","Population served:125,000",15208
Pittsburgh Water & Sewer Authority,"Pittsburgh, PA","Population served:520,000",15209
Reserve Township Water Department,"Pittsburgh, PA","Population served:3,333",15209
West View Water Authority,"Pittsburgh, PA","Population served:200,000",15209
Pittsburgh Water & Sewer Authority,"Pittsburgh, PA","Population served:520,000",15210
Pennsylvania American Water Pittsburgh,"Bethel Park, PA","Population served:686,000",15211
Reserve Township Water Department,"Pittsburgh, PA","Population served:3,333",15212
West View Water Authority,"Pittsburgh, PA","Population served:200,000",15212
Hampton Shaler Water Authority,"Allison Park, PA","Population served:62,497",15212
West View Water Authority,"Pittsburgh, PA","Population served:200,000",15214
Reserve Township Water Department,"Pittsburgh, PA","Population served:3,333",15214
Hampton Shaler Water Authority,"Allison Park, PA","Population served:62,497",15215
Aspinwall Borough Water Department,"Pittsburgh, PA","Population served:3,151",15215
Pittsburgh Water & Sewer Authority,"Pittsburgh, PA","Population served:520,000",15216
Pittsburgh Water & Sewer Authority,"Pittsburgh, PA","Population served:520,000",15218
Pittsburgh Water & Sewer Authority,"Pittsburgh, PA","Population served:520,000",15220
Pittsburgh Water & Sewer Authority,"Pittsburgh, PA","Population served:520,000",15221
West View Water Authority,"Pittsburgh, PA","Population served:200,000",15225
Robinson Twp Municipal Authority,"Pittsburgh, PA","Population served:16,354",15225
Pittsburgh Water & Sewer Authority,"Pittsburgh, PA","Population served:520,000",15229
West View Water Authority,"Pittsburgh, PA","Population served:200,000",15233
Oakmont Water Authority,"Oakmont, PA","Population served:40,299",15235
Plum Boro Municipal Authority,"Pittsburgh, PA","Population served:27,500",15235
Pittsburgh Water & Sewer Authority,"Pittsburgh, PA","Population served:520,000",15235
Monroeville Municipal Authority,"Monroeville, PA","Population served:48,500",15235
Neville Township Water Department,"Pittsburgh, PA","Population served:6,750",15237
Hampton Shaler Water Authority,"Allison Park, PA","Population served:62,497",15237
Pittsburgh Water & Sewer Authority,"Pittsburgh, PA","Population served:520,000",15237
Oakmont Water Authority,"Oakmont, PA","Population served:40,299",15238
Hampton Shaler Water Authority,"Allison Park, PA","Population served:62,497",15238
Harmar Township Muni Authority,"Cheswick, PA","Population served:3,200",15238
Blawnox Borough Water Department,"Pittsburgh, PA","Population served:2,200",15238
Aspinwall Borough Water Department,"Pittsburgh, PA","Population served:3,151",15238
Municipal Authority of Westmoreland County - Sweeney Water Treatment Plant,"Greensburg, PA","Population served:150,000",15239
Monroeville Municipal Authority,"Monroeville, PA","Population served:48,500",15239
Wilkinsburg-penn Joint Water Authority,"Wilkinsburg, PA","Population served:125,000",15239
Pennsylvania American Water Pittsburgh,"Bethel Park, PA","Population served:686,000",15275
Pittsburgh Water & Sewer Authority,"Pittsburgh, PA","Population served:520,000",15275
West View Water Authority,"Pittsburgh, PA","Population served:200,000",15275
Wilkinsburg-penn Joint Water Authority,"Wilkinsburg, PA","Population served:125,000",15275
Hampton Shaler Water Authority,"Allison Park, PA","Population served:62,497",15275
Pennsylvania American Water Pittsburgh,"Bethel Park, PA","Population served:686,000",15282
Pittsburgh Water & Sewer Authority,"Pittsburgh, PA","Population served:520,000",15282
West View Water Authority,"Pittsburgh, PA","Population served:200,000",15282
Wilkinsburg-penn Joint Water Authority,"Wilkinsburg, PA","Population served:125,000",15282
Hampton Shaler Water Authority,"Allison Park, PA","Population served:62,497",15282
Southwestern Pennsylvania Water Authority,"Jefferson, PA","Population served:40,000",15301
Brave Water Authority,Brave,Population served: 200,15310
,,Population served: 0,15310
East Dunkard Water Authority,Dilliner,"Population served: 3,962",15310
Mount Morris Water & Sewage Authority,Mt Morris,"Population served: 1,500",15310
Municipal Authority Borough of Carmichaels,Carmichaels,"Population served: 4,700",15310
Southwestern Pennsylvania Water Authority,Jefferson,"Population served: 40,000",15310
Pennsylvania American Water Pittsburgh,"Bethel Park, PA","Population served:686,000",15311
Bentleyville Municipal Authority,"Bentleyville, PA","Population served:2,600",15314
Authority of Boro of Charleroi,"Charleroi, PA","Population served:26,330",15314
Ellsworth Borough Water Department,"Ellsworth, PA","Population served:1,250",15314
Brave Water Authority,Brave,Population served: 200,15316
,,Population served: 0,15316
East Dunkard Water Authority,Dilliner,"Population served: 3,962",15316
Mount Morris Water & Sewage Authority,Mt Morris,"Population served: 1,500",15316
Municipal Authority Borough of Carmichaels,Carmichaels,"Population served: 4,700",15316
Southwestern Pennsylvania Water Authority,Jefferson,"Population served: 40,000",15316
Municipal Authority Borough of Carmichaels,"Carmichaels, PA","Population served:4,700",15320
Southwestern Pennsylvania Water Authority,"Jefferson, PA","Population served:40,000",15320
Tri County Joint Municipal Authority,"Fredericktown, PA","Population served:10,100",15322
Tri County Joint Municipal Authority,"Fredericktown, PA","Population served:10,100",15324
Albert Gallatin Municipal Authority,"Point Marion, PA","Population served:2,594",15327
Mount Morris Water & Sewage Authority,"Mt Morris, PA","Population served:1,500",15327
Southwestern Pennsylvania Water Authority,"Jefferson, PA","Population served:40,000",15329
Tri County Joint Municipal Authority,"Fredericktown, PA","Population served:10,100",15330
Authority of Boro of Charleroi,"Charleroi, PA","Population served:26,330",15330
Authority of Boro of Charleroi,"Charleroi, PA","Population served:26,330",15331
Bentleyville Municipal Authority,"Bentleyville, PA","Population served:2,600",15331
Municipal Authority of Westmoreland County - Yough Plant,"Greensburg, PA","Population served:140,000",15332
Tri County Joint Municipal Authority,"Fredericktown, PA","Population served:10,100",15333
Albert Gallatin Municipal Authority,"Point Marion, PA","Population served:2,594",15338
Municipal Authority Borough of Carmichaels,"Carmichaels, PA","Population served:4,700",15344
Marianna Municipal Water Works,"Marianna, PA",Population served:450,15345
Southwestern Pennsylvania Water Authority,"Jefferson, PA","Population served:40,000",15348
Southwestern Pennsylvania Water Authority,"Jefferson, PA","Population served:40,000",15349
Mount Morris Water & Sewage Authority,"Mt Morris, PA","Population served:1,500",15349
Brave Water Authority,Brave,Population served: 200,15352
,,Population served: 0,15352
East Dunkard Water Authority,Dilliner,"Population served: 3,962",15352
Mount Morris Water & Sewage Authority,Mt Morris,"Population served: 1,500",15352
Municipal Authority Borough of Carmichaels,Carmichaels,"Population served: 4,700",15352
Southwestern Pennsylvania Water Authority,Jefferson,"Population served: 40,000",15352
Brave Water Authority,Brave,Population served: 200,15353
,,Population served: 0,15353
East Dunkard Water Authority,Dilliner,"Population served: 3,962",15353
Mount Morris Water & Sewage Authority,Mt Morris,"Population served: 1,500",15353
Municipal Authority Borough of Carmichaels,Carmichaels,"Population served: 4,700",15353
Southwestern Pennsylvania Water Authority,Jefferson,"Population served: 40,000",15353
Tri County Joint Municipal Authority,"Fredericktown, PA","Population served:10,100",15357
Municipal Authority Borough of Carmichaels,"Carmichaels, PA","Population served:4,700",15357
Southwestern Pennsylvania Water Authority,"Jefferson, PA","Population served:40,000",15360
Authority of Boro of Charleroi,"Charleroi, PA","Population served:26,330",15360
Pennsylvania American Water Pittsburgh,"Bethel Park, PA","Population served:686,000",15360
Ellsworth Borough Water Department,"Ellsworth, PA","Population served:1,250",15360
Authority of Boro of Charleroi,Charleroi,"Population served: 26,330",15365
Bentleyville Municipal Authority,Bentleyville,"Population served: 2,600",15365
Deer Lodge Mobile Home Park,Herndon,Population served: 87,15365
Donegal Township,West Alexander,Population served: 820,15365
Ellsworth Borough Water Department,Ellsworth,"Population served: 1,250",15365
Marianna Municipal Water Works,Marianna,Population served: 450,15365
Tri County Joint Municipal Authority,Fredericktown,"Population served: 10,100",15365
Pennsylvania American Water Pittsburgh,"Bethel Park, PA","Population served:686,000",15366
East Dunkard Water Authority,"Dilliner, PA","Population served:3,962",15370
Pa-american Water- Uniontown,"Brownsville, PA","Population served:23,125",15401
Southwestern Pennsylvania Water Authority,"Jefferson, PA","Population served:40,000",15401
Mountain Water Association,"Fairchance, PA","Population served:3,400",15401
Fairchance Borough Water Department,"Fairchance, PA","Population served:2,174",15401
Pa-american Water-brownsville,"Brownsville, PA","Population served:15,817",15401
Albert Gallatin Municipal Authority,"Point Marion, PA","Population served:2,594",15401
Southwestern Pennsylvania Water Authority,"Jefferson, PA","Population served:40,000",15413
Albert Gallatin Municipal Authority,Point Marion,"Population served: 2,594",15416
Belle Vernon Borough Municipal Authority,Belle Vernon,"Population served: 6,000",15416
Fairchance Borough Water Department,Fairchance,"Population served: 2,174",15416
Indian Creek Valley Water Authority,Indian Head,"Population served: 7,000",15416
Jefferson Township Authority,Fayette City,"Population served: 1,266",15416
Masontown Municipal Water Works,Masontown,"Population served: 3,700",15416
Mountain Water Association,Fairchance,"Population served: 3,400",15416
Municipal Authority of Washington Township,Belle Vernon,"Population served: 9,100",15416
Municipal Authority of Westmoreland County - Yough Plant,Greensburg,"Population served: 140,000",15416
National Pike Water Authority,Markleysburg,"Population served: 2,800",15416
Nemacolin Woodlands,Farmington,"Population served: 1,300",15416
New Meadow Run,Farmington,Population served: 300,15416
Newell Municipal Authority,Newell,Population served: 520,15416
North Fayette Cnty Municipal Authority,Dunbar,"Population served: 35,409",15416
Pa-american Water Co-connellsv,Uniontown,"Population served: 11,425",15416
Pa-american Water- Uniontown,Brownsville,"Population served: 23,125",15416
Pa-american Water-brownsville,Brownsville,"Population served: 15,817",15416
Pleasant Valley Water Authority,Connellsville,"Population served: 3,630",15416
Point Marion Borough,Point Marion,"Population served: 1,110",15416
Spring Valley,Farmington,Population served: 250,15416
State Line Municipal Services Authority,Point Marion,Population served: 95,15416
Tri County Joint Municipal Authority,"Fredericktown, PA","Population served:10,100",15417
Southwestern Pennsylvania Water Authority,"Jefferson, PA","Population served:40,000",15417
Newell Municipal Authority,"Newell, PA",Population served:520,15419
Tri County Joint Municipal Authority,"Fredericktown, PA","Population served:10,100",15419
Albert Gallatin Municipal Authority,Point Marion,"Population served: 2,594",15421
Belle Vernon Borough Municipal Authority,Belle Vernon,"Population served: 6,000",15421
Fairchance Borough Water Department,Fairchance,"Population served: 2,174",15421
Indian Creek Valley Water Authority,Indian Head,"Population served: 7,000",15421
Jefferson Township Authority,Fayette City,"Population served: 1,266",15421
Masontown Municipal Water Works,Masontown,"Population served: 3,700",15421
Mountain Water Association,Fairchance,"Population served: 3,400",15421
Municipal Authority of Washington Township,Belle Vernon,"Population served: 9,100",15421
Municipal Authority of Westmoreland County - Yough Plant,Greensburg,"Population served: 140,000",15421
National Pike Water Authority,Markleysburg,"Population served: 2,800",15421
Nemacolin Woodlands,Farmington,"Population served: 1,300",15421
New Meadow Run,Farmington,Population served: 300,15421
Newell Municipal Authority,Newell,Population served: 520,15421
North Fayette Cnty Municipal Authority,Dunbar,"Population served: 35,409",15421
Pa-american Water Co-connellsv,Uniontown,"Population served: 11,425",15421
Pa-american Water- Uniontown,Brownsville,"Population served: 23,125",15421
Pa-american Water-brownsville,Brownsville,"Population served: 15,817",15421
Pleasant Valley Water Authority,Connellsville,"Population served: 3,630",15421
Point Marion Borough,Point Marion,"Population served: 1,110",15421
Spring Valley,Farmington,Population served: 250,15421
State Line Municipal Services Authority,Point Marion,Population served: 95,15421
Albert Gallatin Municipal Authority,Point Marion,"Population served: 2,594",15422
Belle Vernon Borough Municipal Authority,Belle Vernon,"Population served: 6,000",15422
Fairchance Borough Water Department,Fairchance,"Population served: 2,174",15422
Indian Creek Valley Water Authority,Indian Head,"Population served: 7,000",15422
Jefferson Township Authority,Fayette City,"Population served: 1,266",15422
Masontown Municipal Water Works,Masontown,"Population served: 3,700",15422
Mountain Water Association,Fairchance,"Population served: 3,400",15422
Municipal Authority of Washington Township,Belle Vernon,"Population served: 9,100",15422
Municipal Authority of Westmoreland County - Yough Plant,Greensburg,"Population served: 140,000",15422
National Pike Water Authority,Markleysburg,"Population served: 2,800",15422
Nemacolin Woodlands,Farmington,"Population served: 1,300",15422
New Meadow Run,Farmington,Population served: 300,15422
Newell Municipal Authority,Newell,Population served: 520,15422
North Fayette Cnty Municipal Authority,Dunbar,"Population served: 35,409",15422
Pa-american Water Co-connellsv,Uniontown,"Population served: 11,425",15422
Pa-american Water- Uniontown,Brownsville,"Population served: 23,125",15422
Pa-american Water-brownsville,Brownsville,"Population served: 15,817",15422
Pleasant Valley Water Authority,Connellsville,"Population served: 3,630",15422
Point Marion Borough,Point Marion,"Population served: 1,110",15422
Spring Valley,Farmington,Population served: 250,15422
State Line Municipal Services Authority,Point Marion,Population served: 95,15422
Tri County Joint Municipal Authority,"Fredericktown, PA","Population served:10,100",15423
Bentleyville Municipal Authority,"Bentleyville, PA","Population served:2,600",15423
Authority of Boro of Charleroi,"Charleroi, PA","Population served:26,330",15423
Newell Municipal Authority,"Newell, PA",Population served:520,15423
Confluence Borough Municipal Authority,"Confluence, PA",Population served:645,15424
National Pike Water Authority,"Markleysburg, PA","Population served:2,800",15424
