State,Zip,Utility,Population Served,Contaminant_Factor,county_FIPS
VT,5701,Pittsford Florence Water Department,1923,25,50021
VT,5701,Mountain Green Condominium,1300,318,50021
VT,5701,Wallingford Fire District 1,956,72,50021
VT,5767,Quechee Central,2262,60,50027
VT,5820,Albany Water System,200,292,50019
VT,5820,Alpine Haven,250,0,50019
VT,5820,Barton Water System,950,1308,50019
VT,5820,Coventry Fire District 1,251,2224,50019
VT,5820,Craftsbury Fire District 2,420,53,50019
VT,5820,Derby Center Water System,1400,338,50019
VT,5820,Derby Mobile Home Park,265,416,50019
VT,5820,Greensboro Bend Fire District #2,71,7,50019
VT,5820,Greensboro Fire District 1,551,36,50019
VT,5820,Holbrook Bay Commons,95,4,50019
VT,5820,Irasburg Fd #1,200,16,50019
VT,5820,Jay Peak Subdivision II,66,19,50019
VT,5820,Jay Peak Water System,6740,75,50019
VT,5820,Maple Lane Nursing Home,181,1,50019
VT,5820,Newport Center Water System,330,761,50019
VT,5820,Newport City Water System,4766,1000,50019
VT,5820,North Troy Water System,860,7,50019
VT,5820,Orleans Water System,846,822,50019
VT,5820,Shattuck Hill Mobile Home Park,129,371,50019
VT,5820,Westfield Fire District 1,120,42,50019
VT,5824,Aqua Haven,150,30,50009
VT,5824,Brighton Water System,1782,172,50009
VT,5824,Canaan Fire District #2,350,145,50009
VT,5824,Guildhall Water System,136,24,50009
VT,5824,Lunenburg Fire District 1,250,9,50009
VT,5824,North Concord LLC,60,4,50009
SD,57001,Beresford,2005,2122,46127
SD,57001,Canton,3057,301,46127
SD,57001,Dakota Dunes Cid,2750,378,46127
SD,57001,Elk Point,1963,3,46127
SD,57001,Harrisburg,4300,703,46127
SD,57001,Lennox,2111,319,46127
SD,57001,North Sioux City,2530,131,46127
SD,57002,Brookings Municipal Utilities,22298,1093,46011
SD,57002,Colman,594,522,46011
SD,57002,Elkton,736,65,46011
SD,57002,Flandreau,2341,499,46011
SD,57002,Kingbrook I Rural Water System,4078,325,46011
SD,57002,Southbrook Estates,75,302,46011
SD,57003,Baltic,1089,178,46099
SD,57003,Brandon,8785,84,46099
SD,57003,Crooks,1269,378,46099
SD,57003,Dell Rapids,3708,188,46099
SD,57003,Garretson,1166,244,46099
SD,57003,Humboldt,589,1510,46099
SD,57003,Pine Lake Hills,320,106,46099
SD,57003,Sioux Falls,158800,1066,46099
SD,57003,Skyline Heights,126,1026,46099
SD,57003,Valley Springs,759,711,46099
SD,57003,Valley View Estates,205,1023,46099
SD,57004,Vermillion,10571,199,46083
SD,57004,Wakonda,321,267,46083
SD,57005,Alvord Municipal Water Supply,196,685,46099
SD,57005,Doon Water Supply,577,806,46099
SD,57005,George Water Supply,1088,404,46099
SD,57005,Inwood Water Supply,814,945,46099
SD,57005,Larchwood Water Supply,866,480,46099
SD,57005,Lester Water Supply,295,843,46099
SD,57005,Little Rock Water Supply,461,1322,46099
SD,57005,Lyon-sioux Rural Water System-big Sioux,1330,3675,46099
SD,57005,Rock Rapids Municipal Water Works,2574,625,46099
SD,57012,Canistota,656,692,46087
SD,57014,Centerville,882,43,46125
SD,57014,Chancellor,264,173,46125
SD,57014,Hurley,415,716,46125
SD,57014,Viborg,782,800,46125
SD,57016,Chester Sanitary District,363,658,46079
SD,57016,Kingbrook III Rural Water System,2738,441,46079
SD,57016,Ramona,174,611,46079
SD,57026,Lincoln-pipestone Rural Water System,13644,2064,46011
SD,57029,Freeman,1306,1243,46067
SD,57029,Parkston,1508,1148,46067
SD,57029,Tripp,647,4,46067
SD,57030,Beaver Creek,297,1555,46099
SD,57030,Kenneth,56,952,46099
SD,57030,Luverne,4688,1138,46099
SD,57030,Rock County Rural Water System,2256,698,46099
SD,57030,Steen,180,432,46099
SD,57031,Country Acres Mobile Home Park,70,983,46135
SD,57031,East Winds Court Inc.,180,1075,46135
SD,57031,Gayville,407,357,46135
SD,57031,Lesterville,127,1062,46135
SD,57031,Mission Hill,177,1079,46135
SD,57031,Northern Lights Mobile Home Park,57,416,46135
SD,57031,Timberland Park,140,1077,46135
SD,57031,Volin,161,1112,46135
SD,57034,Alton Municipal Water Department,1246,273,46083
SD,57034,Boyden Municipal Water Supply,712,1075,46083
SD,57034,Granville Water Supply,314,1355,46083
SD,57034,Hawarden Water Supply,2546,903,46083
SD,57034,Hospers Municipal Water Department,706,1125,46083
SD,57034,Hull Water Supply,2185,690,46083
SD,57034,Ireton Water Supply,615,130,46083
SD,57034,Matlock Water Supply,87,910,46083
SD,57034,Maurice Municipal Water Supply,275,229,46083
SD,57034,Orange City Municipal Water Department,6004,228,46083
SD,57034,Rock Valley Rural Water District,2165,697,46083
SD,57034,Sioux Center Municipal Water Department,7050,818,46083
SD,57034,Southern Sioux County Rural Water,4542,164,46083
SD,57040,Avon,590,1170,46135
SD,57040,Maxwell Colony,200,252,46135
SD,57040,Tyndall,1067,1110,46135
SD,57051,Arlington,915,47,46077
SD,57051,Badger,107,788,46077
SD,57051,Canova,105,15,46077
SD,57051,Desmet,1089,789,46077
SD,57051,Kingbrook II Rural Water System,2898,476,46077
SD,57051,Lake Preston,599,448,46077
SD,57051,Oldham,133,558,46077
SD,57201,Bryant,456,790,46029
SD,57201,Castlewood,627,375,46029
SD,57201,Estelline,768,97,46029
SD,57201,Hayti,381,385,46029
SD,57201,Lake Norden,467,603,46029
SD,57201,Pelican Plaza,100,38,46029
SD,57201,Watertown Municipal Utilities,21482,864,46029
SD,57213,Clear Lake,1273,664,46039
SD,57213,Gary,227,109,46039
SD,57216,Big Stone City,467,262,46051
SD,57216,Milbank,3353,417,46051
SD,57216,New Effington,256,76,46051
SD,57216,Peever,168,35,46051
SD,57216,Rosholt,408,57,46051
SD,57216,Sisseton,2470,240,46051
SD,57216,White Rock Colony,100,750,46051
SD,57216,Wilmot,492,50,46051
SD,57217,Bradley,72,310,46025
SD,57217,Willow Lake,285,1272,46025
SD,57232,Newport Colony,116,2018,46091
SD,57232,Sunset Colony,140,133,46091
SD,57258,Brentford,90,627,46025
SD,57258,Doland,180,682,46025
SD,57258,Mellette,248,683,46025
SD,57260,Barney City of,52,2778,46109
SD,57260,Hankinson City of,919,2717,46109
SD,57260,Lidgerwood City of,652,2975,46109
SD,57260,Mantador City of,64,2560,46109
SD,57270,Rutland City of,163,2750,46091
SD,57312,Pearl Creek Colony,94,125,46005
SD,57312,Wessington Springs,956,39,46005
SD,57313,Lake Andes,879,1302,46043
SD,57313,Randall Community Water District,4238,1394,46043
SD,57325,Chamberlain,2387,401,46015
SD,57325,Pukwana,285,298,46015
SD,57328,Plankinton,726,675,46043
SD,57328,White Lake,372,239,46043
SD,57345,Brentwood Colony,110,0,46069
SD,57345,Faulkton,736,607,46069
SD,57345,Sunshine Bible Academy,140,1545,46069
SD,57365,Kennebec,240,571,46085
SD,57365,Oacoma,451,390,46085
SD,57401,Aberdeen,26091,667,46013
SD,57401,Groton,1458,635,46013
SD,57401,Hutterville Hutterian Brethren,130,1,46013
SD,57401,Long Lake Colony,95,0,46013
SD,57401,Northwood First Subdivision,55,614,46013
SD,57401,Prairiewood Property Owners,288,637,46013
SD,57428,Bowdle,484,486,46045
SD,57428,Mina Lake Sanitary District,838,495,46045
SD,57437,Ashley City of,749,753,46089
SD,57437,Herreid,438,608,46089
SD,57441,Forbes City of,53,734,46013
SD,57441,Maple River Hutterian Association,140,21,46013
SD,57441,Monango City of,36,1570,46013
SD,57442,Hoven,406,1420,46107
SD,57442,Tolstoy,36,1427,46107
SD,57501,Oahe Acres,93,1446,46065
SD,57501,Spring Creek Sanitary District,380,1400,46065
SD,57521,Long Valley Elementary School,48,21,46095
SD,57531,Murdo,488,470,46075
SD,57601,Mcintosh,173,1,46041
SD,57601,Mclaughlin,663,64,46041
SD,57601,Morristown,55,530,46041
SD,57620,Lemmon,1227,241,46105
SD,57623,Eagle Butte,4000,335,46137
SD,57623,Isabel,135,205,46137
SD,57623,Timber Lake,435,38,46137
SD,57626,Sturgis,6627,97,46105
SD,57632,Hague City of,71,987,46021
SD,57632,Hazelton City of,235,237,46021
SD,57632,State Line Water Coop Inc.,405,365,46021
SD,57632,Strasburg City of,409,873,46021
SD,57645,Carson City of,293,316,46031
SD,57645,Elgin City of,642,334,46031
SD,57645,New Leipzig City of,221,343,46031
SD,57649,Buffalo,330,224,46105
SD,57701,Rapid City,66481,219,46103
SD,57701,Rapid Valley Sanitary District,9075,556,46103
SD,57701,Box Elder,7800,56,46103
SD,57701,Ellsworth Air Force Base,6827,219,46103
SD,57701,Chapel Lane Water Company,1200,49,46103
SD,57701,Colonial Pine Hills Sanitary Distric,1200,110,46103
SD,57701,Hill City,950,81,46103
SD,57703,New Underwood,660,9,46103
SD,57706,Wonderland Homes,750,21,46093
SD,57716,Batesland,108,17,46102
SD,57717,Spearfish,10697,517,46019
SD,57717,Belle Fourche,5594,246,46019
SD,57717,Deadwood,1270,232,46019
SD,57717,Sundance City Of,1279,733,46019
SD,57717,Whitewood,927,24,46019
SD,57717,Moorcroft Town Of,1009,464,46019
SD,57717,Pine Haven Town Of,498,521,46019
SD,57717,Dingerville USA Park,447,165,46019
SD,57722,Buffalo Gap,126,91,46102
SD,57722,Csp-game Lodge,751,30,46102
SD,57722,Custer,2067,585,46102
SD,57722,Edgemont,774,1367,46102
SD,57722,Fairburn Water Association,65,1564,46102
SD,57722,Fall River Wud-north,100,4535,46102
SD,57722,Green Acres Estates,31,18,46102
SD,57722,Heartland Country Ranchettes,95,50,46102
SD,57722,Hermosa Water Users Association,108,1516,46102
SD,57722,Hermosa-old System,451,78,46102
SD,57722,Laughing Water Restaurant At Crazy H,2055,62,46102
SD,57722,Oelrichs,126,1472,46102
SD,57722,Paramount Point,35,40,46102
SD,57722,Provo Area Water System,42,1686,46102
SD,57722,Spring Creek Acres,80,96,46102
SD,57722,Star Academy-east Campus,45,284,46102
SD,57722,Star Academy-main Campus,269,130,46102
SD,57722,Triple T Mobile Home Park,74,132,46102
SD,57722,United Order of South Dakota,75,1275,46102
SD,57724,Ekalaka Town of,400,31,46063
SD,57732,Terry Trojan Water District,400,126,46081
SD,57735,Harrison Village of,251,656,46047
SD,57760,Weston Heights Homeowners Association,441,35,46019
SD,57762,Black Hills Water Distribution LLC,0,11,46019
SD,57762,Fruitdale,64,19,46019
SD,57762,Hay Creek Water Company,300,11,46019
SD,57762,Riverside Mobile Home Court,60,372,46019
SD,57762,Sandstone Water-west Addition,300,22,46019
SD,57762,Vale Sanitary District,120,175,46019
SD,57762,Wilen Enterprises Water,0,22,46019
SC,29001,High Hills,12110,89,45027
SC,29001,Manning Town of,5908,104,45027
SC,29001,Shaw Air Force Base,2250,181,45027
SC,29001,Dalzell Water District (sc4320001),3912,39,45027
SC,29003,Bamberg Public Works,3735,44,45009
SC,29003,Denmark Town of,3500,43,45009
SC,29003,Ehrhardt Town of,507,840,45009
SC,29003,Olar Govan Water System,257,17,45009
SC,29006,City of Aiken,42286,1042,45081
SC,29006,Joint Municipal WSC,34317,1278,45081
SC,29006,City of West Columbia,29294,1307,45081
SC,29006,North Augusta,27593,1815,45081
SC,29006,City of Cayce,19269,1570,45081
SC,29006,Breezy Hill WD,15282,1246,45081
SC,29006,Beech Island Water District,8016,24,45081
SC,29006,Gaston Rural Water District (sc3220002),7550,46,45081
SC,29006,Valley Psa (sc0220012),7065,129,45081
SC,29009,Alligator Rural Water (sc1320004),4128,16,45055
SC,29009,Bethune Rural Water,2633,38,45055
SC,29009,Bethune Town of,488,946,45055
SC,29009,Bishopville Town of,3810,84,45055
SC,29009,Cassatt Water Kershaw-lee Company RWA,25061,94,45055
SC,29009,Cheraw Town of,6595,374,45055
SC,29009,Chesterfield Rural Water,20239,78,45055
SC,29009,Chesterfield Town of,1568,66,45055
SC,29009,City of Camden,15877,1368,45055
SC,29009,Jefferson Town of,720,266,45055
SC,29009,Lugoff Elgin Water Authority,20584,1708,45055
SC,29009,Lynchburg Town of,640,121,45055
SC,29009,Mcbee Town of,882,24,45055
SC,29009,Pageland City of,2706,78,45055
SC,29009,Westside Estates Apartments,66,20,45055
SC,29014,Ridgeway Manor (sc2070002),68,141,45039
SC,29014,Chester Metro,12719,1246,45039
SC,29014,Jenkinsville Water Company,2503,867,45039
SC,29014,Midcounty Water District 1,1487,101,45039
SC,29014,Mitford Water District (sc2020005),1828,1371,45039
SC,29014,Ridgeway Town of,950,1050,45039
SC,29014,Winnsboro Town of,7888,764,45039
SC,29016,City of Columbia,319500,115,45079
SC,29016,Fort Jackson,32391,1329,45079
SC,29018,Bowman Town of,1277,62,45075
SC,29018,Branchville Town of,1218,90,45075
SC,29018,Bull Swamp Rural Water Company,2350,61,45075
SC,29018,DCPW Ashley Phosphate,22659,798,45075
SC,29018,Dcwa Calomet Valley,261,1208,45075
SC,29018,DCWA Knightsville,23513,914,45075
SC,29018,Dcwa Reevesville,232,1040,45075
SC,29018,Dcwa Tranquil Acres,838,1107,45075
SC,29018,Dcws Edisto Tribal Council,868,851,45075
SC,29018,Dcws I-95,99,1058,45075
SC,29018,Dcws Southern Palms,1270,744,45075
SC,29018,Elloree Water System,1498,85,45075
SC,29018,Eutawville Town of,555,20,45075
SC,29018,Harleyville Town of,710,58,45075
SC,29018,Holly Hill Town of,1710,289,45075
SC,29018,Lake Marion Regional Water Plt,25,163,45075
SC,29018,Lieber Correctional Institute,1646,142,45075
SC,29018,North Town of,1378,131,45075
SC,29018,Norway Town of,775,1628,45075
SC,29018,Orangeburg County,280,248,45075
SC,29018,Orangeburg DPU,41440,1961,45075
SC,29018,Ridgeville Town of,606,426,45075
SC,29018,Santee Town of,2388,287,45075
SC,29018,Springfield Town of,700,287,45075
SC,29018,St. George Town of,2226,26,45075
SC,29018,Summerville,81750,2089,45075
SC,29030,St. Matthews Town of,2644,46,45017
SC,29030,Upper Calhoun/belleville,1779,86,45017
SC,29030,Upper Calhoun/sandy Run,1247,48,45017
SC,29031,Browns Creek Water District,2871,1528,45023
SC,29031,Carlisle Town of,499,1170,45023
SC,29031,City of Union,11757,260,45023
SC,29031,Jonesville Town of,1904,1232,45023
SC,29031,Lockhart Town of,545,1111,45023
SC,29031,Meansville Riley Water District,7402,1236,45023
SC,29031,Rocky Creek Water District,2837,1511,45023
SC,29031,Santuck Hebron Water Company,3131,1648,45023
SC,29033,Gilbert-summit Water District,6710,136,45063
SC,29033,Batesburg Leesville DPW,5520,925,45063
SC,29033,Bgwc I-20,5680,1237,45063
SC,29033,Amicks Ferry Water System,3655,1023,45063
SC,29033,Swansea Town of,1923,1207,45063
SC,29036,City of Newberry,9528,1997,45063
SC,29036,Newberry County Water & Sewer Authority,9711,1256,45063
SC,29037,Aaa Perry Water System,88,36,45071
SC,29037,Boys Farm Inc.,40,18,45071
SC,29037,Clinton City of,10109,847,45071
SC,29037,Bgwc Tanglewood S/d (sc4150011),29,356,45071
SC,29037,Gray Court Town of,1069,885,45071
SC,29037,Laurens County W&S Comm.,36314,1524,45071
SC,29037,Laurens CPW,13882,1574,45071
SC,29037,Prosperity Town of,1132,1252,45071
SC,29037,Ranch Road Water (sc3050008),40,19,45071
SC,29037,Richard Deason Mobile Home Park (sc4160011),55,1,45071
SC,29037,Ridge Spring Town of,1351,942,45071
SC,29037,Saluda County Water & Sewer Authority,3558,1241,45071
SC,29037,Saluda CPW,3831,1834,45071
SC,29037,Sunset Pointe S/d,60,24,45071
SC,29037,Whitmire Town of,2256,1101,45071
SC,29040,American Mobile Home Plaza,173,34,45085
SC,29040,Hibiscus Homes (sc4360037),280,107,45085
SC,29040,Crescent Mobile Home Park (sc4360011),259,104,45085
SC,29040,Bgwc Oakland Plantation (sc4350006),1180,43,45085
SC,29040,Bgwc Pocalla Development (sc4350007),327,5,45085
SC,29040,Granada Subdivision (sc4350008),150,61,45085
SC,29040,Maysville Town of,983,1173,45085
SC,29040,Oswego Rural Water Company,3282,104,45085
SC,29040,Pinewood Town of,455,30,45085
SC,29040,Quail Hollow S/d (sc4350014),72,10,45085
SC,29040,Sumter Co-wedgefield-stateburg Water District,1200,105,45085
SC,29040,Sumter-wessex S/d,412,355,45085
SC,29044,Hopkins Community Water System,2200,34,45079
SC,29044,Eastover Town of,813,99,45079
SC,29044,Bgwc Raintree Acres (sc4050015),799,1489,45079
SC,29056,Barrineau Water System,1879,108,45089
SC,29056,Clarendon Co. W&s Hwy 260 (sc1450013),927,324,45089
SC,29056,Clarendon County Water & Sewer,886,293,45089
SC,29056,Bgwc Rock Bluff S/d,45,553,45089
SC,29056,Cypress Pointe Condos (sc1470304),154,0,45089
SC,29056,Eagle Point S/d,189,1536,45089
SC,29056,Gin Pond Shores Water Company,72,0,45089
SC,29056,Goat Island WSC,40,1,45089
SC,29056,Greeleyville Town of,974,566,45089
SC,29056,Hemingway Town of,3418,1279,45089
SC,29056,Kingstree Town of,6284,631,45089
SC,29056,Lake Marion Shores Water System,570,98,45089
SC,29056,Lane Town of,627,447,45089
SC,29056,Stuckey Town of,317,340,45089
SC,29056,Summerton Town of,2096,104,45089
SC,29056,Turbeville Town of,1459,105,45089
SC,29056,Wcwsa (sc4510007),6834,919,45089
SC,29056,Wyboo Water Department Inc.,240,261,45089
SC,29058,Catawba River Wsp,25,631,45057
SC,29058,City of Lancaster,13075,1912,45057
SC,29058,Heath Springs Town of,1000,853,45057
SC,29058,Kershaw Town of,2500,699,45057
SC,29059,BCWSA East Cooper,10705,953,45075
SC,29059,Bcwsa Lake Moultrie Estates,156,746,45075
SC,29059,Bcwsa Sangaree WD,62883,825,45075
SC,29059,Bcwsa Sineath Mobile Home Park,625,776,45075
SC,29059,City of Goose Creek,25121,1025,45075
SC,29059,Garnett Mobile Home Park,41,0,45075
SC,29059,Jamestown Town of,746,1119,45075
SC,29059,Macdougall Correctional Institution,790,280,45075
SC,29059,Mepkin Abbey,30,523,45075
SC,29059,Moncks Corner City of,7250,725,45075
SC,29059,Sandy Run Mobile Home Park,39,9,45075
SC,29059,Santee Cooper Reg Water,25,735,45075
SC,29069,Darlington County W&SA,45911,62,45031
SC,29069,Darlington City of,5858,17,45031
SC,29069,Hartsville City of,8575,52,45031
SC,29069,Lamar Town of,980,161,45031
SC,29081,City of Walterboro,11689,136,45009
SC,29081,Edisto Beach Town of,5568,138,45009
SC,29081,Faith Cathedral Fellowship Inc.,40,0,45009
SC,29081,Fishing Creek Property Owners Association,98,1,45009
SC,29081,Lodge Town of,121,0,45009
SC,29081,Smoaks Town of,176,20,45009
SC,29081,Williams Town of,103,0,45009
SC,29114,City of Florence,70925,621,45041
SC,29114,Coward Town of,2120,79,45041
SC,29114,Johnsonville City of,5078,188,45041
SC,29114,Lake City City of,8341,207,45041
SC,29114,Olanta Town of,667,39,45041
SC,29114,Pamplico Town of,1514,124,45041
SC,29114,Scranton Town of,1026,66,45041
SC,29129,Edgefield County WSA,24978,1795,45003
SC,29138,Greenwood CPW,47947,930,45081
SC,29138,Hyde Park S/d (sc2450001),234,25,45081
SC,29138,Mathews Heights (sc2450021),78,28,45081
SC,29138,Ninety Six CPW (sc2410002),2880,826,45081
SC,29138,Ware Shoals Town of,2363,840,45081
SC,29164,Aiken-vale Svc C City of,145,14,45003
SC,29164,Avondale Mills Inc. (sc0240002),1215,320,45003
SC,29164,Bath Water District,751,1183,45003
SC,29164,Burnettown Water District,1048,50,45003
SC,29164,Cameron Mobile Home Park (sc0260038),83,6,45003
SC,29164,Clearwater Ws District (sc0220015),543,74,45003
SC,29164,College Acres Public Works District,1389,126,45003
SC,29164,Bgwc Hunters Glen S/d,242,82,45003
SC,29164,Jackson Town of,3602,231,45003
SC,29164,Langley Water District,759,171,45003
SC,29164,Monetta Town of,974,990,45003
SC,29164,New Ellenton-cpw,6071,16,45003
SC,29164,New Holland Water District,309,50,45003
SC,29164,Oakhill S/d,243,36,45003
SC,29164,Perry Town of,701,4,45003
SC,29164,Salley Town of,465,63,45003
SC,29164,Talatha Water District,1737,145,45003
SC,29164,Trolley Run Station Development,1598,14,45003
SC,29401,Burbage Brothers Mobile Home Park (sc1060063),158,1,45019
SC,29401,Dewees Utilities (sc1050011),43,758,45019
SC,29401,Jericho Trailer Park,95,2,45019
SC,29401,Sullivans Island Town of,2243,756,45019
SC,29401,Wa Burbage Trailer Park 1,74,0,45019
SC,29401,Windwood Farm Home (sc1070963),33,872,45019
SC,29440,Andrews Town of,3895,443,45043
SC,29440,Browns Ferry Water Company,2479,1000,45043
SC,29440,Gcwsd Carvers Bay (sc2220013),2885,833,45043
SC,29440,Gcwsd Garden City Point (sc2220011),1868,1337,45043
SC,29440,Gcwsd Kilsock Water System,4352,918,45043
SC,29440,Gcwsd Plantersville System,1121,869,45043
SC,29440,Gcwsd Red Hill,726,1162,45043
SC,29440,GCWSD Waccamaw Neck,38364,1964,45043
SC,29440,Gcwsd Wedgefield Plantation,1104,763,45043
SC,29440,Georgetown City of,9245,268,45043
SC,29511,Bucksport Water Company,15297,1771,45051
SC,29511,City of Conway,23595,1296,45051
SC,29511,City of Myrtle Beach,50920,1264,45051
SC,29511,Conway Rural,10823,1541,45051
SC,29511,Grand Strand Water and Sewer Authority,172016,1484,45051
SC,29511,Gsw&sa-myrtle Beach (sc2620009),25,838,45051
SC,29511,Lakewood Campground,4364,843,45051
SC,29511,Little River WSA,22256,1418,45051
SC,29511,Loris City of,3613,1447,45051
SC,29511,North Myrtle Beach,29872,1300,45051
SC,29511,Ocean Lakes Ltd,6243,1121,45051
SC,29512,Bennettsville City of,9070,943,45069
SC,29512,Clio Town of,733,74,45069
SC,29512,Marlboro Water Company,4588,225,45069
SC,29512,Mccoll Town of,2213,118,45069
SC,29512,Wallace Water Company,2928,194,45069
SC,29519,Gsw&sa-marion City of,8331,536,45067
SC,29519,Gsw&sa-nichols Town of,633,635,45067
SC,29519,Marco Rural Water Company,15082,965,45067
SC,29519,Mullins City of,6715,480,45067
SC,29525,Dillon City of,6244,1421,45069
SC,29525,Lake View Town of,1183,266,45069
SC,29525,Latta Town of,1968,257,45069
SC,29525,Trico Water Company,15717,203,45069
SC,29611,Electric City Utilities,38594,807,45045
SC,29611,Easley Combined Util,29967,1371,45045
SC,29611,Powdersville Water District,35000,1359,45045
SC,29611,Clemson,17953,909,45045
SC,29611,West Anderson WD,15563,1104,45045
SC,29611,Hammond WD,14058,993,45045
SC,29611,Six Mile WD,13553,467,45045
SC,29620,Abbeville City of,5324,1030,45001
SC,29620,Calhoun Falls Town of,2300,1023,45001
SC,29620,Colony East II,23,20,45001
SC,29620,Bgwc Purdy Shores,268,916,45001
SC,29620,Donalds-due West WSA (sc0120001),5200,1877,45001
SC,29620,McCormick County Water & Sewer Authority,8500,1376,45001
SC,29620,McCormick CPW,2042,1139,45001
