Utility name,City,People served,Zip
Greenlawn Condos,Springfield,Population served: 190,43010
Honeycreek Village Mobile Home Park Public Water System,New Carlisle,Population served: 225,43010
La Hacienda Apartments,Springfield,Population served: 150,43010
Lawrenceville Village Public Water System,Springfield,Population served: 302,43010
New Carlisle City Public Water System,New Carlisle,"Population served: 5,735",43010
North Hampton Village Public Water System,North Hampton,Population served: 490,43010
Park Terrace Mobile Home Park,Dayton,Population served: 100,43010
Rolling Terrace Mobile Home Park,Troy,Population served: 100,43010
South Charleston Village Public Water System,South Charleston,"Population served: 1,660",43010
"South Vienna, Village of",South Vienna,Population served: 565,43010
Columbus Public Water System,"Columbus, OH","Population served:1,159,817",43016
Westerville City PWS,"Westerville, OH","Population served:38,000",43016
Mansfield City,"Mansfield, OH","Population served:51,000",43019
Shelby City,"Shelby, OH","Population served:9,317",43019
Ontario City,"Ontario, OH","Population served:6,225",43019
Lexington Village,"Lexington, OH","Population served:4,320",43019
Camp Wissalohican Water System,London,Population served: 30,43029
Choctaw Utilities Inc.,London,"Population served: 2,000",43029
Cordles Mobile Home Park,London,Population served: 40,43029
Greentree Mobile Home Park,Galloway,Population served: 170,43029
London City Public Water System,London,"Population served: 8,871",43029
Mount Sterling Village Public Water System,Mount Sterling,"Population served: 1,860",43029
Odrc-london Correctional,Columbus,"Population served: 5,769",43029
Picket Fences Mobile Home Community,West Jefferson,Population served: 27,43029
Plain City Village Public Water System,Plain City,"Population served: 4,235",43029
Plumwood Mobile Home Park,Columbus,Population served: 96,43029
Rosedale Bible Institute,Irwin,Population served: 110,43029
South Solon Village Public Water System,South Solon,Population served: 395,43029
Spring Valley Mobile Home Park,London,Population served: 96,43029
Suburbans Community Mobile Home Park,Columbus,Population served: 655,43029
West Jefferson Village Public Water System,West Jefferson,"Population served: 4,331",43029
Lancaster City PWS,"Lancaster, OH","Population served:40,400",43046
Pickerington City PWS,"Pickerington, OH","Population served:19,316",43046
Fairfield County Utilities PWS,"Carroll, OH","Population served:12,882",43046
Gahanna City PWS,"Gahanna, OH","Population served:33,323",43054
Zanesville PWS,"Zanesville, OH","Population served:29,381",43056
Muskingum County Water and Sewer,"Zanesville, OH","Population served:10,788",43056
Belle Center Village Public Water System,Belle Center,Population served: 834,43060
Bellefontaine City PWS,Bellefontaine,"Population served: 13,370",43060
Cottonwood Enterprises,Belle Center,Population served: 20,43060
Degraff Village Public Water System,Degraff,"Population served: 1,215",43060
Heartland of Indian Lake - Rc,Lakeview,Population served: 53,43060
Holiday Shores Mobile Home Park Public Water System,Lakeview,Population served: 67,43060
Lakeridge Resorts Inc. Mobile Home Park,Huntsville,Population served: 40,43060
Lakeview Village Public Water System,Lakeview,"Population served: 1,072",43060
Mountainview Mobile Village,Urbana,Population served: 300,43060
Quincy Village Public Water System,Quincy,Population served: 706,43060
Rushsylvania Village Public Water System,Rushsylvania,Population served: 516,43060
Russells Point Village Public Water System,Russells Point,"Population served: 1,605",43060
Tammis Mobile Village Ltd. Public Water System,Belle Center,Population served: 98,43060
West Liberty Village Public Water System,West Liberty,"Population served: 1,800",43060
West Mansfield Village Public Water System,West Mansfield,Population served: 700,43060
Bexley City PWS,"Bexley, OH","Population served:13,650",43062
Aqua Ohio - Blacklick,Westerville,"Population served: 8,984",43065
Aqua Ohio - Huber Ridge Public Water System,Westerville,"Population served: 6,950",43065
Aqua Ohio - Lake Darby,Westerville,"Population served: 4,557",43065
Aqua Ohio - Timberbrook Pw,Westerville,Population served: 865,43065
Aqua Ohio - Worthington Hills Public Water System,Westerville,"Population served: 3,112",43065
Canal Winchester City Public Water System,Canal Winchester,"Population served: 7,101",43065
Community Gardens Mobile Home Park,Grove City,Population served: 74,43065
Enchanted Acres Mobile Home Park,Columbus,Population served: 750,43065
Groveport Public Water System,Groveport,"Population served: 3,562",43065
Leonard Park Public Water System,Columbus,Population served: 266,43065
Lockbourne Village Public Water System,Lockbourne,Population served: 275,43065
Mount Air Improvement Corporation,Columbus,Population served: 142,43065
Obetz Satellite 1 Public Water System,Obetz,Population served: 192,43065
Obetz Satellite 2 Public Water System,Obetz,"Population served: 1,150",43065
Obetz Satellite 6 Public Water System,Obetz,Population served: 73,43065
Obetz Village Public Water System,Obetz,"Population served: 3,822",43065
Pleasant Acres Mobile Home Park,Newark,Population served: 217,43065
Ponderosa Estates Mobile Home Park,Hillliard,Population served: 216,43065
Sanitary District #4,Columbus,"Population served: 8,575",43065
Timberlake Water System,Columbus,"Population served: 1,600",43065
New Lexington,"New Lexington, OH","Population served:5,161",43076
Bainbridge Village Public Water System,Bainbridge,Population served: 900,43101
Chillicothe City PWS,Chillicothe,"Population served: 21,899",43101
Chillicothe Correctional Institute,Chillicothe,"Population served: 9,000",43101
Clarksburg Village Public Water System,Clarksburg,Population served: 455,43101
Frankfort Village Public Water System,Frankfort,"Population served: 1,010",43101
Kingston Village Public Water System,Kingston,"Population served: 1,032",43101
Queen City Court Mobile Home Park,Chillicothe,Population served: 150,43101
Ross County Water Company Inc. PWS,Chillicothe,"Population served: 34,625",43101
Circleville City PWS,"Circleville, OH","Population served:13,444",43102
Earnhart Hill Water District PWS,"Circleville, OH","Population served:10,251",43102
Fayette County-culpepper Subdivision,Washington Court House,Population served: 258,43106
I-71 & Sr-35 Public Water System,Washington Court House,Population served: 50,43106
Jeffersonville Village Public Water System,Jeffersonville,"Population served: 1,280",43106
Ranch of Opportunity Public Water System,Dayton,Population served: 90,43106
Village of Bloomingburg,Bloomingburg,Population served: 850,43106
Washington Court House PWS,Washington Court House,"Population served: 14,100",43106
"Logan, City of","Logan, OH","Population served:6,704",43107
Carbon Hill Water Association,Carbon Hill,Population served: 910,43111
"Laurelville, Vlg of",Laurelville,Population served: 575,43111
Logan Hills Mobile Home Park,Sugar Grove,Population served: 35,43111
Murray City Village Public Water System,Murray City,Population served: 449,43111
Old Straitsville-rockbridge,Logan,Population served: 425,43111
Scenic Hills Estates,Logan,Population served: 32,43111
Skyline Trailer Court,Logan,Population served: 78,43111
Amanda Village Public Water System,Amanda,Population served: 737,43112
Baltimore Village Public Water System,Baltimore,"Population served: 2,966",43112
Bremen Village,Bremen,"Population served: 1,350",43112
Brookdale Mobile Home Park,Lancaster,Population served: 60,43112
Buckeye Beach Marina Mobile Home Park,Thornville,Population served: 240,43112
Carroll Village Public Water System,Carroll,Population served: 524,43112
Colony Village Mobile Home Park,Lancaster,Population served: 75,43112
Greenfield Township Water District,Carroll,Population served: 870,43112
Heartland/fairfield Care,Pleasantville,Population served: 190,43112
Lithopolis Village Public Water System,Lithopolis,"Population served: 1,200",43112
Little Walnut Water Treatment Facility,Carroll,"Population served: 1,428",43112
Millersport Village Public Water System,Millersport,"Population served: 4,030",43112
Odrc-southeastern Correctional Institute,Lancaster,"Population served: 1,880",43112
Pleasantville Village Public Water System,Pleasantville,Population served: 960,43112
Rushville Village Public Water System,Rushville,Population served: 357,43112
Rustic Ridge Mobile Home Park,Circleville,Population served: 450,43112
Sugar Grove Village Public Water System,Sugar Grove,Population served: 426,43112
Thurston Village Public Water System,Thurston,Population served: 604,43112
Ashville Village Public Water System,Ashville,"Population served: 4,097",43113
Carvel Manor Mobile Home Park,Ashville,Population served: 148,43113
Commercial Point Village,Commercial Point,"Population served: 3,497",43113
Darbyville Village Public Water System,Williamsport,Population served: 293,43113
Foxlair Farms Mobile Home Park Inc.,Columbus,Population served: 400,43113
Johnson Mobile Home Park,Orient,Population served: 57,43113
New Holland Village Public Water System,New Holland,Population served: 801,43113
Odrc-pickaway Correction Public Water System,Orient,"Population served: 3,703",43113
South Bloomfield Village Public Water System,South Bloomfield,"Population served: 1,900",43113
Sunset Mobile Home Park,Mount Sterling,Population served: 45,43113
Twin Pines Mobile Home Park,Lockbourne,Population served: 75,43113
Village of Orient,Circleville,Population served: 128,43113
Wagon Wheel Mobile Home,Columbus,Population served: 118,43113
Whispering Pines Mobile Home Park,Mt Sterling,Population served: 62,43113
Williamsport Village Public Water System,Williamsport,"Population served: 1,038",43113
Oak Hills Mobile Home Park,"Pittsford, NY",Population served:850,43123
Southern Perry County-Countyngo,"Corning, OH","Population served:4,029",43138
Old Straitsville Water Association,"Logan, OH","Population served:3,377",43138
Crooksville,"Crooksville, OH","Population served:2,534",43138
Hamden Village Public Water System,Hamden,Population served: 970,43152
Mcarthur Village Public Water System,Mcarthur,"Population served: 2,400",43152
Zaleski Village Public Water System,Zaleski,Population served: 485,43152
Greene County. - Northwest Reg. Water,"Xenia, OH","Population served:37,403",43153
Fairborn Public Water System,"Fairborn, OH","Population served:32,352",43153
Xenia City PWS,"Xenia, OH","Population served:26,000",43153
Wright State University,"Dayton, OH","Population served:21,243",43153
Wright-Patterson AFB Area A PWS,"Wright Patterson Afb, OH","Population served:16,551",43153
Wright-Patterson AFB Area B PWS,"Wright Patterson Afb, OH","Population served:11,034",43153
Bellbrook Water Works,"Bellbrook, OH","Population served:9,475",43153
By Way Mobile Home Park,"Farmington Hills, MI",Population served:150,43224
Aqua Ohio - Marion,Marion,"Population served: 41,925",43302
Bucyrus City,Bucyrus,"Population served: 12,362",43302
Crawford County Swr District No. 2 Public Water System,Bucyrus,"Population served: 1,015",43302
Crestline City Public Water System,Crestline,"Population served: 5,088",43302
Galion City,Galion,"Population served: 10,175",43302
La Rue Village Public Water System,La Rue,Population served: 803,43302
Lakeview Manor Mobile Home Park,Akron,Population served: 150,43302
Oakridge Estates,Marion,Population served: 230,43302
Ada Village,Ada,"Population served: 5,952",43310
Alger Village Public Water System,Alger,Population served: 860,43310
Dunkirk Village Public Water System,Dunkirk,Population served: 875,43310
Forest Village,Forest,"Population served: 1,488",43310
Kenton City,Kenton,"Population served: 8,360",43310
Mcguffey Village Public Water System,Mcguffey,Population served: 501,43310
Mount Victory Village,Mount Victory,Population served: 627,43310
Aqua Ohio - Tiffin,Tiffin,"Population served: 17,963",43316
Arcadia Village Water,Arcadia,Population served: 594,43316
Arlington Village Water,Arlington,"Population served: 1,500",43316
Attica Village,Attica,"Population served: 1,148",43316
Bettsville Village,Bettsville,Population served: 661,43316
Bloomville Village Public Water System,Bloomville,Population served: 956,43316
Brook Park Estates Mobile Home Park Public Water System,Tiffin,Population served: 90,43316
Carey Village Public Water System,Carey,"Population served: 3,674",43316
Findlay City,Findlay,"Population served: 41,202",43316
Fostoria City,Fostoria,"Population served: 13,441",43316
Fostoria Mobile Estates,Circleville,Population served: 36,43316
Green Meadow Mobile Home Park - Hancock County,Findlay,Population served: 33,43316
Green Springs Village,Green Springs,"Population served: 1,247",43316
Hopewell Estates Mobile Home Park,Bucyrus,Population served: 75,43316
Mccomb Village,Mccomb,"Population served: 1,700",43316
Mount Blanchard Village,Mt Blanchard,Population served: 481,43316
Nevada Village Public Water System,Nevada,Population served: 749,43316
Newell Company,East Liverpool,"Population served: 1,377",43316
Rawson Village Water,Rawson,Population served: 560,43316
Republic Village,Republic,Population served: 550,43316
Sycamore Village Public Water System,Sycamore,Population served: 914,43316
Upper Sandusky City,Upper Sandusky,"Population served: 6,596",43316
Vanlue Village,Vanlue,Population served: 368,43316
Cridersville Village,Criderville,"Population served: 1,852",43331
Lakeside Estates Mobile Home Park,Covington,Population served: 45,43331
Minster Village,Minster,"Population served: 2,810",43331
New Bremen Village,New Bremen,"Population served: 2,978",43331
New Knoxville Village,New Knoxville,Population served: 879,43331
St Marys City,St. Marys,"Population served: 10,001",43331
Wapakoneta City,Wapakoneta,"Population served: 10,867",43331
Waynesfield Village,Waynesfield,Population served: 847,43331
Sidney City PWS,"Sidney, OH","Population served:21,229",43343
Bowling Green City,Bowling Green,"Population served: 31,216",43402
Bradner Village Water,Bradner,Population served: 985,43402
Five Point Mobile Home Park,Maumee,Population served: 50,43402
Grand Rapids Village,Grand Rapids,"Population served: 1,500",43402
Lafferty Leisure Village,Perrysburg,Population served: 40,43402
Maurers Mobile Home Park,Bowling Green,Population served: 190,43402
North Baltimore Village,North Baltimore,"Population served: 3,361",43402
Northwestern W and SD - Toledo Svce Area,Bowling Green,"Population served: 15,600",43402
Northwestern W and SD -weston,Bowling Green,"Population served: 1,539",43402
Northwestern W and Sd- Portage,Bowling Green,"Population served: 3,395",43402
Northwestern W and Sd-middleton Township,Bowling Green,"Population served: 1,989",43402
Northwestern W and Sd-wtln 200,Bowling Green,"Population served: 8,445",43402
Otterbein-portage Vly Retirement Center,Pemberville,Population served: 414,43402
Pemberville Village Water,Pemberville,"Population served: 1,360",43402
Perrysburg City Water,Perrysburg,"Population served: 27,000",43402
Tontogany Village Water,Tontogany,Population served: 552,43402
Twin Maples Mobile Home Park,Gibsonburg,Population served: 45,43402
Village Green Mobile Home Park,Perrysburg,Population served: 318,43402
Wagoner Home Rentals Public Water System,Millbury,Population served: 76,43402
Wayne Village Water,Wayne,Population served: 864,43402
Apollo Mobile Home Park,Oak Harbor,Population served: 35,43406
Clyde City,Clyde,"Population served: 6,325",43406
Fremont City,Fremont,"Population served: 16,677",43406
Gibsonburg Village Public Water System,Gibsonburg,"Population served: 2,506",43406
Lindsey Village Water,Lindsey,Population served: 446,43406
Shorewood Village Subdivision,Fremont,Population served: 359,43406
Woodville Village,Woodville,"Population served: 2,135",43406
Carroll Water and Sewer,Oak Harbor,"Population served: 2,288",43408
Elmore Village Public Water System,Elmore,"Population served: 1,410",43408
Genoa Village Public Water System,Genoa,"Population served: 2,800",43408
Green Valley Mobile Home Park,Elmore,Population served: 36,43408
Greenwood Mobile Home Park,Port Clinton,Population served: 115,43408
Marblehead Village,Marblehead,Population served: 903,43408
Oak Harbor Village,Oak Harbor,"Population served: 4,615",43408
Ottawa County Regional Water District,Port Clinton,"Population served: 17,348",43408
Port Clinton City Public Water System,Port Clinton,"Population served: 6,056",43408
Put-in-bay Village,Put-in-bay,Population served: 700,43408
City of Toledo,Toledo,"Population served: 360,000",43412
Maumee City,Maumee,"Population served: 14,227",43412
Oregon City,Oregon,"Population served: 20,291",43412
Sylvania City,Sylvania,"Population served: 21,444",43412
Waterville City,Waterville,"Population served: 5,520",43412
Whispering Winds Mobile Home Community,Toledo,Population served: 90,43412
Whitehouse Village,Whitehouse,"Population served: 4,149",43412
Erie County Huron East District,Sandusky,"Population served: 1,640",43438
Erie County Huron South District,Sandusky,"Population served: 1,088",43438
Erie County Margaretta District,Sandusky,"Population served: 8,324",43438
Erie County Perkins District,Sandusky,"Population served: 27,192",43438
Erie County Vermilion District,Sandusky,"Population served: 1,468",43438
Erie County Vermilion Water District,Sandusky,Population served: 88,43438
Huron City,Huron,"Population served: 7,075",43438
Kelleys Island Village,Kelleys Island,"Population served: 1,000",43438
Milan Village Public Water System,Milan,"Population served: 1,359",43438
Northern Ohio Rural Water - Nw District,Collins,"Population served: 5,954",43438
Sandusky City,Sandusky,"Population served: 25,793",43438
Vermilion City,Vermiliion,"Population served: 10,594",43438
Aqua Ohio - Norlick,Mentor,Population served: 345,43501
Aqua Ohio - Seneca,Mentor,Population served: 750,43501
Bryan Municipal Utilities,Bryan,"Population served: 8,545",43501
Edgerton Village,Edgerton,"Population served: 2,012",43501
Edon Village,Edon,Population served: 980,43501
Montpelier Village,Montpelier,"Population served: 4,374",43501
North Pine Estates,Toledo,Population served: 50,43501
Pioneer Village,Pioneer,"Population served: 1,380",43501
Stryker Village,Stryker,"Population served: 1,335",43501
West Unity Village,West Unity,"Population served: 1,671",43501
Williams Co/hillside Country Living,Bryan,Population served: 256,43501
Napoleon City,"Napoleon, OH","Population served:8,749",43502
Wauseon City,"Wauseon, OH","Population served:7,303",43502
Archbold Village,"Archbold, OH","Population served:5,724",43502
Delta Village,Delta,"Population served: 3,518",43504
Fayette Village,Fayette,"Population served: 1,340",43504
Lyons Village,Lyons,Population served: 600,43504
Northeast Water System,Wauseon,"Population served: 1,223",43504
Swancreek Water District 1,Delta,Population served: 112,43504
Swancreek Water District 2,Delta,Population served: 972,43504
Swanton Village,Swanton,"Population served: 3,690",43504
Ayersville Water and Sewer District,Defiance,"Population served: 1,610",43506
Brunersburg Water District - Airport,Defiance,Population served: 40,43506
Brunersburg Water District - Brunersburg,Defiance,Population served: 500,43506
Brunersburg Water District - Evansport,Defiance,Population served: 268,43506
Brunersburg Water District - Tinora,Defiance,Population served: 850,43506
Christi Water System Inc.,Defiance,Population served: 483,43506
Defiance City,Defiance,"Population served: 16,494",43506
Hicksville Village,Hicksville,"Population served: 3,581",43506
Ney Village Water,Ney,Population served: 354,43506
Sherwood Village Water,Sherwood,Population served: 827,43506
Deshler Village,Deshler,"Population served: 1,899",43510
Florida Village,Napoleon,Population served: 350,43510
Hamler Village,Hamler,Population served: 575,43510
Henry County Regional Water & Sewer District - Co. Rd. P,Napoleon,Population served: 54,43510
Henry County Regional Water & Sewer District - Mcclure,Napoleon,Population served: 861,43510
Henry County Regional Wsd- Sr 108,Napoleon,Population served: 267,43510
Holgate Village,Holgate,"Population served: 1,150",43510
Lhs Maumee Youth Center,Toledo,Population served: 56,43510
Liberty Center Village,Liberty Center,"Population served: 1,180",43510
Malinta Village,Malinta,Population served: 325,43510
Ottawa Village,"Ottawa, OH","Population served:4,803",43512
Columbus Grove Village,"Columbus Grove, OH","Population served:2,137",43516
Antwerp Village Water,Antwerp,"Population served: 1,736",43526
Country Inn Enhanced Living Center,Paulding,Population served: 34,43526
Oakwood Village Water,Oakwood,Population served: 608,43526
Paulding Village,Paulding,"Population served: 3,605",43526
Payne Village,Payne,"Population served: 1,150",43526
Dresden Public Water System,Dresden,"Population served: 2,000",43701
Dunfalls Association Inc.,Duncan Falls,Population served: 266,43701
Frazeysburg Public Water System,Frazeysburg,"Population served: 1,326",43701
Greenlawn Estates Mobile Home Park,Richmond,Population served: 200,43701
Maysville Regional Water,White Cottage,"Population served: 6,540",43701
New Concord Public Water System,New Concord,"Population served: 2,491",43701
Philo,Philo,"Population served: 1,050",43701
Roseville Public Water System,Roseville,"Population served: 1,852",43701
South Zanesville Public Water System,South Zanesville,"Population served: 2,800",43701
Caldwell Village Public Water System,Caldwell,"Population served: 7,550",43711
Clear Water Corporation,Sarahsville,"Population served: 3,024",43711
Noble County Water Authority Public Water System,Belle Valley,Population served: 927,43711
Noble Water Company,Belle Valley,Population served: 830,43711
Pure Water Corporation,Caldwell,"Population served: 1,989",43711
Pure Water System 2 Public Water System,Caldwell,Population served: 279,43711
Barnesville,Barnesville,"Population served: 6,500",43713
Bellaire Public Water System,Bellaire,"Population served: 4,278",43713
Belmont County Sanitary District 3 PWS,Bellaire,"Population served: 24,387",43713
Belmont County Sewer District 1b Public Water System,St Clairsville,"Population served: 1,873",43713
Belmont Public Water System,Belmont,Population served: 475,43713
Bethesda Public Water System,Bethesda,"Population served: 1,362",43713
Bridgeport Public Water System,Bridgeport,"Population served: 2,830",43713
Flushing Village Public Water System,Flushing,Population served: 879,43713
Holloway Public Water System,Holloway,Population served: 360,43713
Martins Ferry Public Water System,Martins Ferry,"Population served: 6,800",43713
Morristown Public Water System,Morristown,Population served: 299,43713
Powhatan Point Public Water System,Powhatan Point,"Population served: 1,807",43713
Shadyside Public Water System,Shadyside,"Population served: 3,689",43713
St. Clairsville City Public Water System,St.clairsville,"Population served: 5,184",43713
York Township Water Authority Public Water System,Powhatan Point,Population served: 481,43713
Bedford Meadows,Toledo,Population served: 156,43716
Clarington Village Public Water System,Clarington,Population served: 384,43716
Monroe Water District,Laings,"Population served: 4,491",43716
Ohio and Lee Township Water Authority,Hannibal,"Population served: 2,025",43716
Switzer Water Association,Clarington,"Population served: 1,493",43716
Switzerland of Ohio Water,Jerusalem,"Population served: 2,500",43716
Woodsfield Village Public Water System,Woodsfield,"Population served: 2,598",43716
Chesterhill Village Public Water System,Chesterhill,Population served: 823,43720
Malta Village Public Water System,Malta,Population served: 671,43720
Mcconnelsville Village,Mcconnelsville,"Population served: 1,780",43720
Morgan Meigsville - Sr 376 Public Water System,Mcconnelsville,Population served: 68,43720
Morgan Meigsville - West Malta Public Water System,Mcconnelsville,Population served: 520,43720
Morgan Meigsville Rural,Mcconnelsville,Population served: 700,43720
Stockport Village Public Water System,Stockport,Population served: 540,43720
Woodland Hills Estates II,Zanesville,Population served: 70,43720
Byesville,Byesville,"Population served: 4,615",43722
City of Cambridge,Cambridge,"Population served: 10,635",43722
Guernsey County Water Department,Cambridge,"Population served: 9,981",43722
"Pleasant City, Village of",Pleasant City,Population served: 900,43722
Quaker City,Quaker City,Population served: 875,43722
Western Guernsey Regional Water District,Cambridge,"Population served: 3,184",43722
Albany Village Public Water System,Albany,Population served: 828,43728
Amesville Public Water System,Amesville,Population served: 255,43728
Athens County Buchtel Water,Athens,Population served: 840,43728
"Athens County, The Plains S.d. 1 Public Water System",The Plains,"Population served: 3,276",43728
Athens PWS,Athens,"Population served: 24,024",43728
Bishopville Water and Sewer District,Glouster,"Population served: 1,154",43728
Bishopville Water and Sewer District 2 Public Water System,Glouster,Population served: 196,43728
Burr Oak Regional Water District,Glouster,Population served: 761,43728
Chauncey,Chauncey,"Population served: 1,428",43728
Coolville Village Public Water System,Coolville,Population served: 859,43728
Glouster Public Water System,Glouster,"Population served: 1,791",43728
Jacksonville Village Public Water System,Jacksonville,Population served: 481,43728
Le-ax Regional Water District PWS,Athens,"Population served: 19,311",43728
Nelsonville Public Water System,Nelsonville,"Population served: 5,816",43728
Sunday Creek Valley Water Public Water System,Millfield,"Population served: 5,373",43728
Trimble Village Public Water System,Trimble,Population served: 480,43728
"Corning, Village of",Corning,Population served: 583,43730
Glenford Village Public Water System,Glenford,Population served: 179,43730
Junction City,Junction City,Population served: 819,43730
"New Straitsville, Village of",New Straitsville,Population served: 838,43730
Northern Perry County water #1,New Lexington,"Population served: 1,946",43730
Northern Perry County water #2,New Lexington,"Population served: 1,196",43730
Oakdale Water District,Glouster,Population served: 250,43730
Portersville East Branch Water Company,Malta,"Population served: 2,250",43730
Roberts Trailer Park,Thornville,Population served: 50,43730
"Shawnee, Village of",Shawnee,Population served: 605,43730
Somerset Village of,Village Of Somerset,"Population served: 1,480",43730
Southern Perry County irish Ridge,Corning,Population served: 98,43730
Southern Perry County-buckingham,Corning,Population served: 59,43730
Southern Perry County-hemlock,Corning,Population served: 305,43730
Southern Perry County-millertown,Corning,Population served: 146,43730
Village of Thornville,Thornville,Population served: 991,43730
Baltic Village Public Water System,Baltic,Population served: 743,43749
Bolivar Village Public Water System,Bolivar,Population served: 994,43749
"Cherry Ridge Waterworks, Ltd.",Sugarcreek,Population served: 95,43749
Dover City PWS,Dover,"Population served: 12,826",43749
Gnadenhutten Public Water System,Gnadenhutten,"Population served: 1,300",43749
Midvale Village Public Water System,Midvale,"Population served: 2,376",43749
New Philadelphia City PWS,New Philadelphia,"Population served: 17,288",43749
