Utility name,City,People served,Zip
St. Johnsbury Center F D 1,St Johnsbury Ctr,Population served: 370,05042
St. Johnsbury Water System,St Johnsbury,"Population served: 5,000",05042
Sutton Water System,Sutton,Population served: 185,05042
West Burke Housing,West Burke,Population served: 40,05042
Wheelock Fire District 1,Lyndon Ctr,Population served: 50,05042
Brattleboro Water Department,"Brattleboro, VT","Population served:12,200",05101
Winhall Stratton F D 1,"Stratton Mountain, VT","Population served:6,200",05101
Bellows Falls Water Department,"Bellows Falls, VT","Population served:3,700",05101
Chimney Hill,"Wilmington, VT","Population served:2,580",05101
Wilmington Water District,"Wilmington, VT","Population served:1,400",05101
Applegate Apartments,Bennington,Population served: 273,05152
Arlington Water Department,Arlington,"Population served: 1,250",05152
Bennington College,East Arlington,"Population served: 1,000",05152
Bennington Water Department,Bennington,"Population served: 13,250",05152
Bromley Water Company,Manchester Center,"Population served: 4,300",05152
Dorset Community Housing,Tunbridge,Population served: 50,05152
Dorset Fire District 1,Dorset,Population served: 530,05152
East Dorset Fire District 1,East Dorset,Population served: 192,05152
East Mountain Mobile Home Park,Bennington,Population served: 76,05152
Evergreen Mobile Home Park,Pownal,Population served: 50,05152
Intervale At Stratton,Bondville,Population served: 241,05152
Lampman Water System,Pownal,Population served: 133,05152
Leisure Lodge Corporation,Stratton Mtn,Population served: 75,05152
Manchester Mobile Home Park,Dorset,Population served: 100,05152
Manchester Water Department,Manchester Center,"Population served: 4,140",05152
Mountain View Court,Montpelier,Population served: 53,05152
North Bennington Water Department,Sunderland,"Population served: 1,700",05152
Ormsby Hill Water System,Manchester,Population served: 52,05152
Piper Ridge Condominium,Stratton Mountain,Population served: 362,05152
Pownal Fire District 2,Pownal,Population served: 400,05152
Pownal Fire District 3,Arlington,Population served: 60,05152
"Readsboro, Town of",Readsboro,Population served: 375,05152
Royal Pine Villa,Pepperell,Population served: 100,05152
Shaftsbury Water System,Shaftsbury,Population served: 950,05152
Village At Eagle Rise,Arlington,Population served: 63,05152
Willows Mobile Home Park,Arlington,Population served: 63,05152
Champlain Water District,"South Burlington, VT","Population served:70,000",05401
Burlington Department Public Works Water Div,"Burlington, VT","Population served:42,000",05401
South Burlington City Water System,"So Burlington, VT","Population served:15,296",05401
Essex Town Water System,"Essex Jct, VT","Population served:9,734",05401
Essex Jct Water Department,"Essex Junction, VT","Population served:9,331",05401
Alburgh Fire District 1,Alburgh,Population served: 87,05440
South Alburgh Fire District 2,Alburgh,Population served: 150,05440
Alburgh Village Water System,Alburgh,Population served: 576,05440
Grand Isle Consolidated Water District,Grand Isle,"Population served: 1,493",05440
Grand Isle Fire District 4,Grand Isle,"Population served: 1,063",05440
North Hero Water System,North Hero,"Population served: 2,750",05440
South Hero Fire District 4,South Hero,Population served: 760,05440
Bakersfield Fire District 1,Bakersfield,Population served: 446,05441
Colonial Estates Homeowners Association,Fairfax,Population served: 79,05441
Dairy Center,Enosburg Falls,Population served: 109,05441
East Berkshire Fire District 1,Enosburg,Population served: 184,05441
East Fairfield Fire District 1,E Fairfield,Population served: 184,05441
Eastfield Condominium Association Inc.,Milton,Population served: 63,05441
Enosburg Falls Water System,Enosburg Falls,"Population served: 1,700",05441
Fairfax Fire District 1,Fairfax,Population served: 80,05441
Fairfax Heights Water Cooperative,Fairfax,Population served: 100,05441
Fairfax Water Department,Fairfax,"Population served: 1,550",05441
Fairfield Fire District 2,Fairfield,Population served: 126,05441
Franklin Water System,Franklin,Population served: 400,05441
Georgia Station,Georgia,Population served: 120,05441
Homestead Acres Mobile Home Park,St Albans,Population served: 81,05441
Montgomery Water System,Richford,Population served: 530,05441
Rhodeside Acres,Milton,Population served: 65,05441
Richford Water System,Richford,"Population served: 1,700",05441
Sheldon Water System,Sheldon,Population served: 480,05441
South Georgia Fire District,Georgia,Population served: 460,05441
St Albans Water Department,St Albans,"Population served: 9,956",05441
Sunset Terrace Estates,St Albans,Population served: 45,05441
Swanton Village Water,Swanton,"Population served: 2,986",05441
Cambridge Village Water,Cambridge,Population served: 262,05442
Covered Bridge Highland,Stowe,Population served: 40,05442
Elmore Water District,Elmore,Population served: 32,05442
Hyde Park Fire District 1,N Hyde Park,Population served: 275,05442
Hyde Park Water System,Hyde Park,Population served: 462,05442
Jeffersonville Water System,Jeffersonville,Population served: 700,05442
Johnson Village Water Department,Johnson,"Population served: 1,350",05442
Mansfield View Water Corporation,Stowe,Population served: 121,05442
Morristown Corner Water Corporation,Morrisville,Population served: 150,05442
Morrisville Water and Light,Morrisville,"Population served: 2,935",05442
Mountain View Mobile Home Park,East Hardwick,Population served: 75,05442
Mountainside Resort,Stowe,Population served: 240,05442
Notchbrook Condominium,Stowe,Population served: 201,05442
Notchbrook III,Stowe,Population served: 39,05442
Pinecrest Mobile Home Park,South Burlington,Population served: 139,05442
River Road Apartments,Stowe,Population served: 50,05442
Smugglers Notch Water System,Jeffersonville,"Population served: 2,960",05442
Sterling View Senior Mobile Home Park,Morrisville,Population served: 290,05442
Stowe F D 2 Gold Brook Circle,Waterbury,Population served: 86,05442
Stowe Fire District 4,Stowe,Population served: 120,05442
Stowe Water Department,Stowe,"Population served: 3,250",05442
Topnotch,Stowe,Population served: 350,05442
Waterville Fire District 1,Waterville,Population served: 84,05442
Bristol Water Department,Bristol,"Population served: 1,985",05443
Brookside Mobile Home Park,Vergennes,Population served: 135,05443
East Middlebury Fd 1,East Middlebury,Population served: 642,05443
Kilbourn Mobile Home Park,Vergennes,Population served: 118,05443
Lazy Brook Mobile Home Park,Vergennes,Population served: 205,05443
Lindale Mobile Home Park,Vergennes,Population served: 179,05443
Middlebury Water Department,Middlebury,"Population served: 5,806",05443
Otter Creek Mobile Home Park,Vergennes,Population served: 180,05443
Starksboro Village Water Co-op,Starksboro,Population served: 350,05443
Tri Town Water District,Bridport,"Population served: 3,800",05443
Vergennes Panton Water District,Vergennes,"Population served: 5,300",05443
Whiting Water Corporation,Whiting,Population served: 61,05443
,,Population served: 0,05443
Winooski Water Department,"Winooski, VT","Population served:8,500",05444
Colchester Fire District 2,"Colchester, VT","Population served:8,300",05444
Colchester Fire District 3,"Colchester, VT","Population served:7,733",05444
Williston Water Department,"Williston, VT","Population served:7,690",05444
Shelburne Water Department,"Shelburne, VT","Population served:5,764",05444
Barre City Water System,"Barre, VT","Population served:14,000",05602
Montpelier Water System,"Montpelier, VT","Population served:8,700",05602
Edward Farrar Utility District,"Waterbury, VT","Population served:6,003",05602
Northfield Water Department,"Northfield, VT","Population served:5,145",05602
Mountain Water Company,"Warren, VT","Population served:2,400",05602
Rutland City Water Department,"Rutland, VT","Population served:18,500",05701
Brandon Fire District 1,"Brandon, VT","Population served:3,865",05701
Fair Haven Water Department,"Fair Haven, VT","Population served:3,076",05701
West Rutland Town,"West Rutland, VT","Population served:2,400",05701
Poultney Water Department,"Poultney, VT","Population served:2,400",05701
Proctor Water Department,"Proctor, VT","Population served:2,000",05701
Castleton Fire District 1,"Castleton, VT","Population served:1,940",05701
Pittsford Florence Water Department,"Pittsford, VT","Population served:1,923",05701
Mountain Green Condominium,"Woodstock, VT","Population served:1,300",05701
Wallingford Fire District 1,"Wallingford, VT",Population served:956,05701
Quechee Central,"White River Jct, VT","Population served:2,262",05767
Albany Water System,Albany,Population served: 200,05820
Alpine Haven,Montgomery Ctr,Population served: 250,05820
Barton Water System,Barton,Population served: 950,05820
Coventry Fire District 1,Coventry,Population served: 251,05820
Craftsbury Fire District 2,Craftsbury Common,Population served: 420,05820
Derby Center Water System,Derby,"Population served: 1,400",05820
Derby Mobile Home Park,Montpelier,Population served: 265,05820
Greensboro Bend Fire District #2,Greensboro Bend,Population served: 71,05820
Greensboro Fire District 1,Greensboro,Population served: 551,05820
Holbrook Bay Commons,Troy,Population served: 95,05820
Irasburg Fd #1,Irasburg,Population served: 200,05820
Jay Peak Subdivision II,Jay,Population served: 66,05820
Jay Peak Water System,Jay,"Population served: 6,740",05820
Maple Lane Nursing Home,Orleans,Population served: 181,05820
Newport Center Water System,Newport Center,Population served: 330,05820
Newport City Water System,Newport,"Population served: 4,766",05820
North Troy Water System,North Troy,Population served: 860,05820
Orleans Water System,Orleans,Population served: 846,05820
Shattuck Hill Mobile Home Park,Lyndonville,Population served: 129,05820
Troy Water System,North Troy,Population served: 315,05820
Union House Nursing Home,Glover,Population served: 56,05820
Westfield Fire District 1,Westfield,Population served: 120,05820
Aqua Haven,East Haven,Population served: 150,05824
Bloomfield Water System,Brunswick,Population served: 50,05824
Brighton Water System,Island Pond,"Population served: 1,782",05824
Canaan Fire District #2,Canaan,Population served: 350,05824
Canaan Fire District 1,Canaan,Population served: 970,05824
Guildhall Water System,Guildhall,Population served: 136,05824
Lunenburg Fire District 1,Lunenburg,Population served: 250,05824
Lunenburg Fire District 2,Lunenburg,Population served: 400,05824
North Concord LLC,Belmont,Population served: 60,05824
