Utility name,City,People served,Zip
Alvord Municipal Water Supply,Alvord,Population served: 196,57005
Baltic,Baltic,"Population served: 1,089",57005
Brandon,Brandon,"Population served: 8,785",57005
Colton,Colton,Population served: 687,57005
Crooks,Crooks,"Population served: 1,269",57005
Dell Rapids,Dell Rapids,"Population served: 3,708",57005
Doon Water Supply,Doon,Population served: 577,57005
Garretson,Garretson,"Population served: 1,166",57005
George Water Supply,George,"Population served: 1,088",57005
Hartford,Hartford,"Population served: 2,634",57005
Humboldt,Humboldt,Population served: 589,57005
Inwood Water Supply,Inwood,Population served: 814,57005
Larchwood Water Supply,Larchwood,Population served: 866,57005
Lester Water Supply,Lester,Population served: 295,57005
Lewis and Clark Regional Water System,Vermillion,Population served: 0,57005
Little Rock Water Supply,Little Rock,Population served: 461,57005
Lyon-sioux Rural Water System-big Sioux,Rock Rapids,"Population served: 1,330",57005
Lyon-sioux Rural Water System-boyden,Rock Rapids,Population served: 557,57005
Lyon-sioux Rural Water System-doon,Rock Rapids,"Population served: 1,640",57005
Lyon-sioux Rural Water System-rock Rapids,Rock Rapids,"Population served: 1,067",57005
Pine Lake Hills,Sioux Falls,Population served: 320,57005
Rock Rapids Municipal Water Works,Rock Rapids,"Population served: 2,574",57005
Sioux Falls,Sioux Falls,"Population served: 158,800",57005
Skyline Heights,Sioux Falls,Population served: 126,57005
Valley Springs,Valley Springs,Population served: 759,57005
Valley View Estates,Sioux Falls,Population served: 205,57005
Aurora,Aurora,Population served: 532,57006
Brookings Municipal Utilities,Brookings,"Population served: 22,298",57006
Colman,Colman,Population served: 594,57006
Egan,Egan,Population served: 278,57006
Elkton,Elkton,Population served: 736,57006
Flandreau,Flandreau,"Population served: 2,341",57006
Kingbrook I Rural Water System,Arlington,"Population served: 4,078",57006
Newdale Colony,Elkton,Population served: 72,57006
Pleasant Valley Colony,Flandreau,Population served: 104,57006
Red Willow Colony,White,Population served: 78,57006
Southbrook Estates,Brookings,Population served: 75,57006
Trent,Trent,Population served: 232,57006
University Estates,Brookings,Population served: 150,57006
Volga,Volga,"Population served: 1,768",57006
White,White,Population served: 485,57006
Aurora,Aurora,Population served: 532,57007
Brookings Municipal Utilities,Brookings,"Population served: 22,298",57007
Elkton,Elkton,Population served: 736,57007
Kingbrook I Rural Water System,Arlington,"Population served: 4,078",57007
Newdale Colony,Elkton,Population served: 72,57007
Red Willow Colony,White,Population served: 78,57007
Southbrook Estates,Brookings,Population served: 75,57007
University Estates,Brookings,Population served: 150,57007
Volga,Volga,"Population served: 1,768",57007
White,White,Population served: 485,57007
Alcester,Alcester,Population served: 807,57010
Beresford,Beresford,"Population served: 2,005",57010
Clay Rural Water System/south Union,Wakonda,Population served: 965,57010
Dakota Dunes Cid,Dakota Dunes,"Population served: 2,750",57010
Elk Point,Elk Point,"Population served: 1,963",57010
Jefferson,Jefferson,Population served: 547,57010
North Sioux City,North Sioux City,"Population served: 2,530",57010
Vermillion,Vermillion,"Population served: 10,571",57010
Wakonda,Wakonda,Population served: 321,57010
Bridgewater,Bridgewater,Population served: 492,57012
Canistota,Canistota,Population served: 656,57012
Montrose,Montrose,Population served: 483,57012
Salem,Salem,"Population served: 1,347",57012
Spencer,Spencer,Population served: 154,57012
Canton,Canton,"Population served: 3,057",57013
Harrisburg,Harrisburg,"Population served: 4,300",57013
Hudson,Hudson,Population served: 296,57013
Lennox,Lennox,"Population served: 2,111",57013
Tea,Tea,"Population served: 4,500",57013
Worthing,Worthing,Population served: 877,57013
Canton,Canton,"Population served: 3,057",57014
Centerville,Centerville,Population served: 882,57014
Chancellor,Chancellor,Population served: 264,57014
Harrisburg,Harrisburg,"Population served: 4,300",57014
Hudson,Hudson,Population served: 296,57014
Hurley,Hurley,Population served: 415,57014
Lennox,Lennox,"Population served: 2,111",57014
Marion,Marion,Population served: 784,57014
Parker,Parker,"Population served: 1,022",57014
Tea,Tea,"Population served: 4,500",57014
Vermillion,Vermillion,"Population served: 10,571",57014
Viborg,Viborg,Population served: 782,57014
Wakonda,Wakonda,Population served: 321,57014
Worthing,Worthing,Population served: 877,57014
Baltic,Baltic,"Population served: 1,089",57015
Brandon,Brandon,"Population served: 8,785",57015
Centerville,Centerville,Population served: 882,57015
Chancellor,Chancellor,Population served: 264,57015
Colton,Colton,Population served: 687,57015
Crooks,Crooks,"Population served: 1,269",57015
Dell Rapids,Dell Rapids,"Population served: 3,708",57015
Garretson,Garretson,"Population served: 1,166",57015
Hartford,Hartford,"Population served: 2,634",57015
Humboldt,Humboldt,Population served: 589,57015
Hurley,Hurley,Population served: 415,57015
Lewis and Clark Regional Water System,Vermillion,Population served: 0,57015
Marion,Marion,Population served: 784,57015
Parker,Parker,"Population served: 1,022",57015
Pine Lake Hills,Sioux Falls,Population served: 320,57015
Sioux Falls,Sioux Falls,"Population served: 158,800",57015
Skyline Heights,Sioux Falls,Population served: 126,57015
Valley Springs,Valley Springs,Population served: 759,57015
Valley View Estates,Sioux Falls,Population served: 205,57015
Viborg,Viborg,Population served: 782,57015
Baltic,Baltic,"Population served: 1,089",57016
Brandon,Brandon,"Population served: 8,785",57016
Chester Sanitary District,Egan,Population served: 363,57016
Colton,Colton,Population served: 687,57016
Crooks,Crooks,"Population served: 1,269",57016
Dell Rapids,Dell Rapids,"Population served: 3,708",57016
Garretson,Garretson,"Population served: 1,166",57016
Hartford,Hartford,"Population served: 2,634",57016
Humboldt,Humboldt,Population served: 589,57016
Kingbrook III Rural Water System,Arlington,"Population served: 2,738",57016
Lewis and Clark Regional Water System,Vermillion,Population served: 0,57016
Madison,Madison,"Population served: 6,474",57016
Nunda,Nunda,Population served: 43,57016
Pine Lake Hills,Sioux Falls,Population served: 320,57016
Ramona,Ramona,Population served: 174,57016
Sioux Falls,Sioux Falls,"Population served: 158,800",57016
Skyline Heights,Sioux Falls,Population served: 126,57016
Valley Springs,Valley Springs,Population served: 759,57016
Valley View Estates,Sioux Falls,Population served: 205,57016
Wentworth,Egan,Population served: 171,57016
Chester Sanitary District,Egan,Population served: 363,57017
Colman,Colman,Population served: 594,57017
Egan,Egan,Population served: 278,57017
Flandreau,Flandreau,"Population served: 2,341",57017
Kingbrook III Rural Water System,Arlington,"Population served: 2,738",57017
Madison,Madison,"Population served: 6,474",57017
Nunda,Nunda,Population served: 43,57017
Pleasant Valley Colony,Flandreau,Population served: 104,57017
Ramona,Ramona,Population served: 174,57017
Trent,Trent,Population served: 232,57017
Wentworth,Egan,Population served: 171,57017
Baltic,Baltic,"Population served: 1,089",57018
Brandon,Brandon,"Population served: 8,785",57018
Chester Sanitary District,Egan,Population served: 363,57018
Colton,Colton,Population served: 687,57018
Crooks,Crooks,"Population served: 1,269",57018
Dell Rapids,Dell Rapids,"Population served: 3,708",57018
Garretson,Garretson,"Population served: 1,166",57018
Hartford,Hartford,"Population served: 2,634",57018
Humboldt,Humboldt,Population served: 589,57018
Kingbrook III Rural Water System,Arlington,"Population served: 2,738",57018
Lewis and Clark Regional Water System,Vermillion,Population served: 0,57018
Madison,Madison,"Population served: 6,474",57018
Nunda,Nunda,Population served: 43,57018
Pine Lake Hills,Sioux Falls,Population served: 320,57018
Ramona,Ramona,Population served: 174,57018
Sioux Falls,Sioux Falls,"Population served: 158,800",57018
Skyline Heights,Sioux Falls,Population served: 126,57018
Valley Springs,Valley Springs,Population served: 759,57018
Valley View Estates,Sioux Falls,Population served: 205,57018
Wentworth,Egan,Population served: 171,57018
Baltic,Baltic,"Population served: 1,089",57020
Brandon,Brandon,"Population served: 8,785",57020
Colton,Colton,Population served: 687,57020
Crooks,Crooks,"Population served: 1,269",57020
Dell Rapids,Dell Rapids,"Population served: 3,708",57020
Garretson,Garretson,"Population served: 1,166",57020
Hartford,Hartford,"Population served: 2,634",57020
Humboldt,Humboldt,Population served: 589,57020
Lewis and Clark Regional Water System,Vermillion,Population served: 0,57020
Pine Lake Hills,Sioux Falls,Population served: 320,57020
Sioux Falls,Sioux Falls,"Population served: 158,800",57020
Skyline Heights,Sioux Falls,Population served: 126,57020
Valley Springs,Valley Springs,Population served: 759,57020
Valley View Estates,Sioux Falls,Population served: 205,57020
Canton,Canton,"Population served: 3,057",57021
Centerville,Centerville,Population served: 882,57021
Chancellor,Chancellor,Population served: 264,57021
Harrisburg,Harrisburg,"Population served: 4,300",57021
Hudson,Hudson,Population served: 296,57021
Hurley,Hurley,Population served: 415,57021
Lennox,Lennox,"Population served: 2,111",57021
Marion,Marion,Population served: 784,57021
Parker,Parker,"Population served: 1,022",57021
Tea,Tea,"Population served: 4,500",57021
Viborg,Viborg,Population served: 782,57021
Worthing,Worthing,Population served: 877,57021
Baltic,Baltic,"Population served: 1,089",57022
Brandon,Brandon,"Population served: 8,785",57022
Colman,Colman,Population served: 594,57022
Colton,Colton,Population served: 687,57022
Crooks,Crooks,"Population served: 1,269",57022
Dell Rapids,Dell Rapids,"Population served: 3,708",57022
Egan,Egan,Population served: 278,57022
Flandreau,Flandreau,"Population served: 2,341",57022
Garretson,Garretson,"Population served: 1,166",57022
Hartford,Hartford,"Population served: 2,634",57022
Humboldt,Humboldt,Population served: 589,57022
Lewis and Clark Regional Water System,Vermillion,Population served: 0,57022
Pine Lake Hills,Sioux Falls,Population served: 320,57022
Pleasant Valley Colony,Flandreau,Population served: 104,57022
Sioux Falls,Sioux Falls,"Population served: 158,800",57022
Skyline Heights,Sioux Falls,Population served: 126,57022
Trent,Trent,Population served: 232,57022
Valley Springs,Valley Springs,Population served: 759,57022
Valley View Estates,Sioux Falls,Population served: 205,57022
Colman,Colman,Population served: 594,57024
Egan,Egan,Population served: 278,57024
Flandreau,Flandreau,"Population served: 2,341",57024
Pleasant Valley Colony,Flandreau,Population served: 104,57024
Trent,Trent,Population served: 232,57024
Alcester,Alcester,Population served: 807,57025
Beresford,Beresford,"Population served: 2,005",57025
Clay Rural Water System/south Union,Wakonda,Population served: 965,57025
Dakota Dunes Cid,Dakota Dunes,"Population served: 2,750",57025
Elk Point,Elk Point,"Population served: 1,963",57025
Jefferson,Jefferson,Population served: 547,57025
North Sioux City,North Sioux City,"Population served: 2,530",57025
Brookings Municipal Utilities,"Brookings, SD","Population served:22,298",57026
Lincoln-pipestone Rural Water System,"Lake Benton, MN","Population served:13,644",57026
Pipestone,"Pipestone, MN","Population served:4,273",57026
Kingbrook I Rural Water System,"Arlington, SD","Population served:4,078",57026
Flandreau,"Flandreau, SD","Population served:2,341",57026
Canton,Canton,"Population served: 3,057",57027
Harrisburg,Harrisburg,"Population served: 4,300",57027
Hudson,Hudson,Population served: 296,57027
Lennox,Lennox,"Population served: 2,111",57027
Tea,Tea,"Population served: 4,500",57027
Worthing,Worthing,Population served: 877,57027
Colman,Colman,Population served: 594,57028
Egan,Egan,Population served: 278,57028
Flandreau,Flandreau,"Population served: 2,341",57028
Pleasant Valley Colony,Flandreau,Population served: 104,57028
Trent,Trent,Population served: 232,57028
Centerville,Centerville,Population served: 882,57029
Chancellor,Chancellor,Population served: 264,57029
Freeman,Freeman,"Population served: 1,306",57029
Hurley,Hurley,Population served: 415,57029
Marion,Marion,Population served: 784,57029
Menno,Menno,Population served: 608,57029
Parker,Parker,"Population served: 1,022",57029
Parkston,Parkston,"Population served: 1,508",57029
Tripp,Tripp,Population served: 647,57029
Viborg,Viborg,Population served: 782,57029
Baltic,Baltic,"Population served: 1,089",57030
Beaver Creek,Beaver Creek,Population served: 297,57030
Brandon,Brandon,"Population served: 8,785",57030
Colton,Colton,Population served: 687,57030
Crooks,Crooks,"Population served: 1,269",57030
Dell Rapids,Dell Rapids,"Population served: 3,708",57030
Garretson,Garretson,"Population served: 1,166",57030
Hardwick,Hardwick,Population served: 198,57030
Hartford,Hartford,"Population served: 2,634",57030
Hills,Hills,Population served: 685,57030
Humboldt,Humboldt,Population served: 589,57030
Kenneth,Kenneth,Population served: 56,57030
Lewis and Clark Regional Water System,Vermillion,Population served: 0,57030
Luverne,Luverne,"Population served: 4,688",57030
Magnolia,Magnolia,Population served: 214,57030
Pine Lake Hills,Sioux Falls,Population served: 320,57030
Rock County Rural Water System,Luverne,"Population served: 2,256",57030
Sioux Falls,Sioux Falls,"Population served: 158,800",57030
Skyline Heights,Sioux Falls,Population served: 126,57030
Steen,Steen,Population served: 180,57030
Valley Springs,Valley Springs,Population served: 759,57030
Valley View Estates,Sioux Falls,Population served: 205,57030
Country Acres Mobile Home Park,Yankton,Population served: 70,57031
East Winds Court Inc.,Mission Hill,Population served: 180,57031
Gayville,Gayville,Population served: 407,57031
Lesterville,Lesterville,Population served: 127,57031
Mission Hill,Mission Hill,Population served: 177,57031
Northern Lights Mobile Home Park,Yankton,Population served: 57,57031
Timberland Park,Yankton,Population served: 140,57031
Utica,Utica,Population served: 65,57031
Vermillion,Vermillion,"Population served: 10,571",57031
Volin,Volin,Population served: 161,57031
Wakonda,Wakonda,Population served: 321,57031
Yankton,Yankton,"Population served: 14,700",57031
Canton,Canton,"Population served: 3,057",57032
Harrisburg,Harrisburg,"Population served: 4,300",57032
Hudson,Hudson,Population served: 296,57032
Lennox,Lennox,"Population served: 2,111",57032
Tea,Tea,"Population served: 4,500",57032
Worthing,Worthing,Population served: 877,57032
Baltic,Baltic,"Population served: 1,089",57033
Brandon,Brandon,"Population served: 8,785",57033
Colton,Colton,Population served: 687,57033
Crooks,Crooks,"Population served: 1,269",57033
Dell Rapids,Dell Rapids,"Population served: 3,708",57033
Garretson,Garretson,"Population served: 1,166",57033
Hartford,Hartford,"Population served: 2,634",57033
Humboldt,Humboldt,Population served: 589,57033
Lewis and Clark Regional Water System,Vermillion,Population served: 0,57033
Pine Lake Hills,Sioux Falls,Population served: 320,57033
Sioux Falls,Sioux Falls,"Population served: 158,800",57033
Skyline Heights,Sioux Falls,Population served: 126,57033
Valley Springs,Valley Springs,Population served: 759,57033
Valley View Estates,Sioux Falls,Population served: 205,57033
Alcester,Alcester,Population served: 807,57034
Alton Municipal Water Department,Alton,"Population served: 1,246",57034
Beresford,Beresford,"Population served: 2,005",57034
Boyden Municipal Water Supply,Boyden,Population served: 712,57034
Canton,Canton,"Population served: 3,057",57034
Clay Rural Water System/south Union,Wakonda,Population served: 965,57034
Dakota Dunes Cid,Dakota Dunes,"Population served: 2,750",57034
Elk Point,Elk Point,"Population served: 1,963",57034
Granville Water Supply,Granville,Population served: 314,57034
Harrisburg,Harrisburg,"Population served: 4,300",57034
Hawarden Water Supply,Hawarden,"Population served: 2,546",57034
Hospers Municipal Water Department,Hospers,Population served: 706,57034
Hudson,Hudson,Population served: 296,57034
Hull Water Supply,Hull,"Population served: 2,185",57034
Ireton Water Supply,Ireton,Population served: 615,57034
Jefferson,Jefferson,Population served: 547,57034
Lennox,Lennox,"Population served: 2,111",57034
Matlock Water Supply,Rock Rapids,Population served: 87,57034
Maurice Municipal Water Supply,Maurice,Population served: 275,57034
North Sioux City,North Sioux City,"Population served: 2,530",57034
Orange City Municipal Water Department,Orange City,"Population served: 6,004",57034
Rock Valley Rural Water District,Rock Valley,"Population served: 2,165",57034
Rock Valley Water Supply,Rock Valley,"Population served: 3,354",57034
Rural Water System #1,Hospers,"Population served: 3,237",57034
Sioux Center Municipal Water Department,Sioux Center,"Population served: 7,050",57034
Southern Sioux County Rural Water,Ireton,"Population served: 4,542",57034
Tea,Tea,"Population served: 4,500",57034
Worthing,Worthing,Population served: 877,57034
Baltic,Baltic,"Population served: 1,089",57035
Brandon,Brandon,"Population served: 8,785",57035
Bridgewater,Bridgewater,Population served: 492,57035
Canistota,Canistota,Population served: 656,57035
Colton,Colton,Population served: 687,57035
Crooks,Crooks,"Population served: 1,269",57035
Dell Rapids,Dell Rapids,"Population served: 3,708",57035
Garretson,Garretson,"Population served: 1,166",57035
Hartford,Hartford,"Population served: 2,634",57035
Humboldt,Humboldt,Population served: 589,57035
Lewis and Clark Regional Water System,Vermillion,Population served: 0,57035
Montrose,Montrose,Population served: 483,57035
Pine Lake Hills,Sioux Falls,Population served: 320,57035
Salem,Salem,"Population served: 1,347",57035
Sioux Falls,Sioux Falls,"Population served: 158,800",57035
Skyline Heights,Sioux Falls,Population served: 126,57035
Spencer,Spencer,Population served: 154,57035
Valley Springs,Valley Springs,Population served: 759,57035
Valley View Estates,Sioux Falls,Population served: 205,57035
Centerville,Centerville,Population served: 882,57036
Chancellor,Chancellor,Population served: 264,57036
Hurley,Hurley,Population served: 415,57036
Marion,Marion,Population served: 784,57036
Parker,Parker,"Population served: 1,022",57036
Viborg,Viborg,Population served: 782,57036
Centerville,Centerville,Population served: 882,57037
Chancellor,Chancellor,Population served: 264,57037
Country Acres Mobile Home Park,Yankton,Population served: 70,57037
East Winds Court Inc.,Mission Hill,Population served: 180,57037
Gayville,Gayville,Population served: 407,57037
Hurley,Hurley,Population served: 415,57037
Lesterville,Lesterville,Population served: 127,57037
Marion,Marion,Population served: 784,57037
Mission Hill,Mission Hill,Population served: 177,57037
Northern Lights Mobile Home Park,Yankton,Population served: 57,57037
Parker,Parker,"Population served: 1,022",57037
Timberland Park,Yankton,Population served: 140,57037
Utica,Utica,Population served: 65,57037
Vermillion,Vermillion,"Population served: 10,571",57037
Viborg,Viborg,Population served: 782,57037
Volin,Volin,Population served: 161,57037
Wakonda,Wakonda,Population served: 321,57037
Yankton,Yankton,"Population served: 14,700",57037
Alcester,Alcester,Population served: 807,57038
Beresford,Beresford,"Population served: 2,005",57038
Clay Rural Water System/south Union,Wakonda,Population served: 965,57038
Dakota Dunes Cid,Dakota Dunes,"Population served: 2,750",57038
Elk Point,Elk Point,"Population served: 1,963",57038
Jefferson,Jefferson,Population served: 547,57038
North Sioux City,North Sioux City,"Population served: 2,530",57038
Canton,Canton,"Population served: 3,057",57039
Centerville,Centerville,Population served: 882,57039
Chancellor,Chancellor,Population served: 264,57039
Harrisburg,Harrisburg,"Population served: 4,300",57039
Hudson,Hudson,Population served: 296,57039
Hurley,Hurley,Population served: 415,57039
Lennox,Lennox,"Population served: 2,111",57039
Marion,Marion,Population served: 784,57039
Parker,Parker,"Population served: 1,022",57039
Tea,Tea,"Population served: 4,500",57039
Viborg,Viborg,Population served: 782,57039
Worthing,Worthing,Population served: 877,57039
Avon,Avon,Population served: 590,57040
Country Acres Mobile Home Park,Yankton,Population served: 70,57040
East Winds Court Inc.,Mission Hill,Population served: 180,57040
Gayville,Gayville,Population served: 407,57040
Lesterville,Lesterville,Population served: 127,57040
Maxwell Colony,Scotland,Population served: 200,57040
Mission Hill,Mission Hill,Population served: 177,57040
Northern Lights Mobile Home Park,Yankton,Population served: 57,57040
Scotland,Scotland,Population served: 841,57040
Springfield,Springfield,"Population served: 1,989",57040
Tabor,Tabor,Population served: 423,57040
Timberland Park,Yankton,Population served: 140,57040
Tyndall,Tyndall,"Population served: 1,067",57040
Utica,Utica,Population served: 65,57040
Volin,Volin,Population served: 161,57040
Yankton,Yankton,"Population served: 14,700",57040
Baltic,Baltic,"Population served: 1,089",57041
Brandon,Brandon,"Population served: 8,785",57041
Colton,Colton,Population served: 687,57041
Crooks,Crooks,"Population served: 1,269",57041
Dell Rapids,Dell Rapids,"Population served: 3,708",57041
Garretson,Garretson,"Population served: 1,166",57041
Hartford,Hartford,"Population served: 2,634",57041
Humboldt,Humboldt,Population served: 589,57041
Lewis and Clark Regional Water System,Vermillion,Population served: 0,57041
Pine Lake Hills,Sioux Falls,Population served: 320,57041
Sioux Falls,Sioux Falls,"Population served: 158,800",57041
Skyline Heights,Sioux Falls,Population served: 126,57041
Valley Springs,Valley Springs,Population served: 759,57041
Valley View Estates,Sioux Falls,Population served: 205,57041
Baltic,Baltic,"Population served: 1,089",57042
Brandon,Brandon,"Population served: 8,785",57042
Bridgewater,Bridgewater,Population served: 492,57042
Canistota,Canistota,Population served: 656,57042
Chester Sanitary District,Egan,Population served: 363,57042
Colton,Colton,Population served: 687,57042
Crooks,Crooks,"Population served: 1,269",57042
Dell Rapids,Dell Rapids,"Population served: 3,708",57042
Garretson,Garretson,"Population served: 1,166",57042
Hartford,Hartford,"Population served: 2,634",57042
Humboldt,Humboldt,Population served: 589,57042
Kingbrook III Rural Water System,Arlington,"Population served: 2,738",57042
Lewis and Clark Regional Water System,Vermillion,Population served: 0,57042
Madison,Madison,"Population served: 6,474",57042
Montrose,Montrose,Population served: 483,57042
Nunda,Nunda,Population served: 43,57042
Pine Lake Hills,Sioux Falls,Population served: 320,57042
Ramona,Ramona,Population served: 174,57042
Salem,Salem,"Population served: 1,347",57042
Sioux Falls,Sioux Falls,"Population served: 158,800",57042
Skyline Heights,Sioux Falls,Population served: 126,57042
Spencer,Spencer,Population served: 154,57042
Valley Springs,Valley Springs,Population served: 759,57042
Valley View Estates,Sioux Falls,Population served: 205,57042
Wentworth,Egan,Population served: 171,57042
Bridgewater,Bridgewater,Population served: 492,57043
Canistota,Canistota,Population served: 656,57043
Centerville,Centerville,Population served: 882,57043
Chancellor,Chancellor,Population served: 264,57043
Freeman,Freeman,"Population served: 1,306",57043
Hurley,Hurley,Population served: 415,57043
Marion,Marion,Population served: 784,57043
Menno,Menno,Population served: 608,57043
Montrose,Montrose,Population served: 483,57043
Parker,Parker,"Population served: 1,022",57043
Parkston,Parkston,"Population served: 1,508",57043
Salem,Salem,"Population served: 1,347",57043
Spencer,Spencer,Population served: 154,57043
Tripp,Tripp,Population served: 647,57043
Viborg,Viborg,Population served: 782,57043
Centerville,Centerville,Population served: 882,57045
Chancellor,Chancellor,Population served: 264,57045
Country Acres Mobile Home Park,Yankton,Population served: 70,57045
East Winds Court Inc.,Mission Hill,Population served: 180,57045
Freeman,Freeman,"Population served: 1,306",57045
Gayville,Gayville,Population served: 407,57045
Hurley,Hurley,Population served: 415,57045
Lesterville,Lesterville,Population served: 127,57045
Marion,Marion,Population served: 784,57045
Menno,Menno,Population served: 608,57045
Mission Hill,Mission Hill,Population served: 177,57045
Northern Lights Mobile Home Park,Yankton,Population served: 57,57045
Parker,Parker,"Population served: 1,022",57045
Parkston,Parkston,"Population served: 1,508",57045
Timberland Park,Yankton,Population served: 140,57045
Tripp,Tripp,Population served: 647,57045
Utica,Utica,Population served: 65,57045
Viborg,Viborg,Population served: 782,57045
Volin,Volin,Population served: 161,57045
Yankton,Yankton,"Population served: 14,700",57045
Country Acres Mobile Home Park,Yankton,Population served: 70,57046
East Winds Court Inc.,Mission Hill,Population served: 180,57046
Gayville,Gayville,Population served: 407,57046
Lesterville,Lesterville,Population served: 127,57046
Mission Hill,Mission Hill,Population served: 177,57046
Northern Lights Mobile Home Park,Yankton,Population served: 57,57046
Timberland Park,Yankton,Population served: 140,57046
Utica,Utica,Population served: 65,57046
Volin,Volin,Population served: 161,57046
Yankton,Yankton,"Population served: 14,700",57046
Bridgewater,Bridgewater,Population served: 492,57047
Canistota,Canistota,Population served: 656,57047
Centerville,Centerville,Population served: 882,57047
Chancellor,Chancellor,Population served: 264,57047
Hurley,Hurley,Population served: 415,57047
Marion,Marion,Population served: 784,57047
Montrose,Montrose,Population served: 483,57047
Parker,Parker,"Population served: 1,022",57047
Salem,Salem,"Population served: 1,347",57047
Spencer,Spencer,Population served: 154,57047
Viborg,Viborg,Population served: 782,57047
Baltic,Baltic,"Population served: 1,089",57048
Brandon,Brandon,"Population served: 8,785",57048
Bridgewater,Bridgewater,Population served: 492,57048
Canistota,Canistota,Population served: 656,57048
Chester Sanitary District,Egan,Population served: 363,57048
Colton,Colton,Population served: 687,57048
Crooks,Crooks,"Population served: 1,269",57048
Dell Rapids,Dell Rapids,"Population served: 3,708",57048
Garretson,Garretson,"Population served: 1,166",57048
Hartford,Hartford,"Population served: 2,634",57048
Humboldt,Humboldt,Population served: 589,57048
Kingbrook III Rural Water System,Arlington,"Population served: 2,738",57048
Lewis and Clark Regional Water System,Vermillion,Population served: 0,57048
Madison,Madison,"Population served: 6,474",57048
Montrose,Montrose,Population served: 483,57048
Nunda,Nunda,Population served: 43,57048
Pine Lake Hills,Sioux Falls,Population served: 320,57048
Ramona,Ramona,Population served: 174,57048
Salem,Salem,"Population served: 1,347",57048
Sioux Falls,Sioux Falls,"Population served: 158,800",57048
Skyline Heights,Sioux Falls,Population served: 126,57048
Spencer,Spencer,Population served: 154,57048
Valley Springs,Valley Springs,Population served: 759,57048
Valley View Estates,Sioux Falls,Population served: 205,57048
Wentworth,Egan,Population served: 171,57048
Alcester,Alcester,Population served: 807,57049
Beresford,Beresford,"Population served: 2,005",57049
Clay Rural Water System/south Union,Wakonda,Population served: 965,57049
Dakota Dunes Cid,Dakota Dunes,"Population served: 2,750",57049
Elk Point,Elk Point,"Population served: 1,963",57049
Jefferson,Jefferson,Population served: 547,57049
North Sioux City,North Sioux City,"Population served: 2,530",57049
Chester Sanitary District,Egan,Population served: 363,57050
Kingbrook III Rural Water System,Arlington,"Population served: 2,738",57050
Madison,Madison,"Population served: 6,474",57050
Nunda,Nunda,Population served: 43,57050
Ramona,Ramona,Population served: 174,57050
Wentworth,Egan,Population served: 171,57050
Arlington,Arlington,Population served: 915,57051
Badger,Badger,Population served: 107,57051
Canova,Canova,Population served: 105,57051
