Utility name,City,People served,Zip
Vineyard City,Vineyard,"Population served: 14,492",84059
Vivian Park Homeowners,Provo,Population served: 365,84059
Center Creek Water System,Heber City,Population served: 200,84060
Country Estates Mobile Home Park,Wallsburg,Population served: 200,84060
Echo Mutual Water System,Echo,Population served: 70,84060
Hideout Town Water System,Hideout,Population served: 900,84060
Hoytsville Pipe Water Company,Coalville,Population served: 440,84060
North Village Special Service District,Heber City,"Population served: 1,025",84060
,,Population served: 0,84060
Echo Mutual Water System,Echo,Population served: 70,84061
Hoytsville Pipe Water Company,Coalville,Population served: 440,84061
,,Population served: 0,84061
Hobble Creek Haven Development,Springville,Population served: 151,84062
Spring Lake,Payson,Population served: 475,84062
Utah State Hospital,Provo,Population served: 800,84062
Vineyard City,Vineyard,"Population served: 14,492",84062
Vivian Park Homeowners,Provo,Population served: 365,84062
Ballard Water Improvement District,Ballard,"Population served: 1,005",84063
Jensen Water Improvement District,Jensen,"Population served: 1,375",84063
Johnson Water District - Independence,Roosevelt,Population served: 138,84063
Pine Meadows PUD,South Jordan,Population served: 224,84063
Vernal City Water System,Vernal,"Population served: 11,000",84063
Bluffdale Water System,Bluffdale,"Population served: 15,400",84065
Cottonwood Coves Inc.,Murray,Population served: 250,84065
Draper City Water System,Draper,"Population served: 17,500",84065
Hobble Creek Haven Development,Springville,Population served: 151,84065
South Jordan City,South Jordan,"Population served: 57,067",84065
Spring Lake,Payson,Population served: 475,84065
Utah State Hospital,Provo,Population served: 800,84065
Va Medical Center Slc,Salt Lake City,"Population served: 5,550",84065
Vineyard City,Vineyard,"Population served: 14,492",84065
Vivian Park Homeowners,Provo,Population served: 365,84065
Webb Well Water Users,Bluffdale,Population served: 250,84065
Ballard Water Improvement District,Ballard,"Population served: 1,005",84066
Cedarview Montwell Special Service District,Roosevelt,Population served: 402,84066
Duchesne Company Water Conservancy District,Roosevelt,Population served: 0,84066
Duchesne County Upper Country Water Improvement District,Altamont,"Population served: 2,100",84066
Duchesne Water System,Duchesne,"Population served: 1,900",84066
East Duchesne Culinary Water Improvement District,Duchesne,Population served: 600,84066
Jensen Water Improvement District,Jensen,"Population served: 1,375",84066
Johnson Water District - Independence,Roosevelt,Population served: 138,84066
Pine Meadows PUD,South Jordan,Population served: 224,84066
Pinion Forest Ssd,Duchesne,Population served: 640,84066
South Duchesne Culinary Water,Duchesne,Population served: 525,84066
Tabiona Town Water System,Tabiona,Population served: 350,84066
Vernal City Water System,Vernal,"Population served: 11,000",84066
Huntsville Town Water System,Huntsville,Population served: 750,84067
Pole Patch Water System,North Ogden,Population served: 66,84067
South Ogden City Water System,Ogden,"Population served: 17,000",84067
Uintah Town Water System,Uintah,"Population served: 1,300",84067
Washington Terrace City Water System,Washington Terrace,"Population served: 9,200",84067
Waypoint Academy,Huntsville,Population served: 50,84067
West Haven Special Service District,West Haven,"Population served: 2,000",84067
West Warren -warren Improvement District,Ogden,"Population served: 1,040",84067
Wildwood Water Llc,Ogden,Population served: 32,84067
Erda Acres Water Company,Tooele,Population served: 950,84069
Ophir Canyon Water Assocation,Ophir,Population served: 101,84069
Oquirrh Mountain Water Company,Tooele,"Population served: 1,506",84069
Wendover City Water System,Wendover,"Population served: 1,400",84069
Jordan Valley Water Conservancy District,"West Jordan, UT","Population served:82,500",84070
Midvale City Water System,"Midvale, UT","Population served:33,000",84070
West Jordan City Water System,"West Jordan, UT","Population served:113,699",84070
South Jordan City,"South Jordan, UT","Population served:57,067",84070
Draper City Water System,"Draper, UT","Population served:17,500",84070
White City WID,"Sandy, UT","Population served:15,800",84070
Erda Acres Water Company,Tooele,Population served: 950,84071
Ophir Canyon Water Assocation,Ophir,Population served: 101,84071
Oquirrh Mountain Water Company,Tooele,"Population served: 1,506",84071
Wendover City Water System,Wendover,"Population served: 1,400",84071
Cedarview Montwell Special Service District,Roosevelt,Population served: 402,84072
Duchesne Company Water Conservancy District,Roosevelt,Population served: 0,84072
Duchesne County Upper Country Water Improvement District,Altamont,"Population served: 2,100",84072
Duchesne Water System,Duchesne,"Population served: 1,900",84072
East Duchesne Culinary Water Improvement District,Duchesne,Population served: 600,84072
Pinion Forest Ssd,Duchesne,Population served: 640,84072
South Duchesne Culinary Water,Duchesne,Population served: 525,84072
Tabiona Town Water System,Tabiona,Population served: 350,84072
Cedarview Montwell Special Service District,Roosevelt,Population served: 402,84073
Duchesne Company Water Conservancy District,Roosevelt,Population served: 0,84073
Duchesne County Upper Country Water Improvement District,Altamont,"Population served: 2,100",84073
Duchesne Water System,Duchesne,"Population served: 1,900",84073
East Duchesne Culinary Water Improvement District,Duchesne,Population served: 600,84073
Pinion Forest Ssd,Duchesne,Population served: 640,84073
South Duchesne Culinary Water,Duchesne,Population served: 525,84073
Tabiona Town Water System,Tabiona,Population served: 350,84073
Erda Acres Water Company,Tooele,Population served: 950,84074
Ophir Canyon Water Assocation,Ophir,Population served: 101,84074
Oquirrh Mountain Water Company,Tooele,"Population served: 1,506",84074
Wendover City Water System,Wendover,"Population served: 1,400",84074
Boyer Hill Military Housing,Hill AFB,"Population served: 3,300",84075
Kaysville City Water System,Kaysville,"Population served: 27,300",84075
Mutton Hollow Improvement District,Kaysville,Population served: 740,84075
Sunset City Water System,Sunset,"Population served: 5,300",84075
Weber Basin Job Corps,Ogden,Population served: 230,84075
Ballard Water Improvement District,Ballard,"Population served: 1,005",84076
Jensen Water Improvement District,Jensen,"Population served: 1,375",84076
Johnson Water District - Independence,Roosevelt,Population served: 138,84076
Pine Meadows PUD,South Jordan,Population served: 224,84076
Vernal City Water System,Vernal,"Population served: 11,000",84076
Ballard Water Improvement District,Ballard,"Population served: 1,005",84078
Jensen Water Improvement District,Jensen,"Population served: 1,375",84078
Johnson Water District - Independence,Roosevelt,Population served: 138,84078
Pine Meadows PUD,South Jordan,Population served: 224,84078
Vernal City Water System,Vernal,"Population served: 11,000",84078
Erda Acres Water Company,Tooele,Population served: 950,84080
Ophir Canyon Water Assocation,Ophir,Population served: 101,84080
Oquirrh Mountain Water Company,Tooele,"Population served: 1,506",84080
Wendover City Water System,Wendover,"Population served: 1,400",84080
Granger - Hunter Improvement District,"West Valley City, UT","Population served:121,083",84081
South Jordan City,"South Jordan, UT","Population served:57,067",84081
Kearns Improvement District,"Kearns, UT","Population served:51,684",84081
Center Creek Water System,Heber City,Population served: 200,84082
Country Estates Mobile Home Park,Wallsburg,Population served: 200,84082
Hideout Town Water System,Hideout,Population served: 900,84082
North Village Special Service District,Heber City,"Population served: 1,025",84082
Erda Acres Water Company,Tooele,Population served: 950,84083
Ophir Canyon Water Assocation,Ophir,Population served: 101,84083
Oquirrh Mountain Water Company,Tooele,"Population served: 1,506",84083
Wendover City Water System,Wendover,"Population served: 1,400",84083
Taylorsville-Bennion Improvement District,"Taylorsville, UT","Population served:69,992",84084
Midvale City Water System,"Midvale, UT","Population served:33,000",84084
Murray City Water System,"Murray, UT","Population served:36,000",84084
Murray City Water System,"Murray, UT","Population served:36,000",84084
Salt Lake City Water System,"Salt Lake City, UT","Population served:343,850",84084
Kearns Improvement District,"Kearns, UT","Population served:51,684",84084
Ballard Water Improvement District,Ballard,"Population served: 1,005",84085
Jensen Water Improvement District,Jensen,"Population served: 1,375",84085
Johnson Water District - Independence,Roosevelt,Population served: 138,84085
Pine Meadows PUD,South Jordan,Population served: 224,84085
Vernal City Water System,Vernal,"Population served: 11,000",84085
Boyer Hill Military Housing,Hill AFB,"Population served: 3,300",84087
Kaysville City Water System,Kaysville,"Population served: 27,300",84087
Mutton Hollow Improvement District,Kaysville,Population served: 740,84087
Sunset City Water System,Sunset,"Population served: 5,300",84087
Weber Basin Job Corps,Ogden,Population served: 230,84087
Midvale City Water System,"Midvale, UT","Population served:33,000",84088
South Jordan City,"South Jordan, UT","Population served:57,067",84088
Sandy City Water System,"Sandy, UT","Population served:99,750",84088
Alta Town Water System,"Alta, UT","Population served:3,885",84092
Sl County Service Area No. 3 - Snowbird,"Snowbird, UT","Population served:8,200",84092
Draper City Water System,"Draper, UT","Population served:17,500",84092
Salt Lake City Water System,"Salt Lake City, UT","Population served:343,850",84092
Salt Lake City Water System,"Salt Lake City, UT","Population served:343,850",84093
Jordan Valley Water Conservancy District,"West Jordan, UT","Population served:82,500",84093
Midvale City Water System,"Midvale, UT","Population served:33,000",84093
White City WID,"Sandy, UT","Population served:15,800",84094
Jordan Valley Water Conservancy District,"West Jordan, UT","Population served:82,500",84094
Draper City Water System,"Draper, UT","Population served:17,500",84094
Midvale City Water System,"Midvale, UT","Population served:33,000",84094
West Jordan City Water System,"West Jordan, UT","Population served:113,699",84095
Sandy City Water System,"Sandy, UT","Population served:99,750",84095
Riverton City Water System,"Riverton, UT","Population served:42,838",84095
Herriman City Municipal Water Department,"Herriman, UT","Population served:30,000",84095
Draper City Water System,"Draper, UT","Population served:17,500",84095
Jordan Valley Water Conservancy District,"West Jordan, UT","Population served:82,500",84096
Riverton City Water System,"Riverton, UT","Population served:42,838",84096
South Jordan City,"South Jordan, UT","Population served:57,067",84096
Hobble Creek Haven Development,Springville,Population served: 151,84097
Spring Lake,Payson,Population served: 475,84097
Utah State Hospital,Provo,Population served: 800,84097
Vineyard City,Vineyard,"Population served: 14,492",84097
Vivian Park Homeowners,Provo,Population served: 365,84097
Echo Mutual Water System,Echo,Population served: 70,84098
Hoytsville Pipe Water Company,Coalville,Population served: 440,84098
,,Population served: 0,84098
Granger - Hunter Improvement District,"West Valley City, UT","Population served:121,083",84104
Salt Lake City Water System,"Salt Lake City, UT","Population served:343,850",84106
South Salt Lake City Water System,"Salt Lake City, UT","Population served:23,600",84106
South Salt Lake City Water System,"Salt Lake City, UT","Population served:23,600",84106
Salt Lake City Water System,"Salt Lake City, UT","Population served:343,850",84106
Jordan Valley Water Conservancy District,"West Jordan, UT","Population served:82,500",84106
Murray City Water System,"Murray, UT","Population served:36,000",84107
Salt Lake City Water System,"Salt Lake City, UT","Population served:343,850",84107
Jordan Valley Water Conservancy District,"West Jordan, UT","Population served:82,500",84107
Salt Lake City Water System,"Salt Lake City, UT","Population served:343,850",84107
South Salt Lake City Water System,"Salt Lake City, UT","Population served:23,600",84107
South Salt Lake City Water System,"Salt Lake City, UT","Population served:23,600",84107
Salt Lake City Water System,"Salt Lake City, UT","Population served:343,850",84107
Midvale City Water System,"Midvale, UT","Population served:33,000",84107
Emigration Improvement District,"Salt Lake City, UT",Population served:900,84108
Salt Lake City Water System,"Salt Lake City, UT","Population served:343,850",84108
Salt Lake City Water System,"Salt Lake City, UT","Population served:343,850",84109
Holliday Water Company,"Salt Lake City, UT","Population served:15,000",84109
Holliday Water Company,"Salt Lake City, UT","Population served:15,000",84109
Salt Lake City Water System,"Salt Lake City, UT","Population served:343,850",84109
Bluffdale Water System,Bluffdale,"Population served: 15,400",84114
Cottonwood Coves Inc.,Murray,Population served: 250,84114
Draper City Water System,Draper,"Population served: 17,500",84114
South Jordan City,South Jordan,"Population served: 57,067",84114
Va Medical Center Slc,Salt Lake City,"Population served: 5,550",84114
Webb Well Water Users,Bluffdale,Population served: 250,84114
South Salt Lake City Water System,"Salt Lake City, UT","Population served:23,600",84115
Salt Lake City Water System,"Salt Lake City, UT","Population served:343,850",84115
Salt Lake City Water System,"Salt Lake City, UT","Population served:343,850",84115
Salt Lake City Water System,"Salt Lake City, UT","Population served:343,850",84115
Magna Water District,"Magna, UT","Population served:32,100",84116
Holliday Water Company,"Salt Lake City, UT","Population served:15,000",84117
Salt Lake City Water System,"Salt Lake City, UT","Population served:343,850",84117
Jordan Valley Water Conservancy District,"West Jordan, UT","Population served:82,500",84117
Salt Lake City Water System,"Salt Lake City, UT","Population served:343,850",84117
Murray City Water System,"Murray, UT","Population served:36,000",84117
Murray City Water System,"Murray, UT","Population served:36,000",84117
Salt Lake City Water System,"Salt Lake City, UT","Population served:343,850",84117
Taylorsville-Bennion Improvement District,"Taylorsville, UT","Population served:69,992",84118
Kearns Improvement District,"Kearns, UT","Population served:51,684",84118
West Jordan City Water System,"West Jordan, UT","Population served:113,699",84118
Jordan Valley Water Conservancy District,"West Jordan, UT","Population served:82,500",84119
South Salt Lake City Water System,"Salt Lake City, UT","Population served:23,600",84119
South Salt Lake City Water System,"Salt Lake City, UT","Population served:23,600",84119
Salt Lake City Water System,"Salt Lake City, UT","Population served:343,850",84119
Taylorsville-Bennion Improvement District,"Taylorsville, UT","Population served:69,992",84119
Salt Lake City Water System,"Salt Lake City, UT","Population served:343,850",84119
Salt Lake City Water System,"Salt Lake City, UT","Population served:343,850",84119
Salt Lake City Water System,"Salt Lake City, UT","Population served:343,850",84120
Kearns Improvement District,"Kearns, UT","Population served:51,684",84120
Taylorsville-Bennion Improvement District,"Taylorsville, UT","Population served:69,992",84120
Salt Lake City Water System,"Salt Lake City, UT","Population served:343,850",84121
Holliday Water Company,"Salt Lake City, UT","Population served:15,000",84121
Holliday Water Company,"Salt Lake City, UT","Population served:15,000",84121
Salt Lake City Water System,"Salt Lake City, UT","Population served:343,850",84121
Murray City Water System,"Murray, UT","Population served:36,000",84121
Murray City Water System,"Murray, UT","Population served:36,000",84121
