zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
84530,38.23736,-109.40846,La Sal,UT,Utah,True,,255.0,0.1,49037,San Juan,"{""49037"": 100}",San Juan,49037,False,False,America/Denver
84531,37.0683,-109.86371,Mexican Hat,UT,Utah,True,,776.0,1.1,49037,San Juan,"{""49037"": 78.79, ""04001"": 21.21}",San Juan|Apache,49037|04001,False,False,America/Denver
84532,38.53898,-109.45916,Moab,UT,Utah,True,,10103.0,2.5,49019,Grand,"{""49019"": 55.97, ""49037"": 44.03}",Grand|San Juan,49019|49037,False,False,America/Denver
84533,37.40827,-110.56844,Lake Powell,UT,Utah,True,,105.0,0.0,49037,San Juan,"{""49037"": 68.55, ""49025"": 31.45}",San Juan|Kane,49037|49025,False,False,America/Denver
84534,37.21283,-109.26826,Montezuma Creek,UT,Utah,True,,2714.0,2.2,49037,San Juan,"{""49037"": 100}",San Juan,49037,False,False,America/Denver
84535,37.84244,-109.28673,Monticello,UT,Utah,True,,3354.0,1.4,49037,San Juan,"{""49037"": 100}",San Juan,49037,False,False,America/Denver
84536,37.14017,-110.23104,Monument Valley,UT,Utah,True,,1239.0,0.8,49037,San Juan,"{""49037"": 97.26, ""04017"": 2.74}",San Juan|Navajo,49037|04017,False,False,America/Denver
84537,39.29966,-111.17345,Orangeville,UT,Utah,True,,1253.0,3.9,49015,Emery,"{""49015"": 100}",Emery,49015,False,False,America/Denver
84539,39.5761,-110.4007,Sunnyside,UT,Utah,True,,328.0,13.0,49007,Carbon,"{""49007"": 100}",Carbon,49007,False,False,America/Denver
84540,39.20039,-109.55281,Thompson,UT,Utah,True,,99.0,0.0,49019,Grand,"{""49019"": 100}",Grand,49019,False,False,America/Denver
84542,39.64433,-110.59916,Wellington,UT,Utah,True,,1596.0,37.5,49007,Carbon,"{""49007"": 100}",Carbon,49007,False,False,America/Denver
84601,40.22593,-111.6955,Provo,UT,Utah,True,,33771.0,979.9,49049,Utah,"{""49049"": 100}",Utah,49049,False,False,America/Denver
84602,40.25412,-111.65009,Provo,UT,Utah,True,,,,49049,Utah,"{""49049"": 100}",Utah,49049,False,False,America/Denver
84604,40.3313,-111.57284,Provo,UT,Utah,True,,46099.0,187.7,49049,Utah,"{""49049"": 88.33, ""49051"": 11.67}",Utah|Wasatch,49049|49051,False,False,America/Denver
84606,40.2149,-111.62619,Provo,UT,Utah,True,,37351.0,1245.7,49049,Utah,"{""49049"": 100}",Utah,49049,False,False,America/Denver
84620,38.92244,-111.92427,Aurora,UT,Utah,True,,916.0,17.8,49041,Sevier,"{""49041"": 100}",Sevier,49041,False,False,America/Denver
84621,39.05109,-111.82959,Axtell,UT,Utah,True,,111.0,7.4,49039,Sanpete,"{""49039"": 100}",Sanpete,49039,False,False,America/Denver
84622,39.09816,-111.81353,Centerfield,UT,Utah,True,,1604.0,33.4,49039,Sanpete,"{""49039"": 100}",Sanpete,49039,False,False,America/Denver
84623,39.45608,-111.59063,Chester,UT,Utah,True,,454.0,10.5,49039,Sanpete,"{""49039"": 100}",Sanpete,49039,False,False,America/Denver
84624,39.38429,-112.58756,Delta,UT,Utah,True,,5641.0,7.3,49027,Millard,"{""49027"": 100}",Millard,49027,False,False,America/Denver
84626,39.93359,-111.98545,Elberta,UT,Utah,True,,466.0,1.7,49049,Utah,"{""49049"": 100}",Utah,49049,False,False,America/Denver
84627,39.35515,-111.58457,Ephraim,UT,Utah,True,,7563.0,67.1,49039,Sanpete,"{""49039"": 100}",Sanpete,49039,False,False,America/Denver
84628,39.93583,-112.13419,Eureka,UT,Utah,True,,669.0,24.9,49023,Juab,"{""49023"": 100}",Juab,49023,False,False,America/Denver
84629,39.76574,-111.44752,Fairview,UT,Utah,True,,3309.0,5.3,49039,Sanpete,"{""49039"": 67.22, ""49049"": 32.78}",Sanpete|Utah,49039|49049,False,False,America/Denver
84630,39.31069,-111.8342,Fayette,UT,Utah,True,,522.0,3.8,49039,Sanpete,"{""49039"": 100}",Sanpete,49039,False,False,America/Denver
84631,38.99771,-112.39675,Fillmore,UT,Utah,True,,2912.0,8.9,49027,Millard,"{""49027"": 100}",Millard,49027,False,False,America/Denver
84632,39.64498,-111.64649,Fountain Green,UT,Utah,True,,1158.0,11.7,49039,Sanpete,"{""49039"": 100}",Sanpete,49039,False,False,America/Denver
84633,39.94026,-111.89281,Goshen,UT,Utah,True,,1032.0,16.0,49049,Utah,"{""49049"": 100}",Utah,49049,False,False,America/Denver
84634,39.18028,-111.83561,Gunnison,UT,Utah,True,,3657.0,20.4,49039,Sanpete,"{""49039"": 100}",Sanpete,49039,False,False,America/Denver
84635,39.39181,-112.72132,Hinckley,UT,Utah,True,,927.0,11.4,49027,Millard,"{""49027"": 100}",Millard,49027,False,False,America/Denver
84636,39.13961,-112.3389,Holden,UT,Utah,True,,578.0,3.4,49027,Millard,"{""49027"": 100}",Millard,49027,False,False,America/Denver
84637,38.72183,-112.48706,Kanosh,UT,Utah,True,,796.0,2.4,49027,Millard,"{""49027"": 100}",Millard,49027,False,False,America/Denver
84638,39.50192,-112.25773,Leamington,UT,Utah,True,,362.0,3.1,49027,Millard,"{""49027"": 100}",Millard,49027,False,False,America/Denver
84639,39.51071,-111.90225,Levan,UT,Utah,True,,908.0,1.6,49023,Juab,"{""49023"": 100}",Juab,49023,False,False,America/Denver
84640,39.47622,-112.39942,Lynndyl,UT,Utah,True,,127.0,0.7,49027,Millard,"{""49027"": 100}",Millard,49027,False,False,America/Denver
84642,39.20135,-111.60893,Manti,UT,Utah,True,,3790.0,11.7,49039,Sanpete,"{""49039"": 100}",Sanpete,49039,False,False,America/Denver
84643,39.12873,-111.68485,Mayfield,UT,Utah,True,,507.0,4.1,49039,Sanpete,"{""49039"": 100}",Sanpete,49039,False,False,America/Denver
84644,38.87008,-112.37511,Meadow,UT,Utah,True,,,,49027,Millard,"{""49027"": 100}",Millard,49027,False,False,America/Denver
84645,39.85159,-111.83946,Mona,UT,Utah,True,,3204.0,15.8,49023,Juab,"{""49023"": 100}",Juab,49023,False,False,America/Denver
84646,39.54565,-111.61121,Moroni,UT,Utah,True,,1592.0,13.9,49039,Sanpete,"{""49039"": 100}",Sanpete,49039,False,False,America/Denver
84647,39.52708,-111.40658,Mount Pleasant,UT,Utah,True,,4063.0,15.2,49039,Sanpete,"{""49039"": 100}",Sanpete,49039,False,False,America/Denver
84648,39.68659,-111.86819,Nephi,UT,Utah,True,,6659.0,15.3,49023,Juab,"{""49023"": 100}",Juab,49023,False,False,America/Denver
84649,39.34661,-112.32992,Oak City,UT,Utah,True,,1047.0,2.7,49027,Millard,"{""49027"": 100}",Millard,49027,False,False,America/Denver
84651,39.95633,-111.69342,Payson,UT,Utah,True,,27142.0,82.7,49049,Utah,"{""49049"": 100}",Utah,49049,False,False,America/Denver
84652,39.01706,-111.8785,Redmond,UT,Utah,True,,770.0,20.0,49041,Sevier,"{""49041"": 100}",Sevier,49041,False,False,America/Denver
84653,40.04803,-111.66804,Salem,UT,Utah,True,,9481.0,228.0,49049,Utah,"{""49049"": 100}",Utah,49049,False,False,America/Denver
84654,38.89144,-111.64442,Salina,UT,Utah,True,,2886.0,4.3,49041,Sevier,"{""49041"": 100}",Sevier,49041,False,False,America/Denver
84655,39.97427,-111.80716,Santaquin,UT,Utah,True,,13877.0,115.8,49049,Utah,"{""49049"": 100}",Utah,49049,False,False,America/Denver
84656,39.23513,-112.1088,Scipio,UT,Utah,True,,367.0,37.3,49027,Millard,"{""49027"": 100}",Millard,49027,False,False,America/Denver
84657,38.81817,-111.94022,Sigurd,UT,Utah,True,,430.0,6.9,49041,Sevier,"{""49041"": 100}",Sevier,49041,False,False,America/Denver
84660,40.00724,-111.4268,Spanish Fork,UT,Utah,True,,42535.0,45.3,49049,Utah,"{""49049"": 100}",Utah,49049,False,False,America/Denver
84662,39.43978,-111.48573,Spring City,UT,Utah,True,,1477.0,8.4,49039,Sanpete,"{""49039"": 100}",Sanpete,49039,False,False,America/Denver
84663,40.19266,-111.48917,Springville,UT,Utah,True,,34642.0,122.0,49049,Utah,"{""49049"": 100}",Utah,49049,False,False,America/Denver
84664,40.12627,-111.57712,Mapleton,UT,Utah,True,,9994.0,385.7,49049,Utah,"{""49049"": 100}",Utah,49049,False,False,America/Denver
84665,39.19527,-111.66109,Sterling,UT,Utah,True,,683.0,12.2,49039,Sanpete,"{""49039"": 100}",Sanpete,49039,False,False,America/Denver
84667,39.48926,-111.65115,Wales,UT,Utah,True,,418.0,8.5,49039,Sanpete,"{""49039"": 100}",Sanpete,49039,False,False,America/Denver
84701,38.69586,-111.90474,Richfield,UT,Utah,True,,8877.0,15.0,49041,Sevier,"{""49041"": 100}",Sevier,49041,False,False,America/Denver
84710,37.46925,-112.51251,Alton,UT,Utah,True,,363.0,1.8,49025,Kane,"{""49025"": 100}",Kane,49025,False,False,America/Denver
84711,38.71294,-112.0606,Annabella,UT,Utah,True,,826.0,63.1,49041,Sevier,"{""49041"": 100}",Sevier,49041,False,False,America/Denver
84712,38.14076,-111.97783,Antimony,UT,Utah,True,,111.0,0.3,49031,Piute,"{""49031"": 62.42, ""49017"": 37.58}",Piute|Garfield,49031|49017,False,False,America/Denver
84713,38.3292,-112.54441,Beaver,UT,Utah,True,,3480.0,8.6,49001,Beaver,"{""49001"": 100}",Beaver,49001,False,False,America/Denver
84714,37.84815,-113.75547,Beryl,UT,Utah,True,,631.0,0.6,49021,Iron,"{""49021"": 100}",Iron,49021,False,False,America/Denver
84715,38.33221,-111.60317,Bicknell,UT,Utah,True,,316.0,4.0,49055,Wayne,"{""49055"": 100}",Wayne,49055,False,False,America/Denver
84716,37.97152,-111.4493,Boulder,UT,Utah,True,,471.0,0.7,49017,Garfield,"{""49017"": 100}",Garfield,49017,False,False,America/Denver
84718,37.57954,-112.08306,Cannonville,UT,Utah,True,,350.0,8.4,49017,Garfield,"{""49017"": 100}",Garfield,49017,False,False,America/Denver
84719,37.65532,-112.76974,Brian Head,UT,Utah,True,,43.0,0.2,49021,Iron,"{""49021"": 100}",Iron,49021,False,False,America/Denver
84720,37.55477,-113.25665,Cedar City,UT,Utah,True,,22132.0,25.0,49021,Iron,"{""49021"": 69.02, ""49053"": 30.98}",Iron|Washington,49021|49053,False,False,America/Denver
84721,37.77021,-113.13308,Cedar City,UT,Utah,True,,25286.0,52.2,49021,Iron,"{""49021"": 100}",Iron,49021,False,False,America/Denver
84722,37.48553,-113.57582,Central,UT,Utah,True,,940.0,3.6,49053,Washington,"{""49053"": 100}",Washington,49053,False,False,America/Denver
84723,38.17611,-112.2519,Circleville,UT,Utah,True,,880.0,24.1,49031,Piute,"{""49031"": 100}",Piute,49031,False,False,America/Denver
84724,38.67417,-112.15015,Elsinore,UT,Utah,True,,1110.0,105.2,49041,Sevier,"{""49041"": 100}",Sevier,49041,False,False,America/Denver
84725,37.53928,-113.78042,Enterprise,UT,Utah,True,,1602.0,4.1,49053,Washington,"{""49053"": 100}",Washington,49053,False,False,America/Denver
84726,37.7514,-111.57911,Escalante,UT,Utah,True,,764.0,0.9,49017,Garfield,"{""49017"": 100}",Garfield,49017,False,False,America/Denver
84728,39.23887,-113.95719,Garrison,UT,Utah,True,,46.0,0.1,49027,Millard,"{""49027"": 99.7, ""32033"": 0.3}",Millard|White Pine,49027|32033,False,False,America/Denver
84729,37.35858,-112.61527,Glendale,UT,Utah,True,,427.0,2.1,49025,Kane,"{""49025"": 100}",Kane,49025,False,False,America/Denver
84730,38.74504,-112.00084,Glenwood,UT,Utah,True,,435.0,12.9,49041,Sevier,"{""49041"": 100}",Sevier,49041,False,False,America/Denver
84731,38.19714,-112.76195,Greenville,UT,Utah,True,,78.0,0.3,49001,Beaver,"{""49001"": 100}",Beaver,49001,False,False,America/Denver
84732,38.4453,-111.90408,Greenwich,UT,Utah,True,,45.0,1.7,49031,Piute,"{""49031"": 100}",Piute,49031,False,False,America/Denver
84733,37.29597,-113.79775,Gunlock,UT,Utah,True,,160.0,1.0,49053,Washington,"{""49053"": 100}",Washington,49053,False,False,America/Denver
84734,38.36353,-110.5658,Hanksville,UT,Utah,True,,315.0,0.3,49055,Wayne,"{""49055"": 100}",Wayne,49055,False,False,America/Denver
84735,37.64627,-112.44997,Hatch,UT,Utah,True,,171.0,0.5,49017,Garfield,"{""49017"": 100}",Garfield,49017,False,False,America/Denver
84736,37.63732,-111.7938,Henrieville,UT,Utah,True,,,,49017,Garfield,"{""49017"": 100}",Garfield,49017,False,False,America/Denver
84737,37.08321,-113.26032,Hurricane,UT,Utah,True,,19316.0,29.8,49053,Washington,"{""49053"": 100}",Washington,49053,False,False,America/Denver
84738,37.20987,-113.70888,Ivins,UT,Utah,True,,9493.0,77.2,49053,Washington,"{""49053"": 100}",Washington,49053,False,False,America/Denver
84739,38.64204,-112.22299,Joseph,UT,Utah,True,,634.0,9.0,49041,Sevier,"{""49041"": 100}",Sevier,49041,False,False,America/Denver
84740,38.27504,-112.26689,Junction,UT,Utah,True,,271.0,1.9,49031,Piute,"{""49031"": 100}",Piute,49031,False,False,America/Denver
84741,37.19749,-112.25533,Kanab,UT,Utah,True,,6180.0,1.8,49025,Kane,"{""49025"": 100}",Kane,49025,False,False,America/Denver
84742,37.52102,-113.14592,Kanarraville,UT,Utah,True,,308.0,2.1,49021,Iron,"{""49021"": 100}",Iron,49021,False,False,America/Denver
84743,38.20827,-112.18572,Kingston,UT,Utah,True,,17.0,1.0,49031,Piute,"{""49031"": 100}",Piute,49031,False,False,America/Denver
84744,38.64207,-111.93627,Koosharem,UT,Utah,True,,316.0,1.1,49041,Sevier,"{""49041"": 95.97, ""49031"": 4.03}",Sevier|Piute,49041|49031,False,False,America/Denver
84745,37.20838,-113.26266,La Verkin,UT,Utah,True,,4413.0,340.7,49053,Washington,"{""49053"": 100}",Washington,49053,False,False,America/Denver
84746,37.23867,-113.35055,Leeds,UT,Utah,True,,961.0,19.3,49053,Washington,"{""49053"": 100}",Washington,49053,False,False,America/Denver
84747,38.44628,-111.63773,Loa,UT,Utah,True,,1224.0,8.2,49055,Wayne,"{""49055"": 100}",Wayne,49055,False,False,America/Denver
84749,38.36687,-111.47667,Lyman,UT,Utah,True,,141.0,0.6,49055,Wayne,"{""49055"": 100}",Wayne,49055,False,False,America/Denver
84750,38.44205,-112.1947,Marysvale,UT,Utah,True,,590.0,1.7,49031,Piute,"{""49031"": 100}",Piute,49031,False,False,America/Denver
84751,38.44392,-113.0618,Milford,UT,Utah,True,,2370.0,3.0,49001,Beaver,"{""49001"": 90.57, ""49027"": 9.43}",Beaver|Millard,49001|49027,False,False,America/Denver
84752,38.24975,-112.88434,Minersville,UT,Utah,True,,826.0,6.4,49001,Beaver,"{""49001"": 100}",Beaver,49001,False,False,America/Denver
84753,37.95019,-113.87967,Modena,UT,Utah,True,,5.0,0.0,49021,Iron,"{""49021"": 100}",Iron,49021,False,False,America/Denver
84754,38.60521,-112.11747,Monroe,UT,Utah,True,,4033.0,19.5,49041,Sevier,"{""49041"": 100}",Sevier,49041,False,False,America/Denver
84755,37.22652,-112.78532,Mount Carmel,UT,Utah,True,,47.0,0.3,49025,Kane,"{""49025"": 100}",Kane,49025,False,False,America/Denver
84756,37.74249,-113.54772,Newcastle,UT,Utah,True,,326.0,1.8,49021,Iron,"{""49021"": 100}",Iron,49021,False,False,America/Denver
84757,37.45227,-113.25166,New Harmony,UT,Utah,True,,1373.0,9.9,49053,Washington,"{""49053"": 96.69, ""49021"": 3.31}",Washington|Iron,49053|49021,False,False,America/Denver
84758,37.27041,-112.68529,Orderville,UT,Utah,True,,461.0,1.3,49025,Kane,"{""49025"": 100}",Kane,49025,False,False,America/Denver
84759,37.92238,-112.38423,Panguitch,UT,Utah,True,,2175.0,1.8,49017,Garfield,"{""49017"": 100}",Garfield,49017,False,False,America/Denver
84760,37.96299,-112.68551,Paragonah,UT,Utah,True,,525.0,0.6,49021,Iron,"{""49021"": 100}",Iron,49021,False,False,America/Denver
84761,37.84603,-112.87124,Parowan,UT,Utah,True,,3556.0,10.8,49021,Iron,"{""49021"": 100}",Iron,49021,False,False,America/Denver
84762,37.46882,-112.72644,Duck Creek Village,UT,Utah,True,,75.0,0.2,49025,Kane,"{""49025"": 90.73, ""49017"": 9.27}",Kane|Garfield,49025|49017,False,False,America/Denver
84763,37.14667,-113.06947,Rockville,UT,Utah,True,,221.0,5.9,49053,Washington,"{""49053"": 100}",Washington,49053,False,False,America/Denver
84764,37.72035,-112.06689,Bryce,UT,Utah,True,,250.0,0.6,49017,Garfield,"{""49017"": 100}",Garfield,49017,False,False,America/Denver
84765,37.31012,-113.92535,Santa Clara,UT,Utah,True,,7234.0,58.1,49053,Washington,"{""49053"": 100}",Washington,49053,False,False,America/Denver
84766,38.59762,-112.33567,Sevier,UT,Utah,True,,287.0,0.9,49041,Sevier,"{""49041"": 100}",Sevier,49041,False,False,America/Denver
84767,37.20152,-112.9858,Springdale,UT,Utah,True,,647.0,1.1,49053,Washington,"{""49053"": 100}",Washington,49053,False,False,America/Denver
84770,37.13818,-113.6294,Saint George,UT,Utah,True,,43594.0,233.6,49053,Washington,"{""49053"": 100}",Washington,49053,False,False,America/Denver
84772,37.79706,-112.94168,Summit,UT,Utah,True,,252.0,66.5,49021,Iron,"{""49021"": 100}",Iron,49021,False,False,America/Denver
84773,38.24958,-111.47045,Teasdale,UT,Utah,True,,242.0,1.6,49055,Wayne,"{""49055"": 100}",Wayne,49055,False,False,America/Denver
84774,37.24324,-113.28089,Toquerville,UT,Utah,True,,1681.0,25.6,49053,Washington,"{""49053"": 100}",Washington,49053,False,False,America/Denver
84775,38.28881,-111.04073,Torrey,UT,Utah,True,,460.0,0.4,49055,Wayne,"{""49055"": 92.39, ""49017"": 7.61}",Wayne|Garfield,49055|49017,False,False,America/Denver
84776,37.62956,-112.08217,Tropic,UT,Utah,True,,481.0,18.4,49017,Garfield,"{""49017"": 100}",Garfield,49017,False,False,America/Denver
84779,37.33381,-113.11869,Virgin,UT,Utah,True,,760.0,1.3,49053,Washington,"{""49053"": 100}",Washington,49053,False,False,America/Denver
84780,37.12798,-113.48108,Washington,UT,Utah,True,,27518.0,172.0,49053,Washington,"{""49053"": 100}",Washington,49053,False,False,America/Denver
84781,37.41197,-113.47217,Pine Valley,UT,Utah,True,,122.0,0.6,49053,Washington,"{""49053"": 100}",Washington,49053,False,False,America/Denver
84782,37.35939,-113.67522,Veyo,UT,Utah,True,,638.0,11.8,49053,Washington,"{""49053"": 100}",Washington,49053,False,False,America/Denver
84783,37.28556,-113.65639,Dammeron Valley,UT,Utah,True,,738.0,8.3,49053,Washington,"{""49053"": 100}",Washington,49053,False,False,America/Denver
84784,37.01858,-112.96941,Hildale,UT,Utah,True,,2921.0,266.5,49053,Washington,"{""49053"": 100}",Washington,49053,False,False,America/Denver
84790,37.04615,-113.55738,Saint George,UT,Utah,True,,47849.0,382.2,49053,Washington,"{""49053"": 100}",Washington,49053,False,False,America/Denver
