Utility name,City,People served,Zip
"Ten Sleep, Town Of",Ten Sleep,Population served: 299,82401
Washakie Rural Water System,Worland,Population served: 990,82401
Worland Utilities Commission,Worland,"Population served: 5,487",82401
"Basin, Town Of",Basin,"Population served: 1,250",82410
"Burlington, Town Of",Burlington,Population served: 348,82410
"Byron, Town Of",Byron,Population served: 593,82410
"Cowley, Town Of",Cowley,Population served: 800,82410
Deaver Municipal Water System,Deaver,Population served: 180,82410
"Frannie, Town Of",Frannie,Population served: 157,82410
Greybull Heights Water Users,Greybull,Population served: 60,82410
"Greybull, Town Of",Greybull,"Population served: 3,260",82410
Hyattville S&i District,Hyattville,Population served: 66,82410
"Lovell, Town Of",Lovell,"Population served: 2,360",82410
"Manderson, Town Of",Basin,Population served: 110,82410
Scharen Subdivision,Greybull,Population served: 50,82410
Shell Town Water Improvement District,Shell,Population served: 120,82410
South Big Horn County Jpb,Basin,Population served: 900,82410
South End Water Users Svc & Imp District,Lovell,Population served: 150,82410
"East Thermopolis, Town Of",Thermopolis,Population served: 280,82430
"Kirby, Town Of",Kirby,Population served: 92,82430
Lucerne Water and Sewer District,Thermopolis,Population served: 350,82430
Owl Creek Water District,Thermopolis,Population served: 60,82430
"Red Lane Domestic Water, Inc.",Thermopolis,Population served: 111,82430
South Thermopolis W&s District,Thermopolis,Population served: 450,82430
"Thermopolis, Town Of",Thermopolis,"Population served: 3,009",82430
Air Base Acres Improvement & Service Dis,Casper,Population served: 215,82601
Alcova Dam Trailer Park,Casper,Population served: 7,82601
Broken Wrench Llc,Casper,Population served: 30,82601
Central Wy Reg Water Sys Jpb,Casper,Population served: 25,82601
City of Casper,Casper,"Population served: 58,343",82601
Countryside Court,Mills,Population served: 125,82601
"Edgerton, Town Of",Edgerton,Population served: 195,82601
"Evansville, Town Of",Evansville,"Population served: 2,728",82601
Lakeview I&s District,Mills,Population served: 62,82601
"Midwest, Town Of",Midwest,Population served: 408,82601
Mile-hi I&s District,Casper,Population served: 48,82601
"Mills, Town Of",Mills,"Population served: 4,050",82601
Natrona County Int'l Airport,Casper,Population served: 332,82601
Pioneer Water & Sewer District,Casper,"Population served: 1,500",82601
Pleasant View Water Company,Casper,Population served: 130,82601
Poison Spider I&s District,Casper,Population served: 220,82601
"Riverside T. C. (sections B, C & E)",Casper,Population served: 70,82601
Riverside Trailer Court,Casper,Population served: 260,82601
Sandy Lake Estates I&s District,Casper,Population served: 150,82601
South Riverside Acres Water Improvement District,Evansville,Population served: 70,82601
Thirty-three Mile Road I & SD,Casper,Population served: 183,82601
Vista West Water Company,Casper,"Population served: 1,600",82601
Wardwell Water & Sewer District,Mills,"Population served: 3,670",82601
Bighorn Mountain Campground,Buffalo,Population served: 70,82639
"Buffalo, City Of",Buffalo,"Population served: 4,400",82639
"Kaycee, Town Of",Kaycee,Population served: 263,82639
Cambria I&s District,New Castle,Population served: 148,82701
Canyon Improvement & Service District,New Castle,Population served: 79,82701
"Newcastle, City Of",Newcastle,"Population served: 3,541",82701
Osage Water District,New Castle,Population served: 240,82701
Salt Creek Water District,Newcastle,Population served: 490,82701
Sunset Ranch Water District,Newcastle,Population served: 70,82701
Sweetwater I&s District,Newcastle,Population served: 46,82701
"Upton, Town Of",Upton,"Population served: 1,100",82701
"Water Unlimited, Incorporated",Newcastle,Population served: 80,82701
West End Water District,New Castle,Population served: 225,82701
Beulah Land Water,Sioux Falls,Population served: 40,82710
"Buckmiller Enterprises, Llc",Gillette,Population served: 33,82710
"Hulett, Town Of",Hulett,Population served: 400,82710
"Moorcroft, Town Of",Moorcroft,"Population served: 1,009",82710
"Pine Haven, Town Of",Gillette,Population served: 498,82710
Roberts Trailer Park,Hulett,Population served: 32,82710
"Sundance, City Of",Sundance,"Population served: 1,279",82710
Vista West Improvement & Serv District,Sundance,Population served: 120,82710
City of Gillette,"Gillette, WY","Population served:32,222",82716
Wright Water & Sewer District,"Wright, WY","Population served:2,500",82716
Sleepy Hollow Subdivision,"Gillette, WY","Population served:2,400",82716
Antelope Valley I&s District,"Gillette, WY","Population served:1,280",82716
Fox Park Subdivision,"Gillette, WY",Population served:843,82716
City of Sheridan,Sheridan,"Population served: 15,500",82801
"Clearmont, Town Of",Clearmont,Population served: 142,82801
"Dayton, Town Of",Dayton,Population served: 800,82801
Downer Neighborhood I&s District,Sheridan,Population served: 400,82801
"Ranchester, Town Of",Ranchester,Population served: 950,82801
Veterans Administration Medical Center,Sheridan,Population served: 470,82801
"Big Piney, Town Of",Big Piney,Population served: 652,82922
High Meadow Ranch,Pinedale,Population served: 475,82922
"Marbleton, Town Of",Marbleton,Population served: 780,82922
Mountain Village Parks,Jamestown,Population served: 53,82922
Pinedale Municipal Ws,Pinedale,"Population served: 2,030",82922
Bear River Regional Joint Powers,Bear River,"Population served: 1,200",82930
Bridger Valley Joint Powers Board,Mountain View,"Population served: 1,728",82930
City of Evanston,Evanston,"Population served: 12,000",82930
Echo Mutual Water System,Echo,Population served: 70,82930
Hoytsville Pipe Water Company,Coalville,Population served: 440,82930
"Lyman, Town Of",Lyman,"Population served: 2,000",82930
"Mountain View, Town Of",Mountain View,"Population served: 1,250",82930
Yellow Creek Estates Mobile Home Park,Evanston,Population served: 165,82930
"Jackson, Town Of","Jackson, WY","Population served:8,000",83001
Rafter J Subdivision Hoa,"Alpine, WY","Population served:1,500",83001
Aspens Pines Water & Sewer District,"Wilson, WY","Population served:1,400",83001
Melody Ranch Improvement & Service District,"Jackson, WY",Population served:900,83001
Teton Village Water & Sewer District,"Teton Village, WY",Population served:660,83001
"Afton, Board Of Pub Utilities",Afton,"Population served: 1,818",83101
"Alpine, Town Of",Alpine,"Population served: 1,100",83101
Bedford Water & Sewer District,Grover,Population served: 725,83101
"Cokeville, Town Of",Cokeville,Population served: 535,83101
Etna Water & Sewer District,Etna,Population served: 135,83101
Fairview Water & Sewer District,Grover,Population served: 230,83101
Freedom W&s District,Grover,Population served: 300,83101
Greater Smoot W&s District,Smoot,Population served: 720,83101
Grover Water & Sewer District,Grover,Population served: 252,83101
Happy Valley Pipeline,Afton,Population served: 60,83101
Kemmerer-diamondville Jpb,Kemmerer,"Population served: 3,367",83101
Kennington Springs Pipeline,Grover,Population served: 45,83101
"La Barge, Town Of",La Barge,Population served: 347,83101
Leisure Valley Inc/ Star Valley Rv Park,Thayne,Population served: 433,83101
"Nordic Ranches Water, Llc.",Etna,Population served: 465,83101
North Alpine I&s District,Alpine,Population served: 121,83101
"Opal, Town Of",Opal,Population served: 102,83101
Osmond Pipeline Co.,Afton,Population served: 250,83101
"Star Valley Ranch, Town Of",Star Valley Ranch,"Population served: 1,215",83101
Star Valley Trailer Court,Afton,Population served: 95,83101
Star View Estates,Auburn,Population served: 84,83101
"Thayne, Town Of",Thayne,Population served: 366,83101
Trail Ridge Water System,Grover,Population served: 100,83101
Turnerville Water and Sewer District,Grover,Population served: 90,83101
Westview Village,Grover,Population served: 83,83101
"Montpelier, City of","Montpelier, ID","Population served:2,597",83114
"Soda Springs, City of","Soda Springs, ID","Population served:2,982",83120
