Utility name,City,People served,Zip
California Water Service Company - East Los Angeles,"San Jose, CA","Population served:150,446",90040
Park Water Company - Bell Gardens,"Downey, CA","Population served:11,879",90040
Downey Water Department,"Downey, CA","Population served:111,930",90040
South Montebello Irrigation District,"Montebello, CA","Population served:9,574",90040
Pasadena,"Pasadena, CA","Population served:165,740",90041
Glendale Water Department,"Glendale, CA","Population served:195,799",90041
City of South Pasadena,"South Pasadena, CA","Population served:25,899",90042
Pasadena,"Pasadena, CA","Population served:165,740",90042
Cal/am Water Company - Baldwin Hills,"Rosemead, CA","Population served:18,397",90043
City of Inglewood,"Inglewood, CA","Population served:82,500",90043
Golden State Water Company (GSWC) - Southwest,"Gardena, CA","Population served:271,677",90044
Golden State Water Company (GSWC) - Southwest,"Gardena, CA","Population served:271,677",90045
City of Inglewood,"Inglewood, CA","Population served:82,500",90045
Cal/am Water Company - Baldwin Hills,"Rosemead, CA","Population served:18,397",90045
El Segundo Water Department,"El Segundo, CA","Population served:16,654",90045
Beverly Hills Water Department,"Beverly Hills, CA","Population served:44,290",90046
Golden State Water Company (GSWC) - Southwest,"Gardena, CA","Population served:271,677",90047
Hawthorne Water Department,"San Jose, CA","Population served:43,545",90047
City of Inglewood,"Inglewood, CA","Population served:82,500",90047
Beverly Hills Water Department,"Beverly Hills, CA","Population served:44,290",90048
Santa Monica,"Santa Monica, CA","Population served:92,185",90049
Los Angeles Department of Water and Power,"Los Angeles, CA","Population served:3,935,257",90052
Long Beach Water Department,"Long Beach, CA","Population served:470,292",90052
Golden State Water Company (GSWC) - Southwest,"Gardena, CA","Population served:271,677",90052
San Gabriel Valley Water Company- El Monte,"El Monte, CA","Population served:226,904",90052
Glendale Water Department,"Glendale, CA","Population served:195,799",90052
Los Angeles County WW District 4 & 34-Lancaster,"Alhambra, CA","Population served:180,131",90052
Pasadena,"Pasadena, CA","Population served:165,740",90052
Suburban Water Systems - San Jose Hills,"Covina, CA","Population served:162,031",90052
Pomona Water Department,"Pomona, CA","Population served:151,713",90052
California Water Service Company - East Los Angeles,"San Jose, CA","Population served:150,446",90052
Cal/am Water Company - Baldwin Hills,"Rosemead, CA","Population served:18,397",90056
City of Inglewood,"Inglewood, CA","Population served:82,500",90056
Golden State Water Company (GSWC) - Culver City,"Rancho Cordova, CA","Population served:36,215",90056
Vernon Water Department,"Vernon, CA","Population served:45,000",90058
Los Angeles Department of Water and Power,"Los Angeles, CA","Population served:3,935,257",90058
Maywood Mutual Water Company #3,"Maywood, CA","Population served:9,500",90058
Maywood Mutual Water Company #2,"Maywood, CA","Population served:7,118",90058
Golden State Water Company (GSWC) - Florence/Graham,"Rancho Cordova, CA","Population served:65,492",90058
Huntington Park Water Department,"Huntington Park, CA","Population served:17,209",90058
"Commerce-city, Water Department","San Jose, CA","Population served:3,828",90058
Central Basin Municipal Water District,"Commerce, CA",Population served:0,90059
Park WC - Compton,"Downey, CA","Population served:24,698",90059
Golden State Water Company (GSWC) - Southwest,"Gardena, CA","Population served:271,677",90059
Golden State Water Company (GSWC) -Willowbrook,"Rancho Cordova, CA","Population served:10,771",90059
Compton Water Department,"Compton, CA","Population served:81,963",90059
Lynwood Water Department,"Lynwood, CA","Population served:71,297",90059
Liberty Utilities - Bellflower - Norwalk,"Downey, CA","Population served:72,884",90059
Golden State Water Company (GSWC) - Southwest,"Gardena, CA","Population served:271,677",90061
Los Angeles Department of Water and Power,"Los Angeles, CA","Population served:3,935,257",90061
Park WC - Compton,"Downey, CA","Population served:24,698",90061
Central Basin Municipal Water District,"Commerce, CA",Population served:0,90063
Los Angeles Department of Water and Power,"Los Angeles, CA","Population served:3,935,257",90063
Monterey Park Water Department,"Monterey Park, CA","Population served:62,183",90063
Santa Monica,"Santa Monica, CA","Population served:92,185",90064
Glendale Water Department,"Glendale, CA","Population served:195,799",90065
Golden State Water Company (GSWC) - Culver City,"Rancho Cordova, CA","Population served:36,215",90066
Beverly Hills Water Department,"Beverly Hills, CA","Population served:44,290",90067
Burbank Water Department,"Burbank, CA","Population served:105,543",90068
Beverly Hills Water Department,"Beverly Hills, CA","Population served:44,290",90069
Beverly Hills Water Department,"Beverly Hills, CA","Population served:44,290",90077
Golden State Water Company (GSWC) - Culver City,"Rancho Cordova, CA","Population served:36,215",90094
"Golden State Water Company (GSWC) - Bell, Bell Gardens","Rancho Cordova, CA","Population served:57,934",90201
Park Water Company - Bell Gardens,"Downey, CA","Population served:11,879",90201
Tract 180 Mutual Water Company,"Cudahy, CA","Population served:14,000",90201
Tract 349 Mutual Water Co.,"Cudahy, CA","Population served:7,500",90201
Maywood Mutual Water Company #3,"Maywood, CA","Population served:9,500",90201
Maywood Mutual Water Company #2,"Maywood, CA","Population served:7,118",90201
"Commerce-city, Water Department","San Jose, CA","Population served:3,828",90201
South Gate Water Department,"South Gate, CA","Population served:96,057",90201
Downey Water Department,"Downey, CA","Population served:111,930",90201
Huntington Park Water Department,"Huntington Park, CA","Population served:17,209",90201
Beverly Hills Water Department,"Beverly Hills, CA","Population served:44,290",90210
Beverly Hills Water Department,"Beverly Hills, CA","Population served:44,290",90211
Beverly Hills Water Department,"Beverly Hills, CA","Population served:44,290",90212
California Water Service Company - Dominguez,"San Jose, CA","Population served:142,111",90220
Central Basin Municipal Water District,"Commerce, CA",Population served:0,90220
Park WC - Compton,"Downey, CA","Population served:24,698",90220
Golden State Water Company (GSWC) - Southwest,"Gardena, CA","Population served:271,677",90220
Liberty Utilities - Bellflower - Norwalk,"Downey, CA","Population served:72,884",90220
California Water Service Company - Dominguez,"San Jose, CA","Population served:142,111",90221
Central Basin Municipal Water District,"Commerce, CA",Population served:0,90221
Park WC - Lynwood,"Downey, CA","Population served:24,791",90221
Long Beach Water Department,"Long Beach, CA","Population served:470,292",90221
Paramount Water Department,"Paramount, CA","Population served:55,051",90221
Lynwood Water Department,"Lynwood, CA","Population served:71,297",90221
Lynwood Park Mutual Water Company,"Compton, CA","Population served:2,300",90221
Liberty Utilities - Bellflower - Norwalk,"Downey, CA","Population served:72,884",90221
Compton Water Department,"Compton, CA","Population served:81,963",90222
Park WC - Compton,"Downey, CA","Population served:24,698",90222
Golden State Water Company (GSWC) -Willowbrook,"Rancho Cordova, CA","Population served:10,771",90222
Sativa-L.A. County Water District,"Compton, CA","Population served:6,837",90222
Lynwood Park Mutual Water Company,"Compton, CA","Population served:2,300",90222
Lynwood Water Department,"Lynwood, CA","Population served:71,297",90222
Liberty Utilities - Bellflower - Norwalk,"Downey, CA","Population served:72,884",90222
Golden State Water Company (GSWC) - Culver City,"Rancho Cordova, CA","Population served:36,215",90230
Cal/am Water Company - Baldwin Hills,"Rosemead, CA","Population served:18,397",90230
Golden State Water Company (GSWC) - Culver City,"Rancho Cordova, CA","Population served:36,215",90232
Downey Water Department,"Downey, CA","Population served:111,930",90240
"Golden State Water Company (GSWC) - Bell, Bell Gardens","Rancho Cordova, CA","Population served:57,934",90240
Park Water Company - Bell Gardens,"Downey, CA","Population served:11,879",90240
"Commerce-city, Water Department","San Jose, CA","Population served:3,828",90240
Downey Water Department,"Downey, CA","Population served:111,930",90241
Santa Fe Springs Water Department,"Santa Fe Springs, CA","Population served:18,199",90241
Golden State Water Company (GSWC) - Norwalk,"Rancho Cordova, CA","Population served:44,466",90241
"Golden State Water Company (GSWC) - Bell, Bell Gardens","Rancho Cordova, CA","Population served:57,934",90241
Norwalk Water Department,"Norwalk, CA","Population served:18,372",90241
Downey Water Department,"Downey, CA","Population served:111,930",90242
Paramount Water Department,"Paramount, CA","Population served:55,051",90242
Liberty Utilities - Bellflower - Norwalk,"Downey, CA","Population served:72,884",90242
Bellflower Municipal Water System,"Bellflower, CA","Population served:5,967",90242
Gswc - Hollydale,"Rancho Cordova, CA","Population served:7,661",90242
Golden State Water Company (GSWC) - Southwest,"Gardena, CA","Population served:271,677",90245
Los Angeles Department of Water and Power,"Los Angeles, CA","Population served:3,935,257",90245
Manhattan Beach Water Department,"Manhattan Beach, CA","Population served:35,726",90245
Los Angeles Department of Water and Power,"Los Angeles, CA","Population served:3,935,257",90247
City of Torrance Water Department,"Torrance, CA","Population served:145,438",90247
Los Angeles Department of Water and Power,"Los Angeles, CA","Population served:3,935,257",90248
California Water Service Company - Dominguez,"San Jose, CA","Population served:142,111",90248
Central Basin Municipal Water District,"Commerce, CA",Population served:0,90248
City of Torrance Water Department,"Torrance, CA","Population served:145,438",90248
Liberty Utilities - Bellflower - Norwalk,"Downey, CA","Population served:72,884",90248
City of Torrance Water Department,"Torrance, CA","Population served:145,438",90249
Hawthorne Water Department,"San Jose, CA","Population served:43,545",90249
Hawthorne Water Department,"San Jose, CA","Population served:43,545",90250
City of Inglewood,"Inglewood, CA","Population served:82,500",90250
Los Angeles Department of Water and Power,"Los Angeles, CA","Population served:3,935,257",90250
Manhattan Beach Water Department,"Manhattan Beach, CA","Population served:35,726",90254
Huntington Park Water Department,"Huntington Park, CA","Population served:17,209",90255
Walnut Park Mutual Water Company,"Huntington Park, CA","Population served:16,180",90255
Maywood Mutual Water Company #3,"Maywood, CA","Population served:9,500",90255
Maywood Mutual Water Company #2,"Maywood, CA","Population served:7,118",90255
Maywood Mutual Water Company #1,"Huntington Park, CA","Population served:5,500",90255
Golden State Water Company (GSWC) - Florence/Graham,"Rancho Cordova, CA","Population served:65,492",90255
Tract 349 Mutual Water Co.,"Cudahy, CA","Population served:7,500",90255
"Golden State Water Company (GSWC) - Bell, Bell Gardens","Rancho Cordova, CA","Population served:57,934",90255
South Gate Water Department,"South Gate, CA","Population served:96,057",90255
Vernon Water Department,"Vernon, CA","Population served:45,000",90255
California Water Service Company - Hermosa / Redondo Beach,"San Jose, CA","Population served:95,605",90260
City of Torrance Water Department,"Torrance, CA","Population served:145,438",90260
Hawthorne Water Department,"San Jose, CA","Population served:43,545",90260
Manhattan Beach Water Department,"Manhattan Beach, CA","Population served:35,726",90260
Lynwood Water Department,"Lynwood, CA","Population served:71,297",90262
Park WC - Lynwood,"Downey, CA","Population served:24,791",90262
Compton Water Department,"Compton, CA","Population served:81,963",90262
Paramount Water Department,"Paramount, CA","Population served:55,051",90262
South Gate Water Department,"South Gate, CA","Population served:96,057",90262
Los Angeles Department of Water and Power,"Los Angeles, CA","Population served:3,935,257",90262
Gswc - Hollydale,"Rancho Cordova, CA","Population served:7,661",90262
Calleguas Municipal Water District,"Thousand Oaks, CA",Population served:0,90265
United Water Cons District,"Santa Paula, CA",Population served:0,90265
Yerba Buena Water Company,"Paso Robles, CA",Population served:690,90265
Cal American Water Company,"Newbury Park, CA","Population served:61,206",90265
,",",Population served:0,90265
"Naval Base Ventura County, Point Mugu","Point Mugu, CA","Population served:5,700",90265
Oxnard Water Department,"Oxnard, CA","Population served:200,855",90265
Los Angeles Department of Water and Power,"Los Angeles, CA","Population served:3,935,257",90265
Port Hueneme Water Agency,"Port Hueneme, CA",Population served:0,90265
"Naval Base Ventura County, Port Hueneme","Point Mugu, CA","Population served:11,500",90265
California Water Service Company - Hermosa / Redondo Beach,"San Jose, CA","Population served:95,605",90266
Golden State Water Company (GSWC) - Southwest,"Gardena, CA","Population served:271,677",90266
El Segundo Water Department,"El Segundo, CA","Population served:16,654",90266
Maywood Mutual Water Company #2,"Maywood, CA","Population served:7,118",90270
Maywood Mutual Water Company #3,"Maywood, CA","Population served:9,500",90270
Maywood Mutual Water Company #1,"Huntington Park, CA","Population served:5,500",90270
"Commerce-city, Water Department","San Jose, CA","Population served:3,828",90270
Vernon Water Department,"Vernon, CA","Population served:45,000",90270
Santa Monica,"Santa Monica, CA","Population served:92,185",90272
California Water Service Company - Hermosa / Redondo Beach,"San Jose, CA","Population served:95,605",90274
Lomita Water Department,"Lomita, CA","Population served:20,256",90274
City of Torrance Water Department,"Torrance, CA","Population served:145,438",90274
Los Angeles Department of Water and Power,"Los Angeles, CA","Population served:3,935,257",90275
City of Torrance Water Department,"Torrance, CA","Population served:145,438",90277
California Water Service Company - Palos Verde,"San Jose, CA","Population served:69,883",90277
California Water Service Company - Dominguez,"San Jose, CA","Population served:142,111",90277
City of Torrance Water Department,"Torrance, CA","Population served:145,438",90278
Golden State Water Company (GSWC) - Southwest,"Gardena, CA","Population served:271,677",90278
California Water Service Company - Dominguez,"San Jose, CA","Population served:142,111",90278
Manhattan Beach Water Department,"Manhattan Beach, CA","Population served:35,726",90278
South Gate Water Department,"South Gate, CA","Population served:96,057",90280
Gswc - Hollydale,"Rancho Cordova, CA","Population served:7,661",90280
Paramount Water Department,"Paramount, CA","Population served:55,051",90280
Walnut Park Mutual Water Company,"Huntington Park, CA","Population served:16,180",90280
Lynwood Water Department,"Lynwood, CA","Population served:71,297",90280
Tract 180 Mutual Water Company,"Cudahy, CA","Population served:14,000",90280
"Golden State Water Company (GSWC) - Bell, Bell Gardens","Rancho Cordova, CA","Population served:57,934",90280
Huntington Park Water Department,"Huntington Park, CA","Population served:17,209",90280
Golden State Water Company (GSWC) - Florence/Graham,"Rancho Cordova, CA","Population served:65,492",90280
Tract 349 Mutual Water Co.,"Cudahy, CA","Population served:7,500",90280
Downey Water Department,"Downey, CA","Population served:111,930",90280
Las Virgenes Municipal Water District,"Calabasas, CA","Population served:75,384",90290
Santa Monica,"Santa Monica, CA","Population served:92,185",90291
Los Angeles County WW District 29 & 80-Malib,"Alhambra, CA","Population served:31,040",90292
El Segundo Water Department,"El Segundo, CA","Population served:16,654",90293
Golden State Water Company (GSWC) - Southwest,"Gardena, CA","Population served:271,677",90301
Los Angeles Department of Water and Power,"Los Angeles, CA","Population served:3,935,257",90301
Los Angeles Department of Water and Power,"Los Angeles, CA","Population served:3,935,257",90302
Cal/am Water Company - Baldwin Hills,"Rosemead, CA","Population served:18,397",90302
City of Inglewood,"Inglewood, CA","Population served:82,500",90303
Hawthorne Water Department,"San Jose, CA","Population served:43,545",90303
Los Angeles Department of Water and Power,"Los Angeles, CA","Population served:3,935,257",90303
City of Inglewood,"Inglewood, CA","Population served:82,500",90304
Hawthorne Water Department,"San Jose, CA","Population served:43,545",90304
Los Angeles Department of Water and Power,"Los Angeles, CA","Population served:3,935,257",90304
Los Angeles Department of Water and Power,"Los Angeles, CA","Population served:3,935,257",90305
Golden State Water Company (GSWC) - Southwest,"Gardena, CA","Population served:271,677",90305
Los Angeles Department of Water and Power,"Los Angeles, CA","Population served:3,935,257",90402
Los Angeles Department of Water and Power,"Los Angeles, CA","Population served:3,935,257",90403
Los Angeles Department of Water and Power,"Los Angeles, CA","Population served:3,935,257",90404
Los Angeles Department of Water and Power,"Los Angeles, CA","Population served:3,935,257",90405
Los Angeles Department of Water and Power,"Los Angeles, CA","Population served:3,935,257",90501
California Water Service Company - Dominguez,"San Jose, CA","Population served:142,111",90501
Lomita Water Department,"Lomita, CA","Population served:20,256",90501
Los Angeles Department of Water and Power,"Los Angeles, CA","Population served:3,935,257",90502
City of Torrance Water Department,"Torrance, CA","Population served:145,438",90503
California Water Service Company - Hermosa / Redondo Beach,"San Jose, CA","Population served:95,605",90503
California Water Service Company - Dominguez,"San Jose, CA","Population served:142,111",90504
Golden State Water Company (GSWC) - Southwest,"Gardena, CA","Population served:271,677",90504
Los Angeles Department of Water and Power,"Los Angeles, CA","Population served:3,935,257",90504
California Water Service Company - Hermosa / Redondo Beach,"San Jose, CA","Population served:95,605",90505
California Water Service Company - Dominguez,"San Jose, CA","Population served:142,111",90505
Lomita Water Department,"Lomita, CA","Population served:20,256",90505
California Water Service Company - Palos Verde,"San Jose, CA","Population served:69,883",90505
City of Torrance Water Department,"Torrance, CA","Population served:145,438",90506
San Gabriel Valley Water Company- El Monte,"El Monte, CA","Population served:226,904",90601
Whittier Water Department,"Whittier, CA","Population served:49,954",90601
City Of Industry Waterworks Systems,"La Puente, CA","Population served:7,000",90601
Pico Rivera Water Department,"Pico Rivera, CA","Population served:39,000",90601
Whittier Water Department,"Whittier, CA","Population served:49,954",90602
Suburban Water Systems - Whittier,"Covina, CA","Population served:59,169",90602
Santa Fe Springs Water Department,"Santa Fe Springs, CA","Population served:18,199",90602
Suburban Water Systems - Whittier,"Covina, CA","Population served:59,169",90603
California Domestic Water Company,"Whittier, CA","Population served:1,200",90603
La Habra Heights County Water District,"La Habra Heights, CA","Population served:5,379",90603
City of La Habra,"La Habra, CA","Population served:60,239",90603
Orchard Dale Water District,"Whittier, CA","Population served:22,492",90604
Suburban Water Systems - Whittier,"Covina, CA","Population served:59,169",90604
Suburban Water Systems - La Mirada,"Covina, CA","Population served:56,953",90604
Golden State Water Company (GSWC) - Norwalk,"Rancho Cordova, CA","Population served:44,466",90604
City of La Habra,"La Habra, CA","Population served:60,239",90604
Suburban Water Systems - Whittier,"Covina, CA","Population served:59,169",90605
Golden State Water Company (GSWC) - Norwalk,"Rancho Cordova, CA","Population served:44,466",90605
Whittier Water Department,"Whittier, CA","Population served:49,954",90605
Orchard Dale Water District,"Whittier, CA","Population served:22,492",90605
Suburban Water Systems - La Mirada,"Covina, CA","Population served:56,953",90605
Santa Fe Springs Water Department,"Santa Fe Springs, CA","Population served:18,199",90605
La Habra Heights County Water District,"La Habra Heights, CA","Population served:5,379",90605
San Gabriel Valley Water Company- El Monte,"El Monte, CA","Population served:226,904",90605
San Gabriel Valley Water Company- El Monte,"El Monte, CA","Population served:226,904",90606
Whittier Water Department,"Whittier, CA","Population served:49,954",90606
Suburban Water Systems - Whittier,"Covina, CA","Population served:59,169",90606
Santa Fe Springs Water Department,"Santa Fe Springs, CA","Population served:18,199",90606
Pico Rivera Water Department,"Pico Rivera, CA","Population served:39,000",90606
Pico WD,"Pico Rivera, CA","Population served:24,100",90606
Suburban Water Systems - La Mirada,"Covina, CA","Population served:56,953",90620
Golden State Water Company - West Orange,"Anaheim, CA","Population served:114,016",90620
City of Anaheim,"Anaheim, CA","Population served:450,000",90620
Central Basin Municipal Water District,"Commerce, CA",Population served:0,90620
"Cerritos - City, Water Department","Cerritos, CA","Population served:49,041",90620
City of Fullerton,"Fullerton, CA","Population served:138,251",90621
Suburban Water Systems - La Mirada,"Covina, CA","Population served:56,953",90621
Central Basin Municipal Water District,"Commerce, CA",Population served:0,90621
"Cerritos - City, Water Department","Cerritos, CA","Population served:49,041",90623
City of Buena Park,"Buena Park, CA","Population served:82,450",90623
Central Basin Municipal Water District,"Commerce, CA",Population served:0,90623
City of La Palma,"La Palma, CA","Population served:16,500",90623
Central Basin Municipal Water District,"Commerce, CA",Population served:0,90630
City of Buena Park,"Buena Park, CA","Population served:82,450",90630
Golden State Water Company (GSWC) - Artesia,"Rancho Cordova, CA","Population served:47,978",90630
City of Garden Grove,"Garden Grove, CA","Population served:170,883",90630
Central Basin Municipal Water District,"Commerce, CA",Population served:0,90631
La Habra Heights County Water District,"La Habra Heights, CA","Population served:5,379",90631
Suburban Water Systems - Whittier,"Covina, CA","Population served:59,169",90631
City of Fullerton,"Fullerton, CA","Population served:138,251",90631
San Gabriel Valley Water Company- El Monte,"El Monte, CA","Population served:226,904",90631
Rowland Water District,"Rowland Heights, CA","Population served:62,106",90631
Three Valleys Municipal Water District,"Claremont, CA",Population served:0,90631
City Of Brea,"Brea, CA","Population served:41,394",90631
Suburban Water Systems - La Mirada,"Covina, CA","Population served:56,953",90631
Suburban Water Systems - San Jose Hills,"Covina, CA","Population served:162,031",90631
Suburban Water Systems - La Mirada,"Covina, CA","Population served:56,953",90638
Suburban Water Systems - Whittier,"Covina, CA","Population served:59,169",90638
Golden State Water Company (GSWC) - Norwalk,"Rancho Cordova, CA","Population served:44,466",90638
Orchard Dale Water District,"Whittier, CA","Population served:22,492",90638
City of Buena Park,"Buena Park, CA","Population served:82,450",90638
Santa Fe Springs Water Department,"Santa Fe Springs, CA","Population served:18,199",90638
City of La Habra,"La Habra, CA","Population served:60,239",90638
"Cerritos - City, Water Department","Cerritos, CA","Population served:49,041",90638
City of Fullerton,"Fullerton, CA","Population served:138,251",90638
Los Angeles Department of Water and Power,"Los Angeles, CA","Population served:3,935,257",90639
Long Beach Water Department,"Long Beach, CA","Population served:470,292",90639
Golden State Water Company (GSWC) - Southwest,"Gardena, CA","Population served:271,677",90639
San Gabriel Valley Water Company- El Monte,"El Monte, CA","Population served:226,904",90639
Glendale Water Department,"Glendale, CA","Population served:195,799",90639
Los Angeles County WW District 4 & 34-Lancaster,"Alhambra, CA","Population served:180,131",90639
Pasadena,"Pasadena, CA","Population served:165,740",90639
Suburban Water Systems - San Jose Hills,"Covina, CA","Population served:162,031",90639
Pomona Water Department,"Pomona, CA","Population served:151,713",90639
California Water Service Company - East Los Angeles,"San Jose, CA","Population served:150,446",90639
San Gabriel Valley Water Company- El Monte,"El Monte, CA","Population served:226,904",90640
San Gabriel Valley Water Company-Montebello,"El Monte, CA","Population served:8,858",90640
Montebello Land & Water Company,"Montebello, CA","Population served:32,219",90640
South Montebello Irrigation District,"Montebello, CA","Population served:9,574",90640
"Montebello-city, Water Department","El Monte, CA","Population served:6,962",90640
Monterey Park Water Department,"Monterey Park, CA","Population served:62,183",90640
Pico Rivera Water Department,"Pico Rivera, CA","Population served:39,000",90640
"Commerce-city, Water Department","San Jose, CA","Population served:3,828",90640
California Water Service Company - East Los Angeles,"San Jose, CA","Population served:150,446",90640
Liberty Utilities - Bellflower - Norwalk,"Downey, CA","Population served:72,884",90650
Golden State Water Company (GSWC) - Norwalk,"Rancho Cordova, CA","Population served:44,466",90650
Norwalk Water Department,"Norwalk, CA","Population served:18,372",90650
Santa Fe Springs Water Department,"Santa Fe Springs, CA","Population served:18,199",90650
"Cerritos - City, Water Department","Cerritos, CA","Population served:49,041",90650
Liberty Utilities - Bellflower - Norwalk,"Downey, CA","Population served:72,884",90650
Pico Rivera Water Department,"Pico Rivera, CA","Population served:39,000",90660
Pico WD,"Pico Rivera, CA","Population served:24,100",90660
Santa Fe Springs Water Department,"Santa Fe Springs, CA","Population served:18,199",90660
San Gabriel Valley Water Company- El Monte,"El Monte, CA","Population served:226,904",90660
Whittier Water Department,"Whittier, CA","Population served:49,954",90660
"Commerce-city, Water Department","San Jose, CA","Population served:3,828",90660
South Montebello Irrigation District,"Montebello, CA","Population served:9,574",90660
Santa Fe Springs Water Department,"Santa Fe Springs, CA","Population served:18,199",90670
San Gabriel Valley Water Company- El Monte,"El Monte, CA","Population served:226,904",90670
Golden State Water Company (GSWC) - Norwalk,"Rancho Cordova, CA","Population served:44,466",90670
Liberty Utilities - Bellflower - Norwalk,"Downey, CA","Population served:72,884",90670
Suburban Water Systems - Whittier,"Covina, CA","Population served:59,169",90670
Norwalk Water Department,"Norwalk, CA","Population served:18,372",90670
"Cerritos - City, Water Department","Cerritos, CA","Population served:49,041",90670
Suburban Water Systems - La Mirada,"Covina, CA","Population served:56,953",90670
Orchard Dale Water District,"Whittier, CA","Population served:22,492",90670
City of Garden Grove,"Garden Grove, CA","Population served:170,883",90680
Hynes Estates Mutual Water Company,"Anaheim, CA",Population served:120,90680
City of Anaheim,"Anaheim, CA","Population served:450,000",90680
Golden State Water Company (GSWC) - Artesia,"Rancho Cordova, CA","Population served:47,978",90701
"Cerritos - City, Water Department","Cerritos, CA","Population served:49,041",90701
Liberty Utilities - Bellflower - Norwalk,"Downey, CA","Population served:72,884",90701
"Cerritos - City, Water Department","Cerritos, CA","Population served:49,041",90703
Golden State Water Company (GSWC) - Artesia,"Rancho Cordova, CA","Population served:47,978",90703
City of La Palma,"La Palma, CA","Population served:16,500",90703
Santa Fe Springs Water Department,"Santa Fe Springs, CA","Population served:18,199",90703
Liberty Utilities - Bellflower - Norwalk,"Downey, CA","Population served:72,884",90703
Norwalk Water Department,"Norwalk, CA","Population served:18,372",90703
Lakewood Water Department,"Lakewood, CA","Population served:59,081",90703
Bellflower - Somerset MWC,"Bellflower, CA","Population served:46,000",90703
City of Buena Park,"Buena Park, CA","Population served:82,450",90703
Suburban Water Systems - La Mirada,"Covina, CA","Population served:56,953",90703
Golden State Water Company - West Orange,"Anaheim, CA","Population served:114,016",90703
Bellflower - Somerset MWC,"Bellflower, CA","Population served:46,000",90706
Liberty Utilities - Bellflower - Norwalk,"Downey, CA","Population served:72,884",90706
Bellflower Municipal Water System,"Bellflower, CA","Population served:5,967",90706
Bellflower Home Gardens Water Company,"Bellflower, CA","Population served:1,129",90706
"Cerritos - City, Water Department","Cerritos, CA","Population served:49,041",90706
Lakewood Water Department,"Lakewood, CA","Population served:59,081",90706
Paramount Water Department,"Paramount, CA","Population served:55,051",90706
Long Beach Water Department,"Long Beach, CA","Population served:470,292",90706
Liberty Utilities - Bellflower - Norwalk,"Downey, CA","Population served:72,884",90706
Bellflower Municipal Water System,"Bellflower, CA","Population served:5,967",90706
California Water Service Company - Dominguez,"San Jose, CA","Population served:142,111",90710
Lomita Water Department,"Lomita, CA","Population served:20,256",90710
City of Torrance Water Department,"Torrance, CA","Population served:145,438",90710
California Water Service Company - Palos Verde,"San Jose, CA","Population served:69,883",90710
Lakewood Water Department,"Lakewood, CA","Population served:59,081",90712
Long Beach Water Department,"Long Beach, CA","Population served:470,292",90712
Bellflower Home Gardens Water Company,"Bellflower, CA","Population served:1,129",90712
Bellflower - Somerset MWC,"Bellflower, CA","Population served:46,000",90712
