Utility name,City,People served,Zip
"Buffalo, City of",Buffalo,Population served: 188,58006
Cass Rural Water District Fargo,Kindred,"Population served: 4,242",58006
Cass Rural Water District-phase I,Kindred,"Population served: 3,658",58006
Cass Rural Water District-phase II,Kindred,"Population served: 1,700",58006
Cass Rural Water District-phase III,Kindred,"Population served: 1,682",58006
"Casselton, City of",Casselton,"Population served: 2,513",58006
City of Fargo,Fargo,"Population served: 120,762",58006
City of West Fargo,West Fargo,"Population served: 34,858",58006
Country Acres Water Company,Horace,Population served: 50,58006
"Davenport, City of",Davenport,Population served: 252,58006
Fradets Orchard Water System,Horace,Population served: 56,58006
"Gardner, City of",Gardner,Population served: 74,58006
"Grandin, City of",Grandin,Population served: 173,58006
"Harwood, City of",Harwood,Population served: 718,58006
"Horace, City of",Horace,"Population served: 1,378",58006
Horseshoe Bend,Horace,Population served: 110,58006
"Hunter, City of",Hunter,Population served: 261,58006
"Kindred, City of",Kindred,Population served: 692,58006
"Mapleton, City of",Mapleton,Population served: 762,58006
"Oxbow, City of",Leonard,Population served: 305,58006
"Page, City of",Page,Population served: 232,58006
Riverdale Subdivision,Horace,Population served: 88,58006
Sleepy Hollow Water Company,Horace,Population served: 100,58006
"Tower City, City of",Valley City,Population served: 253,58006
"Amenia, City of",Amenia,Population served: 94,58007
"Argusville, City of",Argusville,Population served: 475,58007
"Arthur, City of",Arthur,Population served: 337,58007
Brooktree Wells Inc.,Harwood,Population served: 45,58007
"Buffalo, City of",Buffalo,Population served: 188,58007
Cass Rural Water District Fargo,Kindred,"Population served: 4,242",58007
Cass Rural Water District-phase I,Kindred,"Population served: 3,658",58007
Cass Rural Water District-phase II,Kindred,"Population served: 1,700",58007
Cass Rural Water District-phase III,Kindred,"Population served: 1,682",58007
"Casselton, City of",Casselton,"Population served: 2,513",58007
City of Fargo,Fargo,"Population served: 120,762",58007
City of West Fargo,West Fargo,"Population served: 34,858",58007
Country Acres Water Company,Horace,Population served: 50,58007
"Davenport, City of",Davenport,Population served: 252,58007
Fradets Orchard Water System,Horace,Population served: 56,58007
"Gardner, City of",Gardner,Population served: 74,58007
"Grandin, City of",Grandin,Population served: 173,58007
"Harwood, City of",Harwood,Population served: 718,58007
"Horace, City of",Horace,"Population served: 1,378",58007
Horseshoe Bend,Horace,Population served: 110,58007
"Hunter, City of",Hunter,Population served: 261,58007
"Kindred, City of",Kindred,Population served: 692,58007
"Mapleton, City of",Mapleton,Population served: 762,58007
"Oxbow, City of",Leonard,Population served: 305,58007
"Page, City of",Page,Population served: 232,58007
Riverdale Subdivision,Horace,Population served: 88,58007
Sleepy Hollow Water Company,Horace,Population served: 100,58007
"Tower City, City of",Valley City,Population served: 253,58007
"Abercrombie, City of",Abercrombie,Population served: 263,58008
"Barney, City of",Barney,Population served: 52,58008
"Christine, City of",Christine,Population served: 156,58008
"Colfax, City of",Colfax,Population served: 121,58008
"Fairmount, City of",Fairmount,Population served: 367,58008
"Hankinson, City of",Hankinson,Population served: 919,58008
"Lidgerwood, City of",Lidgerwood,Population served: 652,58008
"Mantador, City of",Mantador,Population served: 64,58008
"Mooreton, City of",Mooreton,Population served: 197,58008
Southeast Wud (east),Mantador,"Population served: 4,225",58008
"Wahpeton, City of",Wahpeton,"Population served: 7,766",58008
"Walcott, City of",Walcott,Population served: 235,58008
"Wyndmere, City of",Wyndmere,Population served: 429,58008
"Galesburg, City of",Galesburg,Population served: 108,58009
"Hatton, City of",Hatton,Population served: 777,58009
"Hillsboro, City of",Hillsboro,"Population served: 1,603",58009
"Mayville, City of",Mayville,"Population served: 1,858",58009
"Portland, City of",Portland,Population served: 606,58009
East Central Regional Wd-traill,Thompson,"Population served: 2,800",58009
"Amenia, City of",Amenia,Population served: 94,58011
"Argusville, City of",Argusville,Population served: 475,58011
"Arthur, City of",Arthur,Population served: 337,58011
Brooktree Wells Inc.,Harwood,Population served: 45,58011
"Buffalo, City of",Buffalo,Population served: 188,58011
Cass Rural Water District Fargo,Kindred,"Population served: 4,242",58011
Cass Rural Water District-phase I,Kindred,"Population served: 3,658",58011
Cass Rural Water District-phase II,Kindred,"Population served: 1,700",58011
Cass Rural Water District-phase III,Kindred,"Population served: 1,682",58011
"Casselton, City of",Casselton,"Population served: 2,513",58011
City of Fargo,Fargo,"Population served: 120,762",58011
City of West Fargo,West Fargo,"Population served: 34,858",58011
Country Acres Water Company,Horace,Population served: 50,58011
"Davenport, City of",Davenport,Population served: 252,58011
Fradets Orchard Water System,Horace,Population served: 56,58011
"Gardner, City of",Gardner,Population served: 74,58011
"Grandin, City of",Grandin,Population served: 173,58011
"Harwood, City of",Harwood,Population served: 718,58011
"Horace, City of",Horace,"Population served: 1,378",58011
Horseshoe Bend,Horace,Population served: 110,58011
"Hunter, City of",Hunter,Population served: 261,58011
"Kindred, City of",Kindred,Population served: 692,58011
"Mapleton, City of",Mapleton,Population served: 762,58011
"Oxbow, City of",Leonard,Population served: 305,58011
"Page, City of",Page,Population served: 232,58011
Riverdale Subdivision,Horace,Population served: 88,58011
Sleepy Hollow Water Company,Horace,Population served: 100,58011
"Tower City, City of",Valley City,Population served: 253,58011
"Amenia, City of",Amenia,Population served: 94,58012
"Argusville, City of",Argusville,Population served: 475,58012
"Arthur, City of",Arthur,Population served: 337,58012
Brooktree Wells Inc.,Harwood,Population served: 45,58012
"Buffalo, City of",Buffalo,Population served: 188,58012
Cass Rural Water District Fargo,Kindred,"Population served: 4,242",58012
Cass Rural Water District-phase I,Kindred,"Population served: 3,658",58012
Cass Rural Water District-phase II,Kindred,"Population served: 1,700",58012
Cass Rural Water District-phase III,Kindred,"Population served: 1,682",58012
"Casselton, City of",Casselton,"Population served: 2,513",58012
City of Fargo,Fargo,"Population served: 120,762",58012
City of West Fargo,West Fargo,"Population served: 34,858",58012
Country Acres Water Company,Horace,Population served: 50,58012
"Davenport, City of",Davenport,Population served: 252,58012
Fradets Orchard Water System,Horace,Population served: 56,58012
"Gardner, City of",Gardner,Population served: 74,58012
"Grandin, City of",Grandin,Population served: 173,58012
"Harwood, City of",Harwood,Population served: 718,58012
"Horace, City of",Horace,"Population served: 1,378",58012
Horseshoe Bend,Horace,Population served: 110,58012
"Hunter, City of",Hunter,Population served: 261,58012
"Kindred, City of",Kindred,Population served: 692,58012
"Mapleton, City of",Mapleton,Population served: 762,58012
"Oxbow, City of",Leonard,Population served: 305,58012
"Page, City of",Page,Population served: 232,58012
Riverdale Subdivision,Horace,Population served: 88,58012
Sleepy Hollow Water Company,Horace,Population served: 100,58012
"Tower City, City of",Valley City,Population served: 253,58012
"Forman, City of",Forman,Population served: 504,58013
"Gwinner, City of",Gwinner,Population served: 753,58013
"Milnor, City of",Milnor,Population served: 653,58013
"Rutland, City of",Rutland,Population served: 163,58013
Sundale Hutterian Association,Milnor,Population served: 110,58013
City of Fargo,"Fargo, ND","Population served:120,762",58015
City of West Fargo,"West Fargo, ND","Population served:34,858",58015
"Wahpeton, City of","Wahpeton, ND","Population served:7,766",58015
Cass Rural Water District Fargo,"Kindred, ND","Population served:4,242",58015
Southeast Wud (east),"Mantador, ND","Population served:4,225",58015
"Finley, City of",Finley,Population served: 445,58016
"Galesburg, City of",Galesburg,Population served: 108,58016
"Hatton, City of",Hatton,Population served: 777,58016
"Hillsboro, City of",Hillsboro,"Population served: 1,603",58016
"Hope, City of",Hope,Population served: 258,58016
"Mayville, City of",Mayville,"Population served: 1,858",58016
"Portland, City of",Portland,Population served: 606,58016
"Sharon, City of",Sharon,Population served: 96,58016
East Central Regional Wd-traill,Thompson,"Population served: 2,800",58016
"Forman, City of",Forman,Population served: 504,58017
"Gwinner, City of",Gwinner,Population served: 753,58017
"Milnor, City of",Milnor,Population served: 653,58017
"Rutland, City of",Rutland,Population served: 163,58017
Sundale Hutterian Association,Milnor,Population served: 110,58017
"Abercrombie, City of",Abercrombie,Population served: 263,58018
"Barney, City of",Barney,Population served: 52,58018
"Christine, City of",Christine,Population served: 156,58018
"Colfax, City of",Colfax,Population served: 121,58018
"Fairmount, City of",Fairmount,Population served: 367,58018
"Hankinson, City of",Hankinson,Population served: 919,58018
"Lidgerwood, City of",Lidgerwood,Population served: 652,58018
"Mantador, City of",Mantador,Population served: 64,58018
"Mooreton, City of",Mooreton,Population served: 197,58018
Southeast Wud (east),Mantador,"Population served: 4,225",58018
"Wahpeton, City of",Wahpeton,"Population served: 7,766",58018
"Walcott, City of",Walcott,Population served: 235,58018
"Wyndmere, City of",Wyndmere,Population served: 429,58018
"Amenia, City of",Amenia,Population served: 94,58021
"Argusville, City of",Argusville,Population served: 475,58021
"Arthur, City of",Arthur,Population served: 337,58021
Brooktree Wells Inc.,Harwood,Population served: 45,58021
"Buffalo, City of",Buffalo,Population served: 188,58021
Cass Rural Water District Fargo,Kindred,"Population served: 4,242",58021
Cass Rural Water District-phase I,Kindred,"Population served: 3,658",58021
Cass Rural Water District-phase II,Kindred,"Population served: 1,700",58021
Cass Rural Water District-phase III,Kindred,"Population served: 1,682",58021
"Casselton, City of",Casselton,"Population served: 2,513",58021
City of Fargo,Fargo,"Population served: 120,762",58021
City of West Fargo,West Fargo,"Population served: 34,858",58021
Country Acres Water Company,Horace,Population served: 50,58021
"Davenport, City of",Davenport,Population served: 252,58021
Fradets Orchard Water System,Horace,Population served: 56,58021
"Gardner, City of",Gardner,Population served: 74,58021
"Grandin, City of",Grandin,Population served: 173,58021
"Harwood, City of",Harwood,Population served: 718,58021
"Horace, City of",Horace,"Population served: 1,378",58021
Horseshoe Bend,Horace,Population served: 110,58021
"Hunter, City of",Hunter,Population served: 261,58021
"Kindred, City of",Kindred,Population served: 692,58021
"Mapleton, City of",Mapleton,Population served: 762,58021
"Oxbow, City of",Leonard,Population served: 305,58021
"Page, City of",Page,Population served: 232,58021
Riverdale Subdivision,Horace,Population served: 88,58021
Sleepy Hollow Water Company,Horace,Population served: 100,58021
"Tower City, City of",Valley City,Population served: 253,58021
City of Fargo,"Fargo, ND","Population served:120,762",58027
City of West Fargo,"West Fargo, ND","Population served:34,858",58027
"Valley City, City of","Valley City, ND","Population served:6,585",58027
Barnes Rural Water District,"Valley City, ND","Population served:4,938",58027
Cass Rural Water District Fargo,"Kindred, ND","Population served:4,242",58027
"Amenia, City of",Amenia,Population served: 94,58029
"Argusville, City of",Argusville,Population served: 475,58029
"Arthur, City of",Arthur,Population served: 337,58029
Brooktree Wells Inc.,Harwood,Population served: 45,58029
"Buffalo, City of",Buffalo,Population served: 188,58029
Cass Rural Water District Fargo,Kindred,"Population served: 4,242",58029
Cass Rural Water District-phase I,Kindred,"Population served: 3,658",58029
Cass Rural Water District-phase II,Kindred,"Population served: 1,700",58029
Cass Rural Water District-phase III,Kindred,"Population served: 1,682",58029
"Casselton, City of",Casselton,"Population served: 2,513",58029
City of Fargo,Fargo,"Population served: 120,762",58029
City of West Fargo,West Fargo,"Population served: 34,858",58029
Country Acres Water Company,Horace,Population served: 50,58029
"Davenport, City of",Davenport,Population served: 252,58029
Fradets Orchard Water System,Horace,Population served: 56,58029
"Gardner, City of",Gardner,Population served: 74,58029
"Grandin, City of",Grandin,Population served: 173,58029
"Harwood, City of",Harwood,Population served: 718,58029
"Horace, City of",Horace,"Population served: 1,378",58029
Horseshoe Bend,Horace,Population served: 110,58029
"Hunter, City of",Hunter,Population served: 261,58029
"Kindred, City of",Kindred,Population served: 692,58029
"Mapleton, City of",Mapleton,Population served: 762,58029
"Oxbow, City of",Leonard,Population served: 305,58029
"Page, City of",Page,Population served: 232,58029
Riverdale Subdivision,Horace,Population served: 88,58029
Sleepy Hollow Water Company,Horace,Population served: 100,58029
"Tower City, City of",Valley City,Population served: 253,58029
"Abercrombie, City of",Abercrombie,Population served: 263,58030
"Barney, City of",Barney,Population served: 52,58030
Breckenridge,Breckenridge,"Population served: 3,340",58030
Browns Valley,Browns Valley,Population served: 567,58030
Campbell,Campbell,Population served: 159,58030
"Christine, City of",Christine,Population served: 156,58030
"Colfax, City of",Colfax,Population served: 121,58030
Dumont,Dumont,Population served: 71,58030
"Fairmount, City of",Fairmount,Population served: 367,58030
"Hankinson, City of",Hankinson,Population served: 919,58030
Kent,Kent,Population served: 78,58030
"Lidgerwood, City of",Lidgerwood,Population served: 652,58030
"Mantador, City of",Mantador,Population served: 64,58030
"Mooreton, City of",Mooreton,Population served: 197,58030
Rothsay,Rothsay,Population served: 493,58030
Southeast Wud (east),Mantador,"Population served: 4,225",58030
Tintah,Tintah,Population served: 68,58030
"Wahpeton, City of",Wahpeton,"Population served: 7,766",58030
"Walcott, City of",Walcott,Population served: 235,58030
Wheaton,Wheaton,"Population served: 1,424",58030
Wolverton,Wolverton,Population served: 139,58030
"Wyndmere, City of",Wyndmere,Population served: 429,58030
City of Fargo,"Fargo, ND","Population served:120,762",58031
City of West Fargo,"West Fargo, ND","Population served:34,858",58031
"Valley City, City of","Valley City, ND","Population served:6,585",58031
Barnes Rural Water District,"Valley City, ND","Population served:4,938",58031
Cass Rural Water District Fargo,"Kindred, ND","Population served:4,242",58031
"Forman, City of",Forman,Population served: 504,58032
"Gwinner, City of",Gwinner,Population served: 753,58032
"Milnor, City of",Milnor,Population served: 653,58032
"Rutland, City of",Rutland,Population served: 163,58032
Sundale Hutterian Association,Milnor,Population served: 110,58032
"Berlin, City of",Berlin,Population served: 34,58033
"Edgeley, City of",Edgeley,Population served: 563,58033
"Enderlin, City of",Enderlin,Population served: 886,58033
Fairview Colony,Lamoure,Population served: 100,58033
"Jud, City of",Jud,Population served: 72,58033
"Kulm, City of",Kulm,Population served: 354,58033
"Lamoure, City of",Lamoure,Population served: 889,58033
"Lisbon, City of",Lisbon,"Population served: 2,154",58033
"Sheldon, City of",Sheldon,Population served: 116,58033
Southeast Wud (central-lisbon),Lisbon,"Population served: 1,675",58033
"Verona, City of",Verona,Population served: 85,58033
Willowbank Colony,Edgeley,Population served: 95,58033
City of Fargo,"Fargo, ND","Population served:120,762",58035
City of West Fargo,"West Fargo, ND","Population served:34,858",58035
Cass Rural Water District Fargo,"Kindred, ND","Population served:4,242",58035
Cass Rural Water District-phase I,"Kindred, ND","Population served:3,658",58035
East Central Regional Wd-traill,"Thompson, ND","Population served:2,800",58035
"Amenia, City of",Amenia,Population served: 94,58036
"Argusville, City of",Argusville,Population served: 475,58036
"Arthur, City of",Arthur,Population served: 337,58036
Brooktree Wells Inc.,Harwood,Population served: 45,58036
"Buffalo, City of",Buffalo,Population served: 188,58036
Cass Rural Water District Fargo,Kindred,"Population served: 4,242",58036
Cass Rural Water District-phase I,Kindred,"Population served: 3,658",58036
Cass Rural Water District-phase II,Kindred,"Population served: 1,700",58036
Cass Rural Water District-phase III,Kindred,"Population served: 1,682",58036
"Casselton, City of",Casselton,"Population served: 2,513",58036
City of Fargo,Fargo,"Population served: 120,762",58036
City of West Fargo,West Fargo,"Population served: 34,858",58036
Country Acres Water Company,Horace,Population served: 50,58036
"Davenport, City of",Davenport,Population served: 252,58036
Fradets Orchard Water System,Horace,Population served: 56,58036
"Gardner, City of",Gardner,Population served: 74,58036
"Grandin, City of",Grandin,Population served: 173,58036
"Harwood, City of",Harwood,Population served: 718,58036
"Horace, City of",Horace,"Population served: 1,378",58036
Horseshoe Bend,Horace,Population served: 110,58036
"Hunter, City of",Hunter,Population served: 261,58036
"Kindred, City of",Kindred,Population served: 692,58036
"Mapleton, City of",Mapleton,Population served: 762,58036
"Oxbow, City of",Leonard,Population served: 305,58036
"Page, City of",Page,Population served: 232,58036
Riverdale Subdivision,Horace,Population served: 88,58036
Sleepy Hollow Water Company,Horace,Population served: 100,58036
"Tower City, City of",Valley City,Population served: 253,58036
City of Fargo,"Fargo, ND","Population served:120,762",58038
City of West Fargo,"West Fargo, ND","Population served:34,858",58038
Cass Rural Water District Fargo,"Kindred, ND","Population served:4,242",58038
Cass Rural Water District-phase I,"Kindred, ND","Population served:3,658",58038
East Central Regional Wd-traill,"Thompson, ND","Population served:2,800",58038
"Ellendale, City of",Ellendale,"Population served: 1,394",58040
"Forbes, City of",Forbes,Population served: 53,58040
"Forman, City of",Forman,Population served: 504,58040
"Fullerton, City of",Oakes,Population served: 54,58040
"Gwinner, City of",Gwinner,Population served: 753,58040
Maple River Hutterian Association,Fullerton,Population served: 140,58040
"Milnor, City of",Milnor,Population served: 653,58040
"Monango, City of",Monango,Population served: 36,58040
"Oakes, City of",Oakes,"Population served: 1,856",58040
"Rutland, City of",Rutland,Population served: 163,58040
Southeast Wud (west),Mantador,"Population served: 1,275",58040
Sundale Hutterian Association,Milnor,Population served: 110,58040
"Abercrombie, City of",Abercrombie,Population served: 263,58041
"Barney, City of",Barney,Population served: 52,58041
"Christine, City of",Christine,Population served: 156,58041
"Colfax, City of",Colfax,Population served: 121,58041
"Fairmount, City of",Fairmount,Population served: 367,58041
"Hankinson, City of",Hankinson,Population served: 919,58041
"Lidgerwood, City of",Lidgerwood,Population served: 652,58041
"Mantador, City of",Mantador,Population served: 64,58041
"Mooreton, City of",Mooreton,Population served: 197,58041
Southeast Wud (east),Mantador,"Population served: 4,225",58041
"Wahpeton, City of",Wahpeton,"Population served: 7,766",58041
"Walcott, City of",Walcott,Population served: 235,58041
"Wyndmere, City of",Wyndmere,Population served: 429,58041
"Amenia, City of",Amenia,Population served: 94,58042
"Argusville, City of",Argusville,Population served: 475,58042
"Arthur, City of",Arthur,Population served: 337,58042
Brooktree Wells Inc.,Harwood,Population served: 45,58042
"Buffalo, City of",Buffalo,Population served: 188,58042
Cass Rural Water District Fargo,Kindred,"Population served: 4,242",58042
Cass Rural Water District-phase I,Kindred,"Population served: 3,658",58042
Cass Rural Water District-phase II,Kindred,"Population served: 1,700",58042
Cass Rural Water District-phase III,Kindred,"Population served: 1,682",58042
"Casselton, City of",Casselton,"Population served: 2,513",58042
City of Fargo,Fargo,"Population served: 120,762",58042
City of West Fargo,West Fargo,"Population served: 34,858",58042
Country Acres Water Company,Horace,Population served: 50,58042
"Davenport, City of",Davenport,Population served: 252,58042
Fradets Orchard Water System,Horace,Population served: 56,58042
"Gardner, City of",Gardner,Population served: 74,58042
"Grandin, City of",Grandin,Population served: 173,58042
"Harwood, City of",Harwood,Population served: 718,58042
"Horace, City of",Horace,"Population served: 1,378",58042
Horseshoe Bend,Horace,Population served: 110,58042
"Hunter, City of",Hunter,Population served: 261,58042
"Kindred, City of",Kindred,Population served: 692,58042
"Mapleton, City of",Mapleton,Population served: 762,58042
"Oxbow, City of",Leonard,Population served: 305,58042
"Page, City of",Page,Population served: 232,58042
Riverdale Subdivision,Horace,Population served: 88,58042
Sleepy Hollow Water Company,Horace,Population served: 100,58042
"Tower City, City of",Valley City,Population served: 253,58042
Amherst Water Company,Britton,Population served: 35,58043
Britton,Britton,"Population served: 1,241",58043
Eden,Eden,Population served: 89,58043
"Forman, City of",Forman,Population served: 504,58043
"Gwinner, City of",Gwinner,Population served: 753,58043
Lake City,Britton,Population served: 51,58043
Langford,Langford,Population served: 313,58043
"Milnor, City of",Milnor,Population served: 653,58043
Newport Colony,Claremont,Population served: 116,58043
"Rutland, City of",Rutland,Population served: 163,58043
Sundale Hutterian Association,Milnor,Population served: 110,58043
Sunset Colony,Britton,Population served: 140,58043
Veblen,Veblen,Population served: 526,58043
"Galesburg, City of",Galesburg,Population served: 108,58045
"Hatton, City of",Hatton,Population served: 777,58045
"Hillsboro, City of",Hillsboro,"Population served: 1,603",58045
"Mayville, City of",Mayville,"Population served: 1,858",58045
"Portland, City of",Portland,Population served: 606,58045
East Central Regional Wd-traill,Thompson,"Population served: 2,800",58045
Barnes Rural Water District,Valley City,"Population served: 4,938",58046
"Dazey, City of",Dazey,Population served: 104,58046
"Finley, City of",Finley,Population served: 445,58046
"Hope, City of",Hope,Population served: 258,58046
"Litchville, City of",Valley City,Population served: 172,58046
"Nome, City of",Nome,Population served: 62,58046
"Oriska, City of",Oriska,Population served: 118,58046
"Sanborn, City of",Sanborn,Population served: 192,58046
"Sharon, City of",Sharon,Population served: 96,58046
"Sibley, City of",Sibley,Population served: 30,58046
"Valley City, City of",Valley City,"Population served: 6,585",58046
"Wimbledon, City of",Valley City,Population served: 216,58046
City of Fargo,"Fargo, ND","Population served:120,762",58047
City of West Fargo,"West Fargo, ND","Population served:34,858",58047
"Wahpeton, City of","Wahpeton, ND","Population served:7,766",58047
Cass Rural Water District Fargo,"Kindred, ND","Population served:4,242",58047
Southeast Wud (east),"Mantador, ND","Population served:4,225",58047
City of Fargo,"Fargo, ND","Population served:120,762",58048
City of West Fargo,"West Fargo, ND","Population served:34,858",58048
Cass Rural Water District Fargo,"Kindred, ND","Population served:4,242",58048
Cass Rural Water District-phase I,"Kindred, ND","Population served:3,658",58048
East Central Regional Wd-traill,"Thompson, ND","Population served:2,800",58048
Barnes Rural Water District,Valley City,"Population served: 4,938",58049
"Berlin, City of",Berlin,Population served: 34,58049
"Dazey, City of",Dazey,Population served: 104,58049
"Edgeley, City of",Edgeley,Population served: 563,58049
"Enderlin, City of",Enderlin,Population served: 886,58049
Fairview Colony,Lamoure,Population served: 100,58049
"Jud, City of",Jud,Population served: 72,58049
"Kulm, City of",Kulm,Population served: 354,58049
"Lamoure, City of",Lamoure,Population served: 889,58049
"Lisbon, City of",Lisbon,"Population served: 2,154",58049
"Litchville, City of",Valley City,Population served: 172,58049
"Nome, City of",Nome,Population served: 62,58049
"Oriska, City of",Oriska,Population served: 118,58049
"Sanborn, City of",Sanborn,Population served: 192,58049
"Sheldon, City of",Sheldon,Population served: 116,58049
"Sibley, City of",Sibley,Population served: 30,58049
Southeast Wud (central-lisbon),Lisbon,"Population served: 1,675",58049
"Valley City, City of",Valley City,"Population served: 6,585",58049
"Verona, City of",Verona,Population served: 85,58049
Willowbank Colony,Edgeley,Population served: 95,58049
"Wimbledon, City of",Valley City,Population served: 216,58049
City of Fargo,"Fargo, ND","Population served:120,762",58051
City of West Fargo,"West Fargo, ND","Population served:34,858",58051
"Wahpeton, City of","Wahpeton, ND","Population served:7,766",58051
Cass Rural Water District Fargo,"Kindred, ND","Population served:4,242",58051
Southeast Wud (east),"Mantador, ND","Population served:4,225",58051
City of Fargo,"Fargo, ND","Population served:120,762",58052
City of West Fargo,"West Fargo, ND","Population served:34,858",58052
"Wahpeton, City of","Wahpeton, ND","Population served:7,766",58052
Cass Rural Water District Fargo,"Kindred, ND","Population served:4,242",58052
Southeast Wud (east),"Mantador, ND","Population served:4,225",58052
"Wahpeton, City of","Wahpeton, ND","Population served:7,766",58053
Southeast Wud (east),"Mantador, ND","Population served:4,225",58053
Sisseton,"Sisseton, SD","Population served:2,470",58053
